Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.437203245726885
S1_2091448,1,2091448,0,1,0.527739044938863
S1_2307029,1,2307029,0,1,0.616786688512472
S1_2307053,1,2307053,0,1,0.0674593616152268
S1_2307134,1,2307134,0,1,0.0180191366218092
S1_2467316,1,2467316,0,1,0.49422673420743
S1_2469048,1,2469048,0,1,1.18807609665175
S1_2469056,1,2469056,0,1,0.22144177563797
S1_2469082,1,2469082,0,1,1.18807609665175
S1_2469093,1,2469093,0,1,0.111465378623119
S1_2544060,1,2544060,0,1,0.612461320361349
S1_2691904,1,2691904,0,1,0.606789129003721
S1_2691906,1,2691906,0,1,0.606789129003721
S1_2693670,1,2693670,0,1,1.1589752500574
S1_2693676,1,2693676,0,1,0.0592071644575571
S1_2693869,1,2693869,0,1,0.696748851012903
S1_2693911,1,2693911,0,1,0.164577887279363
S1_2693995,1,2693995,0,1,0.115806685986839
S1_2694004,1,2694004,0,1,1.06179587226706
S1_2740925,1,2740925,0,1,0.23771574405565
S1_2753153,1,2753153,0,1,0.616777781353212
S1_2753327,1,2753327,0,1,0.156801619663036
S1_2753420,1,2753420,0,1,1.33982980151897
S1_2784213,1,2784213,0,1,0.0919439920998442
S1_2784215,1,2784215,0,1,0.0816774913183705
S1_2801538,1,2801538,0,1,0.101683016844728
S1_2803659,1,2803659,0,1,0.0373880828669466
S1_2803686,1,2803686,0,1,0.259727562389032
S1_2937746,1,2937746,0,1,0.110463478088423
S1_3010418,1,3010418,0,1,0.266412863145088
S1_3010423,1,3010423,0,1,0.266412863145088
S1_3010424,1,3010424,0,1,0.266412863145088
S1_3010434,1,3010434,0,1,0.266412863145088
S1_3010439,1,3010439,0,1,0.660617844789785
S1_3010445,1,3010445,0,1,0.248944257412822
S1_3010447,1,3010447,0,1,0.248944257412822
S1_3029136,1,3029136,0,1,0.111046164117761
S1_3029139,1,3029139,0,1,0.534546643228166
S1_3135749,1,3135749,0,1,0.283031237234162
S1_3135753,1,3135753,0,1,1.02789990818127
S1_3197144,1,3197144,0,1,0.512678415922029
S1_3197156,1,3197156,0,1,0.36517657986871
S1_3197160,1,3197160,0,1,0.636151727787006
S1_3197164,1,3197164,0,1,0.456498343145552
S1_3269687,1,3269687,0,1,0.180095057459104
S1_3279302,1,3279302,0,1,1.1369179529184
S1_3282170,1,3282170,0,1,0.536561415155369
S1_3405322,1,3405322,0,1,0.0605926211272477
S1_3405346,1,3405346,0,1,0.0605926211272477
S1_3405632,1,3405632,0,1,0.540894463018694
S1_3650455,1,3650455,0,1,0.672043649550796
S1_3703741,1,3703741,0,1,0.892459491002506
S1_3703762,1,3703762,0,1,0.436353957930321
S1_3739861,1,3739861,0,1,0.655265994980588
S1_4018295,1,4018295,0,1,1.90015445336293
S1_4040233,1,4040233,0,1,0.0129212104779168
S1_4040251,1,4040251,0,1,0.142509594020413
S1_4452378,1,4452378,0,1,0.0534544252685217
S1_4519154,1,4519154,0,1,0.7052418173728
S1_4548845,1,4548845,0,1,0.536045032101469
S1_4979298,1,4979298,0,1,0.134387862946257
S1_4994210,1,4994210,0,1,0.305535518469308
S1_5006696,1,5006696,0,1,0.808027989328882
S1_5091849,1,5091849,0,1,0.981839230407406
S1_5745185,1,5745185,0,1,1.56082724936847
S1_5745195,1,5745195,0,1,0.573803568965354
S1_5745514,1,5745514,0,1,0.512870602383725
S1_5745520,1,5745520,0,1,0.409898686418882
S1_6220288,1,6220288,0,1,0.155990060934259
S1_6220289,1,6220289,0,1,0.155990060934259
S1_6234773,1,6234773,0,1,1.00556291692275
S1_6234790,1,6234790,0,1,0.823316057131821
S1_6234801,1,6234801,0,1,0.116099135576047
S1_6425499,1,6425499,0,1,0.249674392800599
S1_6425509,1,6425509,0,1,0.37546120204346
S1_6431158,1,6431158,0,1,0.0210390736843965
S1_6431197,1,6431197,0,1,0.014288548788843
S1_6431227,1,6431227,0,1,0.011137421348717
S1_6433450,1,6433450,0,1,0.711963651132502
S1_6549984,1,6549984,0,1,0.155618383921431
S1_6850821,1,6850821,0,1,0.211044147158934
S1_6921570,1,6921570,0,1,0.0142867575992347
S1_6922850,1,6922850,0,1,0.214350021625536
S1_6923719,1,6923719,0,1,0.804728705932567
S1_6923804,1,6923804,0,1,0.292577390993073
S1_7079762,1,7079762,0,1,0.697287460838127
S1_7091205,1,7091205,0,1,0.665077064017337
S1_7161470,1,7161470,0,1,0.780870437041613
S1_7161473,1,7161473,0,1,0.780870437041613
S1_7299841,1,7299841,0,1,0.965316890281605
S1_7355728,1,7355728,0,1,1.21631417098734
S1_7355735,1,7355735,0,1,0.188002687676121
S1_7355739,1,7355739,0,1,0.173833411502467
S1_7389879,1,7389879,0,1,1.21462279352844
S1_7390282,1,7390282,0,1,0.100503775979274
S1_7390746,1,7390746,0,1,0.66535548293589
S1_7390758,1,7390758,0,1,0.467722953412081
S1_7390769,1,7390769,0,1,0.592992890718407
S1_7390776,1,7390776,0,1,0.509839760315315
S1_7391420,1,7391420,0,1,0.679237638551368
S1_7397625,1,7397625,0,1,0.111081553586376
S1_8038925,1,8038925,0,1,1.89269463305368
S1_8271524,1,8271524,0,1,0.0690685353277506
S1_8355740,1,8355740,0,1,0.766467370513394
S1_8450316,1,8450316,0,1,0.191783609040521
S1_8538065,1,8538065,0,1,0.00991446393060652
S1_8538275,1,8538275,0,1,0.339365404017485
S1_8541287,1,8541287,0,1,0.430002671623711
