Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.528671765730232
S1_2091448,1,2091448,0,1,0.387114735970961
S1_2307029,1,2307029,0,1,0.230413921087557
S1_2307053,1,2307053,0,1,0.198575333746136
S1_2307134,1,2307134,0,1,0.0140530765150792
S1_2467316,1,2467316,0,1,0.028882623861906
S1_2469048,1,2469048,0,1,0.330971989378537
S1_2469056,1,2469056,0,1,1.28041709897738
S1_2469082,1,2469082,0,1,0.330971989378537
S1_2469093,1,2469093,0,1,0.00630146956543157
S1_2544060,1,2544060,0,1,0.551440653468868
S1_2691904,1,2691904,0,1,0.0579552259415195
S1_2691906,1,2691906,0,1,0.0579552259415195
S1_2693670,1,2693670,0,1,0.0236159703805145
S1_2693676,1,2693676,0,1,0.240665868487163
S1_2693869,1,2693869,0,1,0.163823687225877
S1_2693911,1,2693911,0,1,0.0488724220247963
S1_2693995,1,2693995,0,1,0.61155250841985
S1_2694004,1,2694004,0,1,0.0934357756376881
S1_2740925,1,2740925,0,1,0.0221559895346852
S1_2753153,1,2753153,0,1,0.541408671700349
S1_2753327,1,2753327,0,1,0.242818405207554
S1_2753420,1,2753420,0,1,0.220206947248899
S1_2784213,1,2784213,0,1,0.383879914957009
S1_2784215,1,2784215,0,1,0.331690332865238
S1_2801538,1,2801538,0,1,1.71096377597266e-05
S1_2803659,1,2803659,0,1,0.03676894820584
S1_2803686,1,2803686,0,1,0.340671764913866
S1_2937746,1,2937746,0,1,1.07940928200008
S1_3010418,1,3010418,0,1,0.576315715941347
S1_3010423,1,3010423,0,1,0.576315715941347
S1_3010424,1,3010424,0,1,0.576315715941347
S1_3010434,1,3010434,0,1,0.576315715941347
S1_3010439,1,3010439,0,1,0.464065318974245
S1_3010445,1,3010445,0,1,0.576315715941347
S1_3010447,1,3010447,0,1,0.612317490722503
S1_3029136,1,3029136,0,1,0.0601493021011757
S1_3029139,1,3029139,0,1,0.266203064125207
S1_3135749,1,3135749,0,1,0.788829006000103
S1_3135753,1,3135753,0,1,0.662947312799956
S1_3197144,1,3197144,0,1,0.483276064670277
S1_3197156,1,3197156,0,1,0.346816251753463
S1_3197160,1,3197160,0,1,0.168072591123136
S1_3197164,1,3197164,0,1,0.168072591123136
S1_3269687,1,3269687,0,1,0.133943585674197
S1_3279302,1,3279302,0,1,1.14609720146979
S1_3282170,1,3282170,0,1,0.335364532662349
S1_3405322,1,3405322,0,1,0.330903159525217
S1_3405346,1,3405346,0,1,0.330903159525217
S1_3405632,1,3405632,0,1,1.12374738455387
S1_3650455,1,3650455,0,1,0.444644632358725
S1_3703741,1,3703741,0,1,0.293473451122694
S1_3703762,1,3703762,0,1,0.288263624930831
S1_3739861,1,3739861,0,1,0.363134342653454
S1_4018295,1,4018295,0,1,1.56233859374465
S1_4040233,1,4040233,0,1,0.346886938973321
S1_4040251,1,4040251,0,1,0.10587646948888
S1_4452378,1,4452378,0,1,0.135581236099542
S1_4519154,1,4519154,0,1,0.918432240173256
