Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,0.670306655496205,0.670306655496205
S1_128373,1,128373,0,1,0.261729511596632,0.261729511596632
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,1.63136243894151,0.872924941927974
S1_985248,1,985248,0,1,0.879138128924456,0.879138128924456
S1_1000282,1,1000282,0,1,0.761145917873125,0.854964270027384
S1_1001511,1,1001511,0,1,0.321498792749748,0.650005268749627
S1_1167803,1,1167803,0,1,0.546651710155578,0.546651710155578
S1_1195312,1,1195312,0,1,0.679284645433101,0.679284645433101
S1_1568364,1,1568364,0,1,1.4020404396284,1.4020404396284
S1_1665404,1,1665404,0,1,0.398845171520284,0.398845171520284
S1_1665418,1,1665418,0,1,0.546651710155578,0.546651710155578
S1_1665430,1,1665430,0,1,0.173452167903416,0.173452167903416
S1_1686778,1,1686778,0,1,0.413314820571573,0.755493988490924
S1_1763337,1,1763337,0,1,0.0581992451813181,0.0581992451813181
S1_1763359,1,1763359,0,1,0.0236632514886764,0.0951264983708997
S1_1763421,1,1763421,0,1,0.208488603414211,0.390895399337746
S1_1780412,1,1780412,0,1,0.629673173112708,0.629673173112708
S1_1787870,1,1787870,0,1,0.723373405838537,0.899701266286537
S1_1787892,1,1787892,0,1,0.0118591647432121,0.0118591647432121
S1_1792012,1,1792012,0,1,1.498144076938,1.50262066874905
S1_1804228,1,1804228,0,1,0.547876289735268,0.547876289735268
S1_1804237,1,1804237,0,1,0.251640940699919,0.251640940699919
S1_1957407,1,1957407,0,1,1.22957011915934,0.625315407953136
S1_2032165,1,2032165,0,1,0.0574901419559678,0.15341551195481
S1_2089532,1,2089532,0,1,0.0103260517481484,0.0103260517481484
S1_2089585,1,2089585,0,1,1.06600291143401,1.06600291143401
S1_2091448,1,2091448,0,1,0.321865678770641,0.321865678770641
S1_2091497,1,2091497,0,1,0.0736930685792383,0.0736930685792383
S1_2304094,1,2304094,0,1,1.4385958739766,1.4385958739766
S1_2306736,1,2306736,0,1,0.591209552352086,0.591209552352086
S1_2306739,1,2306739,0,1,0.591209552352086,0.591209552352086
S1_2307001,1,2307001,0,1,0.322202826479789,0.322202826479789
S1_2307011,1,2307011,0,1,0.273683530417268,0.273683530417268
S1_2307071,1,2307071,0,1,0.218932509352363,0.260986146162471
S1_2307256,1,2307256,0,1,0.56791230706243,0.56791230706243
S1_2307287,1,2307287,0,1,1.6411460536717,1.6411460536717
S1_2307305,1,2307305,0,1,0.56791230706243,0.56791230706243
S1_2307776,1,2307776,0,1,0.707193999117924,0.0855629175573681
S1_2336405,1,2336405,0,1,0.0814165700387262,0.0814165700387262
S1_2431751,1,2431751,0,1,2.19891598606432,1.11081400170337
S1_2466885,1,2466885,0,1,0.838602329323665,0.838602329323665
S1_2467289,1,2467289,0,1,0.287059345033924,0.287059345033924
S1_2467298,1,2467298,0,1,0.165196625860042,0.165196625860042
S1_2467316,1,2467316,0,1,0.113815024313317,0.149327375588265
S1_2467319,1,2467319,0,1,1.51023720036977,1.51023720036977
S1_2467326,1,2467326,0,1,0.268801730750226,0.268801730750226
S1_2467328,1,2467328,0,1,0.469420038764673,0.615794178184904
S1_2467352,1,2467352,0,1,0.626222451768553,0.626222451768553
S1_2468221,1,2468221,0,1,0.11288958396046,0.312688472159416
S1_2469048,1,2469048,0,1,0.0804049187836977,0.0804049187836977
S1_2469056,1,2469056,0,1,1.37875300579163,1.37875300579163
S1_2469093,1,2469093,0,1,0.0783353060660598,0.231038875110758
S1_2470205,1,2470205,0,1,0.375135559228298,0.375135559228298
S1_2537494,1,2537494,0,1,0.817045573866116,0.817045573866116
S1_2540555,1,2540555,0,1,0.930582990569426,1.3173068659217
S1_2544068,1,2544068,0,1,1.37875300579163,1.37875300579163
S1_2657797,1,2657797,0,1,0.194092135843565,0.194092135843565
S1_2685989,1,2685989,0,1,0.701457576924833,0.105624162555395
S1_2686010,1,2686010,0,1,0.699949762654489,1.04680098451338
S1_2691832,1,2691832,0,1,0.525333186611129,0.918223166480556
S1_2691875,1,2691875,0,1,0.0123363293685259,0.0193958531988463
S1_2691904,1,2691904,0,1,0.227233851355089,0.481707858572777
S1_2693911,1,2693911,0,1,0.00353960714339101,0.00353960714339101
S1_2693968,1,2693968,0,1,0.339419458561287,0.666020164757774
S1_2693969,1,2693969,0,1,0.0679302925939594,0.00307068155583766
S1_2693995,1,2693995,0,1,0.52660740580296,0.834861507547481
S1_2693998,1,2693998,0,1,0.0372543686222262,0.067183736708131
S1_2727652,1,2727652,0,1,0.248025681602664,0.248025681602664
S1_2730433,1,2730433,0,1,0.520036437493594,0.520036437493594
S1_2730435,1,2730435,0,1,0.0579147332644561,0.0579147332644561
S1_2739890,1,2739890,0,1,0.629673173112708,0.629673173112708
S1_2740904,1,2740904,0,1,0.238078039352187,0.238078039352187
S1_2740913,1,2740913,0,1,0.507710910220137,0.507710910220137
S1_2740924,1,2740924,0,1,0.310896545677013,0.310896545677013
S1_2740925,1,2740925,0,1,0.632650562456866,0.632650562456866
S1_2745817,1,2745817,0,1,0.652455083881604,0.652455083881604
S1_2746546,1,2746546,0,1,1.10278404624123,1.10278404624123
S1_2747010,1,2747010,0,1,0.0349028806400161,0.0349028806400161
S1_2748931,1,2748931,0,1,0.017663855180825,0.017663855180825
S1_2753170,1,2753170,0,1,0.0859893704395529,0.0859893704395529
S1_2753256,1,2753256,0,1,0.119598399627418,0.119598399627418
S1_2753385,1,2753385,0,1,0.0939039797861808,0.0939039797861808
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,0.106397656866778,0.106397656866778
S1_2754198,1,2754198,0,1,0.629673173112708,0.629673173112708
S1_2754503,1,2754503,0,1,0.0613204052884999,0.0613204052884856
S1_2784031,1,2784031,0,1,0.166063564091994,0.417018136818869
S1_2784065,1,2784065,0,1,0.416743308792177,0.416743308792177
S1_2784178,1,2784178,0,1,1.14775543341027,1.66852629756921
S1_2784215,1,2784215,0,1,1.02315119422678,1.52243007182509
S1_2794443,1,2794443,0,1,0.017663855180825,0.017663855180825
S1_2794651,1,2794651,0,1,0.808077463624814,0.416953945669707
S1_2794670,1,2794670,0,1,0.855979927558564,0.50725656610613
S1_2801538,1,2801538,0,1,0.0124259167034021,0.0335013919750954
S1_2801547,1,2801547,0,1,0.00330030595124061,0.0427868467989581
S1_2803636,1,2803636,0,1,0.7015875079502,0.0863701774758124
S1_2803659,1,2803659,0,1,0.00403908585199813,0.032647526860891
S1_2803686,1,2803686,0,1,0.689341904335838,0.689341904335838
S1_2842393,1,2842393,0,1,0.257784077180995,0.257784077180995
S1_2842395,1,2842395,0,1,0.499970549621521,0.499970549621521
S1_2842612,1,2842612,0,1,3.39294228681781,0.928603128512365
S1_2858812,1,2858812,0,1,0.167785543202948,0.129822291703679
S1_2858936,1,2858936,0,1,0.0184167300004088,0.0184167300004088
S1_2872305,1,2872305,0,1,0.329777783278888,0.329777783278888
S1_2872340,1,2872340,0,1,0.347883966295945,0.632091526056201
S1_2937746,1,2937746,0,1,0.203248121794034,0.203248121794034
S1_2940981,1,2940981,0,1,0.63571245390829,0.63571245390829
S1_2942391,1,2942391,0,1,0.0400183835776317,0.0400183835776317
S1_2942412,1,2942412,0,1,0.548343843013209,0.548343843013209
S1_2942413,1,2942413,0,1,0.286435613643884,0.286435613643884
S1_2956835,1,2956835,0,1,0.302635516618152,0.302635516618152
S1_2957197,1,2957197,0,1,0.137718956714522,0.137718956714522
S1_2957263,1,2957263,0,1,0.279256476805057,0.279256476805057
S1_2957286,1,2957286,0,1,0.479017908938058,0.479017908938058
S1_2957312,1,2957312,0,1,0.124816743266852,0.308448105943986
S1_3000657,1,3000657,0,1,0.747585701107966,0.747585701107966
S1_3000668,1,3000668,0,1,0.747585701107966,0.747585701107966
S1_3000812,1,3000812,0,1,0.104483664417628,0.104483664417628
S1_3000850,1,3000850,0,1,0.20817482665121,0.20817482665121
S1_3001062,1,3001062,0,1,0.493056560783795,0.493056560783795
S1_3010423,1,3010423,0,1,0.353785242299757,0.189058815715409
S1_3022795,1,3022795,0,1,0.0772711227223708,0.0772711227223708
S1_3028475,1,3028475,0,1,0.0815615255772411,0.0815615255772411
S1_3028503,1,3028503,0,1,0.496769407707401,0.496769407707401
S1_3029136,1,3029136,0,1,0.425028346009327,0.552633754527984
S1_3029139,1,3029139,0,1,0.326230128294367,0.377960079074077
S1_3029205,1,3029205,0,1,0.0318173547588028,0.0318173547588028
S1_3078487,1,3078487,0,1,0.0760892723528973,0.0776815237141281
S1_3078874,1,3078874,0,1,0.973094078353054,0.973094078353054
S1_3079131,1,3079131,0,1,0.379772968700618,0.72887250506974
S1_3079287,1,3079287,0,1,1.05987653746007,1.56307042109378
S1_3079325,1,3079325,0,1,0.827686979932926,1.28954555367136
S1_3079994,1,3079994,0,1,0.894230531984441,1.09068754904312
S1_3080098,1,3080098,0,1,0.0727020494788608,0.0727020494788608
S1_3081447,1,3081447,0,1,2.10948876534558,2.066399379745
S1_3081458,1,3081458,0,1,2.20359305152942,2.17481612320597
S1_3081692,1,3081692,0,1,1.35766120326822,1.91321411917889
S1_3131760,1,3131760,0,1,0.520414971429366,0.520414971429366
S1_3136255,1,3136255,0,1,1.91465320921459,2.20102703035013
S1_3136329,1,3136329,0,1,0.147835561547586,0.147835561547586
S1_3179303,1,3179303,0,1,0.264879643430114,0.264879643430114
S1_3179376,1,3179376,0,1,0.0168323207502681,0.0168323207502681
S1_3190637,1,3190637,0,1,0.106488001173656,0.106488001173656
S1_3190712,1,3190712,0,1,2.37833154038418,2.37833154038418
S1_3197122,1,3197122,0,1,0.00769332296856876,0.00769332296856876
S1_3197144,1,3197144,0,1,0.159698489273599,0.159698489273599
S1_3197156,1,3197156,0,1,0.21540106738527,0.21540106738527
S1_3197160,1,3197160,0,1,0.245658728456627,0.245658728456627
S1_3197186,1,3197186,0,1,0.569772834630652,0.569772834630652
S1_3197225,1,3197225,0,1,0.50406037703061,0.401675035214975
S1_3197228,1,3197228,0,1,0.546651710155578,0.546651710155578
S1_3197312,1,3197312,0,1,0.887934766474862,0.0020783044581589
S1_3199277,1,3199277,0,1,0.896371349384829,0.896371349384829
S1_3199279,1,3199279,0,1,0.0119496442774181,0.0237623299667164
S1_3199533,1,3199533,0,1,0.241175576488078,0.241175576488078
S1_3200233,1,3200233,0,1,0.271055437023415,0.271055437023415
S1_3200355,1,3200355,0,1,0.0399658693358525,0.153614471217149
