Marker,Chrom,Position,Ref,Alt,additive,general
S1_1000282,1,1000282,0,1,0.0922723134862764,NA
S1_2091448,1,2091448,0,1,0.309466136031062,NA
S1_2307029,1,2307029,0,1,-0.111236172791891,NA
S1_2307053,1,2307053,0,1,-0.245310208584385,NA
S1_2307134,1,2307134,0,1,NA,NA
S1_2467316,1,2467316,0,1,0.341485482112574,NA
S1_2469048,1,2469048,0,1,NA,NA
S1_2469056,1,2469056,0,1,NA,NA
S1_2469082,1,2469082,0,1,NA,NA
S1_2469093,1,2469093,0,1,-0.301312229463278,NA
S1_2544060,1,2544060,0,1,0.181957847934733,NA
S1_2691904,1,2691904,0,1,0.535001237719712,NA
S1_2691906,1,2691906,0,1,0.535001237719712,NA
S1_2693670,1,2693670,0,1,0.915908685101471,NA
S1_2693676,1,2693676,0,1,0.142721241449451,NA
S1_2693869,1,2693869,0,1,-0.328903289771915,NA
S1_2693911,1,2693911,0,1,0.0528257616747254,NA
S1_2693995,1,2693995,0,1,-0.0660723233470435,NA
S1_2694004,1,2694004,0,1,0.458498735756706,NA
S1_2740925,1,2740925,0,1,0.346423428470743,NA
S1_2753153,1,2753153,0,1,-0.105442831102522,NA
S1_2753327,1,2753327,0,1,0.0328668771245617,NA
S1_2753420,1,2753420,0,1,-0.391617724829558,NA
S1_2784213,1,2784213,0,1,-0.00735111114591547,NA
S1_2784215,1,2784215,0,1,0.0760611729463037,NA
S1_2801538,1,2801538,0,1,0.147739782655378,NA
S1_2803659,1,2803659,0,1,-0.267169606843474,NA
S1_2803686,1,2803686,0,1,0.518830150461397,NA
S1_2937746,1,2937746,0,1,-0.0497080825407323,NA
S1_3010418,1,3010418,0,1,0.319804684182998,NA
S1_3010423,1,3010423,0,1,0.319804684182998,NA
S1_3010424,1,3010424,0,1,0.319804684182998,NA
S1_3010434,1,3010434,0,1,0.319804684182998,NA
S1_3010439,1,3010439,0,1,-0.160063219345218,NA
S1_3010445,1,3010445,0,1,0.290390676516921,NA
S1_3010447,1,3010447,0,1,0.290390676516921,NA
S1_3029136,1,3029136,0,1,0.29827416638193,NA
S1_3029139,1,3029139,0,1,-0.0750301922161754,NA
S1_3135749,1,3135749,0,1,-0.245027970022647,NA
S1_3135753,1,3135753,0,1,-0.115762614900405,NA
S1_3197144,1,3197144,0,1,0.71015464060158,NA
S1_3197156,1,3197156,0,1,0.0300491472165305,NA
S1_3197160,1,3197160,0,1,-0.219272936629444,NA
S1_3197164,1,3197164,0,1,-0.234602857007808,NA
S1_3269687,1,3269687,0,1,-0.511012962585426,NA
S1_3279302,1,3279302,0,1,0.443708713842128,NA
S1_3282170,1,3282170,0,1,0.159195955986576,NA
S1_3405322,1,3405322,0,1,0.0906811179139311,NA
S1_3405346,1,3405346,0,1,0.0906811179139311,NA
S1_3405632,1,3405632,0,1,-0.0154578713311508,NA
S1_3650455,1,3650455,0,1,-0.863030995646426,NA
S1_3703741,1,3703741,0,1,-0.094954724170691,NA
S1_3703762,1,3703762,0,1,-0.0897511629268806,NA
S1_3739861,1,3739861,0,1,-0.0603099953629567,NA
S1_4018295,1,4018295,0,1,-1.28871615009169,NA
S1_4040233,1,4040233,0,1,0.0847875481154574,NA
S1_4040251,1,4040251,0,1,0.271765824368771,NA
S1_4452378,1,4452378,0,1,-0.429501745147668,NA
S1_4519154,1,4519154,0,1,0.0426150820355247,NA
S1_4548845,1,4548845,0,1,-0.263363203869929,NA
S1_4979298,1,4979298,0,1,0.0910567151807626,NA
S1_4994210,1,4994210,0,1,-0.363267474265626,NA
S1_5006696,1,5006696,0,1,-0.437147982614505,NA
S1_5091849,1,5091849,0,1,0.311968386492978,NA
S1_5745185,1,5745185,0,1,0.177969402605697,NA
S1_5745195,1,5745195,0,1,NA,NA
S1_5745514,1,5745514,0,1,0.159058734109756,NA
S1_5745520,1,5745520,0,1,0.145003586008436,NA
S1_6220288,1,6220288,0,1,0.217043046978176,NA
S1_6220289,1,6220289,0,1,0.217043046978176,NA
S1_6234773,1,6234773,0,1,-0.537981935286233,NA
S1_6234790,1,6234790,0,1,-0.617476370349451,NA
S1_6234801,1,6234801,0,1,-0.0738534828824911,NA
S1_6425499,1,6425499,0,1,-0.436567624064629,NA
S1_6425509,1,6425509,0,1,NA,NA
S1_6431158,1,6431158,0,1,NA,NA
S1_6431197,1,6431197,0,1,-0.0915755349736287,NA
S1_6431227,1,6431227,0,1,-0.0970833100521489,NA
S1_6433450,1,6433450,0,1,-0.535752245432263,NA
S1_6549984,1,6549984,0,1,-0.314678039211174,NA
S1_6850821,1,6850821,0,1,NA,NA
S1_6921570,1,6921570,0,1,-0.440074390636937,NA
S1_6922850,1,6922850,0,1,-0.8580705884035,NA
S1_6923719,1,6923719,0,1,0.117152331299167,NA
S1_6923804,1,6923804,0,1,0.0107997788034737,NA
S1_7079762,1,7079762,0,1,0.437760291538908,NA
S1_7091205,1,7091205,0,1,-0.305599025242472,NA
S1_7161470,1,7161470,0,1,-0.339591902752232,NA
S1_7161473,1,7161473,0,1,-0.339591902752232,NA
S1_7299841,1,7299841,0,1,0.236871001693459,NA
S1_7355728,1,7355728,0,1,0.149378815935009,NA
S1_7355735,1,7355735,0,1,0.119783602707997,NA
S1_7355739,1,7355739,0,1,0.0921925516242226,NA
S1_7389879,1,7389879,0,1,0.002935355722542,NA
S1_7390282,1,7390282,0,1,0.308557493623482,NA
S1_7390746,1,7390746,0,1,0.351905775477206,NA
S1_7390758,1,7390758,0,1,0.0507082895194415,NA
S1_7390769,1,7390769,0,1,0.248989626192241,NA
S1_7390776,1,7390776,0,1,0.165713363843608,NA
S1_7391420,1,7391420,0,1,0.0320214382897177,NA
S1_7397625,1,7397625,0,1,0.285362001234219,NA
S1_8038925,1,8038925,0,1,0.462843233533576,NA
S1_8271524,1,8271524,0,1,0.026361066190276,NA
S1_8355740,1,8355740,0,1,-0.0672507246029426,NA
S1_8450316,1,8450316,0,1,-0.366588550371141,NA
S1_8538065,1,8538065,0,1,0.198662340992001,NA
S1_8538275,1,8538275,0,1,-0.408970887623461,NA
S1_8541287,1,8541287,0,1,NA,NA
S1_8637215,1,8637215,0,1,NA,NA
S1_8656801,1,8656801,0,1,-0.465963342253531,NA
S1_8656813,1,8656813,0,1,0.219252363783937,NA
S1_9058898,1,9058898,0,1,-0.457801173165535,NA
S1_9058931,1,9058931,0,1,-0.39150216032202,NA
S1_9123511,1,9123511,0,1,-0.276622292032712,NA
S1_9216202,1,9216202,0,1,0.108205353461457,NA
S1_9301439,1,9301439,0,1,-0.269488347484966,NA
S1_9396313,1,9396313,0,1,0.260993873812652,NA
S1_9396331,1,9396331,0,1,-0.229320480893449,NA
S1_9437011,1,9437011,0,1,NA,NA
S1_9526267,1,9526267,0,1,0.240810500882134,NA
S1_9581609,1,9581609,0,1,-0.207164931322083,NA
S1_9581620,1,9581620,0,1,-0.0612393338345925,NA
S1_9956400,1,9956400,0,1,0.0647693882279583,NA
S1_9956412,1,9956412,0,1,0.0577574143704283,NA
S1_9957099,1,9957099,0,1,0.265795014559288,NA
S1_10096289,1,10096289,0,1,NA,NA
S1_10436215,1,10436215,0,1,-0.121261365565758,NA
S1_10436225,1,10436225,0,1,-0.308568568312587,NA
S1_10436226,1,10436226,0,1,-0.124217022638199,NA
S1_10436233,1,10436233,0,1,-0.124217022638199,NA
S1_10584075,1,10584075,0,1,-0.260314243994486,NA
S1_10584085,1,10584085,0,1,0.127358580939351,NA
S1_10584153,1,10584153,0,1,NA,NA
S1_10826196,1,10826196,0,1,0.179882926996363,NA
S1_10826945,1,10826945,0,1,-0.248607815940858,NA
S1_10826970,1,10826970,0,1,-0.175230943526074,NA
S1_10899900,1,10899900,0,1,0.0872920756225426,NA
S1_10960784,1,10960784,0,1,-0.0610117443082316,NA
S1_10960811,1,10960811,0,1,0.275055921427125,NA
S1_10960976,1,10960976,0,1,0.0640015212204332,NA
S1_11476884,1,11476884,0,1,-0.757034739526624,NA
S1_11533071,1,11533071,0,1,-0.0100380874513633,NA
S1_11793062,1,11793062,0,1,0.0893369505895691,NA
S1_11910984,1,11910984,0,1,-0.237789115024043,NA
S1_11911006,1,11911006,0,1,-0.794822388042839,NA
S1_11944909,1,11944909,0,1,-0.39346177571494,NA
S1_11949055,1,11949055,0,1,-0.301386727157535,NA
S1_11949092,1,11949092,0,1,-0.530987462158279,NA
S1_11949102,1,11949102,0,1,-0.301386727157535,NA
S1_11949112,1,11949112,0,1,NA,NA
S1_11951941,1,11951941,0,1,-0.0730104670253411,NA
S1_11951944,1,11951944,0,1,0.0583107440428137,NA
S1_11992906,1,11992906,0,1,-0.207398190537759,NA
S1_12146738,1,12146738,0,1,-0.422963900710371,NA
S1_12169653,1,12169653,0,1,-0.223339768972679,NA
S1_12176349,1,12176349,0,1,0.395899280422967,NA
S1_12176352,1,12176352,0,1,-0.0107704779208291,NA
S1_12209994,1,12209994,0,1,0.437365388994792,NA
S1_12256115,1,12256115,0,1,-0.0259961669199669,NA
S1_12309541,1,12309541,0,1,-0.0987699295715032,NA
S1_12309645,1,12309645,0,1,-0.205710210921723,NA
S1_12309647,1,12309647,0,1,-0.243909428405615,NA
S1_12344369,1,12344369,0,1,0.15195312130912,NA
S1_12344374,1,12344374,0,1,0.156717275017328,NA
S1_12344470,1,12344470,0,1,-0.170039509825145,NA
S1_12357413,1,12357413,0,1,-0.0734269414385551,NA
S1_12481563,1,12481563,0,1,-0.0128677866342883,NA
S1_12481583,1,12481583,0,1,-0.485091833000283,NA
S1_12521405,1,12521405,0,1,0.0548660873835587,NA
S1_12521523,1,12521523,0,1,0.134075229954234,NA
S1_12521525,1,12521525,0,1,-0.302623751819482,NA
S1_12521527,1,12521527,0,1,0.134075229954234,NA
S1_12852920,1,12852920,0,1,-0.201085229730324,NA
S1_12855584,1,12855584,0,1,0.353081668164037,NA
S1_12855585,1,12855585,0,1,0.353081668164037,NA
S1_13643091,1,13643091,0,1,-0.392651362058238,NA
S1_14032166,1,14032166,0,1,-0.135004992699137,NA
S1_14032198,1,14032198,0,1,-0.675633844507381,NA
S1_14033579,1,14033579,0,1,0.135777992413495,NA
S1_14103918,1,14103918,0,1,-0.1752806584187,NA
S1_14165553,1,14165553,0,1,0.0871479150963808,NA
S1_14165556,1,14165556,0,1,0.0574267904384982,NA
S1_14165569,1,14165569,0,1,0.015262568248005,NA
S1_14169991,1,14169991,0,1,0.0896066387551997,NA
S1_14449070,1,14449070,0,1,0.359884737943695,NA
S1_14449371,1,14449371,0,1,0.13359834123986,NA
S1_14449374,1,14449374,0,1,0.255734235313113,NA
S1_14449375,1,14449375,0,1,0.110419562655224,NA
S1_14449382,1,14449382,0,1,0.110419562655224,NA
S1_14510422,1,14510422,0,1,0.030757685706007,NA
S1_14803790,1,14803790,0,1,0.0434574992892465,NA
S1_14852237,1,14852237,0,1,-0.00625670633277764,NA
S1_15075522,1,15075522,0,1,-0.335305584199119,NA
S1_15134219,1,15134219,0,1,0.419849059129646,NA
S1_15169935,1,15169935,0,1,-0.0535658093035281,NA
S1_15169946,1,15169946,0,1,-0.495078707137239,NA
S1_15353573,1,15353573,0,1,-0.0653852709453133,NA
S1_15353577,1,15353577,0,1,0.0381337219689328,NA
S1_15779598,1,15779598,0,1,-0.307291976288383,NA
S1_15779616,1,15779616,0,1,-0.34760734212108,NA
S1_15995473,1,15995473,0,1,1.81567405472365,NA
S1_16698844,1,16698844,0,1,NA,NA
S1_16698847,1,16698847,0,1,-0.284017124238183,NA
S1_16777521,1,16777521,0,1,-0.00229605422096313,NA
S1_16783629,1,16783629,0,1,-0.163538435085655,NA
S1_16783659,1,16783659,0,1,-0.157777478858492,NA
S1_16825995,1,16825995,0,1,0.116053477113908,NA
S1_16826035,1,16826035,0,1,0.000396276824105257,NA
S1_16826037,1,16826037,0,1,0.000396276824105257,NA
S1_17494066,1,17494066,0,1,0.0271829476994299,NA
S1_17494133,1,17494133,0,1,0.243548139962357,NA
S1_17673474,1,17673474,0,1,0.222475144990725,NA
S1_17679542,1,17679542,0,1,0.131558363278344,NA
S1_17679543,1,17679543,0,1,0.0894770910384324,NA
S1_17680181,1,17680181,0,1,0.0613022783862149,NA
S1_18128939,1,18128939,0,1,-0.0105157358795367,NA
S1_18199313,1,18199313,0,1,0.0785714365495238,NA
S1_18199356,1,18199356,0,1,-0.150540969800815,NA
S1_18199385,1,18199385,0,1,-0.150540969800815,NA
S1_18199403,1,18199403,0,1,-0.119380389281517,NA
S1_18200092,1,18200092,0,1,0.465533836250103,NA
S1_19104390,1,19104390,0,1,-0.299501819241186,NA
S1_19235831,1,19235831,0,1,0.210791147599934,NA
S1_19296025,1,19296025,0,1,NA,NA
S1_19641987,1,19641987,0,1,0.441209639743974,NA
S1_19642471,1,19642471,0,1,-0.12861429147064,NA
S1_19642472,1,19642472,0,1,-0.156933901855027,NA
S1_20908061,1,20908061,0,1,NA,NA
S1_20908700,1,20908700,0,1,NA,NA
S1_21471998,1,21471998,0,1,0.46114212487943,NA
S1_21472039,1,21472039,0,1,0.389131252251246,NA
S1_21474433,1,21474433,0,1,-0.224149882389028,NA
S1_22069444,1,22069444,0,1,NA,NA
S1_22069470,1,22069470,0,1,-0.551585061255544,NA
S1_22069480,1,22069480,0,1,-0.452258948570943,NA
S1_22656076,1,22656076,0,1,-0.00874533256249777,NA
S1_22889156,1,22889156,0,1,0.110372247342355,NA
S1_22889335,1,22889335,0,1,0.0959184976469771,NA
S1_23065763,1,23065763,0,1,-0.00466215652298274,NA
S1_23564478,1,23564478,0,1,0.236802084635613,NA
S1_23566233,1,23566233,0,1,0.381759153082868,NA
S1_23609916,1,23609916,0,1,0.188007711474953,NA
S1_23937384,1,23937384,0,1,0.292857655377333,NA
S1_24206867,1,24206867,0,1,-0.880307612309757,NA
S1_24206891,1,24206891,0,1,-0.212543017482247,NA
S1_24206895,1,24206895,0,1,-0.887044121061123,NA
S1_24583378,1,24583378,0,1,0.205865678658796,NA
S1_24677190,1,24677190,0,1,-0.0792517340851049,NA
S1_24744012,1,24744012,0,1,0.532792794422278,NA
S1_24931653,1,24931653,0,1,-0.180862901441486,NA
S1_25104791,1,25104791,0,1,0.0460466829765949,NA
S1_25104823,1,25104823,0,1,-0.432716765909419,NA
S1_25376989,1,25376989,0,1,-0.084442617315446,NA
S1_25416030,1,25416030,0,1,-0.0214455188261411,NA
S1_25876183,1,25876183,0,1,0.395191846503366,NA
S1_25876187,1,25876187,0,1,0.0520876983853071,NA
S1_26037580,1,26037580,0,1,-0.148105455545988,NA
S1_26331735,1,26331735,0,1,0.261223486112954,NA
S1_26577939,1,26577939,0,1,0.234760412321762,NA
S1_26577948,1,26577948,0,1,0.232067765544073,NA
S1_26577963,1,26577963,0,1,0.234760412321762,NA
S1_26690896,1,26690896,0,1,0.23576528485448,NA
S1_26690897,1,26690897,0,1,0.236824867430329,NA
S1_26690898,1,26690898,0,1,NA,NA
S1_26693198,1,26693198,0,1,NA,NA
S1_26693215,1,26693215,0,1,0.541721219910528,NA
S1_26826973,1,26826973,0,1,0.00211049457688262,NA
S1_26912617,1,26912617,0,1,0.13156527319488,NA
S1_27100391,1,27100391,0,1,-0.658307412236496,NA
S1_27501695,1,27501695,0,1,0.133974950272858,NA
S1_28293011,1,28293011,0,1,0.0835934223845953,NA
S1_28610542,1,28610542,0,1,NA,NA
S1_28610548,1,28610548,0,1,NA,NA
S1_28765554,1,28765554,0,1,NA,NA
S1_28794001,1,28794001,0,1,-0.226743482359581,NA
S1_28794056,1,28794056,0,1,-0.278838929575812,NA
S1_29031673,1,29031673,0,1,-0.261429524043166,NA
S1_29191594,1,29191594,0,1,-0.0330519234374975,NA
S1_29191601,1,29191601,0,1,-0.0651522290591089,NA
S1_29191607,1,29191607,0,1,-0.0651522290591089,NA
S1_29399963,1,29399963,0,1,-0.145944872825794,NA
