Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,0.0515651744339852
S1_128373,1,128373,0,1,NA,-0.017768949330664
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,-0.141686693945799
S1_985248,1,985248,0,1,NA,0.0511614013194564
S1_1000282,1,1000282,0,1,NA,0.0329894291347936
S1_1001511,1,1001511,0,1,NA,0.0648271896602008
S1_1167803,1,1167803,0,1,NA,0.177104048328591
S1_1195312,1,1195312,0,1,NA,-0.0157188159326263
S1_1568364,1,1568364,0,1,NA,-0.148316218056834
S1_1665404,1,1665404,0,1,NA,0.0468687905893468
S1_1665418,1,1665418,0,1,NA,0.177104048328591
S1_1665430,1,1665430,0,1,NA,-0.0355020778072822
S1_1686778,1,1686778,0,1,NA,0.0597910198989928
S1_1763337,1,1763337,0,1,NA,0.0323385396251225
S1_1763359,1,1763359,0,1,NA,-0.0959388691265671
S1_1763421,1,1763421,0,1,NA,0.0574322758722394
S1_1780412,1,1780412,0,1,NA,0.0725464243898185
S1_1787870,1,1787870,0,1,NA,0.101254059466453
S1_1787892,1,1787892,0,1,NA,-0.00882126173765506
S1_1792012,1,1792012,0,1,NA,-0.107458081221151
S1_1804228,1,1804228,0,1,NA,0.0533389967299897
S1_1804237,1,1804237,0,1,NA,0.045013123195675
S1_1957407,1,1957407,0,1,NA,-0.0536188557560947
S1_2032165,1,2032165,0,1,NA,0.0216296442500804
S1_2089532,1,2089532,0,1,NA,0.0141842267913883
S1_2089585,1,2089585,0,1,NA,-0.060490599864682
S1_2091448,1,2091448,0,1,NA,0.0119567991990405
S1_2091497,1,2091497,0,1,NA,-0.0561829670392098
S1_2304094,1,2304094,0,1,NA,-0.0547256493418395
S1_2306736,1,2306736,0,1,NA,-0.0168307463858929
S1_2306739,1,2306739,0,1,NA,-0.0168307463858929
S1_2307001,1,2307001,0,1,NA,-0.0209151156249365
S1_2307011,1,2307011,0,1,NA,-0.0413871863770774
S1_2307071,1,2307071,0,1,NA,0.0129130286348552
S1_2307256,1,2307256,0,1,NA,-0.0962848073086676
S1_2307287,1,2307287,0,1,NA,-0.156403739080416
S1_2307305,1,2307305,0,1,NA,-0.0962848073086676
S1_2307776,1,2307776,0,1,NA,-0.0152674656585271
S1_2336405,1,2336405,0,1,NA,-0.00362870020120357
S1_2431751,1,2431751,0,1,NA,-0.0830198175195163
S1_2466885,1,2466885,0,1,NA,0.154413168599611
S1_2467289,1,2467289,0,1,NA,-0.00619586353820599
S1_2467298,1,2467298,0,1,NA,-0.0288100450228244
S1_2467316,1,2467316,0,1,NA,-0.00136325845097313
S1_2467319,1,2467319,0,1,NA,-0.0839399173934472
S1_2467326,1,2467326,0,1,NA,-0.0195671598353476
S1_2467328,1,2467328,0,1,NA,-0.0705956476032137
S1_2467352,1,2467352,0,1,NA,-0.043819295242968
S1_2468221,1,2468221,0,1,NA,-0.0369343174531592
S1_2469048,1,2469048,0,1,NA,-0.0608920931389691
S1_2469056,1,2469056,0,1,NA,-0.200975768295792
S1_2469093,1,2469093,0,1,NA,-0.0130204297833984
S1_2470205,1,2470205,0,1,NA,0.0748114337703079
S1_2537494,1,2537494,0,1,NA,0.0561299273400037
S1_2540555,1,2540555,0,1,NA,-0.282415868907655
S1_2544068,1,2544068,0,1,NA,-0.200975768295792
S1_2657797,1,2657797,0,1,NA,-0.0576175840352306
S1_2685989,1,2685989,0,1,NA,0.0115922909754818
S1_2686010,1,2686010,0,1,NA,-0.129194675179361
S1_2691832,1,2691832,0,1,NA,0.036173126394567
S1_2691875,1,2691875,0,1,NA,-0.00678248527858081
S1_2691904,1,2691904,0,1,NA,0.0281461357969372
S1_2693911,1,2693911,0,1,NA,0.00328971618066153
S1_2693968,1,2693968,0,1,NA,-0.0307217492491664
S1_2693969,1,2693969,0,1,NA,0.0287545442669294
S1_2693995,1,2693995,0,1,NA,-0.053784772273923
S1_2693998,1,2693998,0,1,NA,-0.0072870216131177
S1_2727652,1,2727652,0,1,NA,0.0205860315249971
S1_2730433,1,2730433,0,1,NA,-0.114734969443227
S1_2730435,1,2730435,0,1,NA,0.0355773760505565
S1_2739890,1,2739890,0,1,NA,0.0725464243898185
S1_2740904,1,2740904,0,1,NA,-0.0243767647114852
S1_2740913,1,2740913,0,1,NA,-0.066611242752182
S1_2740924,1,2740924,0,1,NA,-0.0489839820785276
S1_2740925,1,2740925,0,1,NA,-0.0688456910010321
S1_2745817,1,2745817,0,1,NA,-0.00569239259655669
S1_2746546,1,2746546,0,1,NA,-0.189606328086984
S1_2747010,1,2747010,0,1,NA,0.00966687505953223
S1_2748931,1,2748931,0,1,NA,-0.0347377257517062
S1_2753170,1,2753170,0,1,NA,0.0109982019067336
S1_2753256,1,2753256,0,1,NA,-0.0183711215012736
S1_2753385,1,2753385,0,1,NA,0.0481834504612056
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,NA,0.0533435864678486
S1_2754198,1,2754198,0,1,NA,0.0725464243898185
S1_2754503,1,2754503,0,1,NA,0.0218223553647986
S1_2784031,1,2784031,0,1,NA,-0.0677328200226351
S1_2784065,1,2784065,0,1,NA,0.0151315773084078
S1_2784178,1,2784178,0,1,NA,-0.0709883722874544
S1_2784215,1,2784215,0,1,NA,-0.0540028514134011
S1_2794443,1,2794443,0,1,NA,-0.0347377257517062
S1_2794651,1,2794651,0,1,NA,-0.0106624300036189
S1_2794670,1,2794670,0,1,NA,-0.00684441606487383
S1_2801538,1,2801538,0,1,NA,-0.00352934100879806
S1_2801547,1,2801547,0,1,NA,-0.00739184025172274
S1_2803636,1,2803636,0,1,NA,0.00515601438217433
S1_2803659,1,2803659,0,1,NA,-0.0067081429055939
S1_2803686,1,2803686,0,1,NA,-0.0981366379475931
S1_2842393,1,2842393,0,1,NA,0.0123396578548983
S1_2842395,1,2842395,0,1,NA,0.0503631288716825
S1_2842612,1,2842612,0,1,NA,0.068020017708868
S1_2858812,1,2858812,0,1,NA,0.00358541412645925
S1_2858936,1,2858936,0,1,NA,-0.0443420640463131
S1_2872305,1,2872305,0,1,NA,0.0925515081774299
S1_2872340,1,2872340,0,1,NA,0.05874859959404
S1_2937746,1,2937746,0,1,NA,0.0930890098459652
S1_2940981,1,2940981,0,1,NA,0.0378802233017035
S1_2942391,1,2942391,0,1,NA,-0.0435328081314077
S1_2942412,1,2942412,0,1,NA,-0.000884451600305744
S1_2942413,1,2942413,0,1,NA,-0.038418209014682
S1_2956835,1,2956835,0,1,NA,0.0670359304666198
S1_2957197,1,2957197,0,1,NA,-0.0324737056054846
S1_2957263,1,2957263,0,1,NA,-0.0809308531199822
S1_2957286,1,2957286,0,1,NA,-0.0475008975885403
S1_2957312,1,2957312,0,1,NA,-0.00918295685104691
S1_3000657,1,3000657,0,1,NA,-0.123620716076131
S1_3000668,1,3000668,0,1,NA,-0.123620716076131
S1_3000812,1,3000812,0,1,NA,0.0352941669719162
S1_3000850,1,3000850,0,1,NA,0.0349729068130412
S1_3001062,1,3001062,0,1,NA,0.0145452516372495
S1_3010423,1,3010423,0,1,NA,0.00917934233164859
S1_3022795,1,3022795,0,1,NA,-0.0196869775553324
S1_3028475,1,3028475,0,1,NA,-0.00747039692311882
S1_3028503,1,3028503,0,1,NA,0.0488783356731854
S1_3029136,1,3029136,0,1,NA,-0.0376968022129333
S1_3029139,1,3029139,0,1,NA,-0.011048446125086
S1_3029205,1,3029205,0,1,NA,-0.0126510070067488
S1_3078487,1,3078487,0,1,NA,-0.0632058412609838
S1_3078874,1,3078874,0,1,NA,-0.0684903479015154
S1_3079131,1,3079131,0,1,NA,0.0653068344167084
S1_3079287,1,3079287,0,1,NA,0.0552277955027871
S1_3079325,1,3079325,0,1,NA,0.0511687041637822
S1_3079994,1,3079994,0,1,NA,0.0304418029551221
S1_3080098,1,3080098,0,1,NA,0.0468308566671548
S1_3081447,1,3081447,0,1,NA,0.066394216871121
S1_3081458,1,3081458,0,1,NA,0.0652161102787208
S1_3081692,1,3081692,0,1,NA,0.0803731382748428
S1_3131760,1,3131760,0,1,NA,-0.0025191193527971
S1_3136255,1,3136255,0,1,NA,-0.36645722423784
S1_3136329,1,3136329,0,1,NA,-0.0413572098716235
S1_3179303,1,3179303,0,1,NA,0.0354455497243477
S1_3179376,1,3179376,0,1,NA,0.0236847698084284
S1_3190637,1,3190637,0,1,NA,-0.0162445351378717
S1_3190712,1,3190712,0,1,NA,-0.163941542991024
S1_3197122,1,3197122,0,1,NA,-0.00116647042401621
S1_3197144,1,3197144,0,1,NA,0.0262947997211137
S1_3197156,1,3197156,0,1,NA,0.0346641174555355
S1_3197160,1,3197160,0,1,NA,0.0588937957951525
S1_3197186,1,3197186,0,1,NA,0.0245879520580521
S1_3197225,1,3197225,0,1,NA,0.0489528982742015
S1_3197228,1,3197228,0,1,NA,0.177104048328591
S1_3197312,1,3197312,0,1,NA,-0.0312520952623188
S1_3199277,1,3199277,0,1,NA,-0.0315990497943427
S1_3199279,1,3199279,0,1,NA,-0.00670874130093999
S1_3199533,1,3199533,0,1,NA,0.0742774103551991
S1_3200233,1,3200233,0,1,NA,0.018460266941427
S1_3200355,1,3200355,0,1,NA,-0.0060439192535132
S1_3269837,1,3269837,0,1,NA,0.00644983295919754
S1_3274469,1,3274469,0,1,NA,0.0814285027348552
S1_3276118,1,3276118,0,1,NA,0.204055715431437
S1_3279302,1,3279302,0,1,NA,0.0344119277515265
S1_3280221,1,3280221,0,1,NA,-0.0433946103075932
S1_3280248,1,3280248,0,1,NA,-0.00488079186602509
S1_3286633,1,3286633,0,1,NA,0.0189685943088761
S1_3354800,1,3354800,0,1,NA,-0.0985426408474646
S1_3355474,1,3355474,0,1,NA,-0.0824334938726366
S1_3356400,1,3356400,0,1,NA,0.0983759782683847
S1_3359309,1,3359309,0,1,NA,0.0153481684966779
S1_3365546,1,3365546,0,1,NA,-0.0497697818791301
S1_3365613,1,3365613,0,1,NA,-0.0147964704093372
S1_3365984,1,3365984,0,1,NA,-0.0376256465301842
S1_3404081,1,3404081,0,1,NA,0.0996098449877989
S1_3405270,1,3405270,0,1,NA,0.0220549390583009
S1_3405286,1,3405286,0,1,NA,0.0130711577335295
S1_3408430,1,3408430,0,1,NA,-0.00888771785394663
S1_3409249,1,3409249,0,1,NA,0.055841498430803
S1_3409255,1,3409255,0,1,NA,0.0184683746017949
S1_3409290,1,3409290,0,1,NA,-0.131208622886872
S1_3409322,1,3409322,0,1,NA,-0.00171626900707832
S1_3409331,1,3409331,0,1,NA,0.0229430037084569
S1_3409375,1,3409375,0,1,NA,-0.0640964084119048
S1_3439048,1,3439048,0,1,NA,0.0958200245165619
S1_3440091,1,3440091,0,1,NA,-0.0162445126143099
S1_3474893,1,3474893,0,1,NA,0.0225946477296668
S1_3474940,1,3474940,0,1,NA,0.0441567439371092
S1_3647399,1,3647399,0,1,NA,0.00512356819353872
S1_3649734,1,3649734,0,1,NA,0.0688477640929824
S1_3649844,1,3649844,0,1,NA,0.0652251534066247
S1_3650405,1,3650405,0,1,NA,-0.0321797266791758
S1_3650848,1,3650848,0,1,NA,0.130604112823843
S1_3650875,1,3650875,0,1,NA,0.149132501561295
S1_3665201,1,3665201,0,1,NA,0.0443201352573058
S1_3665219,1,3665219,0,1,NA,0.0413727170115742
S1_3701096,1,3701096,0,1,NA,-0.0758931168348287
S1_3702509,1,3702509,0,1,NA,0.0033388887734528
S1_3702520,1,3702520,0,1,NA,0.0270711916404061
S1_3703088,1,3703088,0,1,NA,0.121677330083074
S1_3703141,1,3703141,0,1,NA,0.0956885110957105
S1_3703225,1,3703225,0,1,NA,0.0174217854241577
S1_3703561,1,3703561,0,1,NA,0.096781667577445
S1_3703701,1,3703701,0,1,NA,0.00845026399542347
