Marker,Chrom,Position,Ref,Alt,general
S1_10638,1,10638,0,1,0.420096142270268
S1_128373,1,128373,0,1,0.405235106139651
S1_222471,1,222471,0,1,1.34815998221888
S1_267769,1,267769,0,1,0.430187911032534
S1_985248,1,985248,0,1,0.0227340027321406
S1_1000282,1,1000282,0,1,0.710834147253713
S1_1001511,1,1001511,0,1,0.398638073054691
S1_1167803,1,1167803,0,1,0.24671840377987
S1_1195312,1,1195312,0,1,1.06472649645996
S1_1568364,1,1568364,0,1,0.883079570269464
S1_1665404,1,1665404,0,1,0.368822028867915
S1_1665418,1,1665418,0,1,0.101235979399593
S1_1665430,1,1665430,0,1,0.435960094076588
S1_1686778,1,1686778,0,1,0.480468374273794
S1_1763337,1,1763337,0,1,0.301818098088403
S1_1763359,1,1763359,0,1,0.184767858126557
S1_1763421,1,1763421,0,1,0.0124876191963461
S1_1780412,1,1780412,0,1,1.28334718590784
S1_1787870,1,1787870,0,1,0.107624047510023
S1_1787892,1,1787892,0,1,0.110971929087324
S1_1792012,1,1792012,0,1,0.0815268433406286
S1_1804228,1,1804228,0,1,0.423438795906489
S1_1804237,1,1804237,0,1,0.264503854412563
S1_1957407,1,1957407,0,1,0.134684798043076
S1_2032165,1,2032165,0,1,0.367367182816055
S1_2089532,1,2089532,0,1,0.28224953558304
S1_2089585,1,2089585,0,1,0.0728390125415761
S1_2091448,1,2091448,0,1,0.847872243426855
S1_2091497,1,2091497,0,1,0.242013037358081
S1_2304094,1,2304094,0,1,0.0527598365443899
S1_2306736,1,2306736,0,1,0.112399852307094
S1_2306739,1,2306739,0,1,0.246236682785756
S1_2307001,1,2307001,0,1,0.822184569139198
S1_2307011,1,2307011,0,1,0.555204084844896
S1_2307071,1,2307071,0,1,0.00226863221166205
S1_2307256,1,2307256,0,1,0.428365884216319
S1_2307287,1,2307287,0,1,0.857985469975046
S1_2307305,1,2307305,0,1,0.965291545377185
S1_2307776,1,2307776,0,1,0.313219107365938
S1_2336405,1,2336405,0,1,0.913561580480603
S1_2431751,1,2431751,0,1,0.462051340886507
S1_2466885,1,2466885,0,1,0.358907112239642
S1_2467289,1,2467289,0,1,0.408613412482829
S1_2467298,1,2467298,0,1,0.459138429504226
S1_2467316,1,2467316,0,1,0.419865644753323
S1_2467319,1,2467319,0,1,0.109603367328953
S1_2467326,1,2467326,0,1,1.50920418832787
S1_2467328,1,2467328,0,1,0.0397599431175714
S1_2467352,1,2467352,0,1,0.0699385001000316
S1_2468221,1,2468221,0,1,0.173891638669965
S1_2469048,1,2469048,0,1,1.13269027230028
S1_2469056,1,2469056,0,1,0.293882356685424
S1_2469093,1,2469093,0,1,0.414019609276937
S1_2470205,1,2470205,0,1,0.108826676045766
S1_2537494,1,2537494,0,1,0.550148003645607
S1_2540555,1,2540555,0,1,0.583411629912246
S1_2544068,1,2544068,0,1,0.120959453128981
S1_2657797,1,2657797,0,1,0.273638377471499
S1_2685989,1,2685989,0,1,1.27662752769841
S1_2686010,1,2686010,0,1,0.0377440801764439
S1_2691832,1,2691832,0,1,1.5314053662768
S1_2691875,1,2691875,0,1,0.637955613231498
S1_2691904,1,2691904,0,1,0.368361736440651
S1_2693911,1,2693911,0,1,1.32045315281909
S1_2693968,1,2693968,0,1,0.104132365777788
S1_2693969,1,2693969,0,1,0.485071122092718
S1_2693995,1,2693995,0,1,0.325612841593398
S1_2693998,1,2693998,0,1,1.38588329127557
S1_2727652,1,2727652,0,1,0.343895977529514
S1_2730433,1,2730433,0,1,0.578186168813151
S1_2730435,1,2730435,0,1,0.0628903085752664
S1_2739890,1,2739890,0,1,0.328660526227456
S1_2740904,1,2740904,0,1,0.275345745531291
S1_2740913,1,2740913,0,1,0.0638497350311915
S1_2740924,1,2740924,0,1,0.269887965701563
S1_2740925,1,2740925,0,1,0.339839944543927
S1_2745817,1,2745817,0,1,0.204750757651422
S1_2746546,1,2746546,0,1,1.49365958041021
S1_2747010,1,2747010,0,1,0.585342595991455
S1_2748931,1,2748931,0,1,1.06204317663336
S1_2753170,1,2753170,0,1,0.313506510902688
S1_2753256,1,2753256,0,1,0.701056486920878
S1_2753385,1,2753385,0,1,0.0585423129964156
S1_2753437,1,2753437,0,1,0.785929396198767
S1_2753738,1,2753738,0,1,0.669829488753817
S1_2754198,1,2754198,0,1,0.811172805639044
S1_2754503,1,2754503,0,1,0.651803635111083
S1_2784031,1,2784031,0,1,0.0772137734510276
S1_2784065,1,2784065,0,1,0.273331005330031
S1_2784178,1,2784178,0,1,0.022204651291895
S1_2784215,1,2784215,0,1,0.192710834519867
S1_2794443,1,2794443,0,1,0.607595580057121
S1_2794651,1,2794651,0,1,0.382923470045288
S1_2794670,1,2794670,0,1,0.60792936920822
S1_2801538,1,2801538,0,1,0.95499657874765
S1_2801547,1,2801547,0,1,0.297847735584754
S1_2803636,1,2803636,0,1,0.731336784605363
S1_2803659,1,2803659,0,1,0.712698163243118
S1_2803686,1,2803686,0,1,0.00548037127769201
S1_2842393,1,2842393,0,1,0.415635717873773
S1_2842395,1,2842395,0,1,0.433907870976252
S1_2842612,1,2842612,0,1,0.0648790083999925
S1_2858812,1,2858812,0,1,0.51835883868539
S1_2858936,1,2858936,0,1,0.558960547795362
S1_2872305,1,2872305,0,1,0.104289873483448
S1_2872340,1,2872340,0,1,0.142975249081498
S1_2937746,1,2937746,0,1,0.0457237242080676
S1_2940981,1,2940981,0,1,1.3378403866966
S1_2942391,1,2942391,0,1,0.650394895327337
S1_2942412,1,2942412,0,1,0.560756904696169
S1_2942413,1,2942413,0,1,1.10302438677967
S1_2956835,1,2956835,0,1,0.128137096517449
S1_2957197,1,2957197,0,1,0.29228028857023
S1_2957263,1,2957263,0,1,0.196734099896849
S1_2957286,1,2957286,0,1,1.02767584687053
S1_2957312,1,2957312,0,1,0.347873787034657
S1_3000657,1,3000657,0,1,1.48096621912439
S1_3000668,1,3000668,0,1,1.37852612895092
S1_3000812,1,3000812,0,1,0.245830688073023
S1_3000850,1,3000850,0,1,1.26388368410045
S1_3001062,1,3001062,0,1,0.268227216797644
S1_3010423,1,3010423,0,1,0.627824487854613
S1_3022795,1,3022795,0,1,0.675998286027962
S1_3028475,1,3028475,0,1,0.0350271821386627
S1_3028503,1,3028503,0,1,0.252796857716856
S1_3029136,1,3029136,0,1,0.578523028831409
S1_3029139,1,3029139,0,1,0.891633999173968
S1_3029205,1,3029205,0,1,0.272673866361812
S1_3078487,1,3078487,0,1,0.691879805832049
S1_3078874,1,3078874,0,1,0.212701757796895
S1_3079131,1,3079131,0,1,0.441913314260313
S1_3079287,1,3079287,0,1,0.0961800066465778
S1_3079325,1,3079325,0,1,0.18202870737159
S1_3079994,1,3079994,0,1,1.07545719007365
S1_3080098,1,3080098,0,1,0.402354017744551
S1_3081447,1,3081447,0,1,1.12786438865841
S1_3081458,1,3081458,0,1,0.998094497014048
S1_3081692,1,3081692,0,1,0.666240500970059
S1_3131760,1,3131760,0,1,0.0625057528771779
S1_3136255,1,3136255,0,1,0.0221073950817492
S1_3136329,1,3136329,0,1,0.215608211161774
S1_3179303,1,3179303,0,1,0.0627778953836676
S1_3179376,1,3179376,0,1,0.564448289215613
S1_3190637,1,3190637,0,1,0.105179893127401
S1_3190712,1,3190712,0,1,0.415169609469129
S1_3197122,1,3197122,0,1,1.26443666504012
S1_3197144,1,3197144,0,1,1.04042021451659
S1_3197156,1,3197156,0,1,0.517380080473711
S1_3197160,1,3197160,0,1,0.450978150260443
S1_3197186,1,3197186,0,1,2.20158230304808
S1_3197225,1,3197225,0,1,0.400821387341262
S1_3197228,1,3197228,0,1,0.129228684145822
S1_3197312,1,3197312,0,1,0.456557663613649
S1_3199277,1,3199277,0,1,1.17603620280516
S1_3199279,1,3199279,0,1,0.847997903937263
S1_3199533,1,3199533,0,1,0.736439997365227
S1_3200233,1,3200233,0,1,0.319825682965045
S1_3200355,1,3200355,0,1,0.489052840905764
S1_3269837,1,3269837,0,1,1.99496566764014
S1_3274469,1,3274469,0,1,0.400162142731805
S1_3276118,1,3276118,0,1,0.93672890131943
S1_3279302,1,3279302,0,1,1.23256631643711
S1_3280221,1,3280221,0,1,0.137492850849384
S1_3280248,1,3280248,0,1,0.491686123246648
S1_3286633,1,3286633,0,1,0.659751246016685
S1_3354800,1,3354800,0,1,0.134602448996256
S1_3355474,1,3355474,0,1,0.341085498294868
S1_3356400,1,3356400,0,1,0.496528045737013
S1_3359309,1,3359309,0,1,0.767797178158734
S1_3365546,1,3365546,0,1,0.125338855412014
S1_3365613,1,3365613,0,1,0.975269391549966
S1_3365984,1,3365984,0,1,0.5645248794821
S1_3404081,1,3404081,0,1,0.351936437307115
S1_3405270,1,3405270,0,1,0.0315138152721579
S1_3405286,1,3405286,0,1,0.452444316705206
S1_3408430,1,3408430,0,1,0.828614630048162
S1_3409249,1,3409249,0,1,0.241800110176042
S1_3409255,1,3409255,0,1,0.673006289501042
S1_3409290,1,3409290,0,1,0.722395049553482
S1_3409322,1,3409322,0,1,0.0889047678501795
S1_3409331,1,3409331,0,1,0.0424560222337123
S1_3409375,1,3409375,0,1,0.17433993180035
S1_3439048,1,3439048,0,1,0.931340105281194
S1_3440091,1,3440091,0,1,0.642436018885665
S1_3474893,1,3474893,0,1,0.668913187404456
S1_3474940,1,3474940,0,1,0.704774700610678
S1_3647399,1,3647399,0,1,1.14801267374568
S1_3649734,1,3649734,0,1,0.129175489813482
S1_3649844,1,3649844,0,1,0.0862026871600289
S1_3650405,1,3650405,0,1,0.45291565237188
S1_3650848,1,3650848,0,1,0.0977173792568377
S1_3650875,1,3650875,0,1,0.0201324838606281
S1_3665201,1,3665201,0,1,0.0800272373748637
S1_3665219,1,3665219,0,1,0.391631375779042
S1_3701096,1,3701096,0,1,0.0478014363799197
S1_3702509,1,3702509,0,1,0.330141206350704
S1_3702520,1,3702520,0,1,0.767832928440824
S1_3703088,1,3703088,0,1,0.673460960606451
S1_3703141,1,3703141,0,1,0.408216065256908
S1_3703225,1,3703225,0,1,0.481836041893127
S1_3703561,1,3703561,0,1,0.682555582629672
S1_3703701,1,3703701,0,1,0.0693980176156456
S1_3703855,1,3703855,0,1,1.06567919188878
S1_3703856,1,3703856,0,1,0.122932041837606
S1_3703891,1,3703891,0,1,0.482240902142388
S1_3703921,1,3703921,0,1,0.531791536858144
S1_3703960,1,3703960,0,1,0.69527955011479
S1_3703996,1,3703996,0,1,0.68955110329561
S1_3704064,1,3704064,0,1,0.0201463261742759
S1_3704074,1,3704074,0,1,0.547776798877652
S1_3715240,1,3715240,0,1,0.350233546828684
S1_3715269,1,3715269,0,1,1.91017192485754
S1_3731400,1,3731400,0,1,0.878756243363812
S1_3731407,1,3731407,0,1,1.03313921036261
S1_3734685,1,3734685,0,1,0.385585814468899
S1_3734702,1,3734702,0,1,0.871588132659553
S1_3734910,1,3734910,0,1,0.475804570744868
S1_3736125,1,3736125,0,1,0.545703819863059
S1_3736132,1,3736132,0,1,0.439207502081526
S1_3736785,1,3736785,0,1,0.0596004656086098
S1_3739508,1,3739508,0,1,0.0130073736327986
S1_3739658,1,3739658,0,1,0.383643677392803
S1_3739861,1,3739861,0,1,1.00880832533716
S1_3739939,1,3739939,0,1,0.332807365414671
S1_3739948,1,3739948,0,1,0.453852825273334
S1_3741759,1,3741759,0,1,0.26252624683743
S1_3742006,1,3742006,0,1,0.368884296885875
S1_3742010,1,3742010,0,1,0.683868718647623
S1_3742398,1,3742398,0,1,0.0451843838821603
S1_3878392,1,3878392,0,1,0.402622357499997
S1_3878526,1,3878526,0,1,0.878778699659143
S1_3886280,1,3886280,0,1,0.596642034890192
S1_3887491,1,3887491,0,1,0.256736553244735
S1_3889306,1,3889306,0,1,0.484120360836368
S1_3889317,1,3889317,0,1,0.472967377402267
S1_4018295,1,4018295,0,1,2.36917373040125
S1_4018470,1,4018470,0,1,0.0565464048120552
S1_4018519,1,4018519,0,1,0.0962905434358662
S1_4022585,1,4022585,0,1,0.245813688183502
S1_4040233,1,4040233,0,1,0.671034762171031
S1_4040251,1,4040251,0,1,1.0205449555626
S1_4040654,1,4040654,0,1,0.0159311487669765
S1_4041107,1,4041107,0,1,0.293273440831389
S1_4042967,1,4042967,0,1,0.198701742965682
S1_4042975,1,4042975,0,1,0.674853031343586
S1_4051463,1,4051463,0,1,1.16656448952577
S1_4054150,1,4054150,0,1,0.199891942177068
S1_4055044,1,4055044,0,1,0.581737305994496
S1_4055146,1,4055146,0,1,0.256787325248384
S1_4055200,1,4055200,0,1,0.295744254787442
S1_4055218,1,4055218,0,1,0.549004721803747
S1_4055521,1,4055521,0,1,0.0647989448635774
S1_4056057,1,4056057,0,1,0.167005682059787
S1_4056065,1,4056065,0,1,1.92720541825049
S1_4056115,1,4056115,0,1,0.184239724405558
S1_4056657,1,4056657,0,1,0.79266963309971
S1_4057454,1,4057454,0,1,0.425783299667591
S1_4057959,1,4057959,0,1,0.753560591073809
S1_4069263,1,4069263,0,1,0.302451886527163
S1_4150350,1,4150350,0,1,0.132964635588244
S1_4150361,1,4150361,0,1,0.108922269361247
S1_4163141,1,4163141,0,1,0.162060297932443
