Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,-0.00113999994752351
S1_128373,1,128373,0,1,NA,0.0020056462035657
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,-0.0899424939630126
S1_985248,1,985248,0,1,NA,0.0198319914887765
S1_1000282,1,1000282,0,1,NA,-0.000394719304267863
S1_1001511,1,1001511,0,1,NA,-0.027631559934028
S1_1167803,1,1167803,0,1,NA,-0.0305612219661353
S1_1195312,1,1195312,0,1,NA,-0.0091872897216943
S1_1568364,1,1568364,0,1,NA,-0.0937346843560118
S1_1665404,1,1665404,0,1,NA,0.0207443831229198
S1_1665418,1,1665418,0,1,NA,-0.0305612219661353
S1_1665430,1,1665430,0,1,NA,-0.017202058151022
S1_1686778,1,1686778,0,1,NA,0.0357731987542911
S1_1763337,1,1763337,0,1,NA,-0.00924862570349286
S1_1763359,1,1763359,0,1,NA,-0.0426742975271452
S1_1763421,1,1763421,0,1,NA,-0.00156817831677552
S1_1780412,1,1780412,0,1,NA,-0.0197204042253054
S1_1787870,1,1787870,0,1,NA,0.0602422513900878
S1_1787892,1,1787892,0,1,NA,-0.00415517221554719
S1_1792012,1,1792012,0,1,NA,-0.0961945138695235
S1_1804228,1,1804228,0,1,NA,0.0182715696265808
S1_1804237,1,1804237,0,1,NA,0.0249738074602963
S1_1957407,1,1957407,0,1,NA,-0.0477140776946288
S1_2032165,1,2032165,0,1,NA,-0.0256634657867653
S1_2089532,1,2089532,0,1,NA,-0.00331513083642085
S1_2089585,1,2089585,0,1,NA,-0.0419021342527961
S1_2091448,1,2091448,0,1,NA,0.009880729086243
S1_2091497,1,2091497,0,1,NA,0.00845153494444225
S1_2304094,1,2304094,0,1,NA,-0.0125205781174708
S1_2306736,1,2306736,0,1,NA,-0.0667853799456176
S1_2306739,1,2306739,0,1,NA,-0.0667853799456176
S1_2307001,1,2307001,0,1,NA,-0.0637585296554386
S1_2307011,1,2307011,0,1,NA,-0.0771304577842426
S1_2307071,1,2307071,0,1,NA,-0.0435030361788404
S1_2307256,1,2307256,0,1,NA,0.0331900331753419
S1_2307287,1,2307287,0,1,NA,-0.0738334393670534
S1_2307305,1,2307305,0,1,NA,0.0331900331753419
S1_2307776,1,2307776,0,1,NA,-0.014408411894437
S1_2336405,1,2336405,0,1,NA,-0.0362123809594331
S1_2431751,1,2431751,0,1,NA,-0.0472468490503572
S1_2466885,1,2466885,0,1,NA,-0.0183652829576479
S1_2467289,1,2467289,0,1,NA,0.0386387779675686
S1_2467298,1,2467298,0,1,NA,0.0259334296734684
S1_2467316,1,2467316,0,1,NA,0.00507108174113237
S1_2467319,1,2467319,0,1,NA,-0.0499063252977146
S1_2467326,1,2467326,0,1,NA,0.00342970623661656
S1_2467328,1,2467328,0,1,NA,-0.0320202475725479
S1_2467352,1,2467352,0,1,NA,-0.0972910164816357
S1_2468221,1,2468221,0,1,NA,-0.00457288971634147
S1_2469048,1,2469048,0,1,NA,-0.0159531816707161
S1_2469056,1,2469056,0,1,NA,-0.171159310066923
S1_2469093,1,2469093,0,1,NA,0.00587989732859094
S1_2470205,1,2470205,0,1,NA,0.0278350429590187
S1_2537494,1,2537494,0,1,NA,0.0373940881218245
S1_2540555,1,2540555,0,1,NA,-0.254796046854688
S1_2544068,1,2544068,0,1,NA,-0.171159310066923
S1_2657797,1,2657797,0,1,NA,-0.00690808090100219
S1_2685989,1,2685989,0,1,NA,-0.0232334612128573
S1_2686010,1,2686010,0,1,NA,-0.088950756118988
S1_2691832,1,2691832,0,1,NA,0.01636737879578
S1_2691875,1,2691875,0,1,NA,-0.00615286397155404
S1_2691904,1,2691904,0,1,NA,-0.0133880290773057
S1_2693911,1,2693911,0,1,NA,0.00489446288241112
S1_2693968,1,2693968,0,1,NA,-0.0168782011363527
S1_2693969,1,2693969,0,1,NA,0.0106155566393347
S1_2693995,1,2693995,0,1,NA,-0.050442983120211
S1_2693998,1,2693998,0,1,NA,-0.00487837774066411
S1_2727652,1,2727652,0,1,NA,-0.0059783529788331
S1_2730433,1,2730433,0,1,NA,-0.0566575720779296
S1_2730435,1,2730435,0,1,NA,0.1055064712708
S1_2739890,1,2739890,0,1,NA,-0.0197204042253054
S1_2740904,1,2740904,0,1,NA,-0.000272424905667583
S1_2740913,1,2740913,0,1,NA,-0.0590462091917498
S1_2740924,1,2740924,0,1,NA,0.0283363763387613
S1_2740925,1,2740925,0,1,NA,-0.0196742589950543
S1_2745817,1,2745817,0,1,NA,-0.0268139938743328
S1_2746546,1,2746546,0,1,NA,-0.00410679988977009
S1_2747010,1,2747010,0,1,NA,0.00613575519397656
S1_2748931,1,2748931,0,1,NA,-0.0710665775055686
S1_2753170,1,2753170,0,1,NA,-0.0425747261479312
S1_2753256,1,2753256,0,1,NA,-0.00278353551494927
S1_2753385,1,2753385,0,1,NA,0.0201764563745967
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,NA,-0.0269374888142005
S1_2754198,1,2754198,0,1,NA,-0.0197204042253054
S1_2754503,1,2754503,0,1,NA,-0.023955902113775
S1_2784031,1,2784031,0,1,NA,-0.0238909748167657
S1_2784065,1,2784065,0,1,NA,0.0169019406463605
S1_2784178,1,2784178,0,1,NA,-0.0387932888252572
S1_2784215,1,2784215,0,1,NA,-0.0198997675144818
S1_2794443,1,2794443,0,1,NA,-0.0710665775055686
S1_2794651,1,2794651,0,1,NA,-0.0164404127665626
S1_2794670,1,2794670,0,1,NA,-0.0138322528408461
S1_2801538,1,2801538,0,1,NA,0.0147385927199151
S1_2801547,1,2801547,0,1,NA,0.00913838422406752
S1_2803636,1,2803636,0,1,NA,-0.0193544543435692
S1_2803659,1,2803659,0,1,NA,-0.0075235401077624
S1_2803686,1,2803686,0,1,NA,-0.0804863606719498
S1_2842393,1,2842393,0,1,NA,0.00241633539907348
S1_2842395,1,2842395,0,1,NA,-0.00935583980351499
S1_2842612,1,2842612,0,1,NA,0.035767361646096
S1_2858812,1,2858812,0,1,NA,0.0255133414405136
S1_2858936,1,2858936,0,1,NA,0.0136308563434112
S1_2872305,1,2872305,0,1,NA,-0.00624394442025377
S1_2872340,1,2872340,0,1,NA,0.0327759992486059
S1_2937746,1,2937746,0,1,NA,0.0571810666908118
S1_2940981,1,2940981,0,1,NA,0.00826971814818324
S1_2942391,1,2942391,0,1,NA,-0.00140490757132348
S1_2942412,1,2942412,0,1,NA,0.0147713819904015
S1_2942413,1,2942413,0,1,NA,-0.0291865679897444
S1_2956835,1,2956835,0,1,NA,-0.0146575341282625
S1_2957197,1,2957197,0,1,NA,-0.0275960828546562
S1_2957263,1,2957263,0,1,NA,-0.0387218680986053
S1_2957286,1,2957286,0,1,NA,-0.0449854616835624
S1_2957312,1,2957312,0,1,NA,0.0132352098688042
S1_3000657,1,3000657,0,1,NA,-0.0703207839386765
S1_3000668,1,3000668,0,1,NA,-0.0703207839386765
S1_3000812,1,3000812,0,1,NA,0.0514886993251498
S1_3000850,1,3000850,0,1,NA,0.0417339346071701
S1_3001062,1,3001062,0,1,NA,0.01347992042267
S1_3010423,1,3010423,0,1,NA,-0.02280942206967
S1_3022795,1,3022795,0,1,NA,0.00107474088039911
S1_3028475,1,3028475,0,1,NA,-0.0158527317472153
S1_3028503,1,3028503,0,1,NA,0.00261823075465492
S1_3029136,1,3029136,0,1,NA,0.0100576192778089
S1_3029139,1,3029139,0,1,NA,0.0260802582619491
S1_3029205,1,3029205,0,1,NA,0.0148613027387282
S1_3078487,1,3078487,0,1,NA,-0.0137292614304732
S1_3078874,1,3078874,0,1,NA,-0.0347995913928218
S1_3079131,1,3079131,0,1,NA,0.0293365922335208
S1_3079287,1,3079287,0,1,NA,0.02345228505149
S1_3079325,1,3079325,0,1,NA,0.0262045451179546
S1_3079994,1,3079994,0,1,NA,0.0390762970642049
S1_3080098,1,3080098,0,1,NA,-0.0112411592340554
S1_3081447,1,3081447,0,1,NA,0.0120661068800011
S1_3081458,1,3081458,0,1,NA,0.00754550639886816
S1_3081692,1,3081692,0,1,NA,0.0176046661820123
S1_3131760,1,3131760,0,1,NA,0.0103260508659369
S1_3136255,1,3136255,0,1,NA,-0.176398408975248
S1_3136329,1,3136329,0,1,NA,-0.0496188804195063
S1_3179303,1,3179303,0,1,NA,0.0155468436672025
S1_3179376,1,3179376,0,1,NA,0.00901693574567656
S1_3190637,1,3190637,0,1,NA,-0.0568241710977615
S1_3190712,1,3190712,0,1,NA,-0.0641403851294773
S1_3197122,1,3197122,0,1,NA,0.00889499096334634
S1_3197144,1,3197144,0,1,NA,0.0247940489685984
S1_3197156,1,3197156,0,1,NA,0.0176355731993391
S1_3197160,1,3197160,0,1,NA,0.0221934158550761
S1_3197186,1,3197186,0,1,NA,0.0117405146090237
S1_3197225,1,3197225,0,1,NA,0.0293946944326254
S1_3197228,1,3197228,0,1,NA,-0.0305612219661353
S1_3197312,1,3197312,0,1,NA,-0.000836406165663167
S1_3199277,1,3199277,0,1,NA,-0.0523722601960445
S1_3199279,1,3199279,0,1,NA,0.0172830296918614
S1_3199533,1,3199533,0,1,NA,-0.0244975439659876
S1_3200233,1,3200233,0,1,NA,0.0202497771472225
S1_3200355,1,3200355,0,1,NA,0.00229143481273351
S1_3269837,1,3269837,0,1,NA,0.0132008361423104
S1_3274469,1,3274469,0,1,NA,-0.0179879934879057
S1_3276118,1,3276118,0,1,NA,0.0439966500020133
S1_3279302,1,3279302,0,1,NA,0.043315723506402
S1_3280221,1,3280221,0,1,NA,-0.0229803992734772
S1_3280248,1,3280248,0,1,NA,-0.0149655117913192
S1_3286633,1,3286633,0,1,NA,0.000913025009593752
S1_3354800,1,3354800,0,1,NA,-0.023853448752262
S1_3355474,1,3355474,0,1,NA,0.063684895334078
S1_3356400,1,3356400,0,1,NA,0.0427958800783371
S1_3359309,1,3359309,0,1,NA,-0.00643960595127341
S1_3365546,1,3365546,0,1,NA,-0.0213184610966762
S1_3365613,1,3365613,0,1,NA,-0.0287117542426563
S1_3365984,1,3365984,0,1,NA,0.0162650931678014
S1_3404081,1,3404081,0,1,NA,-0.0110309433175789
S1_3405270,1,3405270,0,1,NA,0.0225741519767091
S1_3405286,1,3405286,0,1,NA,0.0164097993335969
S1_3408430,1,3408430,0,1,NA,-0.0326465419841681
S1_3409249,1,3409249,0,1,NA,0.0213763712736029
S1_3409255,1,3409255,0,1,NA,0.0160822673223816
S1_3409290,1,3409290,0,1,NA,-0.0505992058608204
S1_3409322,1,3409322,0,1,NA,-0.0193780646750801
S1_3409331,1,3409331,0,1,NA,-0.0039582872663841
S1_3409375,1,3409375,0,1,NA,-0.0283560727232179
S1_3439048,1,3439048,0,1,NA,0.0198755737172932
S1_3440091,1,3440091,0,1,NA,0.0141330646304283
S1_3474893,1,3474893,0,1,NA,-0.0351301561884726
S1_3474940,1,3474940,0,1,NA,-0.023413434089899
S1_3647399,1,3647399,0,1,NA,0.0787845866085135
S1_3649734,1,3649734,0,1,NA,0.0389033749551339
S1_3649844,1,3649844,0,1,NA,-0.0290138032267543
S1_3650405,1,3650405,0,1,NA,-0.010240272226685
S1_3650848,1,3650848,0,1,NA,0.03911112160659
S1_3650875,1,3650875,0,1,NA,0.0681968863961844
S1_3665201,1,3665201,0,1,NA,-0.0325174164821608
S1_3665219,1,3665219,0,1,NA,0.0125805069191517
S1_3701096,1,3701096,0,1,NA,-0.0497971645892743
S1_3702509,1,3702509,0,1,NA,0.00450676659885336
S1_3702520,1,3702520,0,1,NA,-0.0244771973936118
S1_3703088,1,3703088,0,1,NA,0.0437514839249804
S1_3703141,1,3703141,0,1,NA,0.0155109483064056
S1_3703225,1,3703225,0,1,NA,0.0255514336005718
S1_3703561,1,3703561,0,1,NA,0.0317708925548797
S1_3703701,1,3703701,0,1,NA,-0.00906695238839316
S1_3703855,1,3703855,0,1,NA,0.0248266999613379
S1_3703856,1,3703856,0,1,NA,0.0446031949129866
S1_3703891,1,3703891,0,1,NA,-0.054632682060267
S1_3703921,1,3703921,0,1,NA,-0.054632682060267
S1_3703960,1,3703960,0,1,NA,0.0142233463014451
S1_3703996,1,3703996,0,1,NA,-0.0100253285864965
S1_3704064,1,3704064,0,1,NA,0.00425992789738192
S1_3704074,1,3704074,0,1,NA,-0.00972432621963622
S1_3715240,1,3715240,0,1,NA,-0.0401202944873418
S1_3715269,1,3715269,0,1,NA,-0.0544226198917506
S1_3731400,1,3731400,0,1,NA,0.00459665778424102
S1_3731407,1,3731407,0,1,NA,0.00459665778424102
S1_3734685,1,3734685,0,1,NA,0.0245852067183179
S1_3734702,1,3734702,0,1,NA,-0.0199482390110871
S1_3734910,1,3734910,0,1,NA,-0.00656533984850954
S1_3736125,1,3736125,0,1,NA,-0.0600612575657514
S1_3736132,1,3736132,0,1,NA,-0.0561651195731406
S1_3736785,1,3736785,0,1,NA,0.00669466029345249
S1_3739508,1,3739508,0,1,NA,0.0585669667509877
S1_3739658,1,3739658,0,1,NA,0.0514824892085967
S1_3739861,1,3739861,0,1,NA,0.0163272767011138
S1_3739939,1,3739939,0,1,NA,NA
S1_3739948,1,3739948,0,1,NA,NA
S1_3741759,1,3741759,0,1,NA,0.0173971710181169
S1_3742006,1,3742006,0,1,NA,0.013651616457937
S1_3742010,1,3742010,0,1,NA,0.0255713582452442
S1_3742398,1,3742398,0,1,NA,0.0336685946756845
S1_3878392,1,3878392,0,1,NA,0.0295350391641906
S1_3878526,1,3878526,0,1,NA,-0.00462056032503276
S1_3886280,1,3886280,0,1,NA,0.0129019882896474
S1_3887491,1,3887491,0,1,NA,0.00144170596462545
S1_3889306,1,3889306,0,1,NA,-0.0206448124245227
S1_3889317,1,3889317,0,1,NA,0.0390882816422004
S1_4018295,1,4018295,0,1,NA,-0.0635792712372996
S1_4018470,1,4018470,0,1,NA,0.00572836973427219
S1_4018519,1,4018519,0,1,NA,-0.000657975584511181
