Marker,Chrom,Position,Ref,Alt,additive,general
S1_1000282,1,1000282,0,1,0.135624571257701,1.07975069222363
S1_2091448,1,2091448,0,1,0.366388938255057,1.12302604310221
S1_2307029,1,2307029,0,1,0.0972314302603933,0.997608996478881
S1_2307053,1,2307053,0,1,0.405819925168518,0.39991980661377
S1_2307134,1,2307134,0,1,NA,NA
S1_2467316,1,2467316,0,1,0.862455036425516,0.55495985271642
S1_2469048,1,2469048,0,1,NA,NA
S1_2469056,1,2469056,0,1,NA,NA
S1_2469082,1,2469082,0,1,NA,NA
S1_2469093,1,2469093,0,1,0.114741441082023,0.0189430765249238
S1_2544060,1,2544060,0,1,0.759193304988479,0.775213839537846
S1_2691904,1,2691904,0,1,0.0711803934459656,0.139011091764394
S1_2691906,1,2691906,0,1,0.0711803934459656,0.139011091764394
S1_2693670,1,2693670,0,1,1.9756052207024,1.41881129797388
S1_2693676,1,2693676,0,1,0.333004521705108,0.31486243149108
S1_2693869,1,2693869,0,1,1.15794383521693,0.813038207713378
S1_2693911,1,2693911,0,1,0.389733286120051,0.358431868969274
S1_2693995,1,2693995,0,1,0.0395136966249278,0.0635976137585109
S1_2694004,1,2694004,0,1,1.22290077616052,0.827202031630484
S1_2740925,1,2740925,0,1,0.00858146629093673,0.316835583955707
S1_2753153,1,2753153,0,1,0.69969332668041,1.42692336356048
S1_2753327,1,2753327,0,1,0.0805513584974675,0.0484218340648608
S1_2753420,1,2753420,0,1,1.18479516883283,1.42279169276674
S1_2784213,1,2784213,0,1,0.198682178634998,0.343502951231722
S1_2784215,1,2784215,0,1,0.0396558040845999,0.304496647211165
S1_2801538,1,2801538,0,1,0.846081756753576,0.927083957354049
S1_2803659,1,2803659,0,1,0.0955526758290728,1.36272024172099
S1_2803686,1,2803686,0,1,0.169743945907421,0.511034470277686
S1_2937746,1,2937746,0,1,0.173475081353349,0.112627178761324
S1_3010418,1,3010418,0,1,0.524772580150741,0.495568147265807
S1_3010423,1,3010423,0,1,0.524772580150741,0.495568147265807
S1_3010424,1,3010424,0,1,0.524772580150741,0.495568147265807
S1_3010434,1,3010434,0,1,0.524772580150741,0.495568147265807
S1_3010439,1,3010439,0,1,0.173075136690654,1.18852270810926
S1_3010445,1,3010445,0,1,0.541576897713975,0.506123313020751
S1_3010447,1,3010447,0,1,0.541576897713975,0.506123313020751
S1_3029136,1,3029136,0,1,0.224190934849643,0.269336698312584
S1_3029139,1,3029139,0,1,0.0688410093881446,0.97482167045702
S1_3135749,1,3135749,0,1,0.17936405569853,0.454478964397124
S1_3135753,1,3135753,0,1,0.445882721545166,1.43868687984192
S1_3197144,1,3197144,0,1,0.662345070673482,0.519937841501478
S1_3197156,1,3197156,0,1,0.0962630758598303,0.32487412598483
S1_3197160,1,3197160,0,1,0.119874566246544,0.455230973053252
S1_3197164,1,3197164,0,1,0.181115969908274,0.9715833789392
S1_3269687,1,3269687,0,1,0.663447941700769,0.37713572709613
S1_3279302,1,3279302,0,1,0.479394650965649,0.445697034377363
S1_3282170,1,3282170,0,1,0.199000161403351,0.525861513214498
S1_3405322,1,3405322,0,1,0.13199866307684,0.393768530062189
S1_3405346,1,3405346,0,1,0.13199866307684,0.393768530062189
S1_3405632,1,3405632,0,1,0.0699270704853653,1.13108443385143
S1_3650455,1,3650455,0,1,0.658099226646921,0.357626825727657
S1_3703741,1,3703741,0,1,0.405428534050211,0.82962867087269
S1_3703762,1,3703762,0,1,0.834897862009823,0.843038569313016
S1_3739861,1,3739861,0,1,0.260419477803122,1.15565730657486
S1_4018295,1,4018295,0,1,2.40545166508769,2.53819043647477
S1_4040233,1,4040233,0,1,0.189491124435551,0.0735026245126831
S1_4040251,1,4040251,0,1,0.37380698746864,0.795243378914397
S1_4452378,1,4452378,0,1,0.187984997893745,0.0458248113772027
S1_4519154,1,4519154,0,1,0.0503476950119911,0.51753125177217
S1_4548845,1,4548845,0,1,0.786386691274989,0.452803506244356
S1_4979298,1,4979298,0,1,0.201366379702959,0.661448951758763
S1_4994210,1,4994210,0,1,0.251019010614108,0.674818282011792
S1_5006696,1,5006696,0,1,1.06081551240038,1.33643131571556
S1_5091849,1,5091849,0,1,1.44095072839496,1.5048119392753
S1_5745185,1,5745185,0,1,0.0479974325052081,1.73658663313905
S1_5745195,1,5745195,0,1,NA,NA
S1_5745514,1,5745514,0,1,0.228060938182838,0.705125374135449
S1_5745520,1,5745520,0,1,0.112164555714827,0.0313457470878509
S1_6220288,1,6220288,0,1,0.0520304022606332,0.166701707506653
S1_6220289,1,6220289,0,1,0.0520304022606332,0.166701707506653
S1_6234773,1,6234773,0,1,0.501270369692879,0.624610079261062
S1_6234790,1,6234790,0,1,0.362716427952796,0.558040074117724
S1_6234801,1,6234801,0,1,0.0300096502018999,0.309110238033207
S1_6425499,1,6425499,0,1,0.448896947261678,0.391122383899894
S1_6425509,1,6425509,0,1,NA,NA
S1_6431158,1,6431158,0,1,NA,NA
S1_6431197,1,6431197,0,1,0.263870252453691,0.190932843838218
S1_6431227,1,6431227,0,1,0.0318798076422061,0.0513130002380428
S1_6433450,1,6433450,0,1,0.357585740519963,0.317400763400496
S1_6549984,1,6549984,0,1,0.219686999136667,0.227352693053051
S1_6850821,1,6850821,0,1,NA,NA
S1_6921570,1,6921570,0,1,0.053100513790915,0.00483278062816359
S1_6922850,1,6922850,0,1,0.815792214871057,0.447689779146009
S1_6923719,1,6923719,0,1,0.15291397066727,0.75427387620386
S1_6923804,1,6923804,0,1,0.0368567136484107,0.0478325409746338
S1_7079762,1,7079762,0,1,0.773749285801097,0.513024651861115
S1_7091205,1,7091205,0,1,0.570680058794066,0.514321207403124
S1_7161470,1,7161470,0,1,0.198783055721786,0.700973773223337
S1_7161473,1,7161473,0,1,0.198783055721786,0.700973773223337
S1_7299841,1,7299841,0,1,0.30041060740175,1.16432015297751
S1_7355728,1,7355728,0,1,0.0217360723588068,1.1558924239435
S1_7355735,1,7355735,0,1,0.107791692769525,0.614300313272991
S1_7355739,1,7355739,0,1,0.127479459793044,0.242744916894165
S1_7389879,1,7389879,0,1,0.283627162980467,1.16316317451416
S1_7390282,1,7390282,0,1,0.01285739434766,0.000307966605969833
S1_7390746,1,7390746,0,1,0.80183619391981,0.824002786675897
S1_7390758,1,7390758,0,1,0.215803463944808,0.847078633696967
S1_7390769,1,7390769,0,1,0.37936055826042,0.714480957151476
S1_7390776,1,7390776,0,1,0.112649672023223,0.796073100336616
S1_7391420,1,7391420,0,1,0.114645563242753,0.0206323820156643
S1_7397625,1,7397625,0,1,0.0674231182845654,0.0367779746445337
S1_8038925,1,8038925,0,1,0.8055295137666,0.94750799949803
S1_8271524,1,8271524,0,1,0.30852989803192,0.167455475834863
S1_8355740,1,8355740,0,1,0.525981430546232,1.18529652860297
S1_8450316,1,8450316,0,1,0.177120868968839,0.156607004411206
S1_8538065,1,8538065,0,1,0.152586934540516,0.0315163094700853
S1_8538275,1,8538275,0,1,0.623649648447387,0.326613038067824
S1_8541287,1,8541287,0,1,NA,NA
S1_8637215,1,8637215,0,1,NA,NA
S1_8656801,1,8656801,0,1,0.148985659365757,0.676029039506351
S1_8656813,1,8656813,0,1,0.94921839632879,1.59560909966257
S1_9058898,1,9058898,0,1,1.03288624077728,0.97916456456739
S1_9058931,1,9058931,0,1,0.61634271684946,0.373342558043041
S1_9123511,1,9123511,0,1,1.19989492791053,1.94513275508546
S1_9216202,1,9216202,0,1,0.264354010409464,0.259842085712966
S1_9301439,1,9301439,0,1,0.944447612360794,0.661717635927753
S1_9396313,1,9396313,0,1,0.241853040688255,0.465075978581633
S1_9396331,1,9396331,0,1,0.31545008875635,0.317502460088248
S1_9437011,1,9437011,0,1,NA,NA
S1_9526267,1,9526267,0,1,0.123934810755011,0.663678515524026
S1_9581609,1,9581609,0,1,0.386285318930208,0.154266680890875
S1_9581620,1,9581620,0,1,0.0814761594192866,0.218873700563292
