Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,0.138863533768799
S1_128373,1,128373,0,1,NA,-0.148348083210374
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,-0.206974563644732
S1_985248,1,985248,0,1,NA,0.0936429065048351
S1_1000282,1,1000282,0,1,NA,0.114770595712564
S1_1001511,1,1001511,0,1,NA,0.487565122564044
S1_1167803,1,1167803,0,1,NA,1.58219597631059
S1_1195312,1,1195312,0,1,NA,-0.254015400012302
S1_1568364,1,1568364,0,1,NA,-0.648789049294453
S1_1665404,1,1665404,0,1,NA,0.587405197054569
S1_1665418,1,1665418,0,1,NA,1.58219597631059
S1_1665430,1,1665430,0,1,NA,-0.277089266522657
S1_1686778,1,1686778,0,1,NA,0.159347344112221
S1_1763337,1,1763337,0,1,NA,-0.370439582596414
S1_1763359,1,1763359,0,1,NA,-0.385551955105484
S1_1763421,1,1763421,0,1,NA,0.21532377516168
S1_1780412,1,1780412,0,1,NA,0.682048144745134
S1_1787870,1,1787870,0,1,NA,0.0730585567087741
S1_1787892,1,1787892,0,1,NA,-0.10114255927819
S1_1792012,1,1792012,0,1,NA,-0.374008347914093
S1_1804228,1,1804228,0,1,NA,0.166936991818888
S1_1804237,1,1804237,0,1,NA,0.0610611065772746
S1_1957407,1,1957407,0,1,NA,-0.167481498352131
S1_2032165,1,2032165,0,1,NA,-0.272409503302901
S1_2089532,1,2089532,0,1,NA,0.219504602518357
S1_2089585,1,2089585,0,1,NA,-0.0101047460448471
S1_2091448,1,2091448,0,1,NA,0.366580784836621
S1_2091497,1,2091497,0,1,NA,0.806827934834693
S1_2304094,1,2304094,0,1,NA,0.124803855906486
S1_2306736,1,2306736,0,1,NA,-0.0948642952644222
S1_2306739,1,2306739,0,1,NA,-0.0948642952644222
S1_2307001,1,2307001,0,1,NA,0.0672830574140564
S1_2307011,1,2307011,0,1,NA,-0.149598092445246
S1_2307071,1,2307071,0,1,NA,0.345241629607589
S1_2307256,1,2307256,0,1,NA,0.00939617556194294
S1_2307287,1,2307287,0,1,NA,-1.17588292079554
S1_2307305,1,2307305,0,1,NA,0.00939617556194294
S1_2307776,1,2307776,0,1,NA,0.526207225751289
S1_2336405,1,2336405,0,1,NA,0.0750057411222799
S1_2431751,1,2431751,0,1,NA,-0.077406499146329
S1_2466885,1,2466885,0,1,NA,1.18456525099061
S1_2467289,1,2467289,0,1,NA,-0.0782921936053316
S1_2467298,1,2467298,0,1,NA,-0.0779694123423108
S1_2467316,1,2467316,0,1,NA,0.0302536854715383
S1_2467319,1,2467319,0,1,NA,-0.00978674429508786
S1_2467326,1,2467326,0,1,NA,-0.114706457251593
S1_2467328,1,2467328,0,1,NA,0.298065795620218
S1_2467352,1,2467352,0,1,NA,-0.994398330139024
S1_2468221,1,2468221,0,1,NA,-0.0678007830855604
S1_2469048,1,2469048,0,1,NA,-0.302428831538201
S1_2469056,1,2469056,0,1,NA,-2.24115082205736
S1_2469093,1,2469093,0,1,NA,-0.186418748339879
S1_2470205,1,2470205,0,1,NA,0.639796621152076
S1_2537494,1,2537494,0,1,NA,0.0378799446870027
S1_2540555,1,2540555,0,1,NA,-2.29642736384206
S1_2544068,1,2544068,0,1,NA,-2.24115082205736
S1_2657797,1,2657797,0,1,NA,-0.141561774628423
S1_2685989,1,2685989,0,1,NA,-0.0651165909137686
S1_2686010,1,2686010,0,1,NA,0.0115213135956302
S1_2691832,1,2691832,0,1,NA,0.233854919303587
S1_2691875,1,2691875,0,1,NA,0.0629024958684502
S1_2691904,1,2691904,0,1,NA,0.127517969910331
S1_2693911,1,2693911,0,1,NA,0.0419612942901679
S1_2693968,1,2693968,0,1,NA,-0.191552002438398
S1_2693969,1,2693969,0,1,NA,0.468640997955525
S1_2693995,1,2693995,0,1,NA,-0.204881642495788
S1_2693998,1,2693998,0,1,NA,0.0707149391108723
S1_2727652,1,2727652,0,1,NA,0.201534814815631
S1_2730433,1,2730433,0,1,NA,-0.510155386836981
S1_2730435,1,2730435,0,1,NA,0.0935243476203115
S1_2739890,1,2739890,0,1,NA,0.682048144745134
S1_2740904,1,2740904,0,1,NA,-0.117877442172191
S1_2740913,1,2740913,0,1,NA,0.993195585690295
S1_2740924,1,2740924,0,1,NA,-0.012109080921586
S1_2740925,1,2740925,0,1,NA,0.329328450545454
S1_2745817,1,2745817,0,1,NA,-0.0140729956244989
S1_2746546,1,2746546,0,1,NA,-0.564736005378216
S1_2747010,1,2747010,0,1,NA,-0.0213226485607197
S1_2748931,1,2748931,0,1,NA,0.339655279453819
S1_2753170,1,2753170,0,1,NA,0.418328852546726
S1_2753256,1,2753256,0,1,NA,-0.183531318353131
S1_2753385,1,2753385,0,1,NA,-0.265652233561735
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,NA,0.341615775314982
S1_2754198,1,2754198,0,1,NA,0.682048144745134
S1_2754503,1,2754503,0,1,NA,-0.25858686989332
S1_2784031,1,2784031,0,1,NA,-0.149960548356182
S1_2784065,1,2784065,0,1,NA,0.172498117005192
S1_2784178,1,2784178,0,1,NA,-0.556708241494334
S1_2784215,1,2784215,0,1,NA,-0.422553844221171
S1_2794443,1,2794443,0,1,NA,0.339655279453819
S1_2794651,1,2794651,0,1,NA,-0.000985082876303944
S1_2794670,1,2794670,0,1,NA,-0.00253316418690075
S1_2801538,1,2801538,0,1,NA,-0.0708764716009411
S1_2801547,1,2801547,0,1,NA,-0.0499184217114627
S1_2803636,1,2803636,0,1,NA,0.098413760520253
S1_2803659,1,2803659,0,1,NA,-0.0175281485661834
S1_2803686,1,2803686,0,1,NA,0.043608634517593
S1_2842393,1,2842393,0,1,NA,0.0163162473705577
S1_2842395,1,2842395,0,1,NA,0.144875678750165
S1_2842612,1,2842612,0,1,NA,0.217608995933061
S1_2858812,1,2858812,0,1,NA,0.00497240170669944
S1_2858936,1,2858936,0,1,NA,-0.414648181348973
S1_2872305,1,2872305,0,1,NA,0.451398433759252
S1_2872340,1,2872340,0,1,NA,0.147243887158378
S1_2937746,1,2937746,0,1,NA,0.748812742937189
S1_2940981,1,2940981,0,1,NA,0.358468779671583
S1_2942391,1,2942391,0,1,NA,-0.388083378783176
