Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,NA,0.287455912528042
S1_128373,1,128373,0,1,NA,-0.199566897064584
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,-0.628910177597802
S1_985248,1,985248,0,1,NA,0.49304354913936
S1_1000282,1,1000282,0,1,NA,0.432219410275547
S1_1001511,1,1001511,0,1,NA,1.12351853583541
S1_1167803,1,1167803,0,1,NA,1.7092254592449
S1_1195312,1,1195312,0,1,NA,-0.395863452777118
S1_1568364,1,1568364,0,1,NA,-1.01111445726576
S1_1665404,1,1665404,0,1,NA,0.558207514028483
S1_1665418,1,1665418,0,1,NA,1.7092254592449
S1_1665430,1,1665430,0,1,NA,0.167715773910612
S1_1686778,1,1686778,0,1,NA,0.4207608992892
S1_1763337,1,1763337,0,1,NA,-0.106325815031077
S1_1763359,1,1763359,0,1,NA,-0.0761985808626243
S1_1763421,1,1763421,0,1,NA,0.352807025348277
S1_1780412,1,1780412,0,1,NA,1.15837374211572
S1_1787870,1,1787870,0,1,NA,0.430534882953459
S1_1787892,1,1787892,0,1,NA,0.0443182150551037
S1_1792012,1,1792012,0,1,NA,-1.32294979991534
S1_1804228,1,1804228,0,1,NA,0.488883457861664
S1_1804237,1,1804237,0,1,NA,0.272399587879791
S1_1957407,1,1957407,0,1,NA,-0.404717381211634
S1_2032165,1,2032165,0,1,NA,-0.350588875772429
S1_2089532,1,2089532,0,1,NA,0.0937745024301468
S1_2089585,1,2089585,0,1,NA,-0.580730790594628
S1_2091448,1,2091448,0,1,NA,-0.421642312656164
S1_2091497,1,2091497,0,1,NA,-0.0841786984757355
S1_2304094,1,2304094,0,1,NA,-1.4239769754074
S1_2306736,1,2306736,0,1,NA,-0.907864688667912
S1_2306739,1,2306739,0,1,NA,-0.907864688667912
S1_2307001,1,2307001,0,1,NA,-0.177660710813174
S1_2307011,1,2307011,0,1,NA,-0.104590460843765
S1_2307071,1,2307071,0,1,NA,-0.237877001514936
S1_2307256,1,2307256,0,1,NA,-1.79599937119388
S1_2307287,1,2307287,0,1,NA,-2.34459713668135
S1_2307305,1,2307305,0,1,NA,-1.79599937119388
S1_2307776,1,2307776,0,1,NA,0.31491121158226
S1_2336405,1,2336405,0,1,NA,0.0337671915668584
S1_2431751,1,2431751,0,1,NA,-0.969217284567366
S1_2466885,1,2466885,0,1,NA,1.48255092522711
S1_2467289,1,2467289,0,1,NA,0.1638601424268
S1_2467298,1,2467298,0,1,NA,-0.153745681150311
S1_2467316,1,2467316,0,1,NA,0.144328483115374
S1_2467319,1,2467319,0,1,NA,-1.16459973449364
S1_2467326,1,2467326,0,1,NA,-0.169605810778687
S1_2467328,1,2467328,0,1,NA,-1.07885752441053
S1_2467352,1,2467352,0,1,NA,-0.879169539724537
S1_2468221,1,2468221,0,1,NA,-0.218803642234249
S1_2469048,1,2469048,0,1,NA,-0.0766704305074436
S1_2469056,1,2469056,0,1,NA,-2.69900855974559
S1_2469093,1,2469093,0,1,NA,-0.133837308843624
S1_2470205,1,2470205,0,1,NA,0.455816300967902
S1_2537494,1,2537494,0,1,NA,0.387053914331267
S1_2540555,1,2540555,0,1,NA,-2.05485020465208
S1_2544068,1,2544068,0,1,NA,-2.69900855974559
S1_2657797,1,2657797,0,1,NA,-0.391418927248721
S1_2685989,1,2685989,0,1,NA,0.186126884163442
S1_2686010,1,2686010,0,1,NA,-0.60847687841328
S1_2691832,1,2691832,0,1,NA,0.408418945220276
S1_2691875,1,2691875,0,1,NA,0.0528367136643489
S1_2691904,1,2691904,0,1,NA,0.567086794493755
S1_2693911,1,2693911,0,1,NA,0.0341575837082254
S1_2693968,1,2693968,0,1,NA,-0.313090000059396
S1_2693969,1,2693969,0,1,NA,-0.050216293803709
S1_2693995,1,2693995,0,1,NA,-0.388430797799925
S1_2693998,1,2693998,0,1,NA,-0.00151249225767131
S1_2727652,1,2727652,0,1,NA,0.338604066230242
S1_2730433,1,2730433,0,1,NA,-0.384897418891657
S1_2730435,1,2730435,0,1,NA,-0.497293205073491
S1_2739890,1,2739890,0,1,NA,1.15837374211572
S1_2740904,1,2740904,0,1,NA,-0.395369682670233
S1_2740913,1,2740913,0,1,NA,-1.52254429357436
S1_2740924,1,2740924,0,1,NA,-0.644950960480602
S1_2740925,1,2740925,0,1,NA,-0.504615374035045
S1_2745817,1,2745817,0,1,NA,-0.442005666804741
S1_2746546,1,2746546,0,1,NA,-1.962861277032
S1_2747010,1,2747010,0,1,NA,0.0776963668889234
S1_2748931,1,2748931,0,1,NA,0.224850290577364
S1_2753170,1,2753170,0,1,NA,0.302987399324732
S1_2753256,1,2753256,0,1,NA,-0.0595756535594259
S1_2753385,1,2753385,0,1,NA,-0.0353028397944978
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,NA,-0.102825524057496
S1_2754198,1,2754198,0,1,NA,1.15837374211572
S1_2754503,1,2754503,0,1,NA,0.100227238791152
S1_2784031,1,2784031,0,1,NA,-0.812078494159102
S1_2784065,1,2784065,0,1,NA,0.340116791935639
S1_2784178,1,2784178,0,1,NA,-0.892055751365128
S1_2784215,1,2784215,0,1,NA,-0.844521328196439
S1_2794443,1,2794443,0,1,NA,0.224850290577364
S1_2794651,1,2794651,0,1,NA,0.350506566600513
S1_2794670,1,2794670,0,1,NA,0.393664421436848
S1_2801538,1,2801538,0,1,NA,0.0262738482060029
S1_2801547,1,2801547,0,1,NA,0.0579230618297883
S1_2803636,1,2803636,0,1,NA,0.109524838143857
S1_2803659,1,2803659,0,1,NA,0.0781818489886401
S1_2803686,1,2803686,0,1,NA,-0.672719014139271
S1_2842393,1,2842393,0,1,NA,0.199987590955728
S1_2842395,1,2842395,0,1,NA,0.534884579540432
