Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,0.00233231289360734
S1_128373,1,128373,0,1,NA,-0.0098060261790553
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,-0.104356548302652
S1_985248,1,985248,0,1,NA,0.00943686271799116
S1_1000282,1,1000282,0,1,NA,0.00750840527018819
S1_1001511,1,1001511,0,1,NA,-0.00436230900178504
S1_1167803,1,1167803,0,1,NA,-0.0303526893868625
S1_1195312,1,1195312,0,1,NA,0.0265812879237484
S1_1568364,1,1568364,0,1,NA,-0.0520080719206083
S1_1665404,1,1665404,0,1,NA,-0.0607697422766098
S1_1665418,1,1665418,0,1,NA,-0.0303526893868625
S1_1665430,1,1665430,0,1,NA,-0.0283534818131953
S1_1686778,1,1686778,0,1,NA,0.0594971259250523
S1_1763337,1,1763337,0,1,NA,0.00585991620377512
S1_1763359,1,1763359,0,1,NA,-0.067426922551942
S1_1763421,1,1763421,0,1,NA,-0.01925344816532
S1_1780412,1,1780412,0,1,NA,-0.0356975885284235
S1_1787870,1,1787870,0,1,NA,0.0560751681165956
S1_1787892,1,1787892,0,1,NA,-0.102784733249699
S1_1792012,1,1792012,0,1,NA,-0.154797326507044
S1_1804228,1,1804228,0,1,NA,0.0245256328009213
S1_1804237,1,1804237,0,1,NA,0.0365662587232811
S1_1957407,1,1957407,0,1,NA,-0.0716644044313939
S1_2032165,1,2032165,0,1,NA,0.00844921470038738
S1_2089532,1,2089532,0,1,NA,0.0208796917995869
S1_2089585,1,2089585,0,1,NA,0.0133923399867085
S1_2091448,1,2091448,0,1,NA,-0.00989891812046891
S1_2091497,1,2091497,0,1,NA,-0.180757571269708
S1_2304094,1,2304094,0,1,NA,-0.0552135631183564
S1_2306736,1,2306736,0,1,NA,-0.0643353248551824
S1_2306739,1,2306739,0,1,NA,-0.0643353248551824
S1_2307001,1,2307001,0,1,NA,-0.0623906630216072
S1_2307011,1,2307011,0,1,NA,-0.0571710981541029
S1_2307071,1,2307071,0,1,NA,-0.0668244754586221
S1_2307256,1,2307256,0,1,NA,0.018319985282226
S1_2307287,1,2307287,0,1,NA,-0.000518748661183451
S1_2307305,1,2307305,0,1,NA,0.018319985282226
S1_2307776,1,2307776,0,1,NA,-0.119173293377231
S1_2336405,1,2336405,0,1,NA,-0.00307465006225607
S1_2431751,1,2431751,0,1,NA,-0.0968098870162743
S1_2466885,1,2466885,0,1,NA,-0.129336513856742
S1_2467289,1,2467289,0,1,NA,0.057870292121092
S1_2467298,1,2467298,0,1,NA,0.029298332127566
S1_2467316,1,2467316,0,1,NA,-0.0185729767912163
S1_2467319,1,2467319,0,1,NA,-0.0583508577030221
S1_2467326,1,2467326,0,1,NA,-0.0201206978652285
S1_2467328,1,2467328,0,1,NA,-0.105599004288521
S1_2467352,1,2467352,0,1,NA,0.0495102241809738
S1_2468221,1,2468221,0,1,NA,0.0360322671092651
S1_2469048,1,2469048,0,1,NA,0.05939995485575
S1_2469056,1,2469056,0,1,NA,-0.0185417186790001
S1_2469093,1,2469093,0,1,NA,0.0417380912778749
S1_2470205,1,2470205,0,1,NA,0.0117860212618305
S1_2537494,1,2537494,0,1,NA,0.0228037806302833
S1_2540555,1,2540555,0,1,NA,-0.0260154471194397
S1_2544068,1,2544068,0,1,NA,-0.0185417186790001
S1_2657797,1,2657797,0,1,NA,-0.00196127081733962
S1_2685989,1,2685989,0,1,NA,0.0309485101720727
S1_2686010,1,2686010,0,1,NA,-0.0115155692214146
S1_2691832,1,2691832,0,1,NA,-0.0176745080127922
S1_2691875,1,2691875,0,1,NA,0.00244332412176099
S1_2691904,1,2691904,0,1,NA,0.0120206792108964
S1_2693911,1,2693911,0,1,NA,-0.0155533849802932
S1_2693968,1,2693968,0,1,NA,0.0248547900556493
S1_2693969,1,2693969,0,1,NA,-0.0145586815261836
S1_2693995,1,2693995,0,1,NA,-0.0392648887166114
S1_2693998,1,2693998,0,1,NA,-0.00536207935158857
S1_2727652,1,2727652,0,1,NA,-0.0745414655598319
S1_2730433,1,2730433,0,1,NA,-0.0397809463298774
S1_2730435,1,2730435,0,1,NA,0.0442497144949466
S1_2739890,1,2739890,0,1,NA,-0.0356975885284235
S1_2740904,1,2740904,0,1,NA,-0.0311844345183549
S1_2740913,1,2740913,0,1,NA,-0.158402070885544
S1_2740924,1,2740924,0,1,NA,-0.0856675577305407
S1_2740925,1,2740925,0,1,NA,-0.0665781553879228
S1_2745817,1,2745817,0,1,NA,0.0135284772291364
S1_2746546,1,2746546,0,1,NA,0.0692227320519898
S1_2747010,1,2747010,0,1,NA,-0.0339294596804634
S1_2748931,1,2748931,0,1,NA,-0.196507183179242
S1_2753170,1,2753170,0,1,NA,-0.153525109507726
S1_2753256,1,2753256,0,1,NA,-0.00783099903830264
S1_2753385,1,2753385,0,1,NA,0.0231630232738373
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,NA,-0.0432040313768378
S1_2754198,1,2754198,0,1,NA,-0.0356975885284235
S1_2754503,1,2754503,0,1,NA,0.0331208628625148
S1_2784031,1,2784031,0,1,NA,-0.0975863769663378
S1_2784065,1,2784065,0,1,NA,0.0100448419559542
S1_2784178,1,2784178,0,1,NA,0.0259988447581014
S1_2784215,1,2784215,0,1,NA,0.0336393460901861
S1_2794443,1,2794443,0,1,NA,-0.196507183179242
S1_2794651,1,2794651,0,1,NA,-0.0617947538552338
