Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,NA,-0.00966736933725883
S1_128373,1,128373,0,1,NA,-0.0703231421803445
S1_222471,1,222471,0,1,NA,-0.327284309338963
S1_267769,1,267769,0,1,NA,0.105707882398026
S1_985248,1,985248,0,1,NA,-0.0300276232606357
S1_1000282,1,1000282,0,1,NA,0.020611785894659
S1_1001511,1,1001511,0,1,NA,0.335492184342393
S1_1167803,1,1167803,0,1,NA,0.183831083674847
S1_1195312,1,1195312,0,1,NA,-0.104140349368736
S1_1568364,1,1568364,0,1,NA,0.120683743541215
S1_1665404,1,1665404,0,1,NA,0.168771533370566
S1_1665418,1,1665418,0,1,NA,0.20240104587976
S1_1665430,1,1665430,0,1,NA,0.0489684416289722
S1_1686778,1,1686778,0,1,NA,0.0253252699505103
S1_1763337,1,1763337,0,1,NA,0.011530267693413
S1_1763359,1,1763359,0,1,NA,0.107091458024717
S1_1763421,1,1763421,0,1,NA,0.0506703384756994
S1_1780412,1,1780412,0,1,NA,0.436016692337824
S1_1787870,1,1787870,0,1,NA,0.0241494147774374
S1_1787892,1,1787892,0,1,NA,0.0622205887018666
S1_1792012,1,1792012,0,1,NA,0.0542428681475367
S1_1804228,1,1804228,0,1,NA,0.0281373199029758
S1_1804237,1,1804237,0,1,NA,-0.0340478326319199
S1_1957407,1,1957407,0,1,NA,0.0827523282876605
S1_2032165,1,2032165,0,1,NA,-0.0165872988752965
S1_2089532,1,2089532,0,1,NA,0.0282069827601289
S1_2089585,1,2089585,0,1,NA,0.0589223965778388
S1_2091448,1,2091448,0,1,NA,0.162899995732425
S1_2091497,1,2091497,0,1,NA,0.0522243628428482
S1_2304094,1,2304094,0,1,NA,-0.106112283068454
S1_2306736,1,2306736,0,1,NA,0.058348369422328
S1_2306739,1,2306739,0,1,NA,0.0941810219625753
S1_2307001,1,2307001,0,1,NA,0.104630166068525
S1_2307011,1,2307011,0,1,NA,0.0661922900827178
S1_2307071,1,2307071,0,1,NA,-0.031269892197455
S1_2307256,1,2307256,0,1,NA,0.289434442579003
S1_2307287,1,2307287,0,1,NA,0.175836243673112
S1_2307305,1,2307305,0,1,NA,0.386305228682728
S1_2307776,1,2307776,0,1,NA,-0.00626966721919437
S1_2336405,1,2336405,0,1,NA,0.138342258499256
S1_2431751,1,2431751,0,1,NA,-0.0190861983943619
S1_2466885,1,2466885,0,1,NA,0.275265262799556
S1_2467289,1,2467289,0,1,NA,-0.0160492693711836
S1_2467298,1,2467298,0,1,NA,-0.0105179912554867
S1_2467316,1,2467316,0,1,NA,0.0593659638817278
S1_2467319,1,2467319,0,1,NA,-0.0469949702707579
S1_2467326,1,2467326,0,1,NA,0.0130510885691565
S1_2467328,1,2467328,0,1,NA,-0.108784680871692
S1_2467352,1,2467352,0,1,NA,-0.0626735311684536
S1_2468221,1,2468221,0,1,NA,-0.059692267037503
S1_2469048,1,2469048,0,1,NA,0.123662356693249
S1_2469056,1,2469056,0,1,NA,-0.187626403210555
S1_2469093,1,2469093,0,1,NA,0.0393708448214109
S1_2470205,1,2470205,0,1,NA,-0.0129312846340765
S1_2537494,1,2537494,0,1,NA,0.0578312300258373
S1_2540555,1,2540555,0,1,NA,-0.178167979928839
S1_2544068,1,2544068,0,1,NA,-0.0889702452000766
S1_2657797,1,2657797,0,1,NA,0.0873698494111739
S1_2685989,1,2685989,0,1,NA,0.119954421111254
S1_2686010,1,2686010,0,1,NA,0.054381109805512
S1_2691832,1,2691832,0,1,NA,0.0122522110041065
S1_2691875,1,2691875,0,1,NA,0.0650089928869854
S1_2691904,1,2691904,0,1,NA,0.00238664882652306
S1_2693911,1,2693911,0,1,NA,0.0910903790117998
S1_2693968,1,2693968,0,1,NA,0.0874573795927402
S1_2693969,1,2693969,0,1,NA,-0.344212521407271
S1_2693995,1,2693995,0,1,NA,0.0521096693679553
S1_2693998,1,2693998,0,1,NA,0.0801176783267147
S1_2727652,1,2727652,0,1,NA,-0.00604822132776944
S1_2730433,1,2730433,0,1,NA,0.151509297233523
S1_2730435,1,2730435,0,1,NA,0.0396637407645595
S1_2739890,1,2739890,0,1,NA,0.388585192123769
S1_2740904,1,2740904,0,1,NA,0.0869010742503431
S1_2740913,1,2740913,0,1,NA,0.034415445568475
S1_2740924,1,2740924,0,1,NA,0.0868481310072045
S1_2740925,1,2740925,0,1,NA,0.1198958335454
S1_2745817,1,2745817,0,1,NA,-0.0217453556034206
S1_2746546,1,2746546,0,1,NA,0.638302328188752
S1_2747010,1,2747010,0,1,NA,0.0651295503491087
S1_2748931,1,2748931,0,1,NA,0.0483333472118944
S1_2753170,1,2753170,0,1,NA,-0.107639847129039
S1_2753256,1,2753256,0,1,NA,0.120824151778489
S1_2753385,1,2753385,0,1,NA,-0.0144374055706447
S1_2753437,1,2753437,0,1,NA,-0.426235356060019
S1_2753738,1,2753738,0,1,NA,0.0859106792897425
S1_2754198,1,2754198,0,1,NA,0.319328746875905
S1_2754503,1,2754503,0,1,NA,0.0234736461827856
S1_2784031,1,2784031,0,1,NA,-0.0284826361045124
S1_2784065,1,2784065,0,1,NA,-0.0105484342760458
S1_2784178,1,2784178,0,1,NA,-0.0544087224187206
S1_2784215,1,2784215,0,1,NA,0.0377876357632176
S1_2794443,1,2794443,0,1,NA,0.0196379555918713
S1_2794651,1,2794651,0,1,NA,0.166795458297254
S1_2794670,1,2794670,0,1,NA,0.158624041858899
S1_2801538,1,2801538,0,1,NA,0.0548057644725362
S1_2801547,1,2801547,0,1,NA,0.0589740459186144
S1_2803636,1,2803636,0,1,NA,0.0927140117318502
S1_2803659,1,2803659,0,1,NA,0.0576433873099911
S1_2803686,1,2803686,0,1,NA,0.0827017451961577
S1_2842393,1,2842393,0,1,NA,-0.0839528433031213
S1_2842395,1,2842395,0,1,NA,0.0425810791289606
S1_2842612,1,2842612,0,1,NA,-0.0210873318638525
S1_2858812,1,2858812,0,1,NA,-0.171363350147034
S1_2858936,1,2858936,0,1,NA,-0.166500552610957
S1_2872305,1,2872305,0,1,NA,0.007083328765463
S1_2872340,1,2872340,0,1,NA,0.0156224307680129
S1_2937746,1,2937746,0,1,NA,0.0300539655962318
S1_2940981,1,2940981,0,1,NA,0.166737174235635
S1_2942391,1,2942391,0,1,NA,-0.0125215212421404
S1_2942412,1,2942412,0,1,NA,0.0440013652278279
S1_2942413,1,2942413,0,1,NA,-0.0834642383850036
S1_2956835,1,2956835,0,1,NA,0.140447242146933
S1_2957197,1,2957197,0,1,NA,0.0549932162907314
S1_2957263,1,2957263,0,1,NA,0.0614984875454576
S1_2957286,1,2957286,0,1,NA,-0.0653557740367782
S1_2957312,1,2957312,0,1,NA,-0.0606835988031849
S1_3000657,1,3000657,0,1,NA,-0.123354819953156
S1_3000668,1,3000668,0,1,NA,-0.10007649304137
S1_3000812,1,3000812,0,1,NA,0.0165580062367704
S1_3000850,1,3000850,0,1,NA,0.00282818596070211
S1_3001062,1,3001062,0,1,NA,0.0975311233464716
S1_3010423,1,3010423,0,1,NA,-0.0115121754224627
S1_3022795,1,3022795,0,1,NA,-0.0452968465540645
S1_3028475,1,3028475,0,1,NA,-0.0745795111440042
S1_3028503,1,3028503,0,1,NA,-0.00735337337531899
S1_3029136,1,3029136,0,1,NA,0.0248389641895347
S1_3029139,1,3029139,0,1,NA,0.0599854074413591
S1_3029205,1,3029205,0,1,NA,-0.0659334296512269
S1_3078487,1,3078487,0,1,NA,-0.100395388096887
S1_3078874,1,3078874,0,1,NA,0.0711133997962969
S1_3079131,1,3079131,0,1,NA,-0.110692468839397
S1_3079287,1,3079287,0,1,NA,-0.042699506888449
S1_3079325,1,3079325,0,1,NA,-0.027715491571111
S1_3079994,1,3079994,0,1,NA,-0.00229765474619342
S1_3080098,1,3080098,0,1,NA,0.0503018002940938
S1_3081447,1,3081447,0,1,NA,0.072188023798981
S1_3081458,1,3081458,0,1,NA,0.0505119690023147
S1_3081692,1,3081692,0,1,NA,0.0630979201535382
S1_3131760,1,3131760,0,1,NA,0.0677125944647338
S1_3136255,1,3136255,0,1,NA,0.159495817239633
S1_3136329,1,3136329,0,1,NA,-0.0654701114316783
S1_3179303,1,3179303,0,1,NA,-0.000556099082207898
