Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.885157327151838
S1_2091448,1,2091448,0,1,0.0382230848209991
S1_2307029,1,2307029,0,1,0.349177440808432
S1_2307053,1,2307053,0,1,0.405025599146088
S1_2307134,1,2307134,0,1,0.552054967409371
S1_2467316,1,2467316,0,1,0.127280033602123
S1_2469048,1,2469048,0,1,0.356944521035547
S1_2469056,1,2469056,0,1,0.499920007961654
S1_2469082,1,2469082,0,1,0.356944521035547
S1_2469093,1,2469093,0,1,0.0806473200055874
S1_2544060,1,2544060,0,1,0.999080721095393
S1_2691904,1,2691904,0,1,0.0945875846572168
S1_2691906,1,2691906,0,1,0.0945875846572168
S1_2693670,1,2693670,0,1,0.0271945166196969
S1_2693676,1,2693676,0,1,0.209060865187791
S1_2693869,1,2693869,0,1,0.405400038866263
S1_2693911,1,2693911,0,1,0.0367098957243066
S1_2693995,1,2693995,0,1,0.656499156014286
S1_2694004,1,2694004,0,1,0.0262823543081238
S1_2740925,1,2740925,0,1,0.551391489018873
S1_2753153,1,2753153,0,1,0.616006023441615
S1_2753327,1,2753327,0,1,0.215948889563431
S1_2753420,1,2753420,0,1,0.291549159145023
S1_2784213,1,2784213,0,1,0.198059502294791
S1_2784215,1,2784215,0,1,0.165330555982796
S1_2801538,1,2801538,0,1,0.087293303365479
S1_2803659,1,2803659,0,1,0.16962286079122
S1_2803686,1,2803686,0,1,1.06358463775135
S1_2937746,1,2937746,0,1,1.00014266666629
S1_3010418,1,3010418,0,1,0.132560153845691
S1_3010423,1,3010423,0,1,0.132560153845691
S1_3010424,1,3010424,0,1,0.132560153845691
S1_3010434,1,3010434,0,1,0.132560153845691
S1_3010439,1,3010439,0,1,0.624051960655945
S1_3010445,1,3010445,0,1,0.132560153845691
S1_3010447,1,3010447,0,1,0.108951372500441
S1_3029136,1,3029136,0,1,0.533470965002013
S1_3029139,1,3029139,0,1,0.596292814846741
S1_3135749,1,3135749,0,1,0.340196895398523
S1_3135753,1,3135753,0,1,0.258319035606573
S1_3197144,1,3197144,0,1,0.0827248688924779
S1_3197156,1,3197156,0,1,0.24935691092404
S1_3197160,1,3197160,0,1,0.544473243849352
S1_3197164,1,3197164,0,1,0.544473243849352
S1_3269687,1,3269687,0,1,0.0726158469800933
S1_3279302,1,3279302,0,1,0.411655647811481
S1_3282170,1,3282170,0,1,0.101662944442754
S1_3405322,1,3405322,0,1,0.125621909460666
S1_3405346,1,3405346,0,1,0.125621909460666
S1_3405632,1,3405632,0,1,0.54813688235528
S1_3650455,1,3650455,0,1,0.0795062106977242
S1_3703741,1,3703741,0,1,0.776082556423671
S1_3703762,1,3703762,0,1,0.365560251464869
S1_3739861,1,3739861,0,1,0.643531183979475
S1_4018295,1,4018295,0,1,0.0845438597056729
S1_4040233,1,4040233,0,1,0.415634646098348
S1_4040251,1,4040251,0,1,0.281891795796894
S1_4452378,1,4452378,0,1,0.549512260056515
S1_4519154,1,4519154,0,1,0.769943165976217
S1_4548845,1,4548845,0,1,0.341835947076994
S1_4979298,1,4979298,0,1,0.190256563658832
S1_4994210,1,4994210,0,1,0.391597247102329
S1_5006696,1,5006696,0,1,0.818580971813796
S1_5091849,1,5091849,0,1,0.89944694076328
S1_5745185,1,5745185,0,1,0.813831031968796
S1_5745195,1,5745195,0,1,0.891603584591849
S1_5745514,1,5745514,0,1,1.20556619614269
S1_5745520,1,5745520,0,1,1.20556619614269
S1_6220288,1,6220288,0,1,0.0872478653370171
S1_6220289,1,6220289,0,1,0.0872478653370171
S1_6234773,1,6234773,0,1,0.161182863046888
S1_6234790,1,6234790,0,1,0.571074902000665
S1_6234801,1,6234801,0,1,0.0990150167093198
S1_6425499,1,6425499,0,1,0.243065845401344
S1_6425509,1,6425509,0,1,0.374281460087351
S1_6431158,1,6431158,0,1,0.111745955399887
S1_6431197,1,6431197,0,1,0.346418112634429
S1_6431227,1,6431227,0,1,0.263888658610287
S1_6433450,1,6433450,0,1,0.00183833799712541
S1_6549984,1,6549984,0,1,0.463115917570723
S1_6850821,1,6850821,0,1,0.962538427107032
S1_6921570,1,6921570,0,1,0.045952960333164
S1_6922850,1,6922850,0,1,1.05638372018878
S1_6923719,1,6923719,0,1,0.0717141552861539
S1_6923804,1,6923804,0,1,0.256894622860744
S1_7079762,1,7079762,0,1,0.0540407579739598
S1_7091205,1,7091205,0,1,0.0320722467487446
S1_7161470,1,7161470,0,1,0.47685438337569
S1_7161473,1,7161473,0,1,0.47685438337569
S1_7299841,1,7299841,0,1,0.163562605973144
S1_7355728,1,7355728,0,1,0.300112370557057
S1_7355735,1,7355735,0,1,0.193263228965246
S1_7355739,1,7355739,0,1,0.987476188555132
S1_7389879,1,7389879,0,1,0.270864259979985
S1_7390282,1,7390282,0,1,0.929702758182975
S1_7390746,1,7390746,0,1,0.331025317993998
S1_7390758,1,7390758,0,1,0.442098028551827
S1_7390769,1,7390769,0,1,0.472467338177464
S1_7390776,1,7390776,0,1,0.0828301810084839
S1_7391420,1,7391420,0,1,0.104909482102683
S1_7397625,1,7397625,0,1,1.04514506108719
S1_8038925,1,8038925,0,1,0.103332450779034
S1_8271524,1,8271524,0,1,0.102913827028894
S1_8355740,1,8355740,0,1,0.281079520582866
S1_8450316,1,8450316,0,1,1.23823374468741
S1_8538065,1,8538065,0,1,0.0950455632842456
S1_8538275,1,8538275,0,1,0.072219692156608
S1_8541287,1,8541287,0,1,0.00789412524867306
S1_8637215,1,8637215,0,1,0.36110659950895
S1_8656801,1,8656801,0,1,0.586903721311694
S1_8656813,1,8656813,0,1,0.0221414352975978
S1_9058898,1,9058898,0,1,0.401568167937454
S1_9058931,1,9058931,0,1,0.153954383257438
S1_9123511,1,9123511,0,1,0.0377362417385054
S1_9216202,1,9216202,0,1,0.128809129773692
S1_9301439,1,9301439,0,1,0.200306176789574
S1_9396313,1,9396313,0,1,0.252996813347851
S1_9396331,1,9396331,0,1,0.015882828085018
S1_9437011,1,9437011,0,1,0.133472442338054
S1_9526267,1,9526267,0,1,0.424628985605249
S1_9581609,1,9581609,0,1,0.889885295182511
S1_9581620,1,9581620,0,1,0.949896046178299
S1_9956400,1,9956400,0,1,0.210926039276338
