Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.603642611298663
S1_2091448,1,2091448,0,1,1.23838859609405
S1_2307029,1,2307029,0,1,1.38265196681022
S1_2307053,1,2307053,0,1,0.39151916748184
S1_2307134,1,2307134,0,1,0.0609065436137567
S1_2467316,1,2467316,0,1,0.0963406669763847
S1_2469048,1,2469048,0,1,0.98438485310677
S1_2469056,1,2469056,0,1,0.022916084052252
S1_2469082,1,2469082,0,1,0.98438485310677
S1_2469093,1,2469093,0,1,0.0027777740019473
S1_2544060,1,2544060,0,1,0.773816281304418
S1_2691904,1,2691904,0,1,0.287247096003747
S1_2691906,1,2691906,0,1,0.287247096003747
S1_2693670,1,2693670,0,1,1.96682573769054
S1_2693676,1,2693676,0,1,0.493909546747517
S1_2693869,1,2693869,0,1,1.02372465085722
S1_2693911,1,2693911,0,1,0.875751703862337
S1_2693995,1,2693995,0,1,0.31717905199418
S1_2694004,1,2694004,0,1,1.60816674496899
S1_2740925,1,2740925,0,1,0.194930582102718
S1_2753153,1,2753153,0,1,0.544435466571287
S1_2753327,1,2753327,0,1,0.0527033492394564
S1_2753420,1,2753420,0,1,1.73021879537868
S1_2784213,1,2784213,0,1,0.130258316606139
S1_2784215,1,2784215,0,1,0.210972022312154
S1_2801538,1,2801538,0,1,0.695415818351528
S1_2803659,1,2803659,0,1,0.365537814645348
S1_2803686,1,2803686,0,1,0.594156829843415
S1_2937746,1,2937746,0,1,0.0771903224144446
S1_3010418,1,3010418,0,1,0.712418420995553
S1_3010423,1,3010423,0,1,0.712418420995553
S1_3010424,1,3010424,0,1,0.712418420995553
S1_3010434,1,3010434,0,1,0.712418420995553
S1_3010439,1,3010439,0,1,1.41265761893418
S1_3010445,1,3010445,0,1,0.71312598803314
S1_3010447,1,3010447,0,1,0.71312598803314
S1_3029136,1,3029136,0,1,0.440006218902938
S1_3029139,1,3029139,0,1,1.05841370613894
S1_3135749,1,3135749,0,1,0.825672931570361
S1_3135753,1,3135753,0,1,2.02048285425231
S1_3197144,1,3197144,0,1,0.569780026360539
S1_3197156,1,3197156,0,1,0.621560219689027
S1_3197160,1,3197160,0,1,0.969055068483149
S1_3197164,1,3197164,0,1,1.04635043656654
S1_3269687,1,3269687,0,1,0.283649482081842
S1_3279302,1,3279302,0,1,1.42908329512687
S1_3282170,1,3282170,0,1,0.752718975274263
S1_3405322,1,3405322,0,1,0.528369735433103
S1_3405346,1,3405346,0,1,0.528369735433103
S1_3405632,1,3405632,0,1,1.09501941492709
S1_3650455,1,3650455,0,1,1.12842083530507
S1_3703741,1,3703741,0,1,1.6992732303152
S1_3703762,1,3703762,0,1,0.472143764707292
S1_3739861,1,3739861,0,1,1.40402953227574
S1_4018295,1,4018295,0,1,2.8654262348992
S1_4040233,1,4040233,0,1,0.175476873036063
S1_4040251,1,4040251,0,1,0.753103380885685
S1_4452378,1,4452378,0,1,0.131778354159257
S1_4519154,1,4519154,0,1,0.576550835119776
S1_4548845,1,4548845,0,1,0.969413414806259
S1_4979298,1,4979298,0,1,0.538720601253799
S1_4994210,1,4994210,0,1,0.544137199488788
S1_5006696,1,5006696,0,1,1.76951337533467
S1_5091849,1,5091849,0,1,1.50684857654874
S1_5745185,1,5745185,0,1,2.50776834640509
S1_5745195,1,5745195,0,1,0.45648328832169
S1_5745514,1,5745514,0,1,0.478467825583532
S1_5745520,1,5745520,0,1,0.170610959200097
S1_6220288,1,6220288,0,1,0.269127470025641
S1_6220289,1,6220289,0,1,0.269127470025641
S1_6234773,1,6234773,0,1,0.483454454547861
