Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,0.109658202128085,0.0541038978106076
S1_128373,1,128373,0,1,0.607512080028073,0.941076961167044
S1_222471,1,222471,0,1,0.750021702403741,0.750021702403741
S1_267769,1,267769,0,1,0.275433365233121,0.546726843264531
S1_985248,1,985248,0,1,0.0236075952748141,0.072110386196142
S1_1000282,1,1000282,0,1,0.29151902714104,0.310734003511136
S1_1001511,1,1001511,0,1,0.751700559199606,0.0561578726476931
S1_1167803,1,1167803,0,1,0.00728733513137635,0.0554015710354845
S1_1195312,1,1195312,0,1,1.03180624223823,1.44396424756596
S1_1568364,1,1568364,0,1,0.554849003372752,0.126633401259536
S1_1665404,1,1665404,0,1,0.285780568539432,0.470309810163286
S1_1665418,1,1665418,0,1,0.926022456759922,1.39577638921848
S1_1665430,1,1665430,0,1,1.03585508687123,1.53234366775678
S1_1686778,1,1686778,0,1,0.278837697218855,0.521858659387183
S1_1763337,1,1763337,0,1,0.391386201282809,0.564151819996223
S1_1763359,1,1763359,0,1,0.997772517863275,1.44269051759112
S1_1763421,1,1763421,0,1,0.438821203792045,0.410414983640716
S1_1780412,1,1780412,0,1,0.847205353308265,0.493686049313292
S1_1787870,1,1787870,0,1,0.0705511829118342,0.219597764777109
S1_1787892,1,1787892,0,1,0.275070813439301,0.584482515493521
S1_1792012,1,1792012,0,1,0.123350802698321,0.280729248712148
S1_1804228,1,1804228,0,1,0.206039945934664,0.253070222881126
S1_1804237,1,1804237,0,1,0.00151671646246912,0.0255612500445392
S1_1957407,1,1957407,0,1,0.12119532592822,0.342021336679575
S1_2032165,1,2032165,0,1,0.113172156236461,0.298798287153405
S1_2089532,1,2089532,0,1,0.193522421811085,0.432683748017838
S1_2089585,1,2089585,0,1,0.349770524993672,0.308267517237155
S1_2091448,1,2091448,0,1,0.36092988044422,0.404479479344421
S1_2091497,1,2091497,0,1,0.204577814334637,0.419049638358819
S1_2304094,1,2304094,0,1,0.0545236211943029,0.0545236211943029
S1_2306736,1,2306736,0,1,0.300085063570255,0.32229509396459
S1_2306739,1,2306739,0,1,0.0182399512469883,0.0476465120632094
