Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,0.0155030958860531
S1_128373,1,128373,0,1,NA,-0.0386789014809236
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,0.133278601406694
S1_985248,1,985248,0,1,NA,0.012254290971415
S1_1000282,1,1000282,0,1,NA,0.0163441617699636
S1_1001511,1,1001511,0,1,NA,NA
S1_1167803,1,1167803,0,1,NA,NA
S1_1195312,1,1195312,0,1,NA,-0.0748212364517754
S1_1568364,1,1568364,0,1,NA,0.0208718342167832
S1_1665404,1,1665404,0,1,NA,0.0732639172471694
S1_1665418,1,1665418,0,1,NA,0.0625470736259622
S1_1665430,1,1665430,0,1,NA,0.0232566697252332
S1_1686778,1,1686778,0,1,NA,0.0271740072426225
S1_1763337,1,1763337,0,1,NA,-0.0111680587230667
S1_1763359,1,1763359,0,1,NA,-0.0166593664606437
S1_1763421,1,1763421,0,1,NA,0.0796214097947533
S1_1780412,1,1780412,0,1,NA,NA
S1_1787870,1,1787870,0,1,NA,-0.00821960519229217
S1_1787892,1,1787892,0,1,NA,0.0121396623131752
S1_1792012,1,1792012,0,1,NA,0.0414626585825447
S1_1804228,1,1804228,0,1,NA,-0.0352088125830248
S1_1804237,1,1804237,0,1,NA,-0.0704297204163831
S1_1957407,1,1957407,0,1,NA,0.0714400318014193
S1_2032165,1,2032165,0,1,NA,-0.00690697607910569
S1_2089532,1,2089532,0,1,NA,0.0932886556258072
S1_2089585,1,2089585,0,1,NA,0.0514522265924298
S1_2091448,1,2091448,0,1,NA,0.099132981703333
S1_2091497,1,2091497,0,1,NA,-0.0451126847721528
S1_2304094,1,2304094,0,1,NA,0.034270734731946
S1_2306736,1,2306736,0,1,NA,0.0288669529229127
S1_2306739,1,2306739,0,1,NA,0.0565583772480204
S1_2307001,1,2307001,0,1,NA,0.115636661960814
S1_2307011,1,2307011,0,1,NA,-0.00572343314450166
S1_2307071,1,2307071,0,1,NA,-0.0199832230891684
S1_2307256,1,2307256,0,1,NA,0.130286311388832
S1_2307287,1,2307287,0,1,NA,0.0861976782816107
S1_2307305,1,2307305,0,1,NA,NA
S1_2307776,1,2307776,0,1,NA,-0.0252264410327732
S1_2336405,1,2336405,0,1,NA,0.0949417964088199
S1_2431751,1,2431751,0,1,NA,0.0995702601432145
S1_2466885,1,2466885,0,1,NA,NA
S1_2467289,1,2467289,0,1,NA,-0.0225959414483625
S1_2467298,1,2467298,0,1,NA,0.0176430314638767
S1_2467316,1,2467316,0,1,NA,0.0322259902201037
S1_2467319,1,2467319,0,1,NA,0.0834983832228504
S1_2467326,1,2467326,0,1,NA,0.0457884432021405
S1_2467328,1,2467328,0,1,NA,NA
S1_2467352,1,2467352,0,1,NA,0.0446820219052288
S1_2468221,1,2468221,0,1,NA,0.00945075489509845
S1_2469048,1,2469048,0,1,NA,0.13751235096397
S1_2469056,1,2469056,0,1,NA,-0.0196040345465491
S1_2469093,1,2469093,0,1,NA,0.0104846196277444
S1_2470205,1,2470205,0,1,NA,0.0896799714991548
S1_2537494,1,2537494,0,1,NA,0.0225627422764616
S1_2540555,1,2540555,0,1,NA,NA
S1_2544068,1,2544068,0,1,NA,NA
S1_2657797,1,2657797,0,1,NA,0.0740815732342883
S1_2685989,1,2685989,0,1,NA,0.168685793845808
S1_2686010,1,2686010,0,1,NA,-0.0135764601623174
S1_2691832,1,2691832,0,1,NA,0.0777657501904492
S1_2691875,1,2691875,0,1,NA,0.0547281675134501
S1_2691904,1,2691904,0,1,NA,0.0468853533940491
S1_2693911,1,2693911,0,1,NA,0.0571011482161311
S1_2693968,1,2693968,0,1,NA,0.058126463866275
S1_2693969,1,2693969,0,1,NA,NA
S1_2693995,1,2693995,0,1,NA,0.00423305402966886
S1_2693998,1,2693998,0,1,NA,0.0611705082880948
S1_2727652,1,2727652,0,1,NA,-0.0988651377941921
S1_2730433,1,2730433,0,1,NA,0.0385002454687723
S1_2730435,1,2730435,0,1,NA,-0.076784512306002
S1_2739890,1,2739890,0,1,NA,NA
S1_2740904,1,2740904,0,1,NA,0.0275735875197623
S1_2740913,1,2740913,0,1,NA,NA
S1_2740924,1,2740924,0,1,NA,0.0166253436402047
S1_2740925,1,2740925,0,1,NA,0.0356367833949268
S1_2745817,1,2745817,0,1,NA,-0.0179749166112679
S1_2746546,1,2746546,0,1,NA,NA
S1_2747010,1,2747010,0,1,NA,0.10952482642119
S1_2748931,1,2748931,0,1,NA,NA
S1_2753170,1,2753170,0,1,NA,-0.0677333181605437
S1_2753256,1,2753256,0,1,NA,0.0373038272653538
S1_2753385,1,2753385,0,1,NA,-0.0437183751980868
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,NA,0.0606457342638171
S1_2754198,1,2754198,0,1,NA,0.0865685173714701
S1_2754503,1,2754503,0,1,NA,0.019457334707961
S1_2784031,1,2784031,0,1,NA,-0.0550983450972477
S1_2784065,1,2784065,0,1,NA,-0.0121810450430786
S1_2784178,1,2784178,0,1,NA,-0.03061186693923
S1_2784215,1,2784215,0,1,NA,0.0508343001071769
S1_2794443,1,2794443,0,1,NA,-0.0996288994970836
S1_2794651,1,2794651,0,1,NA,0.086896709073334
S1_2794670,1,2794670,0,1,NA,0.0856119939483727
S1_2801538,1,2801538,0,1,NA,0.0321511223615074
S1_2801547,1,2801547,0,1,NA,0.0255499827881307
S1_2803636,1,2803636,0,1,NA,0.0795811573721964
S1_2803659,1,2803659,0,1,NA,0.051675182559304
S1_2803686,1,2803686,0,1,NA,0.0509693302316494
S1_2842393,1,2842393,0,1,NA,0.0319530201356785
S1_2842395,1,2842395,0,1,NA,0.129648108801218
S1_2842612,1,2842612,0,1,NA,0.0276387312947278
S1_2858812,1,2858812,0,1,NA,NA
S1_2858936,1,2858936,0,1,NA,NA
S1_2872305,1,2872305,0,1,NA,-0.0320537748651824
S1_2872340,1,2872340,0,1,NA,0.011092829752995
S1_2937746,1,2937746,0,1,NA,-0.0655621127463387
S1_2940981,1,2940981,0,1,NA,0.0423804888441239
S1_2942391,1,2942391,0,1,NA,-0.00485386437275611
S1_2942412,1,2942412,0,1,NA,0.0259887397471716
S1_2942413,1,2942413,0,1,NA,-0.0583875816302361
S1_2956835,1,2956835,0,1,NA,0.0322151605387927
S1_2957197,1,2957197,0,1,NA,0.0857838209387844
S1_2957263,1,2957263,0,1,NA,NA
S1_2957286,1,2957286,0,1,NA,0.0228404439287297
S1_2957312,1,2957312,0,1,NA,0.0565874081609102
S1_3000657,1,3000657,0,1,NA,-0.128964211108238
S1_3000668,1,3000668,0,1,NA,-0.121383864614469
S1_3000812,1,3000812,0,1,NA,0.00538693921219319
S1_3000850,1,3000850,0,1,NA,0.00994548344107375
S1_3001062,1,3001062,0,1,NA,0.047571164390948
S1_3010423,1,3010423,0,1,NA,0.0435790481675526
S1_3022795,1,3022795,0,1,NA,-0.0708378725809354
S1_3028475,1,3028475,0,1,NA,-0.119255668129025
S1_3028503,1,3028503,0,1,NA,-0.0724097320492048
S1_3029136,1,3029136,0,1,NA,0.0640537505467089
S1_3029139,1,3029139,0,1,NA,0.0152559234134743
S1_3029205,1,3029205,0,1,NA,-0.0103124017947578
S1_3078487,1,3078487,0,1,NA,-0.0745559958815548
S1_3078874,1,3078874,0,1,NA,0.112094261735134
S1_3079131,1,3079131,0,1,NA,-0.15066291421131
S1_3079287,1,3079287,0,1,NA,0.0400125053846571
S1_3079325,1,3079325,0,1,NA,0.039896975159645
S1_3079994,1,3079994,0,1,NA,0.0346285829440585
S1_3080098,1,3080098,0,1,NA,-0.0026681478005243
S1_3081447,1,3081447,0,1,NA,0.091774852652373
S1_3081458,1,3081458,0,1,NA,0.085710181236123
S1_3081692,1,3081692,0,1,NA,0.0436430778080317
S1_3131760,1,3131760,0,1,NA,-0.00717347406379128
S1_3136255,1,3136255,0,1,NA,0.066687761331034
S1_3136329,1,3136329,0,1,NA,-0.0666316200979353
S1_3179303,1,3179303,0,1,NA,-0.0369618359722405
S1_3179376,1,3179376,0,1,NA,-0.0476020244162226
S1_3190637,1,3190637,0,1,NA,0.0172728458925684
S1_3190712,1,3190712,0,1,NA,-0.0692715859614447
S1_3197122,1,3197122,0,1,NA,0.00644180756556438
S1_3197144,1,3197144,0,1,NA,0.0752610544544009
S1_3197156,1,3197156,0,1,NA,-0.00558354328229185
S1_3197160,1,3197160,0,1,NA,-0.029522138204585
S1_3197186,1,3197186,0,1,NA,0.0670152015417624
S1_3197225,1,3197225,0,1,NA,0.0614251243800674
S1_3197228,1,3197228,0,1,NA,NA
S1_3197312,1,3197312,0,1,NA,-0.0285034681961422
S1_3199277,1,3199277,0,1,NA,-0.0428191041532993
S1_3199279,1,3199279,0,1,NA,-0.000109973931080691
S1_3199533,1,3199533,0,1,NA,0.124137230953216
S1_3200233,1,3200233,0,1,NA,-0.0362933583311018
S1_3200355,1,3200355,0,1,NA,0.0424323064655264
S1_3269837,1,3269837,0,1,NA,0.136299153337001
S1_3274469,1,3274469,0,1,NA,0.0222790295898971
S1_3276118,1,3276118,0,1,NA,NA
S1_3279302,1,3279302,0,1,NA,0.0509162936655385
S1_3280221,1,3280221,0,1,NA,-0.0382129197557767
S1_3280248,1,3280248,0,1,NA,0.0267184019294308
S1_3286633,1,3286633,0,1,NA,-0.0257591410778363
S1_3354800,1,3354800,0,1,NA,NA
S1_3355474,1,3355474,0,1,NA,NA
S1_3356400,1,3356400,0,1,NA,0.0197980157263586
S1_3359309,1,3359309,0,1,NA,-0.0252020659295523
S1_3365546,1,3365546,0,1,NA,0.146985798223987
S1_3365613,1,3365613,0,1,NA,0.00444812616036322
S1_3365984,1,3365984,0,1,NA,-0.0585966920441116
S1_3404081,1,3404081,0,1,NA,-0.104685991816709
S1_3405270,1,3405270,0,1,NA,-0.000447978483189839
S1_3405286,1,3405286,0,1,NA,0.0165584727332808
S1_3408430,1,3408430,0,1,NA,0.0126118199833167
S1_3409249,1,3409249,0,1,NA,0.0536690183326306
S1_3409255,1,3409255,0,1,NA,-0.073351094289002
S1_3409290,1,3409290,0,1,NA,-0.0944189152403604
S1_3409322,1,3409322,0,1,NA,-0.023350369003529
S1_3409331,1,3409331,0,1,NA,-0.0116697780414594
S1_3409375,1,3409375,0,1,NA,-0.0728385573013976
S1_3439048,1,3439048,0,1,NA,0.0274350583979361
S1_3440091,1,3440091,0,1,NA,-0.110023088065581
S1_3474893,1,3474893,0,1,NA,-0.0261029665942684
S1_3474940,1,3474940,0,1,NA,-0.0438755607034821
S1_3647399,1,3647399,0,1,NA,NA
S1_3649734,1,3649734,0,1,NA,-0.0222784811447818
S1_3649844,1,3649844,0,1,NA,NA
S1_3650405,1,3650405,0,1,NA,-0.0177432767685348
S1_3650848,1,3650848,0,1,NA,0.0701233135717101
S1_3650875,1,3650875,0,1,NA,0.0280864665205248
S1_3665201,1,3665201,0,1,NA,-0.0854282137339468
S1_3665219,1,3665219,0,1,NA,0.00712464296156067
S1_3701096,1,3701096,0,1,NA,-0.152777890262208
S1_3702509,1,3702509,0,1,NA,0.0100826539574861
S1_3702520,1,3702520,0,1,NA,-0.093460462077228
S1_3703088,1,3703088,0,1,NA,0.01227297255532
S1_3703141,1,3703141,0,1,NA,-0.0416655342893193
S1_3703225,1,3703225,0,1,NA,-0.0381245192722467
S1_3703561,1,3703561,0,1,NA,0.0446660968209821
S1_3703701,1,3703701,0,1,NA,0.0457848542989544
S1_3703855,1,3703855,0,1,NA,NA
