Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,NA,0.0176011197293179
S1_128373,1,128373,0,1,NA,-0.00298188733123031
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,-0.011627986104056
S1_985248,1,985248,0,1,NA,0.0249945073194612
S1_1000282,1,1000282,0,1,NA,0.0209610911963398
S1_1001511,1,1001511,0,1,NA,0.0441457134758753
S1_1167803,1,1167803,0,1,NA,-0.0530339883968583
S1_1195312,1,1195312,0,1,NA,0.0259494908816617
S1_1568364,1,1568364,0,1,NA,0.0204013746208158
S1_1665404,1,1665404,0,1,NA,-0.0175077921857313
S1_1665418,1,1665418,0,1,NA,-0.0530339883968583
S1_1665430,1,1665430,0,1,NA,-0.0351969086928957
S1_1686778,1,1686778,0,1,NA,0.0356371121228565
S1_1763337,1,1763337,0,1,NA,-0.00178113227032364
S1_1763359,1,1763359,0,1,NA,-0.0394793436112888
S1_1763421,1,1763421,0,1,NA,-0.0124732098544699
S1_1780412,1,1780412,0,1,NA,0.0205284634767933
S1_1787870,1,1787870,0,1,NA,0.049552450279813
S1_1787892,1,1787892,0,1,NA,-0.103950310714372
S1_1792012,1,1792012,0,1,NA,-0.0856178386985098
S1_1804228,1,1804228,0,1,NA,0.0452171922607803
S1_1804237,1,1804237,0,1,NA,0.0505209264883099
S1_1957407,1,1957407,0,1,NA,-0.0347154473236294
S1_2032165,1,2032165,0,1,NA,-0.00362681875692011
S1_2089532,1,2089532,0,1,NA,0.0290113217565379
S1_2089585,1,2089585,0,1,NA,0.0425792469502003
S1_2091448,1,2091448,0,1,NA,0.0729923456518247
S1_2091497,1,2091497,0,1,NA,-0.0972426568266297
S1_2304094,1,2304094,0,1,NA,-0.0124395173615806
S1_2306736,1,2306736,0,1,NA,-0.0398087654134572
S1_2306739,1,2306739,0,1,NA,-0.0398087654134572
S1_2307001,1,2307001,0,1,NA,-0.012061510076869
S1_2307011,1,2307011,0,1,NA,-0.0199610362779016
S1_2307071,1,2307071,0,1,NA,-0.0169773547917678
S1_2307256,1,2307256,0,1,NA,NA
S1_2307287,1,2307287,0,1,NA,0.018255714600089
S1_2307305,1,2307305,0,1,NA,NA
S1_2307776,1,2307776,0,1,NA,-0.0302729089349853
S1_2336405,1,2336405,0,1,NA,0.0235533087825614
S1_2431751,1,2431751,0,1,NA,-0.0513115812074173
S1_2466885,1,2466885,0,1,NA,-0.0286397973654864
S1_2467289,1,2467289,0,1,NA,0.011032111250154
S1_2467298,1,2467298,0,1,NA,0.0118019102811593
S1_2467316,1,2467316,0,1,NA,-0.000522972755106881
S1_2467319,1,2467319,0,1,NA,0.00387393342388768
S1_2467326,1,2467326,0,1,NA,-0.0191857306191489
S1_2467328,1,2467328,0,1,NA,0.104215749995273
S1_2467352,1,2467352,0,1,NA,0.0233708341658838
S1_2468221,1,2468221,0,1,NA,0.00974317847171107
S1_2469048,1,2469048,0,1,NA,0.0475276152544797
S1_2469056,1,2469056,0,1,NA,0.018255714600089
