Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,NA,0.0866729812175132
S1_128373,1,128373,0,1,NA,0.373204949517935
S1_222471,1,222471,0,1,NA,0.639246973225489
S1_267769,1,267769,0,1,NA,-0.791811168668897
S1_985248,1,985248,0,1,NA,0.344504633517824
S1_1000282,1,1000282,0,1,NA,-0.157546608439869
S1_1001511,1,1001511,0,1,NA,-1.78681569240167
S1_1167803,1,1167803,0,1,NA,-0.454828670991047
S1_1195312,1,1195312,0,1,NA,0.264201818672062
S1_1568364,1,1568364,0,1,NA,-0.394129847094179
S1_1665404,1,1665404,0,1,NA,-0.705036413269636
S1_1665418,1,1665418,0,1,NA,-1.27534049006699
S1_1665430,1,1665430,0,1,NA,-0.0121491878255275
S1_1686778,1,1686778,0,1,NA,-0.680434223051529
S1_1763337,1,1763337,0,1,NA,0.180519019508387
S1_1763359,1,1763359,0,1,NA,0.188913701994451
S1_1763421,1,1763421,0,1,NA,-0.415859449273003
S1_1780412,1,1780412,0,1,NA,-1.07641754131188
S1_1787870,1,1787870,0,1,NA,0.129050370210413
S1_1787892,1,1787892,0,1,NA,-0.0312237729732511
S1_1792012,1,1792012,0,1,NA,0.940999324283143
S1_1804228,1,1804228,0,1,NA,-0.147248806706742
S1_1804237,1,1804237,0,1,NA,0.060788150227273
S1_1957407,1,1957407,0,1,NA,0.156372362976059
S1_2032165,1,2032165,0,1,NA,-0.1722262013319
S1_2089532,1,2089532,0,1,NA,-0.165076628552842
S1_2089585,1,2089585,0,1,NA,0.54971544219221
S1_2091448,1,2091448,0,1,NA,-0.778688469381193
S1_2091497,1,2091497,0,1,NA,-0.415262207332757
S1_2304094,1,2304094,0,1,NA,1.13244824103569
S1_2306736,1,2306736,0,1,NA,-0.150076330646962
S1_2306739,1,2306739,0,1,NA,-0.110619622479508
S1_2307001,1,2307001,0,1,NA,0.113520328289773
S1_2307011,1,2307011,0,1,NA,0.147160737029513
S1_2307071,1,2307071,0,1,NA,-0.1008307058651
S1_2307256,1,2307256,0,1,NA,-1.35983936005946
S1_2307287,1,2307287,0,1,NA,-0.705330959276038
S1_2307305,1,2307305,0,1,NA,-0.755199462305317
S1_2307776,1,2307776,0,1,NA,-0.0659257914385993
S1_2336405,1,2336405,0,1,NA,-0.473039655243057
S1_2431751,1,2431751,0,1,NA,0.482862806989725
S1_2466885,1,2466885,0,1,NA,2.91070775388163
S1_2467289,1,2467289,0,1,NA,0.114985417435493
S1_2467298,1,2467298,0,1,NA,0.676335410584826
S1_2467316,1,2467316,0,1,NA,0.0548693206098238
S1_2467319,1,2467319,0,1,NA,1.19723750418863
S1_2467326,1,2467326,0,1,NA,0.426378416772304
S1_2467328,1,2467328,0,1,NA,0.517990625406272
S1_2467352,1,2467352,0,1,NA,1.08826883440228
S1_2468221,1,2468221,0,1,NA,0.147979097113872
S1_2469048,1,2469048,0,1,NA,-1.05495543523804
S1_2469056,1,2469056,0,1,NA,2.17512004271247
