Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,-0.139585668756291
S1_128373,1,128373,0,1,NA,-0.0561760668703069
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,0.301560219162465
S1_985248,1,985248,0,1,NA,-0.167020393322419
S1_1000282,1,1000282,0,1,NA,0.0622637405537651
S1_1001511,1,1001511,0,1,NA,NA
S1_1167803,1,1167803,0,1,NA,NA
S1_1195312,1,1195312,0,1,NA,0.185348100985946
S1_1568364,1,1568364,0,1,NA,-0.0557887663850276
S1_1665404,1,1665404,0,1,NA,-0.330632602807221
S1_1665418,1,1665418,0,1,NA,0.448848225379548
S1_1665430,1,1665430,0,1,NA,-0.0448887122265962
S1_1686778,1,1686778,0,1,NA,0.337784741269329
S1_1763337,1,1763337,0,1,NA,0.169251752618122
S1_1763359,1,1763359,0,1,NA,-0.00183123007454433
S1_1763421,1,1763421,0,1,NA,0.0681329635707923
S1_1780412,1,1780412,0,1,NA,NA
S1_1787870,1,1787870,0,1,NA,0.068702920256176
S1_1787892,1,1787892,0,1,NA,-0.0725307682345381
S1_1792012,1,1792012,0,1,NA,-0.215713631915753
S1_1804228,1,1804228,0,1,NA,0.0199347372427389
S1_1804237,1,1804237,0,1,NA,0.233917791663202
S1_1957407,1,1957407,0,1,NA,-0.627817994220627
S1_2032165,1,2032165,0,1,NA,0.0881692598631569
S1_2089532,1,2089532,0,1,NA,-0.090501448151208
S1_2089585,1,2089585,0,1,NA,-0.433101622291128
S1_2091448,1,2091448,0,1,NA,-0.204505164561865
S1_2091497,1,2091497,0,1,NA,-0.0304915928731565
S1_2304094,1,2304094,0,1,NA,-0.346250568421241
S1_2306736,1,2306736,0,1,NA,-0.279122500120615
S1_2306739,1,2306739,0,1,NA,-0.527932490176311
S1_2307001,1,2307001,0,1,NA,-0.788996238243307
S1_2307011,1,2307011,0,1,NA,-0.375642186378653
S1_2307071,1,2307071,0,1,NA,-0.256170245538122
S1_2307256,1,2307256,0,1,NA,0.134231450078277
S1_2307287,1,2307287,0,1,NA,0.339526097398359
S1_2307305,1,2307305,0,1,NA,NA
S1_2307776,1,2307776,0,1,NA,-0.287665415593294
S1_2336405,1,2336405,0,1,NA,-0.381159081435345
S1_2431751,1,2431751,0,1,NA,-0.801124564256939
S1_2466885,1,2466885,0,1,NA,NA
S1_2467289,1,2467289,0,1,NA,0.134203820621555
S1_2467298,1,2467298,0,1,NA,-0.0890366060363434
S1_2467316,1,2467316,0,1,NA,0.0648070393551513
S1_2467319,1,2467319,0,1,NA,-0.451800372693996
S1_2467326,1,2467326,0,1,NA,0.0469892923014615
S1_2467328,1,2467328,0,1,NA,NA
S1_2467352,1,2467352,0,1,NA,-0.228299395986989
S1_2468221,1,2468221,0,1,NA,-0.282048864605869
S1_2469048,1,2469048,0,1,NA,0.244796288277962
S1_2469056,1,2469056,0,1,NA,-0.615496828834474
S1_2469093,1,2469093,0,1,NA,-0.142551358816041
S1_2470205,1,2470205,0,1,NA,-0.217181312564034
S1_2537494,1,2537494,0,1,NA,-0.274482519245667
S1_2540555,1,2540555,0,1,NA,NA
S1_2544068,1,2544068,0,1,NA,NA
S1_2657797,1,2657797,0,1,NA,-0.261045054813613
S1_2685989,1,2685989,0,1,NA,-0.172995871684696
S1_2686010,1,2686010,0,1,NA,-0.631394651274636
S1_2691832,1,2691832,0,1,NA,-0.128255610627988
S1_2691875,1,2691875,0,1,NA,-0.328917750335001
S1_2691904,1,2691904,0,1,NA,0.204960239625012
S1_2693911,1,2693911,0,1,NA,-0.166086204853948
S1_2693968,1,2693968,0,1,NA,-0.0989901926064694
S1_2693969,1,2693969,0,1,NA,NA
S1_2693995,1,2693995,0,1,NA,0.0347354890877844
S1_2693998,1,2693998,0,1,NA,-0.164200311707448
S1_2727652,1,2727652,0,1,NA,0.516486730385159
