Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,0.180455689231833,0.36907270248938
S1_128373,1,128373,0,1,0.645967799017552,1.00205143516745
S1_222471,1,222471,0,1,0.647913392486235,0.647913392486235
S1_267769,1,267769,0,1,0.492833666236773,0.879683067081588
S1_985248,1,985248,0,1,0.00353868948498752,0.0210165208347685
S1_1000282,1,1000282,0,1,0.105590502017036,0.280789362613848
S1_1001511,1,1001511,0,1,2.12243986716834,2.66394231129357
S1_1167803,1,1167803,0,1,0.557317181458356,0.855351704567997
S1_1195312,1,1195312,0,1,1.901567385646,2.51385223547287
S1_1568364,1,1568364,0,1,0.519802099454742,0.853130367837105
S1_1665404,1,1665404,0,1,1.62810875143923,1.6970178881715
S1_1665418,1,1665418,0,1,1.0261057648392,1.4972958225173
S1_1665430,1,1665430,0,1,0.144895651185251,0.130950578501626
S1_1686778,1,1686778,0,1,0.34971709567166,0.34971709567166
S1_1763337,1,1763337,0,1,0.265522788512135,0.425942409745542
S1_1763359,1,1763359,0,1,0.0485657262418564,0.120187987647361
S1_1763421,1,1763421,0,1,0.403494868656309,0.403494868656309
S1_1780412,1,1780412,0,1,0.989431865679114,1.39441466267824
S1_1787870,1,1787870,0,1,0.125755350694459,0.119732903605227
S1_1787892,1,1787892,0,1,0.416056539337207,0.0432208414739951
S1_1792012,1,1792012,0,1,0.826683914156508,0.584525853904132
S1_1804228,1,1804228,0,1,0.248319263959738,0.501510499879257
S1_1804237,1,1804237,0,1,0.142188970952609,0.0182927398744915
S1_1957407,1,1957407,0,1,0.152645178652617,0.306321734935513
S1_2032165,1,2032165,0,1,0.0209807805210524,0.0195131859166031
S1_2089532,1,2089532,0,1,0.0162028860770687,0.0947402164233012
S1_2089585,1,2089585,0,1,0.0895723925828945,0.180807761836598
S1_2091448,1,2091448,0,1,1.75299842670888,2.11049925692161
S1_2091497,1,2091497,0,1,0.147367740010766,0.126744510172625
S1_2304094,1,2304094,0,1,1.05179559745239,1.05179559745239
S1_2306736,1,2306736,0,1,0.372213519654643,0.231821492018698
S1_2306739,1,2306739,0,1,1.09960250192316,0.506074506235138
