Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,0.217926539816166,0.363925835398732
S1_128373,1,128373,0,1,0.204315030196153,0.132155763609763
S1_222471,1,222471,0,1,0.268614616175605,0.268614616175605
S1_267769,1,267769,0,1,0.00614653474101297,0.0223319870903359
S1_985248,1,985248,0,1,0.469822584645815,0.842343751555004
S1_1000282,1,1000282,0,1,0.147241110855206,0.174807721623842
S1_1001511,1,1001511,0,1,0.199551896262916,0.423171534909825
S1_1167803,1,1167803,0,1,0.570061599042059,0.858107975084677
S1_1195312,1,1195312,0,1,1.19973706082825,1.68294030701064
S1_1568364,1,1568364,0,1,0.142010265131583,0.206832822505528
S1_1665404,1,1665404,0,1,0.122731379264355,0.179776977063633
S1_1665418,1,1665418,0,1,0.0116008857113338,0.0642269287049893
S1_1665430,1,1665430,0,1,0.565899123796325,0.0791380663464463
S1_1686778,1,1686778,0,1,0.335527861155977,0.335527861155977
S1_1763337,1,1763337,0,1,0.108753520992896,0.31309704677927
S1_1763359,1,1763359,0,1,0.527839167200273,0.234300358800437
S1_1763421,1,1763421,0,1,0.682705821585459,0.682705821585459
S1_1780412,1,1780412,0,1,0.22753493504895,0.511624053021263
S1_1787870,1,1787870,0,1,0.0763406597202106,0.0206657279674661
S1_1787892,1,1787892,0,1,0.410709319658696,0.162122009802656
S1_1792012,1,1792012,0,1,0.263042968831468,0.496885634395436
S1_1804228,1,1804228,0,1,0.243521552787492,0.299100031612267
S1_1804237,1,1804237,0,1,0.187142485098472,0.0111911538951368
S1_1957407,1,1957407,0,1,0.459962013196147,0.806779961253829
S1_2032165,1,2032165,0,1,0.140774386688242,0.336268074243914
S1_2089532,1,2089532,0,1,0.170492576545818,0.0443733410885943
S1_2089585,1,2089585,0,1,1.09682964238305,1.42854797845168
S1_2091448,1,2091448,0,1,0.232836889432589,0.0184693405303269
S1_2091497,1,2091497,0,1,0.29825490166918,0.609438825810966
S1_2304094,1,2304094,0,1,0.114808505806845,0.114808505806845
S1_2306736,1,2306736,0,1,0.298812985212758,0.166229646354656
S1_2306739,1,2306739,0,1,0.177634523237393,0.384918979711719
S1_2307001,1,2307001,0,1,0.914930243230144,1.18505515692528
S1_2307011,1,2307011,0,1,0.237220432501328,0.308172664395772
S1_2307071,1,2307071,0,1,0.103990937264551,0.0288267193300985
S1_2307256,1,2307256,0,1,0.546190672016061,0.104810159263219
S1_2307287,1,2307287,0,1,0.648299692454157,0.0650885454724159
S1_2307305,1,2307305,0,1,1.17409076751336,0.838329501282165
S1_2307776,1,2307776,0,1,0.298755378450217,0.298755378450217
S1_2336405,1,2336405,0,1,1.25424695703135,0.431876842218174
S1_2431751,1,2431751,0,1,1.49210849313462,1.49210849313462
S1_2466885,1,2466885,0,1,1.7795248384721,1.7795248384721
S1_2467289,1,2467289,0,1,0.495042271913479,0.7169879515252
S1_2467298,1,2467298,0,1,1.22795793131967,1.75972294116733
S1_2467316,1,2467316,0,1,0.410199351914926,0.767757968989815
S1_2467319,1,2467319,0,1,0.635226686486587,0.872565845631453
S1_2467326,1,2467326,0,1,0.668872102337288,0.928768005157847
S1_2467328,1,2467328,0,1,0.478214588230585,0.478214588230585
S1_2467352,1,2467352,0,1,0.378545030529223,0.568407745195288
S1_2468221,1,2468221,0,1,0.0759693199478822,0.141633416965541
S1_2469048,1,2469048,0,1,0.137886237466149,0.296238725843017
S1_2469056,1,2469056,0,1,0.411123129879894,0.74199319493416
S1_2469093,1,2469093,0,1,0.821539787026801,1.23823189660342
S1_2470205,1,2470205,0,1,0.42747677157849,0.42747677157849
S1_2537494,1,2537494,0,1,0.379237669834872,0.694186423964811
S1_2540555,1,2540555,0,1,0.327286759621522,0.244230798808228
S1_2544068,1,2544068,0,1,0.200597392814054,0.175316269834945
S1_2657797,1,2657797,0,1,0.262441214520023,0.565261342020965
S1_2685989,1,2685989,0,1,0.201191986370779,0.0539275338875235
S1_2686010,1,2686010,0,1,0.737181278618072,0.94117998364026
S1_2691832,1,2691832,0,1,0.966726544937451,1.19986410719629
S1_2691875,1,2691875,0,1,0.457731437666887,0.526240936965985
S1_2691904,1,2691904,0,1,0.159756374318225,0.213562865938297
S1_2693911,1,2693911,0,1,0.682813205359731,1.10538722102703
S1_2693968,1,2693968,0,1,0.0135497729282138,0.0816146678262149
S1_2693969,1,2693969,0,1,0.430021769922137,0.381954132914227
S1_2693995,1,2693995,0,1,0.4377707429869,0.800393742871318
S1_2693998,1,2693998,0,1,0.53623622870808,0.853911003554262
