Marker,Chrom,Position,Ref,Alt,general
S1_10638,1,10638,0,1,0.173555441037645
S1_128373,1,128373,0,1,0.348826337298625
S1_222471,1,222471,0,1,NA
S1_267769,1,267769,0,1,0.67563250252189
S1_985248,1,985248,0,1,0.206588472477756
S1_1000282,1,1000282,0,1,0.39662752849884
S1_1001511,1,1001511,0,1,0.0888319612727474
S1_1167803,1,1167803,0,1,0.43000163304857
S1_1195312,1,1195312,0,1,0.260511942444386
S1_1568364,1,1568364,0,1,1.15945484036971
S1_1665404,1,1665404,0,1,0.312009462150041
S1_1665418,1,1665418,0,1,0.43000163304857
S1_1665430,1,1665430,0,1,0.697815736653759
S1_1686778,1,1686778,0,1,0.351606428201485
S1_1763337,1,1763337,0,1,0.59804935809608
S1_1763359,1,1763359,0,1,0.819438278804821
S1_1763421,1,1763421,0,1,0.255429777287513
S1_1780412,1,1780412,0,1,0.28240596048047
S1_1787870,1,1787870,0,1,0.273771292732858
S1_1787892,1,1787892,0,1,0.0815373612739876
S1_1792012,1,1792012,0,1,0.800155571805694
S1_1804228,1,1804228,0,1,0.398064856431977
S1_1804237,1,1804237,0,1,0.269420546541351
S1_1957407,1,1957407,0,1,0.445886451278318
S1_2032165,1,2032165,0,1,0.155516455156658
S1_2089532,1,2089532,0,1,0.194400736142064
S1_2089585,1,2089585,0,1,0.0339548587263232
S1_2091448,1,2091448,0,1,0.344175692608916
S1_2091497,1,2091497,0,1,0.0784159079046317
S1_2304094,1,2304094,0,1,0.0877472276033275
S1_2306736,1,2306736,0,1,0.528672167779433
S1_2306739,1,2306739,0,1,0.528672167779433
S1_2307001,1,2307001,0,1,0.295693259853604
S1_2307011,1,2307011,0,1,0.607527696383055
S1_2307071,1,2307071,0,1,0.101208816373653
S1_2307256,1,2307256,0,1,0.0455234723624841
S1_2307287,1,2307287,0,1,1.11783846016988
S1_2307305,1,2307305,0,1,0.0455234723624841
S1_2307776,1,2307776,0,1,0.0157616199504257
S1_2336405,1,2336405,0,1,0.254426365259595
S1_2431751,1,2431751,0,1,0.721532644671627
S1_2466885,1,2466885,0,1,0.2240323486836
S1_2467289,1,2467289,0,1,0.0771601624601721
S1_2467298,1,2467298,0,1,0.0791781584141877
S1_2467316,1,2467316,0,1,0.0767363459366245
S1_2467319,1,2467319,0,1,0.377969207240482
S1_2467326,1,2467326,0,1,0.413964650837774
S1_2467328,1,2467328,0,1,0.0440451863276182
S1_2467352,1,2467352,0,1,0.856660398676325
S1_2468221,1,2468221,0,1,0.244106685054584
S1_2469048,1,2469048,0,1,0.150272505084042
S1_2469056,1,2469056,0,1,2.01755494069194
S1_2469093,1,2469093,0,1,0.0891303971610542
S1_2470205,1,2470205,0,1,0.980186441279488
S1_2537494,1,2537494,0,1,0.293243965497583
S1_2540555,1,2540555,0,1,1.52955815918257
S1_2544068,1,2544068,0,1,2.01755494069194
S1_2657797,1,2657797,0,1,0.245519565310006
S1_2685989,1,2685989,0,1,0.0433514955321348
S1_2686010,1,2686010,0,1,0.495483458837196
S1_2691832,1,2691832,0,1,0.318377607511292
S1_2691875,1,2691875,0,1,0.127902855431947
S1_2691904,1,2691904,0,1,0.38583281972825
S1_2693911,1,2693911,0,1,0.07580079353543
S1_2693968,1,2693968,0,1,0.088534491613363
S1_2693969,1,2693969,0,1,0.170505138677878
S1_2693995,1,2693995,0,1,0.858714656250542
S1_2693998,1,2693998,0,1,0.212479982530877
S1_2727652,1,2727652,0,1,0.0820982041506142
S1_2730433,1,2730433,0,1,0.614500123084857
S1_2730435,1,2730435,0,1,0.0274325549952091
S1_2739890,1,2739890,0,1,0.28240596048047
S1_2740904,1,2740904,0,1,0.302915059260305
S1_2740913,1,2740913,0,1,0.138270011889768
S1_2740924,1,2740924,0,1,0.397325113003559
S1_2740925,1,2740925,0,1,0.0228172776678932
S1_2745817,1,2745817,0,1,0.135620120657629
S1_2746546,1,2746546,0,1,0.58310005257439
S1_2747010,1,2747010,0,1,0.0217516486742232
S1_2748931,1,2748931,0,1,0.396917371822295
S1_2753170,1,2753170,0,1,0.140650407144283
S1_2753256,1,2753256,0,1,0.0956763780369854
S1_2753385,1,2753385,0,1,0.141821960555278
S1_2753437,1,2753437,0,1,NA
S1_2753738,1,2753738,0,1,0.06351672500794
S1_2754198,1,2754198,0,1,0.28240596048047
S1_2754503,1,2754503,0,1,0.1881979920311
S1_2784031,1,2784031,0,1,0.15257717306185
S1_2784065,1,2784065,0,1,0.413328531598159
S1_2784178,1,2784178,0,1,0.361561348126129
S1_2784215,1,2784215,0,1,0.144952739277649
S1_2794443,1,2794443,0,1,0.396917371822295
S1_2794651,1,2794651,0,1,0.086631936535392
S1_2794670,1,2794670,0,1,0.15335047359802
S1_2801538,1,2801538,0,1,0.0861320559529076
S1_2801547,1,2801547,0,1,0.0550764800783186
S1_2803636,1,2803636,0,1,0.0326866306698504
S1_2803659,1,2803659,0,1,0.160308219543079
S1_2803686,1,2803686,0,1,0.929171546989644
S1_2842393,1,2842393,0,1,0.166446830658842
S1_2842395,1,2842395,0,1,0.0256780702458523
S1_2842612,1,2842612,0,1,2.88122041853919
S1_2858812,1,2858812,0,1,0.146806080632748
S1_2858936,1,2858936,0,1,0.205643028587569
S1_2872305,1,2872305,0,1,0.393539070954113
S1_2872340,1,2872340,0,1,0.119571390310412
S1_2937746,1,2937746,0,1,0.519241104977805
S1_2940981,1,2940981,0,1,0.434721356175298
S1_2942391,1,2942391,0,1,0.602134575172322
S1_2942412,1,2942412,0,1,0.357311772696706
S1_2942413,1,2942413,0,1,0.11201139837274
S1_2956835,1,2956835,0,1,0.385105584879591
S1_2957197,1,2957197,0,1,0.224454613689978
S1_2957263,1,2957263,0,1,0.610393085008957
S1_2957286,1,2957286,0,1,0.23941150873229
S1_2957312,1,2957312,0,1,0.00928374098669077
S1_3000657,1,3000657,0,1,0.562006187297461
S1_3000668,1,3000668,0,1,0.562006187297461
S1_3000812,1,3000812,0,1,0.3620727295578
S1_3000850,1,3000850,0,1,0.141903218373303
S1_3001062,1,3001062,0,1,0.204344599726018
S1_3010423,1,3010423,0,1,0.411246647231034
S1_3022795,1,3022795,0,1,0.246165667067491
S1_3028475,1,3028475,0,1,0.238448400017488
S1_3028503,1,3028503,0,1,0.088667365628067
S1_3029136,1,3029136,0,1,0.0656028320402745
S1_3029139,1,3029139,0,1,0.147154818318954
S1_3029205,1,3029205,0,1,0.0039618250855466
S1_3078487,1,3078487,0,1,0.164891471434892
S1_3078874,1,3078874,0,1,0.191137141807929
S1_3079131,1,3079131,0,1,0.0473010329790332
S1_3079287,1,3079287,0,1,0.54626581948796
S1_3079325,1,3079325,0,1,0.697409728574805
S1_3079994,1,3079994,0,1,0.567785808008778
S1_3080098,1,3080098,0,1,0.34378762060664
S1_3081447,1,3081447,0,1,0.3546615547489
S1_3081458,1,3081458,0,1,0.350704344922595
S1_3081692,1,3081692,0,1,0.447951871673799
S1_3131760,1,3131760,0,1,0.39064744789666
S1_3136255,1,3136255,0,1,0.67759810883875
S1_3136329,1,3136329,0,1,0.136583449298153
S1_3179303,1,3179303,0,1,0.16590984859612
S1_3179376,1,3179376,0,1,0.0898233718755656
S1_3190637,1,3190637,0,1,0.68540837299426
S1_3190712,1,3190712,0,1,1.17620082964864
S1_3197122,1,3197122,0,1,0.809815271835897
S1_3197144,1,3197144,0,1,1.06889637849229
S1_3197156,1,3197156,0,1,0.599366545987857
S1_3197160,1,3197160,0,1,0.0384357796529122
S1_3197186,1,3197186,0,1,0.221569129037106
S1_3197225,1,3197225,0,1,0.495328611724358
S1_3197228,1,3197228,0,1,0.43000163304857
S1_3197312,1,3197312,0,1,0.154642502496225
S1_3199277,1,3199277,0,1,0.761248625078197
S1_3199279,1,3199279,0,1,0.0814461840102521
S1_3199533,1,3199533,0,1,0.0966822931822722
S1_3200233,1,3200233,0,1,0.327547420469089
S1_3200355,1,3200355,0,1,0.0953335668539606
S1_3269837,1,3269837,0,1,0.114602405489632
S1_3274469,1,3274469,0,1,0.238604018899107
S1_3276118,1,3276118,0,1,0.235398587369851
S1_3279302,1,3279302,0,1,1.1188351038201
S1_3280221,1,3280221,0,1,0.0430527269583139
S1_3280248,1,3280248,0,1,0.0506532632674686
S1_3286633,1,3286633,0,1,0.0180808856234011
S1_3354800,1,3354800,0,1,0.0426011153011322
S1_3355474,1,3355474,0,1,0.313222486958404
S1_3356400,1,3356400,0,1,0.380871233640267
S1_3359309,1,3359309,0,1,0.268303840800023
S1_3365546,1,3365546,0,1,0.678419255357802
S1_3365613,1,3365613,0,1,0.0830791261525985
S1_3365984,1,3365984,0,1,0.428024403145185
S1_3404081,1,3404081,0,1,0.706706845950686
S1_3405270,1,3405270,0,1,0.568229172923571
S1_3405286,1,3405286,0,1,0.232887900553244
S1_3408430,1,3408430,0,1,0.191452142462163
S1_3409249,1,3409249,0,1,0.138510205199926
S1_3409255,1,3409255,0,1,0.319661592447288
S1_3409290,1,3409290,0,1,1.6327455196888
S1_3409322,1,3409322,0,1,0.298390815873095
S1_3409331,1,3409331,0,1,0.0866295887796829
S1_3409375,1,3409375,0,1,0.597020591607792
S1_3439048,1,3439048,0,1,1.04834723649434
S1_3440091,1,3440091,0,1,0.458904766751149
S1_3474893,1,3474893,0,1,0.44388863429719
S1_3474940,1,3474940,0,1,0.39651461027032
S1_3647399,1,3647399,0,1,0.174130451329444
S1_3649734,1,3649734,0,1,0.000824509724486726
S1_3649844,1,3649844,0,1,0.210941911714611
S1_3650405,1,3650405,0,1,0.416074898809582
S1_3650848,1,3650848,0,1,0.502269487846752
S1_3650875,1,3650875,0,1,0.613250951875544
S1_3665201,1,3665201,0,1,0.19969073443928
S1_3665219,1,3665219,0,1,0.351066640008196
S1_3701096,1,3701096,0,1,0.445793397121232
S1_3702509,1,3702509,0,1,0.0662286203532735
S1_3702520,1,3702520,0,1,0.0567775869945163
S1_3703088,1,3703088,0,1,0.151336795907113
S1_3703141,1,3703141,0,1,0.0482492190658047
S1_3703225,1,3703225,0,1,0.123331033762758
S1_3703561,1,3703561,0,1,0.000434676927140182
S1_3703701,1,3703701,0,1,0.0450665223502635
S1_3703855,1,3703855,0,1,0.0472630318430025
S1_3703856,1,3703856,0,1,1.0283934557272
S1_3703891,1,3703891,0,1,0.501858097934014
S1_3703921,1,3703921,0,1,0.501858097934014
S1_3703960,1,3703960,0,1,0.00196309910510152
S1_3703996,1,3703996,0,1,0.0560186425214088
S1_3704064,1,3704064,0,1,0.525329026552432
S1_3704074,1,3704074,0,1,0.483203144127118
S1_3715240,1,3715240,0,1,0.279887250910752
S1_3715269,1,3715269,0,1,0.614527841573638
S1_3731400,1,3731400,0,1,0.542743517924398
S1_3731407,1,3731407,0,1,0.542743517924398
S1_3734685,1,3734685,0,1,0.0296291962306915
S1_3734702,1,3734702,0,1,0.0860326960206485
S1_3734910,1,3734910,0,1,0.163174469541785
S1_3736125,1,3736125,0,1,0.486527280409026
S1_3736132,1,3736132,0,1,0.144240987341992
S1_3736785,1,3736785,0,1,0.973113672984042
S1_3739508,1,3739508,0,1,0.464483390142832
S1_3739658,1,3739658,0,1,1.18531748064563
S1_3739861,1,3739861,0,1,0.0453101215342748
S1_3739939,1,3739939,0,1,NA
S1_3739948,1,3739948,0,1,NA
S1_3741759,1,3741759,0,1,0.36266734688736
S1_3742006,1,3742006,0,1,0.0704419311714741
S1_3742010,1,3742010,0,1,0.0349253779841379
S1_3742398,1,3742398,0,1,0.0392893801195027
S1_3878392,1,3878392,0,1,0.592804746546231
S1_3878526,1,3878526,0,1,1.13986247214974
S1_3886280,1,3886280,0,1,0.296840572577219
S1_3887491,1,3887491,0,1,3.09312198897524
S1_3889306,1,3889306,0,1,0.0866060435479973
S1_3889317,1,3889317,0,1,0.0787989565025104
S1_4018295,1,4018295,0,1,1.87484672416012
S1_4018470,1,4018470,0,1,0.101403479208849
S1_4018519,1,4018519,0,1,1.86858949366851
S1_4022585,1,4022585,0,1,0.0125667690827241
S1_4040233,1,4040233,0,1,0.369602552414788
S1_4040251,1,4040251,0,1,0.441931739116486
S1_4040654,1,4040654,0,1,0.487323416883345
S1_4041107,1,4041107,0,1,0.287340537525524
S1_4042967,1,4042967,0,1,0.127469470369209
S1_4042975,1,4042975,0,1,0.0166279304943368
S1_4051463,1,4051463,0,1,1.5586822927531
S1_4054150,1,4054150,0,1,0.831079761959236
S1_4055044,1,4055044,0,1,1.38699350490446
S1_4055146,1,4055146,0,1,0.553811642657044
S1_4055200,1,4055200,0,1,3.3748726500351
S1_4055218,1,4055218,0,1,1.44911248492725
S1_4055521,1,4055521,0,1,0.326699385246013
S1_4056057,1,4056057,0,1,0.127469470369209
S1_4056065,1,4056065,0,1,0.302816618602655
S1_4056115,1,4056115,0,1,0.145943314490836
S1_4056657,1,4056657,0,1,0.864434937772908
S1_4057454,1,4057454,0,1,0.424487856348363
S1_4057959,1,4057959,0,1,0.147345024135802
S1_4069263,1,4069263,0,1,0.682811485585139
S1_4150350,1,4150350,0,1,0.120517131839164
S1_4150361,1,4150361,0,1,0.342184016784153
S1_4163141,1,4163141,0,1,0.248977769897961
S1_4173199,1,4173199,0,1,0.432250560060694
S1_4187089,1,4187089,0,1,0.293708588139458
S1_4187467,1,4187467,0,1,0.308812905575476
S1_4241885,1,4241885,0,1,0.623561364488454
S1_4241933,1,4241933,0,1,0.25000182329876
S1_4242027,1,4242027,0,1,0.137171845169237
S1_4242035,1,4242035,0,1,0.379371729232528
S1_4242047,1,4242047,0,1,0.0485059008626201
S1_4246336,1,4246336,0,1,0.0871999256173028
S1_4246347,1,4246347,0,1,0.269898921549096
S1_4251025,1,4251025,0,1,0.203679674841612
S1_4292194,1,4292194,0,1,0.312271323816905
S1_4306819,1,4306819,0,1,0.396197260427098
S1_4309213,1,4309213,0,1,0.288340705871502
S1_4356991,1,4356991,0,1,0.0772055400041794
S1_4358623,1,4358623,0,1,0.511364741536256
S1_4358624,1,4358624,0,1,0.0655764703616616
S1_4445279,1,4445279,0,1,0.857522498407234
S1_4446759,1,4446759,0,1,0.110633277039493
S1_4452378,1,4452378,0,1,0.0875798752758075
S1_4453412,1,4453412,0,1,0.0203961874814834
S1_4453427,1,4453427,0,1,0.0519259292490382
S1_4453485,1,4453485,0,1,1.10551713778599
S1_4511714,1,4511714,0,1,0.109689524946705
S1_4511716,1,4511716,0,1,0.241954994810625
S1_4511722,1,4511722,0,1,0.109689524946705
S1_4512268,1,4512268,0,1,0.192776550499541
S1_4512303,1,4512303,0,1,0.948650517641691
S1_4512433,1,4512433,0,1,0.41550636957262
S1_4512689,1,4512689,0,1,0.0621996881417905
S1_4512876,1,4512876,0,1,0.0428770246116749
S1_4512877,1,4512877,0,1,0.805404124040651
S1_4512975,1,4512975,0,1,0.129670746876866
S1_4519154,1,4519154,0,1,0.169041363047216
S1_4519305,1,4519305,0,1,0.0546440262929228
S1_4519320,1,4519320,0,1,0.169936113424061
S1_4544628,1,4544628,0,1,1.73512683753741
S1_4544712,1,4544712,0,1,0.204313160294048
S1_4545495,1,4545495,0,1,0.0846301857765314
S1_4545515,1,4545515,0,1,0.219390112453195
S1_4545557,1,4545557,0,1,0.479943137438572
S1_4547758,1,4547758,0,1,0.103805501410153
S1_4547762,1,4547762,0,1,0.306415334264747
S1_4547780,1,4547780,0,1,0.00016354705163605
S1_4547866,1,4547866,0,1,0.0606662852113721
S1_4548765,1,4548765,0,1,0.107880502765905
S1_4548845,1,4548845,0,1,0.652787162081119
S1_4548903,1,4548903,0,1,0.164890504240289
S1_4548912,1,4548912,0,1,0.144190980854499
S1_4548964,1,4548964,0,1,0.0715577183245058
S1_4549673,1,4549673,0,1,0.321928871074131
S1_4549698,1,4549698,0,1,0.635422122270966
S1_4557453,1,4557453,0,1,0.210159293646679
S1_4557460,1,4557460,0,1,0.872346233712975
S1_4592927,1,4592927,0,1,0.0320724917273547
S1_4598462,1,4598462,0,1,0.548012032651425
S1_4598623,1,4598623,0,1,0.293056638140523
S1_4599469,1,4599469,0,1,0.47536625592432
S1_4599497,1,4599497,0,1,NA
S1_4600196,1,4600196,0,1,0.362555823956857
S1_4601740,1,4601740,0,1,0.0286052508909625
S1_4601776,1,4601776,0,1,0.0382956804437721
S1_4602579,1,4602579,0,1,0.0968314333508947
S1_4602626,1,4602626,0,1,0.446629131366074
S1_4606169,1,4606169,0,1,0.437451612703544
S1_4606196,1,4606196,0,1,0.156095906669501
S1_4608173,1,4608173,0,1,0.411246497360574
S1_4608221,1,4608221,0,1,0.677784281214787
S1_4609477,1,4609477,0,1,0.0680759914343855
S1_4616910,1,4616910,0,1,0.295787303026814
S1_4724596,1,4724596,0,1,0.0389299159646103
S1_4724664,1,4724664,0,1,0.73281442817712
S1_4724724,1,4724724,0,1,0.516600463633827
S1_4724733,1,4724733,0,1,0.386804521898706
S1_4742021,1,4742021,0,1,0.398963531617185
S1_4748719,1,4748719,0,1,0.109430104257325
S1_4748996,1,4748996,0,1,0.253420484926367
S1_4749184,1,4749184,0,1,0.491550891312375
S1_4749237,1,4749237,0,1,0.178121708447339
S1_4749464,1,4749464,0,1,0.328421102280502
S1_4749578,1,4749578,0,1,0.208464040849223
S1_4753039,1,4753039,0,1,1.62381666120649
S1_4753073,1,4753073,0,1,0.536230659564438
S1_4754739,1,4754739,0,1,0.467168007965249
S1_4764981,1,4764981,0,1,0.420061788675596
S1_4766287,1,4766287,0,1,0.0889711859649535
S1_4766734,1,4766734,0,1,0.148114096258936
S1_4767789,1,4767789,0,1,0.367797481151072
S1_4772033,1,4772033,0,1,0.706101061940707
S1_4772203,1,4772203,0,1,0.483993843971313
S1_4988831,1,4988831,0,1,0.961942890823107
S1_4988834,1,4988834,0,1,0.968802341980013
S1_4989664,1,4989664,0,1,0.0877374407380441
S1_4989859,1,4989859,0,1,1.33367801176484
S1_4990561,1,4990561,0,1,0.128834876627113
S1_4990764,1,4990764,0,1,0.0402222740168956
S1_4994210,1,4994210,0,1,0.0563447357040161
S1_4995670,1,4995670,0,1,0.204813333249003
S1_4996202,1,4996202,0,1,0.6804673281177
S1_4996244,1,4996244,0,1,0.102255302524709
S1_4996249,1,4996249,0,1,0.789669105040216
S1_4996310,1,4996310,0,1,0.153922099424521
S1_4996348,1,4996348,0,1,0.103368216312074
S1_4996351,1,4996351,0,1,0.329783830981072
S1_4998200,1,4998200,0,1,0.832302436663187
S1_4998202,1,4998202,0,1,0.30349703298773
S1_5001980,1,5001980,0,1,0.819835393689389
S1_5002046,1,5002046,0,1,0.258427854869374
S1_5002073,1,5002073,0,1,0.115725096641945
S1_5003106,1,5003106,0,1,0.304159557332305
S1_5006696,1,5006696,0,1,0.1700030125426
S1_5006755,1,5006755,0,1,0.258240560724208
S1_5006807,1,5006807,0,1,0.616477541125635
S1_5010035,1,5010035,0,1,0.73910032122172
S1_5010040,1,5010040,0,1,0.0531805813365403
S1_5010065,1,5010065,0,1,1.15901538096099
S1_5012442,1,5012442,0,1,0.169263861361844
S1_5045866,1,5045866,0,1,0.0641061001509059
S1_5045896,1,5045896,0,1,0.0403261363045971
S1_5056271,1,5056271,0,1,0.00379733383272341
S1_5056272,1,5056272,0,1,0.105236073531239
S1_5056296,1,5056296,0,1,0.300580830674724
S1_5056746,1,5056746,0,1,0.142207899812474
S1_5088946,1,5088946,0,1,1.18849130496555
S1_5089007,1,5089007,0,1,0.423840301511043
S1_5089062,1,5089062,0,1,0.620161942157663
S1_5089381,1,5089381,0,1,0.101059454931614
S1_5089486,1,5089486,0,1,NA
S1_5089658,1,5089658,0,1,0.00368650732944621
S1_5092087,1,5092087,0,1,0.0881230078599256
S1_5245986,1,5245986,0,1,0.491889938924952
S1_5331887,1,5331887,0,1,0.0720323737578782
S1_5331911,1,5331911,0,1,0.0720323737578782
S1_5336929,1,5336929,0,1,0.170889797899531
S1_5337001,1,5337001,0,1,0.32333083751769
S1_5337008,1,5337008,0,1,0.313415668207739
S1_5337037,1,5337037,0,1,0.229573333651565
S1_5337384,1,5337384,0,1,NA
S1_5342113,1,5342113,0,1,0.805566267651873
S1_5342362,1,5342362,0,1,0.168575360649955
S1_5345349,1,5345349,0,1,0.609875555394641
S1_5345432,1,5345432,0,1,0.00176569873996039
S1_5347636,1,5347636,0,1,1.36771719424012
S1_5347678,1,5347678,0,1,1.02855302434252
S1_5347840,1,5347840,0,1,NA
S1_5348053,1,5348053,0,1,0.208974727300096
S1_5348146,1,5348146,0,1,0.0368441573938283
S1_5348172,1,5348172,0,1,0.503555250614539
S1_5348174,1,5348174,0,1,0.102642613296075
S1_5348176,1,5348176,0,1,0.2249341960816
S1_5348199,1,5348199,0,1,1.82115486532881
S1_5349588,1,5349588,0,1,0.132955248822723
S1_5349626,1,5349626,0,1,1.62401111920961
S1_5388402,1,5388402,0,1,0.656648320049931
S1_5432380,1,5432380,0,1,1.60507533168575
S1_5432422,1,5432422,0,1,0.49141369786584
S1_5434875,1,5434875,0,1,0.564884162785255
S1_5435296,1,5435296,0,1,0.038730327575971
S1_5435362,1,5435362,0,1,0.013448579042946
S1_5441654,1,5441654,0,1,0.254881334101934
S1_5517151,1,5517151,0,1,0.30349703298773
S1_5518031,1,5518031,0,1,0.162657085055002
S1_5518067,1,5518067,0,1,0.132523447036755
S1_5518274,1,5518274,0,1,NA
S1_5532484,1,5532484,0,1,0.92963435508385
S1_5532588,1,5532588,0,1,0.592836775180701
S1_5534347,1,5534347,0,1,0.0182315688105477
S1_5534351,1,5534351,0,1,0.0401845891668548
S1_5535167,1,5535167,0,1,0.0178480031773058
S1_5542479,1,5542479,0,1,0.402130774040292
S1_5588913,1,5588913,0,1,1.87484672416012
S1_5590310,1,5590310,0,1,0.0894546002552875
S1_5590321,1,5590321,0,1,0.0216545669973032
S1_5590865,1,5590865,0,1,0.530107108880523
S1_5627986,1,5627986,0,1,0.141170128841216
S1_5629244,1,5629244,0,1,0.286181544682555
S1_5629266,1,5629266,0,1,1.87484672416012
S1_5629302,1,5629302,0,1,0.219481514602255
S1_5639457,1,5639457,0,1,0.06840960314617
S1_5639479,1,5639479,0,1,0.315458255586068
S1_5647052,1,5647052,0,1,2.16357467353668
S1_5647090,1,5647090,0,1,0.409598638045113
S1_5647433,1,5647433,0,1,0.054746907606447
S1_5647475,1,5647475,0,1,0.0870819043657229
S1_5648074,1,5648074,0,1,1.04585729874121
S1_5719689,1,5719689,0,1,0.0248036850838644
S1_5719699,1,5719699,0,1,0.177633471647586
S1_5719700,1,5719700,0,1,0.503344631593009
S1_5720620,1,5720620,0,1,0.596957937774151
S1_5729267,1,5729267,0,1,1.38145754543178
S1_5741611,1,5741611,0,1,0.193886130932184
S1_5744907,1,5744907,0,1,0.206837177176192
S1_5744915,1,5744915,0,1,0.172506573676026
S1_5744943,1,5744943,0,1,0.0863546769672305
S1_5745014,1,5745014,0,1,0.0482954889565033
S1_5745091,1,5745091,0,1,0.0720323737578782
S1_5746250,1,5746250,0,1,0.0251943226883579
S1_5747337,1,5747337,0,1,0.0779660985289669
S1_5748151,1,5748151,0,1,1.02082170582265
S1_5809692,1,5809692,0,1,0.961861807965255
S1_5810155,1,5810155,0,1,0.47293523710418
S1_5813205,1,5813205,0,1,1.0871851527938
S1_5813502,1,5813502,0,1,0.332085897132732
S1_5832185,1,5832185,0,1,0.717455089190535
S1_5832246,1,5832246,0,1,0.129306053428206
S1_5953175,1,5953175,0,1,0.0583048338047154
S1_5991493,1,5991493,0,1,0.0597775808439247
S1_5995384,1,5995384,0,1,0.0503487511062469
S1_5995427,1,5995427,0,1,0.325176767979717
