Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,0.00445685565811388
S1_128373,1,128373,0,1,NA,-0.0127577675029886
S1_222471,1,222471,0,1,NA,-0.252589771867879
S1_267769,1,267769,0,1,NA,0.206211067991175
S1_985248,1,985248,0,1,NA,-0.0279895599095871
S1_1000282,1,1000282,0,1,NA,-0.00124574440392216
S1_1001511,1,1001511,0,1,NA,0.365499964712749
S1_1167803,1,1167803,0,1,NA,0.187460020925251
S1_1195312,1,1195312,0,1,NA,-0.111284750213928
S1_1568364,1,1568364,0,1,NA,0.045471846151714
S1_1665404,1,1665404,0,1,NA,0.0812417922694683
S1_1665418,1,1665418,0,1,NA,0.131881025130922
S1_1665430,1,1665430,0,1,NA,0.0266874265262376
S1_1686778,1,1686778,0,1,NA,-0.00656414839283095
S1_1763337,1,1763337,0,1,NA,-0.0090185239043227
S1_1763359,1,1763359,0,1,NA,0.0488260799785705
S1_1763421,1,1763421,0,1,NA,0.0267482646373825
S1_1780412,1,1780412,0,1,NA,0.29533694357963
S1_1787870,1,1787870,0,1,NA,-0.0372630526236621
S1_1787892,1,1787892,0,1,NA,-0.0145365151879148
S1_1792012,1,1792012,0,1,NA,-0.00307685207240798
S1_1804228,1,1804228,0,1,NA,-0.0253707883401138
S1_1804237,1,1804237,0,1,NA,-0.0832829717541907
S1_1957407,1,1957407,0,1,NA,-0.00339283225921692
S1_2032165,1,2032165,0,1,NA,-0.000112267834553877
S1_2089532,1,2089532,0,1,NA,0.0732089471311771
S1_2089585,1,2089585,0,1,NA,0.0275651438757839
S1_2091448,1,2091448,0,1,NA,0.0953737467766556
S1_2091497,1,2091497,0,1,NA,-0.0591880033573514
S1_2304094,1,2304094,0,1,NA,-0.0351845787769155
S1_2306736,1,2306736,0,1,NA,0.0220045242322776
S1_2306739,1,2306739,0,1,NA,0.0444947876518845
S1_2307001,1,2307001,0,1,NA,0.11813299114158
S1_2307011,1,2307011,0,1,NA,0.0421469786638236
S1_2307071,1,2307071,0,1,NA,-0.00738115630031876
S1_2307256,1,2307256,0,1,NA,0.100760828074525
S1_2307287,1,2307287,0,1,NA,0.0605553171688279
S1_2307305,1,2307305,0,1,NA,0.273199630104116
S1_2307776,1,2307776,0,1,NA,-0.0582523958976839
S1_2336405,1,2336405,0,1,NA,0.115526996250352
S1_2431751,1,2431751,0,1,NA,0.0384092053274494
S1_2466885,1,2466885,0,1,NA,0.392608996090183
S1_2467289,1,2467289,0,1,NA,0.0183350114328025
S1_2467298,1,2467298,0,1,NA,0.0470424736155206
S1_2467316,1,2467316,0,1,NA,-0.0109201762650983
S1_2467319,1,2467319,0,1,NA,0.0147902573961345
S1_2467326,1,2467326,0,1,NA,0.0959965786342937
S1_2467328,1,2467328,0,1,NA,0.0421619856773655
S1_2467352,1,2467352,0,1,NA,0.0518827667835783
S1_2468221,1,2468221,0,1,NA,-0.0284692911948529
S1_2469048,1,2469048,0,1,NA,0.199458316609029
S1_2469056,1,2469056,0,1,NA,-0.0419942940783899
S1_2469093,1,2469093,0,1,NA,0.0251798823430372
S1_2470205,1,2470205,0,1,NA,0.147745552935624
S1_2537494,1,2537494,0,1,NA,0.0517906292342995
S1_2540555,1,2540555,0,1,NA,-0.0330503489352913
S1_2544068,1,2544068,0,1,NA,-0.0584760155599732
S1_2657797,1,2657797,0,1,NA,0.0386680838614313
S1_2685989,1,2685989,0,1,NA,0.20576486870479
S1_2686010,1,2686010,0,1,NA,0.0120418156459114
S1_2691832,1,2691832,0,1,NA,0.091599454308668
S1_2691875,1,2691875,0,1,NA,0.0623264206381504
S1_2691904,1,2691904,0,1,NA,0.0805736486360871
S1_2693911,1,2693911,0,1,NA,0.0862884474536517
S1_2693968,1,2693968,0,1,NA,0.105816131996945
S1_2693969,1,2693969,0,1,NA,-0.186501442050021
S1_2693995,1,2693995,0,1,NA,0.0387777504182765
S1_2693998,1,2693998,0,1,NA,0.0863175044915066
S1_2727652,1,2727652,0,1,NA,-0.0769355607912829
S1_2730433,1,2730433,0,1,NA,0.085121596304991
S1_2730435,1,2730435,0,1,NA,-0.0546307341584948
S1_2739890,1,2739890,0,1,NA,0.370417696155642
S1_2740904,1,2740904,0,1,NA,0.0455784219118293
S1_2740913,1,2740913,0,1,NA,0.0403244663061982
S1_2740924,1,2740924,0,1,NA,0.0338167133124517
S1_2740925,1,2740925,0,1,NA,0.0632663918519976
S1_2745817,1,2745817,0,1,NA,-0.0323270351276356
S1_2746546,1,2746546,0,1,NA,0.404658779192579
S1_2747010,1,2747010,0,1,NA,0.240044308922565
S1_2748931,1,2748931,0,1,NA,0.163224073578148
S1_2753170,1,2753170,0,1,NA,-0.0233348384568759
S1_2753256,1,2753256,0,1,NA,0.0698010154202897
S1_2753385,1,2753385,0,1,NA,-0.0395384309565569
S1_2753437,1,2753437,0,1,NA,-0.34143954975098
S1_2753738,1,2753738,0,1,NA,0.0595471366225872
S1_2754198,1,2754198,0,1,NA,0.138533507249167
S1_2754503,1,2754503,0,1,NA,-0.0109757952384084
S1_2784031,1,2784031,0,1,NA,-0.0678739879856951
S1_2784065,1,2784065,0,1,NA,-0.0285751226832456
S1_2784178,1,2784178,0,1,NA,0.0369576777998062
S1_2784215,1,2784215,0,1,NA,0.114915808468899
S1_2794443,1,2794443,0,1,NA,-0.0506627433030487
S1_2794651,1,2794651,0,1,NA,0.164323213748809
S1_2794670,1,2794670,0,1,NA,0.135011705617924
S1_2801538,1,2801538,0,1,NA,0.0289975201815977
S1_2801547,1,2801547,0,1,NA,0.0327028139689709
S1_2803636,1,2803636,0,1,NA,0.109258426624529
S1_2803659,1,2803659,0,1,NA,0.041082411020704
S1_2803686,1,2803686,0,1,NA,0.0801715991536089
S1_2842393,1,2842393,0,1,NA,-0.0130472470411159
S1_2842395,1,2842395,0,1,NA,0.101904451316592
S1_2842612,1,2842612,0,1,NA,0.00357483757313281
S1_2858812,1,2858812,0,1,NA,-0.0467928515029356
S1_2858936,1,2858936,0,1,NA,-0.154831609292307
S1_2872305,1,2872305,0,1,NA,-0.070767409325326
S1_2872340,1,2872340,0,1,NA,-0.0460966643339824
S1_2937746,1,2937746,0,1,NA,-0.0626783700494495
S1_2940981,1,2940981,0,1,NA,0.0710631292885835
S1_2942391,1,2942391,0,1,NA,-0.0168471735482066
S1_2942412,1,2942412,0,1,NA,0.0294177398305517
S1_2942413,1,2942413,0,1,NA,-0.0774851019252131
S1_2956835,1,2956835,0,1,NA,0.0131580809277222
S1_2957197,1,2957197,0,1,NA,0.0811586204468879
S1_2957263,1,2957263,0,1,NA,-0.00402520235815054
S1_2957286,1,2957286,0,1,NA,0.0184929878140628
S1_2957312,1,2957312,0,1,NA,0.00712815648505875
S1_3000657,1,3000657,0,1,NA,-0.154947918342885
S1_3000668,1,3000668,0,1,NA,-0.146158004091322
S1_3000812,1,3000812,0,1,NA,-0.00512569099885759
S1_3000850,1,3000850,0,1,NA,0.00990183084422395
S1_3001062,1,3001062,0,1,NA,0.0357935485360616
S1_3010423,1,3010423,0,1,NA,0.0314339260857527
S1_3022795,1,3022795,0,1,NA,-0.0476442059338395
S1_3028475,1,3028475,0,1,NA,-0.101066100431385
S1_3028503,1,3028503,0,1,NA,-0.107023300630953
S1_3029136,1,3029136,0,1,NA,0.11054122747368
S1_3029139,1,3029139,0,1,NA,0.036632467927338
S1_3029205,1,3029205,0,1,NA,-0.0358204783044525
S1_3078487,1,3078487,0,1,NA,-0.0585929179057296
S1_3078874,1,3078874,0,1,NA,0.15697649857558
S1_3079131,1,3079131,0,1,NA,-0.170304768795489
S1_3079287,1,3079287,0,1,NA,-0.0187954335856104
S1_3079325,1,3079325,0,1,NA,-0.00435020797618847
S1_3079994,1,3079994,0,1,NA,0.0527887904629461
S1_3080098,1,3080098,0,1,NA,0.065533954008511
S1_3081447,1,3081447,0,1,NA,0.0868887215922837
S1_3081458,1,3081458,0,1,NA,0.0795124867337828
S1_3081692,1,3081692,0,1,NA,0.0393286751483357
S1_3131760,1,3131760,0,1,NA,0.0521106648703018
S1_3136255,1,3136255,0,1,NA,0.135204493165276
S1_3136329,1,3136329,0,1,NA,0.00941217843107921
S1_3179303,1,3179303,0,1,NA,-0.0489823584118764
S1_3179376,1,3179376,0,1,NA,-0.0909534655644867
S1_3190637,1,3190637,0,1,NA,0.148019842011291
S1_3190712,1,3190712,0,1,NA,-0.0346271368455479
S1_3197122,1,3197122,0,1,NA,0.031287778465006
S1_3197144,1,3197144,0,1,NA,0.139411398920898
S1_3197156,1,3197156,0,1,NA,0.0355494723973953
S1_3197160,1,3197160,0,1,NA,-0.0119215103467394
S1_3197186,1,3197186,0,1,NA,0.0977825894379735
S1_3197225,1,3197225,0,1,NA,0.0760622603708836
S1_3197228,1,3197228,0,1,NA,0.279062017503352
S1_3197312,1,3197312,0,1,NA,-0.0530214191500111
S1_3199277,1,3199277,0,1,NA,0.0199936603171536
S1_3199279,1,3199279,0,1,NA,0.0545508569593091
S1_3199533,1,3199533,0,1,NA,0.189452104376768
S1_3200233,1,3200233,0,1,NA,0.0057186349269579
S1_3200355,1,3200355,0,1,NA,0.110547280875977
S1_3269837,1,3269837,0,1,NA,0.131216108053864
S1_3274469,1,3274469,0,1,NA,0.0126718328287361
S1_3276118,1,3276118,0,1,NA,NA
S1_3279302,1,3279302,0,1,NA,0.0683886653365277
S1_3280221,1,3280221,0,1,NA,-0.0110391751383531
S1_3280248,1,3280248,0,1,NA,0.0441142738180003
S1_3286633,1,3286633,0,1,NA,-0.0133156569072009
S1_3354800,1,3354800,0,1,NA,-0.0737163705277103
S1_3355474,1,3355474,0,1,NA,-0.23938332330159
S1_3356400,1,3356400,0,1,NA,-0.0278967897311456
S1_3359309,1,3359309,0,1,NA,-0.0192873414666758
S1_3365546,1,3365546,0,1,NA,0.168195181051246
S1_3365613,1,3365613,0,1,NA,0.0617634051914152
S1_3365984,1,3365984,0,1,NA,-0.03384955995761
S1_3404081,1,3404081,0,1,NA,-0.0446829570070879
S1_3405270,1,3405270,0,1,NA,0.0146801670139546
S1_3405286,1,3405286,0,1,NA,0.0487556128055468
S1_3408430,1,3408430,0,1,NA,0.0453634188943444
S1_3409249,1,3409249,0,1,NA,0.0714634740630572
S1_3409255,1,3409255,0,1,NA,-0.0627235010928023
S1_3409290,1,3409290,0,1,NA,-0.107702118298916
S1_3409322,1,3409322,0,1,NA,-0.00511775413224273
S1_3409331,1,3409331,0,1,NA,0.0129397308893217
S1_3409375,1,3409375,0,1,NA,-0.0906230856829537
S1_3439048,1,3439048,0,1,NA,0.0469684416144692
S1_3440091,1,3440091,0,1,NA,-0.100563319722426
S1_3474893,1,3474893,0,1,NA,0.025082374876089
S1_3474940,1,3474940,0,1,NA,-0.0172193457126883
S1_3647399,1,3647399,0,1,NA,0.0886357269175927
S1_3649734,1,3649734,0,1,NA,-0.039016276510594
S1_3649844,1,3649844,0,1,NA,0.18109358874249
S1_3650405,1,3650405,0,1,NA,-0.0108254370217143
S1_3650848,1,3650848,0,1,NA,0.0679137855527678
S1_3650875,1,3650875,0,1,NA,-0.0490266166570687
S1_3665201,1,3665201,0,1,NA,0.0449621209896805
S1_3665219,1,3665219,0,1,NA,-0.0212208131757785
S1_3701096,1,3701096,0,1,NA,-0.181076111189322
S1_3702509,1,3702509,0,1,NA,-0.00836775279116832
S1_3702520,1,3702520,0,1,NA,-0.0589674640698117
S1_3703088,1,3703088,0,1,NA,-0.0123536012648268
S1_3703141,1,3703141,0,1,NA,-0.0423519610022435
S1_3703225,1,3703225,0,1,NA,-0.0610373801120757
S1_3703561,1,3703561,0,1,NA,0.00789393028362528
S1_3703701,1,3703701,0,1,NA,0.0595110541079461
S1_3703855,1,3703855,0,1,NA,0.397893062340475
S1_3703856,1,3703856,0,1,NA,0.0514168653783784
S1_3703891,1,3703891,0,1,NA,0.051712073442559
S1_3703921,1,3703921,0,1,NA,0.0391626421056966
S1_3703960,1,3703960,0,1,NA,-0.0285077979497555
S1_3703996,1,3703996,0,1,NA,-0.177619863966542
S1_3704064,1,3704064,0,1,NA,0.199729075621263
S1_3704074,1,3704074,0,1,NA,-0.0929129652931055
S1_3715240,1,3715240,0,1,NA,0.0659669967968451
S1_3715269,1,3715269,0,1,NA,-0.0348434546881568
S1_3731400,1,3731400,0,1,NA,-0.0607757860475196
S1_3731407,1,3731407,0,1,NA,-0.0942519180501282
S1_3734685,1,3734685,0,1,NA,0.024533741022772
S1_3734702,1,3734702,0,1,NA,0.392236417985534
S1_3734910,1,3734910,0,1,NA,0.0428393593356608
S1_3736125,1,3736125,0,1,NA,0.00301744720557266
S1_3736132,1,3736132,0,1,NA,0.0368121884890081
S1_3736785,1,3736785,0,1,NA,-0.020380643161199
S1_3739508,1,3739508,0,1,NA,0.00826196174308676
S1_3739658,1,3739658,0,1,NA,-0.100444889877904
S1_3739861,1,3739861,0,1,NA,-0.0524518126324829
S1_3739939,1,3739939,0,1,NA,-0.0831857786336397
S1_3739948,1,3739948,0,1,NA,0.0759170747542086
S1_3741759,1,3741759,0,1,NA,-0.0213116799916938
S1_3742006,1,3742006,0,1,NA,-0.0154458797409864
S1_3742010,1,3742010,0,1,NA,0.0238422478599023
S1_3742398,1,3742398,0,1,NA,-0.0626272174436465
S1_3878392,1,3878392,0,1,NA,-0.0894563206318595
S1_3878526,1,3878526,0,1,NA,-0.0921742953034808
S1_3886280,1,3886280,0,1,NA,-0.0853429419188897
S1_3887491,1,3887491,0,1,NA,-0.000483454110597387
S1_3889306,1,3889306,0,1,NA,-0.0316664862321165
S1_3889317,1,3889317,0,1,NA,0.00398565038403217
S1_4018295,1,4018295,0,1,NA,-0.169789010802405
S1_4018470,1,4018470,0,1,NA,0.0695880993063852
S1_4018519,1,4018519,0,1,NA,-0.0596034035600478
S1_4022585,1,4022585,0,1,NA,0.0716195408501136
S1_4040233,1,4040233,0,1,NA,0.0104417540935033
S1_4040251,1,4040251,0,1,NA,0.0319824552884194
S1_4040654,1,4040654,0,1,NA,-0.105546251263448
S1_4041107,1,4041107,0,1,NA,0.124218864323751
S1_4042967,1,4042967,0,1,NA,-0.0233631521324836
S1_4042975,1,4042975,0,1,NA,0.21651752526074
S1_4051463,1,4051463,0,1,NA,-0.0680419040076661
S1_4054150,1,4054150,0,1,NA,-0.0229120299821892
S1_4055044,1,4055044,0,1,NA,-0.0547560127736338
S1_4055146,1,4055146,0,1,NA,0.0148086949209749
S1_4055200,1,4055200,0,1,NA,-0.0344168813277329
S1_4055218,1,4055218,0,1,NA,-0.0473436820090086
S1_4055521,1,4055521,0,1,NA,-0.0247027978499497
S1_4056057,1,4056057,0,1,NA,-0.0433231293110159
S1_4056065,1,4056065,0,1,NA,-0.321245187027926
S1_4056115,1,4056115,0,1,NA,-0.103880526874758
S1_4056657,1,4056657,0,1,NA,-0.153092099071218
S1_4057454,1,4057454,0,1,NA,0.0115898892857388
S1_4057959,1,4057959,0,1,NA,-0.129167284221296
S1_4069263,1,4069263,0,1,NA,0.0886927886651504
S1_4150350,1,4150350,0,1,NA,-0.183073731793879
S1_4150361,1,4150361,0,1,NA,0.199746587087646
S1_4163141,1,4163141,0,1,NA,0.0625911895087316
S1_4173199,1,4173199,0,1,NA,0.076826022090067
S1_4187089,1,4187089,0,1,NA,-0.0314018599674298
S1_4187467,1,4187467,0,1,NA,-0.145847957424532
S1_4241885,1,4241885,0,1,NA,0.0872474853250573
S1_4241933,1,4241933,0,1,NA,-0.0224798558434381
S1_4242027,1,4242027,0,1,NA,0.178385396541977
S1_4242035,1,4242035,0,1,NA,0.150354196852624
S1_4242047,1,4242047,0,1,NA,0.0617902349719497
S1_4246336,1,4246336,0,1,NA,0.051953986997291
S1_4246347,1,4246347,0,1,NA,0.174801258885862
S1_4251025,1,4251025,0,1,NA,0.0139827846179021
S1_4292194,1,4292194,0,1,NA,0.124973875914604
S1_4306819,1,4306819,0,1,NA,-0.0170829482024738
S1_4309213,1,4309213,0,1,NA,0.0591575840226066
S1_4356991,1,4356991,0,1,NA,0.186643188441887
S1_4358623,1,4358623,0,1,NA,0.0733904902388252
S1_4358624,1,4358624,0,1,NA,0.0821327074561132
S1_4445279,1,4445279,0,1,NA,-0.0922902924931253
S1_4446759,1,4446759,0,1,NA,0.022927125562182
S1_4452378,1,4452378,0,1,NA,-0.0677037540595325
S1_4453412,1,4453412,0,1,NA,-0.0390306718895432
S1_4453427,1,4453427,0,1,NA,0.0130593412407803
S1_4453485,1,4453485,0,1,NA,-0.196811863695843
S1_4511714,1,4511714,0,1,NA,-0.0063688883091354
S1_4511716,1,4511716,0,1,NA,-0.0055793490980042
S1_4511722,1,4511722,0,1,NA,-0.0069628905996214
S1_4512268,1,4512268,0,1,NA,0.0411047284032201
S1_4512303,1,4512303,0,1,NA,0.044298706092624
S1_4512433,1,4512433,0,1,NA,-0.111868467133247
S1_4512689,1,4512689,0,1,NA,0.00820279947974195
S1_4512876,1,4512876,0,1,NA,0.00404432568938286
S1_4512877,1,4512877,0,1,NA,-0.0324449680864377
S1_4512975,1,4512975,0,1,NA,-0.0870661600669631
S1_4519154,1,4519154,0,1,NA,0.0543885863411829
S1_4519305,1,4519305,0,1,NA,-0.055999323522502
S1_4519320,1,4519320,0,1,NA,-0.092959692515455
S1_4544628,1,4544628,0,1,NA,-0.0952704758048724
S1_4544712,1,4544712,0,1,NA,-0.168023917500782
S1_4545495,1,4545495,0,1,NA,0.0446980769612031
S1_4545515,1,4545515,0,1,NA,-0.237451303614243
S1_4545557,1,4545557,0,1,NA,-0.023749093964119
S1_4547758,1,4547758,0,1,NA,-0.0627823103865654
S1_4547762,1,4547762,0,1,NA,0.0176091447500318
S1_4547780,1,4547780,0,1,NA,-0.00541342774788195
S1_4547866,1,4547866,0,1,NA,-0.00838444098523199
S1_4548765,1,4548765,0,1,NA,0.134123711520976
S1_4548845,1,4548845,0,1,NA,-0.161719221459912
S1_4548903,1,4548903,0,1,NA,0.172347070602486
S1_4548912,1,4548912,0,1,NA,-0.0968662133388055
S1_4548964,1,4548964,0,1,NA,0.003803478160948
S1_4549673,1,4549673,0,1,NA,0.051036383806792
S1_4549698,1,4549698,0,1,NA,0.0389636077969319
S1_4557453,1,4557453,0,1,NA,0.0689331161902482
S1_4557460,1,4557460,0,1,NA,-0.0712555434444097
S1_4592927,1,4592927,0,1,NA,-0.0744078923431497
S1_4598462,1,4598462,0,1,NA,-0.0325535633722945
S1_4598623,1,4598623,0,1,NA,0.0294440579668282
S1_4599469,1,4599469,0,1,NA,-0.0835337628688921
S1_4599497,1,4599497,0,1,NA,-0.0365437032371664
S1_4600196,1,4600196,0,1,NA,0.0623718737557303
S1_4601740,1,4601740,0,1,NA,-0.00742230946827015
S1_4601776,1,4601776,0,1,NA,0.0438515455599427
S1_4602579,1,4602579,0,1,NA,0.115902681365539
S1_4602626,1,4602626,0,1,NA,0.165521299295644
S1_4606169,1,4606169,0,1,NA,-0.0502958018654541
S1_4606196,1,4606196,0,1,NA,-0.0502958018654541
S1_4608173,1,4608173,0,1,NA,-0.0439585982234861
S1_4608221,1,4608221,0,1,NA,-0.054240527257718
S1_4609477,1,4609477,0,1,NA,-0.0885159251736295
S1_4616910,1,4616910,0,1,NA,0.0619698719325163
S1_4724596,1,4724596,0,1,NA,0.0506816465995344
S1_4724664,1,4724664,0,1,NA,0.0487671238259148
S1_4724724,1,4724724,0,1,NA,0.0850422255473557
