Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,NA,-0.0991379422036539
S1_128373,1,128373,0,1,NA,-0.444502130593384
S1_222471,1,222471,0,1,NA,-1.07334285824664
S1_267769,1,267769,0,1,NA,-0.562429841468746
S1_985248,1,985248,0,1,NA,-0.0163611153383819
S1_1000282,1,1000282,0,1,NA,0.523701674561691
S1_1001511,1,1001511,0,1,NA,2.14432461247661
S1_1167803,1,1167803,0,1,NA,1.22186854849776
S1_1195312,1,1195312,0,1,NA,-0.418216217022464
S1_1568364,1,1568364,0,1,NA,0.15903554272904
S1_1665404,1,1665404,0,1,NA,0.619998910508893
S1_1665418,1,1665418,0,1,NA,1.02639215844068
S1_1665430,1,1665430,0,1,NA,0.784235759268081
S1_1686778,1,1686778,0,1,NA,1.04740939895814
S1_1763337,1,1763337,0,1,NA,0.0265335456193963
S1_1763359,1,1763359,0,1,NA,0.793949006174929
S1_1763421,1,1763421,0,1,NA,0.160448860183517
S1_1780412,1,1780412,0,1,NA,2.62019450455452
S1_1787870,1,1787870,0,1,NA,0.161415414247008
S1_1787892,1,1787892,0,1,NA,-0.255106622311411
S1_1792012,1,1792012,0,1,NA,-0.441592620813689
S1_1804228,1,1804228,0,1,NA,0.528945923125408
S1_1804237,1,1804237,0,1,NA,0.147646345918198
S1_1957407,1,1957407,0,1,NA,-0.349968968112185
S1_2032165,1,2032165,0,1,NA,0.20659951290074
S1_2089532,1,2089532,0,1,NA,0.614295780482624
S1_2089585,1,2089585,0,1,NA,-0.0646643049170768
S1_2091448,1,2091448,0,1,NA,0.354473960172486
S1_2091497,1,2091497,0,1,NA,0.668345991399117
S1_2304094,1,2304094,0,1,NA,-1.18328377263004
S1_2306736,1,2306736,0,1,NA,-0.237648160536374
S1_2306739,1,2306739,0,1,NA,-0.0456132339505982
S1_2307001,1,2307001,0,1,NA,0.50894801135914
S1_2307011,1,2307011,0,1,NA,1.09723969421289
S1_2307071,1,2307071,0,1,NA,0.273388920276223
S1_2307256,1,2307256,0,1,NA,0.914552942880999
S1_2307287,1,2307287,0,1,NA,0.43083768741372
S1_2307305,1,2307305,0,1,NA,0.737298228506654
S1_2307776,1,2307776,0,1,NA,-0.372399261761845
S1_2336405,1,2336405,0,1,NA,0.847213215908063
S1_2431751,1,2431751,0,1,NA,-0.384117485865099
S1_2466885,1,2466885,0,1,NA,1.87574423534752
S1_2467289,1,2467289,0,1,NA,0.932935485189591
S1_2467298,1,2467298,0,1,NA,0.39343690896013
S1_2467316,1,2467316,0,1,NA,-0.340398069905259
S1_2467319,1,2467319,0,1,NA,-0.100590763999695
S1_2467326,1,2467326,0,1,NA,0.59458664280378
S1_2467328,1,2467328,0,1,NA,-0.173467080125929
S1_2467352,1,2467352,0,1,NA,0.158820508310996
S1_2468221,1,2468221,0,1,NA,0.325097742305889
S1_2469048,1,2469048,0,1,NA,1.71246665397279
S1_2469056,1,2469056,0,1,NA,-0.883525497209692
S1_2469093,1,2469093,0,1,NA,0.0949880405270917
S1_2470205,1,2470205,0,1,NA,0.644607111263733
S1_2537494,1,2537494,0,1,NA,0.523382731625999
S1_2540555,1,2540555,0,1,NA,-1.15711628864264
S1_2544068,1,2544068,0,1,NA,-0.755304959745638
S1_2657797,1,2657797,0,1,NA,0.234023020318928
S1_2685989,1,2685989,0,1,NA,1.4505996753155
S1_2686010,1,2686010,0,1,NA,-0.0535499218057247
S1_2691832,1,2691832,0,1,NA,1.0790718873516
S1_2691875,1,2691875,0,1,NA,1.06953857552946
S1_2691904,1,2691904,0,1,NA,1.52933397663409
S1_2693911,1,2693911,0,1,NA,0.830161464774571
S1_2693968,1,2693968,0,1,NA,0.920234425892184
S1_2693969,1,2693969,0,1,NA,0.397156024492751
S1_2693995,1,2693995,0,1,NA,0.260016685830506
S1_2693998,1,2693998,0,1,NA,0.993158411729225
S1_2727652,1,2727652,0,1,NA,-0.0519616799588275
S1_2730433,1,2730433,0,1,NA,0.674935107300382
S1_2730435,1,2730435,0,1,NA,-0.681360283933159
S1_2739890,1,2739890,0,1,NA,4.25465865175597
S1_2740904,1,2740904,0,1,NA,0.0398805751374344
S1_2740913,1,2740913,0,1,NA,0.555588646596693
S1_2740924,1,2740924,0,1,NA,-0.201774713306171
S1_2740925,1,2740925,0,1,NA,0.209680068531034
S1_2745817,1,2745817,0,1,NA,-0.368115739144594
S1_2746546,1,2746546,0,1,NA,0.518826069976131
S1_2747010,1,2747010,0,1,NA,2.11766228034354
S1_2748931,1,2748931,0,1,NA,0.715872844976111
S1_2753170,1,2753170,0,1,NA,0.201997236474781
S1_2753256,1,2753256,0,1,NA,1.17028799707152
S1_2753385,1,2753385,0,1,NA,-0.669684306186768
S1_2753437,1,2753437,0,1,NA,-2.16467502980174
S1_2753738,1,2753738,0,1,NA,0.52363785473567
S1_2754198,1,2754198,0,1,NA,1.01322038470269
S1_2754503,1,2754503,0,1,NA,0.466912324143542
S1_2784031,1,2784031,0,1,NA,-0.900735704288566
S1_2784065,1,2784065,0,1,NA,0.267019824291751
S1_2784178,1,2784178,0,1,NA,0.383741687406462
S1_2784215,1,2784215,0,1,NA,0.629334517720157
S1_2794443,1,2794443,0,1,NA,0.573471602525852
S1_2794651,1,2794651,0,1,NA,0.901651461813738
S1_2794670,1,2794670,0,1,NA,0.73982256758386
S1_2801538,1,2801538,0,1,NA,0.627338278371289
S1_2801547,1,2801547,0,1,NA,0.607039408019892
S1_2803636,1,2803636,0,1,NA,0.821458939446752
S1_2803659,1,2803659,0,1,NA,0.507043974812261
S1_2803686,1,2803686,0,1,NA,0.719308895106256
S1_2842393,1,2842393,0,1,NA,0.3761233101039
S1_2842395,1,2842395,0,1,NA,0.785428804598851
S1_2842612,1,2842612,0,1,NA,-0.569687254798993
S1_2858812,1,2858812,0,1,NA,-1.36605656958534
S1_2858936,1,2858936,0,1,NA,-0.873711773723006
S1_2872305,1,2872305,0,1,NA,0.855413495256856
S1_2872340,1,2872340,0,1,NA,0.038682150755357
S1_2937746,1,2937746,0,1,NA,0.0810635618982352
S1_2940981,1,2940981,0,1,NA,0.834856504045545
S1_2942391,1,2942391,0,1,NA,-0.10887390961283
S1_2942412,1,2942412,0,1,NA,0.200418818950032
S1_2942413,1,2942413,0,1,NA,-0.73001088131157
S1_2956835,1,2956835,0,1,NA,0.186989419215037
S1_2957197,1,2957197,0,1,NA,1.2896712210985
S1_2957263,1,2957263,0,1,NA,0.245879153269834
S1_2957286,1,2957286,0,1,NA,-0.297190314500224
S1_2957312,1,2957312,0,1,NA,0.481122184033539
S1_3000657,1,3000657,0,1,NA,-1.27972515165765
S1_3000668,1,3000668,0,1,NA,-1.32901526177998
S1_3000812,1,3000812,0,1,NA,0.0913883741075974
S1_3000850,1,3000850,0,1,NA,-0.0418670967401411
S1_3001062,1,3001062,0,1,NA,0.138204819132074
S1_3010423,1,3010423,0,1,NA,0.0316202790780776
S1_3022795,1,3022795,0,1,NA,0.0961192792781656
S1_3028475,1,3028475,0,1,NA,-1.35243141662502
S1_3028503,1,3028503,0,1,NA,-0.431175390729312
S1_3029136,1,3029136,0,1,NA,0.66931573559353
S1_3029139,1,3029139,0,1,NA,0.423175249374282
S1_3029205,1,3029205,0,1,NA,0.727142068955241
S1_3078487,1,3078487,0,1,NA,0.327122589468386
S1_3078874,1,3078874,0,1,NA,0.608983379672743
S1_3079131,1,3079131,0,1,NA,-0.42485079167201
S1_3079287,1,3079287,0,1,NA,0.173180934093003
S1_3079325,1,3079325,0,1,NA,0.320358128897565
S1_3079994,1,3079994,0,1,NA,1.23418519562432
S1_3080098,1,3080098,0,1,NA,0.876032548914675
S1_3081447,1,3081447,0,1,NA,0.538329273660128
S1_3081458,1,3081458,0,1,NA,0.591101054892163
S1_3081692,1,3081692,0,1,NA,0.858144411737129
S1_3131760,1,3131760,0,1,NA,-0.0967013956735708
S1_3136255,1,3136255,0,1,NA,0.243672955716515
S1_3136329,1,3136329,0,1,NA,-0.179170915881372
S1_3179303,1,3179303,0,1,NA,0.336756350803781
S1_3179376,1,3179376,0,1,NA,-0.479573399850328
S1_3190637,1,3190637,0,1,NA,0.544871437425452
S1_3190712,1,3190712,0,1,NA,-0.17903752988967
S1_3197122,1,3197122,0,1,NA,0.402354702562578
S1_3197144,1,3197144,0,1,NA,0.446369807816178
S1_3197156,1,3197156,0,1,NA,0.230459544115973
S1_3197160,1,3197160,0,1,NA,-0.0876726695636003
S1_3197186,1,3197186,0,1,NA,0.391311949885821
S1_3197225,1,3197225,0,1,NA,1.07464879787149
S1_3197228,1,3197228,0,1,NA,1.40173955789219
S1_3197312,1,3197312,0,1,NA,-0.151268462278654
S1_3199277,1,3199277,0,1,NA,-0.0260426973739679
S1_3199279,1,3199279,0,1,NA,0.264666669193924
S1_3199533,1,3199533,0,1,NA,0.511722646409401
S1_3200233,1,3200233,0,1,NA,0.881053073840732
S1_3200355,1,3200355,0,1,NA,0.334649711086908
S1_3269837,1,3269837,0,1,NA,0.564004953702932
S1_3274469,1,3274469,0,1,NA,0.00712223036112766
S1_3276118,1,3276118,0,1,NA,NA
S1_3279302,1,3279302,0,1,NA,1.19773830584242
S1_3280221,1,3280221,0,1,NA,0.0686187002771409
S1_3280248,1,3280248,0,1,NA,-0.0606637261600704
S1_3286633,1,3286633,0,1,NA,0.0917551541485373
S1_3354800,1,3354800,0,1,NA,-1.38654233522744
S1_3355474,1,3355474,0,1,NA,-1.36773982968259
S1_3356400,1,3356400,0,1,NA,-0.621882825585731
S1_3359309,1,3359309,0,1,NA,0.128769395714333
S1_3365546,1,3365546,0,1,NA,-0.0593104314487593
S1_3365613,1,3365613,0,1,NA,-0.350206201079251
S1_3365984,1,3365984,0,1,NA,-0.811965667214106
S1_3404081,1,3404081,0,1,NA,0.295619205327196
S1_3405270,1,3405270,0,1,NA,-0.30816634122031
S1_3405286,1,3405286,0,1,NA,-0.362157033563621
S1_3408430,1,3408430,0,1,NA,-0.0328583528784953
S1_3409249,1,3409249,0,1,NA,-0.13855224646827
S1_3409255,1,3409255,0,1,NA,0.0515795507216181
S1_3409290,1,3409290,0,1,NA,-0.721405023151987
S1_3409322,1,3409322,0,1,NA,-0.0937186261838807
S1_3409331,1,3409331,0,1,NA,0.0575664966353997
S1_3409375,1,3409375,0,1,NA,-0.393083289796507
S1_3439048,1,3439048,0,1,NA,-0.180113858597502
S1_3440091,1,3440091,0,1,NA,0.130775856154368
S1_3474893,1,3474893,0,1,NA,-0.280131010628316
S1_3474940,1,3474940,0,1,NA,-0.626161957423283
S1_3647399,1,3647399,0,1,NA,-0.504868228523623
S1_3649734,1,3649734,0,1,NA,-0.300733805176052
S1_3649844,1,3649844,0,1,NA,1.2851792400127
S1_3650405,1,3650405,0,1,NA,-0.368450029292691
S1_3650848,1,3650848,0,1,NA,1.10708159909797
