Marker,Chrom,Position,Ref,Alt,general
S1_10638,1,10638,0,1,0.973557602821984
S1_128373,1,128373,0,1,0.0726454106800153
S1_222471,1,222471,0,1,NA
S1_267769,1,267769,0,1,1.10210412053776
S1_985248,1,985248,0,1,0.425359200749239
S1_1000282,1,1000282,0,1,0.251150649554555
S1_1001511,1,1001511,0,1,0.241649416392894
S1_1167803,1,1167803,0,1,0.906358239388947
S1_1195312,1,1195312,0,1,0.165005013211896
S1_1568364,1,1568364,0,1,0.68943096032412
S1_1665404,1,1665404,0,1,0.452316137658875
S1_1665418,1,1665418,0,1,0.906358239388947
S1_1665430,1,1665430,0,1,0.249085190905434
S1_1686778,1,1686778,0,1,0.0952190468021344
S1_1763337,1,1763337,0,1,0.161801808620124
S1_1763359,1,1763359,0,1,0.387016717197292
S1_1763421,1,1763421,0,1,0.383563108763636
S1_1780412,1,1780412,0,1,0.536290753708922
S1_1787870,1,1787870,0,1,0.363044845059615
S1_1787892,1,1787892,0,1,0.0649379875181128
S1_1792012,1,1792012,0,1,0.699548247568618
S1_1804228,1,1804228,0,1,0.409284464709907
S1_1804237,1,1804237,0,1,0.177263267762089
S1_1957407,1,1957407,0,1,0.931203136263236
S1_2032165,1,2032165,0,1,0.0583879915171696
S1_2089532,1,2089532,0,1,0.14731081254049
S1_2089585,1,2089585,0,1,0.292722159917605
S1_2091448,1,2091448,0,1,0.101144024107699
S1_2091497,1,2091497,0,1,0.0526883684532895
S1_2304094,1,2304094,0,1,0.171209846858502
S1_2306736,1,2306736,0,1,0.125081467597275
S1_2306739,1,2306739,0,1,0.125081467597275
S1_2307001,1,2307001,0,1,0.233907661181678
S1_2307011,1,2307011,0,1,0.0706156723720961
S1_2307071,1,2307071,0,1,0.208629527471503
S1_2307256,1,2307256,0,1,0.289467643050253
S1_2307287,1,2307287,0,1,0.5906984970479
S1_2307305,1,2307305,0,1,0.289467643050253
S1_2307776,1,2307776,0,1,0.842059001916667
S1_2336405,1,2336405,0,1,0.186545832616716
S1_2431751,1,2431751,0,1,1.34108028332217
S1_2466885,1,2466885,0,1,1.22040974575811
S1_2467289,1,2467289,0,1,0.479729819136008
S1_2467298,1,2467298,0,1,0.73295723718537
S1_2467316,1,2467316,0,1,0.367645138786351
S1_2467319,1,2467319,0,1,0.237890819702732
S1_2467326,1,2467326,0,1,0.413066580153168
S1_2467328,1,2467328,0,1,0.0703974051666723
S1_2467352,1,2467352,0,1,0.147865169000769
S1_2468221,1,2468221,0,1,0.238495034335924
S1_2469048,1,2469048,0,1,0.444186829572327
S1_2469056,1,2469056,0,1,0.441009533189649
S1_2469093,1,2469093,0,1,0.287853195699193
S1_2470205,1,2470205,0,1,0.513656078509741
S1_2537494,1,2537494,0,1,0.285980241091199
S1_2540555,1,2540555,0,1,0.223206194823657
S1_2544068,1,2544068,0,1,0.441009533189649
S1_2657797,1,2657797,0,1,0.270508323482693
S1_2685989,1,2685989,0,1,0.843737769173054
S1_2686010,1,2686010,0,1,0.251525362486652
S1_2691832,1,2691832,0,1,0.254448850383671
S1_2691875,1,2691875,0,1,0.113897713769243
S1_2691904,1,2691904,0,1,0.287118767302136
S1_2693911,1,2693911,0,1,0.0138115243411022
S1_2693968,1,2693968,0,1,0.121518385383395
S1_2693969,1,2693969,0,1,0.17461559241806
S1_2693995,1,2693995,0,1,0.108824243303736
S1_2693998,1,2693998,0,1,0.0335125015507904
S1_2727652,1,2727652,0,1,0.185294851628437
S1_2730433,1,2730433,0,1,0.593311638806048
S1_2730435,1,2730435,0,1,0.188262255838489
S1_2739890,1,2739890,0,1,0.536290753708922
S1_2740904,1,2740904,0,1,0.229153940518677
S1_2740913,1,2740913,0,1,0.0654295837269061
S1_2740924,1,2740924,0,1,0.358631266785947
S1_2740925,1,2740925,0,1,0.267653970303794
S1_2745817,1,2745817,0,1,0.075847326507207
S1_2746546,1,2746546,0,1,0.69277782128295
S1_2747010,1,2747010,0,1,0.0420179013301229
S1_2748931,1,2748931,0,1,0.205089588653239
S1_2753170,1,2753170,0,1,0.423797028528915
S1_2753256,1,2753256,0,1,0.266090068718384
S1_2753385,1,2753385,0,1,0.0491663117822955
S1_2753437,1,2753437,0,1,NA
S1_2753738,1,2753738,0,1,0.633501694216238
S1_2754198,1,2754198,0,1,0.536290753708922
S1_2754503,1,2754503,0,1,0.164315413112283
S1_2784031,1,2784031,0,1,0.0619858252296046
S1_2784065,1,2784065,0,1,0.144612924170071
S1_2784178,1,2784178,0,1,0.253391961787359
S1_2784215,1,2784215,0,1,0.236804044563068
S1_2794443,1,2794443,0,1,0.205089588653239
S1_2794651,1,2794651,0,1,0.849964396458864
S1_2794670,1,2794670,0,1,0.856454305447494
S1_2801538,1,2801538,0,1,0.149007983012595
S1_2801547,1,2801547,0,1,0.00931802125060208
S1_2803636,1,2803636,0,1,0.889326945556114
S1_2803659,1,2803659,0,1,0.139325347456025
S1_2803686,1,2803686,0,1,0.0463628116705523
S1_2842393,1,2842393,0,1,0.115794920489138
S1_2842395,1,2842395,0,1,0.475346162383545
S1_2842612,1,2842612,0,1,2.76555156310841
S1_2858812,1,2858812,0,1,0.0361075075947969
S1_2858936,1,2858936,0,1,0.00632948472898574
S1_2872305,1,2872305,0,1,0.710365807986962
S1_2872340,1,2872340,0,1,0.158529122981689
S1_2937746,1,2937746,0,1,0.48932872824198
S1_2940981,1,2940981,0,1,0.483666606836961
S1_2942391,1,2942391,0,1,0.399865609310678
S1_2942412,1,2942412,0,1,0.180729074497909
S1_2942413,1,2942413,0,1,0.0163524910060234
S1_2956835,1,2956835,0,1,0.504466246887184
S1_2957197,1,2957197,0,1,0.22138219062639
S1_2957263,1,2957263,0,1,0.253525910100278
S1_2957286,1,2957286,0,1,0.0934412473941795
S1_2957312,1,2957312,0,1,0.0714961442763159
S1_3000657,1,3000657,0,1,0.335763804772842
S1_3000668,1,3000668,0,1,0.335763804772842
S1_3000812,1,3000812,0,1,0.175936894741359
S1_3000850,1,3000850,0,1,0.333662750998353
S1_3001062,1,3001062,0,1,0.117218995835946
S1_3010423,1,3010423,0,1,0.376611317377933
S1_3022795,1,3022795,0,1,0.0676925456411338
S1_3028475,1,3028475,0,1,0.0201733477471823
S1_3028503,1,3028503,0,1,0.436200238743199
S1_3029136,1,3029136,0,1,0.324195071637429
S1_3029139,1,3029139,0,1,0.291664890986055
S1_3029205,1,3029205,0,1,0.318699556374843
S1_3078487,1,3078487,0,1,0.552593152536592
S1_3078874,1,3078874,0,1,0.37907815654438
S1_3079131,1,3079131,0,1,0.0441518529976604
S1_3079287,1,3079287,0,1,0.44341854938106
S1_3079325,1,3079325,0,1,0.403844739792205
S1_3079994,1,3079994,0,1,0.135053093624443
S1_3080098,1,3080098,0,1,0.477496603335257
S1_3081447,1,3081447,0,1,1.75401153790774
S1_3081458,1,3081458,0,1,1.83244921731303
S1_3081692,1,3081692,0,1,0.977978230043272
S1_3131760,1,3131760,0,1,0.0128498327573661
S1_3136255,1,3136255,0,1,1.31675508896564
