Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.552017502012261
S1_2091448,1,2091448,0,1,0.837945898332789
S1_2307029,1,2307029,0,1,1.30487108630372
S1_2307053,1,2307053,0,1,0.476329792903748
S1_2307134,1,2307134,0,1,NA
S1_2467316,1,2467316,0,1,0.0972862210168492
S1_2469048,1,2469048,0,1,NA
S1_2469056,1,2469056,0,1,NA
S1_2469082,1,2469082,0,1,NA
S1_2469093,1,2469093,0,1,0.024256548279167
S1_2544060,1,2544060,0,1,0.894375668395844
S1_2691904,1,2691904,0,1,0.103673644846112
S1_2691906,1,2691906,0,1,0.103673644846112
S1_2693670,1,2693670,0,1,1.589909712098
S1_2693676,1,2693676,0,1,0.396862884508966
S1_2693869,1,2693869,0,1,0.439097026453253
S1_2693911,1,2693911,0,1,0.413352794845897
S1_2693995,1,2693995,0,1,0.187958649049765
S1_2694004,1,2694004,0,1,0.764519293497158
S1_2740925,1,2740925,0,1,0.320395406024648
S1_2753153,1,2753153,0,1,1.3607544330031
S1_2753327,1,2753327,0,1,0.181963922058485
S1_2753420,1,2753420,0,1,2.40277186391494
S1_2784213,1,2784213,0,1,0.217512515091597
S1_2784215,1,2784215,0,1,0.219487594884476
S1_2801538,1,2801538,0,1,0.547286684622147
S1_2803659,1,2803659,0,1,0.434167276566988
S1_2803686,1,2803686,0,1,0.448859243711708
S1_2937746,1,2937746,0,1,0.0798167843693612
S1_3010418,1,3010418,0,1,0.580422997132413
S1_3010423,1,3010423,0,1,0.580422997132413
S1_3010424,1,3010424,0,1,0.580422997132413
S1_3010434,1,3010434,0,1,0.580422997132413
S1_3010439,1,3010439,0,1,1.68600977316836
S1_3010445,1,3010445,0,1,0.586748958073968
S1_3010447,1,3010447,0,1,0.586748958073968
S1_3029136,1,3029136,0,1,0.190730288962765
S1_3029139,1,3029139,0,1,0.974000430016163
S1_3135749,1,3135749,0,1,0.756701295524764
S1_3135753,1,3135753,0,1,1.81940819911928
S1_3197144,1,3197144,0,1,0.625704093184167
S1_3197156,1,3197156,0,1,0.449959693493228
S1_3197160,1,3197160,0,1,1.08390044156002
S1_3197164,1,3197164,0,1,0.951928048459802
S1_3269687,1,3269687,0,1,0.120163010628382
S1_3279302,1,3279302,0,1,1.3375867183068
S1_3282170,1,3282170,0,1,0.811866902710155
S1_3405322,1,3405322,0,1,0.33852960233629
S1_3405346,1,3405346,0,1,0.33852960233629
S1_3405632,1,3405632,0,1,0.78498145795976
S1_3650455,1,3650455,0,1,1.00974793941431
S1_3703741,1,3703741,0,1,1.40918158238708
S1_3703762,1,3703762,0,1,0.55726485663831
S1_3739861,1,3739861,0,1,1.37224517156123
S1_4018295,1,4018295,0,1,2.32129623385985
S1_4040233,1,4040233,0,1,0.0709268898239194
S1_4040251,1,4040251,0,1,0.511485734662533
S1_4452378,1,4452378,0,1,0.123352137339232
S1_4519154,1,4519154,0,1,0.808192432902068
S1_4548845,1,4548845,0,1,1.09514613819276
S1_4979298,1,4979298,0,1,0.261195562071438
S1_4994210,1,4994210,0,1,0.679199683668594
S1_5006696,1,5006696,0,1,1.55678063807183
S1_5091849,1,5091849,0,1,1.00719722815848
S1_5745185,1,5745185,0,1,2.43366746875128
S1_5745195,1,5745195,0,1,NA
S1_5745514,1,5745514,0,1,0.422716288361445
S1_5745520,1,5745520,0,1,0.0369529326969157
S1_6220288,1,6220288,0,1,0.332667948619494
S1_6220289,1,6220289,0,1,0.332667948619494
S1_6234773,1,6234773,0,1,0.576889878958556
S1_6234790,1,6234790,0,1,0.555015082588843
S1_6234801,1,6234801,0,1,0.57737579815519
S1_6425499,1,6425499,0,1,0.532082697513389
S1_6425509,1,6425509,0,1,NA
S1_6431158,1,6431158,0,1,NA
S1_6431197,1,6431197,0,1,0.0233322451864095
S1_6431227,1,6431227,0,1,0.163517868344737
S1_6433450,1,6433450,0,1,0.669974721026138
S1_6549984,1,6549984,0,1,0.312624718738994
S1_6850821,1,6850821,0,1,NA
S1_6921570,1,6921570,0,1,0.160293959651312
S1_6922850,1,6922850,0,1,0.540984489887599
S1_6923719,1,6923719,0,1,0.802545191842221
S1_6923804,1,6923804,0,1,0.135953403190974
S1_7079762,1,7079762,0,1,0.429344021705245
S1_7091205,1,7091205,0,1,0.640477316569198
S1_7161470,1,7161470,0,1,0.982471840401787
S1_7161473,1,7161473,0,1,0.982471840401787
S1_7299841,1,7299841,0,1,0.847996076770743
S1_7355728,1,7355728,0,1,1.137630526863
S1_7355735,1,7355735,0,1,0.425279291281238
S1_7355739,1,7355739,0,1,0.378635725212811
S1_7389879,1,7389879,0,1,1.13588971684978
S1_7390282,1,7390282,0,1,0.097232546825122
S1_7390746,1,7390746,0,1,0.498316944777555
S1_7390758,1,7390758,0,1,0.326043078015986
S1_7390769,1,7390769,0,1,0.903855188024877
S1_7390776,1,7390776,0,1,0.289100684076859
S1_7391420,1,7391420,0,1,0.100977858280635
S1_7397625,1,7397625,0,1,0.354567718062645
S1_8038925,1,8038925,0,1,0.872178389942493
S1_8271524,1,8271524,0,1,0.0255909790637635
S1_8355740,1,8355740,0,1,1.38572195442959
S1_8450316,1,8450316,0,1,0.374639393705787
S1_8538065,1,8538065,0,1,0.0268027000688772
S1_8538275,1,8538275,0,1,0.328423578847141
S1_8541287,1,8541287,0,1,NA
S1_8637215,1,8637215,0,1,NA
S1_8656801,1,8656801,0,1,0.728424339858086
S1_8656813,1,8656813,0,1,1.38818236261751
S1_9058898,1,9058898,0,1,0.77459905495561
S1_9058931,1,9058931,0,1,0.614023342499961
S1_9123511,1,9123511,0,1,1.21432692332216
S1_9216202,1,9216202,0,1,0.284232512206502
S1_9301439,1,9301439,0,1,0.424424421177237
S1_9396313,1,9396313,0,1,0.458276598677421
S1_9396331,1,9396331,0,1,0.215160650495817
S1_9437011,1,9437011,0,1,NA
S1_9526267,1,9526267,0,1,0.591864970462355
S1_9581609,1,9581609,0,1,0.348509200830157
S1_9581620,1,9581620,0,1,0.222237661049493
S1_9956400,1,9956400,0,1,1.68529981833796
S1_9956412,1,9956412,0,1,1.57498058444611
S1_9957099,1,9957099,0,1,0.43972070093589
S1_10096289,1,10096289,0,1,NA
S1_10436215,1,10436215,0,1,0.161315723464874
S1_10436225,1,10436225,0,1,0.125467280902153
S1_10436226,1,10436226,0,1,0.0618354313029424
S1_10436233,1,10436233,0,1,0.0618354313029424
S1_10584075,1,10584075,0,1,0.299888358646344
S1_10584085,1,10584085,0,1,0.388006681927893
S1_10584153,1,10584153,0,1,NA
S1_10826196,1,10826196,0,1,0.454363622725444
S1_10826945,1,10826945,0,1,1.14381260685439
S1_10826970,1,10826970,0,1,0.0372451357352829
S1_10899900,1,10899900,0,1,0.807098398482691
S1_10960784,1,10960784,0,1,0.473061164456732
S1_10960811,1,10960811,0,1,1.18942758058325
S1_10960976,1,10960976,0,1,1.16377855559618
S1_11476884,1,11476884,0,1,0.126625968728041
S1_11533071,1,11533071,0,1,0.0235971784106589
S1_11793062,1,11793062,0,1,0.10293573852639
S1_11910984,1,11910984,0,1,0.712996614240289
S1_11911006,1,11911006,0,1,0.115011072799953
S1_11944909,1,11944909,0,1,0.91664722014432
S1_11949055,1,11949055,0,1,0.361920711585793
S1_11949092,1,11949092,0,1,0.744293778870881
S1_11949102,1,11949102,0,1,0.361920711585793
S1_11949112,1,11949112,0,1,NA
S1_11951941,1,11951941,0,1,0.256501360697564
S1_11951944,1,11951944,0,1,0.534446528983021
S1_11992906,1,11992906,0,1,0.176094541126212
S1_12146738,1,12146738,0,1,0.684856527512431
S1_12169653,1,12169653,0,1,0.322131888900156
S1_12176349,1,12176349,0,1,0.0886348109239774
S1_12176352,1,12176352,0,1,0.352445350675798
S1_12209994,1,12209994,0,1,0.702259812274243
S1_12256115,1,12256115,0,1,0.19623152077268
S1_12309541,1,12309541,0,1,0.910222534484651
S1_12309645,1,12309645,0,1,0.504975411714189
S1_12309647,1,12309647,0,1,0.0435666141697746
S1_12344369,1,12344369,0,1,0.160711445070895
S1_12344374,1,12344374,0,1,0.181991293889293
S1_12344470,1,12344470,0,1,0.232526122900606
S1_12357413,1,12357413,0,1,0.333147600628714
S1_12481563,1,12481563,0,1,0.113948608019971
S1_12481583,1,12481583,0,1,0.597358295557607
S1_12521405,1,12521405,0,1,0.093136294187723
S1_12521523,1,12521523,0,1,0.19044039461937
S1_12521525,1,12521525,0,1,0.0779841808844052
S1_12521527,1,12521527,0,1,0.19044039461937
S1_12852920,1,12852920,0,1,0.762211514428327
S1_12855584,1,12855584,0,1,0.0314029980430334
S1_12855585,1,12855585,0,1,0.0314029980430334
S1_13643091,1,13643091,0,1,0.0939149801319932
S1_14032166,1,14032166,0,1,0.443912554097756
S1_14032198,1,14032198,0,1,0.624307746048651
S1_14033579,1,14033579,0,1,0.648991774821224
S1_14103918,1,14103918,0,1,1.03328056369636
S1_14165553,1,14165553,0,1,0.163672923454339
S1_14165556,1,14165556,0,1,0.652770364580585
S1_14165569,1,14165569,0,1,0.862597488509808
S1_14169991,1,14169991,0,1,0.614761080102692
S1_14449070,1,14449070,0,1,0.465197455409654
S1_14449371,1,14449371,0,1,0.509589173504688
S1_14449374,1,14449374,0,1,1.0636052472637
S1_14449375,1,14449375,0,1,0.779159359037319
S1_14449382,1,14449382,0,1,0.779159359037319
S1_14510422,1,14510422,0,1,0.346484634536729
S1_14803790,1,14803790,0,1,0.329267319522669
S1_14852237,1,14852237,0,1,0.416083756423262
S1_15075522,1,15075522,0,1,0.338618786583587
S1_15134219,1,15134219,0,1,0.232062057570712
S1_15169935,1,15169935,0,1,0.530496311866391
S1_15169946,1,15169946,0,1,0.743699563596925
S1_15353573,1,15353573,0,1,0.190794990103502
S1_15353577,1,15353577,0,1,0.0881830894063579
S1_15779598,1,15779598,0,1,0.869130491347964
S1_15779616,1,15779616,0,1,0.978864934892601
S1_15995473,1,15995473,0,1,1.15128195082684
S1_16698844,1,16698844,0,1,NA
S1_16698847,1,16698847,0,1,0.498672673596916
S1_16777521,1,16777521,0,1,0.626938203967603
S1_16783629,1,16783629,0,1,1.39602091678108
S1_16783659,1,16783659,0,1,1.64978045180588
S1_16825995,1,16825995,0,1,0.157906670850389
S1_16826035,1,16826035,0,1,0.137955392836921
S1_16826037,1,16826037,0,1,0.137955392836921
S1_17494066,1,17494066,0,1,1.03634198502391
S1_17494133,1,17494133,0,1,0.845675361074436
S1_17673474,1,17673474,0,1,0.00199296407018186
S1_17679542,1,17679542,0,1,1.03505254842229
S1_17679543,1,17679543,0,1,0.491846692829993
S1_17680181,1,17680181,0,1,0.542276422803217
S1_18128939,1,18128939,0,1,0.330288323735865
S1_18199313,1,18199313,0,1,0.0991528793904793
S1_18199356,1,18199356,0,1,0.0220252712066596
S1_18199385,1,18199385,0,1,0.0220252712066596
S1_18199403,1,18199403,0,1,0.0169273612900261
S1_18200092,1,18200092,0,1,0.308505130015002
S1_19104390,1,19104390,0,1,0.749568136047716
S1_19235831,1,19235831,0,1,1.09802652924157
S1_19296025,1,19296025,0,1,NA
S1_19641987,1,19641987,0,1,0.481936824421878
S1_19642471,1,19642471,0,1,0.00065081667717231
S1_19642472,1,19642472,0,1,0.0858401933256601
S1_20908061,1,20908061,0,1,NA
S1_20908700,1,20908700,0,1,NA
S1_21471998,1,21471998,0,1,0.666271782238292
S1_21472039,1,21472039,0,1,0.266591280539919
S1_21474433,1,21474433,0,1,0.219149973461823
S1_22069444,1,22069444,0,1,NA
S1_22069470,1,22069470,0,1,0.368180086108183
S1_22069480,1,22069480,0,1,0.727879192067826
S1_22656076,1,22656076,0,1,0.251691464911692
S1_22889156,1,22889156,0,1,0.453805457729589
S1_22889335,1,22889335,0,1,0.347893050263464
S1_23065763,1,23065763,0,1,0.44561679150894
S1_23564478,1,23564478,0,1,0.0446517962700223
S1_23566233,1,23566233,0,1,0.0629263588925184
S1_23609916,1,23609916,0,1,0.554070118459637
S1_23937384,1,23937384,0,1,0.0210901590650148
S1_24206867,1,24206867,0,1,1.42676844663449
S1_24206891,1,24206891,0,1,0.746598339404629
S1_24206895,1,24206895,0,1,1.58399602817225
S1_24583378,1,24583378,0,1,1.48867537678518
S1_24677190,1,24677190,0,1,0.598938214844136
S1_24744012,1,24744012,0,1,0.397835894239951
S1_24931653,1,24931653,0,1,0.888337119255222
S1_25104791,1,25104791,0,1,0.56089484634835
S1_25104823,1,25104823,0,1,0.0945751462698374
S1_25376989,1,25376989,0,1,0.184200898414444
S1_25416030,1,25416030,0,1,0.1362585567691
S1_25876183,1,25876183,0,1,0.361594360215531
S1_25876187,1,25876187,0,1,0.0418272710985091
S1_26037580,1,26037580,0,1,0.282936788131739
S1_26331735,1,26331735,0,1,0.454405572776075
S1_26577939,1,26577939,0,1,0.192406388253983
S1_26577948,1,26577948,0,1,0.0444265346265428
S1_26577963,1,26577963,0,1,0.192406388253983
S1_26690896,1,26690896,0,1,0.35911509292487
S1_26690897,1,26690897,0,1,0.35908897565799
S1_26690898,1,26690898,0,1,NA
S1_26693198,1,26693198,0,1,NA
S1_26693215,1,26693215,0,1,0.459845628271927
S1_26826973,1,26826973,0,1,0.159196573501013
S1_26912617,1,26912617,0,1,0.900994201616315
S1_27100391,1,27100391,0,1,0.584708420044892
S1_27501695,1,27501695,0,1,0.27116026644479
S1_28293011,1,28293011,0,1,0.271222692982305
S1_28610542,1,28610542,0,1,NA
S1_28610548,1,28610548,0,1,NA
S1_28765554,1,28765554,0,1,NA
S1_28794001,1,28794001,0,1,1.43497457557705
S1_28794056,1,28794056,0,1,2.33777198795712
S1_29031673,1,29031673,0,1,0.257031011850875
S1_29191594,1,29191594,0,1,1.24753719428713
S1_29191601,1,29191601,0,1,0.707843008784739
S1_29191607,1,29191607,0,1,0.707843008784739
S1_29399963,1,29399963,0,1,0.388641087880251
S1_29399970,1,29399970,0,1,0.332933361102129
S1_29788435,1,29788435,0,1,0.071816803418739
S1_30256482,1,30256482,0,1,0.244982521393138
S1_30804753,1,30804753,0,1,1.78625443671015
S1_31249625,1,31249625,0,1,0.351954326716566
S1_31249631,1,31249631,0,1,2.5723175000796
S1_31249632,1,31249632,0,1,2.79123945743759
S1_31249633,1,31249633,0,1,1.50981687002494
S1_31249634,1,31249634,0,1,NA
S1_31249715,1,31249715,0,1,2.52789440832018
S1_31535892,1,31535892,0,1,0.16327076312395
S1_31743256,1,31743256,0,1,0.588506099836079
