Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.313486344859503
S1_2091448,1,2091448,0,1,0.495200246211479
S1_2307029,1,2307029,0,1,0.402721815380309
S1_2307053,1,2307053,0,1,0.890522675793465
S1_2307134,1,2307134,0,1,0.0736347379363064
S1_2467316,1,2467316,0,1,0.116294561371478
S1_2469048,1,2469048,0,1,1.22485075504002
S1_2469056,1,2469056,0,1,1.05710593324645
S1_2469082,1,2469082,0,1,1.22485075504002
S1_2469093,1,2469093,0,1,0.00620061177543508
S1_2544060,1,2544060,0,1,0.169197637241652
S1_2691904,1,2691904,0,1,0.800535655138206
S1_2691906,1,2691906,0,1,0.800535655138206
S1_2693670,1,2693670,0,1,0.82071272688878
S1_2693676,1,2693676,0,1,0.121802554357733
S1_2693869,1,2693869,0,1,0.829843226318073
S1_2693911,1,2693911,0,1,0.0715803617828211
S1_2693995,1,2693995,0,1,0.305234199179795
S1_2694004,1,2694004,0,1,0.178371003938743
S1_2740925,1,2740925,0,1,0.384898175702478
S1_2753153,1,2753153,0,1,0.35578205387782
S1_2753327,1,2753327,0,1,0.875159729411066
S1_2753420,1,2753420,0,1,0.039360599670338
S1_2784213,1,2784213,0,1,0.253427970959736
S1_2784215,1,2784215,0,1,0.224997902966719
S1_2801538,1,2801538,0,1,0.0453400433454258
S1_2803659,1,2803659,0,1,0.025839601040162
S1_2803686,1,2803686,0,1,0.615766683727112
S1_2937746,1,2937746,0,1,0.123923090131498
S1_3010418,1,3010418,0,1,0.00654732631043507
S1_3010423,1,3010423,0,1,0.00654732631043507
S1_3010424,1,3010424,0,1,0.00654732631043507
S1_3010434,1,3010434,0,1,0.00654732631043507
S1_3010439,1,3010439,0,1,0.0197989482834421
S1_3010445,1,3010445,0,1,0.00777359148686276
S1_3010447,1,3010447,0,1,0.00777359148686276
S1_3029136,1,3029136,0,1,0.827028027607807
S1_3029139,1,3029139,0,1,0.564240652902714
S1_3135749,1,3135749,0,1,0.0452757439012684
S1_3135753,1,3135753,0,1,0.168287653848666
S1_3197144,1,3197144,0,1,0.79379888756899
S1_3197156,1,3197156,0,1,0.968934133168297
S1_3197160,1,3197160,0,1,0.532658630535657
S1_3197164,1,3197164,0,1,0.481512252706517
S1_3269687,1,3269687,0,1,0.597182061343727
S1_3279302,1,3279302,0,1,0.431636650299884
S1_3282170,1,3282170,0,1,0.0671166886447835
S1_3405322,1,3405322,0,1,0.135365298266318
S1_3405346,1,3405346,0,1,0.135365298266318
S1_3405632,1,3405632,0,1,0.769659910670328
S1_3650455,1,3650455,0,1,0.604132583751103
S1_3703741,1,3703741,0,1,0.0222100751198148
S1_3703762,1,3703762,0,1,0.121112142153127
S1_3739861,1,3739861,0,1,0.196589830252897
S1_4018295,1,4018295,0,1,0.482642421923069
S1_4040233,1,4040233,0,1,0.0686373917466696
S1_4040251,1,4040251,0,1,0.317536746617602
S1_4452378,1,4452378,0,1,0.223697242421908
S1_4519154,1,4519154,0,1,0.00643932191221741
S1_4548845,1,4548845,0,1,0.0766321402904643
S1_4979298,1,4979298,0,1,0.065670887689644
S1_4994210,1,4994210,0,1,0.0804498700836854
S1_5006696,1,5006696,0,1,0.91562405974034
S1_5091849,1,5091849,0,1,1.06086858104334
S1_5745185,1,5745185,0,1,0.70274612053529
S1_5745195,1,5745195,0,1,0.197770772225877
S1_5745514,1,5745514,0,1,0.433916952574326
S1_5745520,1,5745520,0,1,0.377864703202962
S1_6220288,1,6220288,0,1,0.243581684974547
S1_6220289,1,6220289,0,1,0.243581684974547
S1_6234773,1,6234773,0,1,0.485848282384144
S1_6234790,1,6234790,0,1,0.504247678968115
S1_6234801,1,6234801,0,1,0.120804464499328
S1_6425499,1,6425499,0,1,0.466849387829651
S1_6425509,1,6425509,0,1,0.482283264284536
S1_6431158,1,6431158,0,1,0.211983693769525
S1_6431197,1,6431197,0,1,0.323356866635324
S1_6431227,1,6431227,0,1,0.521627062144371
S1_6433450,1,6433450,0,1,0.046540436609297
S1_6549984,1,6549984,0,1,0.293849310919394
S1_6850821,1,6850821,0,1,0.504165365377061
S1_6921570,1,6921570,0,1,0.21003590225218
S1_6922850,1,6922850,0,1,0.524178032279431
S1_6923719,1,6923719,0,1,0.265090205562803
S1_6923804,1,6923804,0,1,0.0126327213458325
S1_7079762,1,7079762,0,1,0.13414000991472
S1_7091205,1,7091205,0,1,1.3031969529257
S1_7161470,1,7161470,0,1,0.340990085267367
S1_7161473,1,7161473,0,1,0.340990085267367
S1_7299841,1,7299841,0,1,0.804572988338334
S1_7355728,1,7355728,0,1,0.671530269729836
S1_7355735,1,7355735,0,1,0.0160717528650239
S1_7355739,1,7355739,0,1,0.208682815361707
S1_7389879,1,7389879,0,1,0.457560956753379
S1_7390282,1,7390282,0,1,0.208603876140978
S1_7390746,1,7390746,0,1,0.377442399450945
S1_7390758,1,7390758,0,1,0.115387485645959
S1_7390769,1,7390769,0,1,0.768394615191112
S1_7390776,1,7390776,0,1,0.222407402240395
S1_7391420,1,7391420,0,1,0.060670037938178
S1_7397625,1,7397625,0,1,0.173137154508003
S1_8038925,1,8038925,0,1,0.0447767159452453
S1_8271524,1,8271524,0,1,0.0481025420239909
S1_8355740,1,8355740,0,1,0.37831389974987
S1_8450316,1,8450316,0,1,0.253327393237232
S1_8538065,1,8538065,0,1,0.00869194783704984
S1_8538275,1,8538275,0,1,0.0442047256303872
S1_8541287,1,8541287,0,1,0.623122647616811
S1_8637215,1,8637215,0,1,0.819056922628787
S1_8656801,1,8656801,0,1,0.0937271104420849
S1_8656813,1,8656813,0,1,0.370877206424101
S1_9058898,1,9058898,0,1,0.106830237466596
S1_9058931,1,9058931,0,1,0.654488064350606
S1_9123511,1,9123511,0,1,0.178743138631463
S1_9216202,1,9216202,0,1,0.517289827223671
S1_9301439,1,9301439,0,1,0.0158287362126783
S1_9396313,1,9396313,0,1,0.102000633483505
S1_9396331,1,9396331,0,1,0.149308832373488
S1_9437011,1,9437011,0,1,0.535247451377709
S1_9526267,1,9526267,0,1,0.409233628103657
S1_9581609,1,9581609,0,1,0.844328548062466
S1_9581620,1,9581620,0,1,0.736518143452448
S1_9956400,1,9956400,0,1,0.73948566092718
S1_9956412,1,9956412,0,1,0.433637084714664
S1_9957099,1,9957099,0,1,0.129704726124118
S1_10096289,1,10096289,0,1,1.33794200528321
S1_10436215,1,10436215,0,1,0.018977740236939
S1_10436225,1,10436225,0,1,0.157440766842298
S1_10436226,1,10436226,0,1,0.0216264293327191
S1_10436233,1,10436233,0,1,0.0216264293327191
S1_10584075,1,10584075,0,1,0.451904126295865
S1_10584085,1,10584085,0,1,0.0463664868367687
S1_10584153,1,10584153,0,1,0.0471845926471268
S1_10826196,1,10826196,0,1,0.0760851013313537
S1_10826945,1,10826945,0,1,0.84988986846111
S1_10826970,1,10826970,0,1,1.75635881340016
S1_10899900,1,10899900,0,1,0.294336101514718
S1_10960784,1,10960784,0,1,0.588220965620312
S1_10960811,1,10960811,0,1,0.633115277134826
S1_10960976,1,10960976,0,1,0.602918130099059
S1_11476884,1,11476884,0,1,2.3445931683083
S1_11533071,1,11533071,0,1,0.0439191515289929
S1_11793062,1,11793062,0,1,0.0405703091487985
S1_11910984,1,11910984,0,1,0.421370586682957
