Marker,Chrom,Position,Ref,Alt,general
S1_10638,1,10638,0,1,0.754784209248252
S1_128373,1,128373,0,1,0.264925102714385
S1_222471,1,222471,0,1,NA
S1_267769,1,267769,0,1,0.774594113126811
S1_985248,1,985248,0,1,0.489028868446236
S1_1000282,1,1000282,0,1,0.504304127643761
S1_1001511,1,1001511,0,1,0.154858023716021
S1_1167803,1,1167803,0,1,0.573098194040387
S1_1195312,1,1195312,0,1,0.0479150521062756
S1_1568364,1,1568364,0,1,1.04497384620356
S1_1665404,1,1665404,0,1,0.133193340544899
S1_1665418,1,1665418,0,1,0.573098194040387
S1_1665430,1,1665430,0,1,0.2692128938539
S1_1686778,1,1686778,0,1,0.4326070782832
S1_1763337,1,1763337,0,1,0.110794988714727
S1_1763359,1,1763359,0,1,0.611291469175594
S1_1763421,1,1763421,0,1,0.37460503908851
S1_1780412,1,1780412,0,1,0.377080616477672
S1_1787870,1,1787870,0,1,0.594907919904497
S1_1787892,1,1787892,0,1,0.107791617671485
S1_1792012,1,1792012,0,1,0.608087998912146
S1_1804228,1,1804228,0,1,0.464023329482925
S1_1804237,1,1804237,0,1,0.278112323742957
S1_1957407,1,1957407,0,1,0.326115717869419
S1_2032165,1,2032165,0,1,0.0609638789057937
S1_2089532,1,2089532,0,1,0.102092410512316
S1_2089585,1,2089585,0,1,0.250682724596087
S1_2091448,1,2091448,0,1,0.0316849820140634
S1_2091497,1,2091497,0,1,0.256228645208295
S1_2304094,1,2304094,0,1,0.402445324694547
S1_2306736,1,2306736,0,1,0.162039155453027
S1_2306739,1,2306739,0,1,0.162039155453027
S1_2307001,1,2307001,0,1,0.0751323126211001
S1_2307011,1,2307011,0,1,0.224300295219504
S1_2307071,1,2307071,0,1,0.0487314982553292
S1_2307256,1,2307256,0,1,0.247309974167108
S1_2307287,1,2307287,0,1,0.703737140015836
S1_2307305,1,2307305,0,1,0.247309974167108
S1_2307776,1,2307776,0,1,0.186765527006515
S1_2336405,1,2336405,0,1,0.293033140856736
S1_2431751,1,2431751,0,1,1.21930011263759
S1_2466885,1,2466885,0,1,0.410743115086334
S1_2467289,1,2467289,0,1,0.185954423768872
S1_2467298,1,2467298,0,1,0.599782099208543
S1_2467316,1,2467316,0,1,0.228794882214594
S1_2467319,1,2467319,0,1,0.594711005795499
S1_2467326,1,2467326,0,1,0.591540500631449
S1_2467328,1,2467328,0,1,0.0822113255481483
S1_2467352,1,2467352,0,1,0.0358656587506761
S1_2468221,1,2468221,0,1,0.0128044823902403
S1_2469048,1,2469048,0,1,0.0596173611805346
S1_2469056,1,2469056,0,1,0.637242869407083
S1_2469093,1,2469093,0,1,0.213787039639674
S1_2470205,1,2470205,0,1,0.599888592452291
S1_2537494,1,2537494,0,1,0.488892297198737
S1_2540555,1,2540555,0,1,0.328023678090966
S1_2544068,1,2544068,0,1,0.637242869407083
S1_2657797,1,2657797,0,1,0.0602695707866638
S1_2685989,1,2685989,0,1,0.150039701880764
S1_2686010,1,2686010,0,1,0.381741406015521
S1_2691832,1,2691832,0,1,0.456598119710963
S1_2691875,1,2691875,0,1,0.178394544473888
S1_2691904,1,2691904,0,1,0.35715440437006
S1_2693911,1,2693911,0,1,0.0403533995705668
S1_2693968,1,2693968,0,1,0.00619627156632183
