Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.0613339639369438
S1_2091448,1,2091448,0,1,0.380581724170393
S1_2307029,1,2307029,0,1,0.0960500921612633
S1_2307053,1,2307053,0,1,0.0137376537312644
S1_2307134,1,2307134,0,1,0.143828279409363
S1_2467316,1,2467316,0,1,0.310914005950534
S1_2469048,1,2469048,0,1,0.73627975703293
S1_2469056,1,2469056,0,1,0.464822120144806
S1_2469082,1,2469082,0,1,0.73627975703293
S1_2469093,1,2469093,0,1,0.124633220870826
S1_2544060,1,2544060,0,1,0.00402873936215354
S1_2691904,1,2691904,0,1,0.698833059713732
S1_2691906,1,2691906,0,1,0.698833059713732
S1_2693670,1,2693670,0,1,0.713871722074207
S1_2693676,1,2693676,0,1,0.909072181479925
S1_2693869,1,2693869,0,1,0.282609895550797
S1_2693911,1,2693911,0,1,0.662751466310703
S1_2693995,1,2693995,0,1,0.491407350943733
S1_2694004,1,2694004,0,1,0.885058222466192
S1_2740925,1,2740925,0,1,0.00939419925363775
S1_2753153,1,2753153,0,1,0.498190694098585
S1_2753327,1,2753327,0,1,0.601850271164673
S1_2753420,1,2753420,0,1,0.0393709535948397
S1_2784213,1,2784213,0,1,2.10291739975477
S1_2784215,1,2784215,0,1,1.77787273105345
S1_2801538,1,2801538,0,1,0.142729317921064
S1_2803659,1,2803659,0,1,0.0930510571817424
S1_2803686,1,2803686,0,1,0.399414080502974
S1_2937746,1,2937746,0,1,0.0247562427985085
S1_3010418,1,3010418,0,1,0.148762622404142
S1_3010423,1,3010423,0,1,0.148762622404142
S1_3010424,1,3010424,0,1,0.148762622404142
S1_3010434,1,3010434,0,1,0.148762622404142
S1_3010439,1,3010439,0,1,0.395964154450645
S1_3010445,1,3010445,0,1,0.148762622404142
S1_3010447,1,3010447,0,1,0.148762622404142
S1_3029136,1,3029136,0,1,0.704507452241677
S1_3029139,1,3029139,0,1,0.140216480070434
S1_3135749,1,3135749,0,1,0.0439032059053224
