Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.775722313943277
S1_2091448,1,2091448,0,1,1.43355118143144
S1_2307029,1,2307029,0,1,0.587163359714378
S1_2307053,1,2307053,0,1,0.0929861668313633
S1_2307134,1,2307134,0,1,0.0186535794865292
S1_2467316,1,2467316,0,1,0.313511174625732
S1_2469048,1,2469048,0,1,0.953849507200853
S1_2469056,1,2469056,0,1,0.383424122243098
S1_2469082,1,2469082,0,1,0.953849507200853
S1_2469093,1,2469093,0,1,0.728817745179196
S1_2544060,1,2544060,0,1,0.14538383367462
S1_2691904,1,2691904,0,1,0.542589040414023
S1_2691906,1,2691906,0,1,0.542589040414023
S1_2693670,1,2693670,0,1,1.18947758256364
S1_2693676,1,2693676,0,1,0.767553916449891
S1_2693869,1,2693869,0,1,1.6661796990704
S1_2693911,1,2693911,0,1,1.17602643828281
S1_2693995,1,2693995,0,1,0.0701426220655314
S1_2694004,1,2694004,0,1,1.65205243968102
S1_2740925,1,2740925,0,1,0.135373856018471
S1_2753153,1,2753153,0,1,0.106295830707772
S1_2753327,1,2753327,0,1,0.144135969249755
S1_2753420,1,2753420,0,1,0.498785833952831
S1_2784213,1,2784213,0,1,0.226461663474943
S1_2784215,1,2784215,0,1,0.356629503514598
S1_2801538,1,2801538,0,1,0.914704927756561
S1_2803659,1,2803659,0,1,1.08904599686031
S1_2803686,1,2803686,0,1,0.0784226062029948
S1_2937746,1,2937746,0,1,0.0358686721331863
S1_3010418,1,3010418,0,1,0.444395233660248
S1_3010423,1,3010423,0,1,0.444395233660248
S1_3010424,1,3010424,0,1,0.444395233660248
S1_3010434,1,3010434,0,1,0.444395233660248
S1_3010439,1,3010439,0,1,0.52417318852893
S1_3010445,1,3010445,0,1,0.440785319905477
S1_3010447,1,3010447,0,1,0.219204510131221
S1_3029136,1,3029136,0,1,1.23311689824897
S1_3029139,1,3029139,0,1,1.26352549332481
S1_3135749,1,3135749,0,1,0.419427928401418
S1_3135753,1,3135753,0,1,0.908565494386281
S1_3197144,1,3197144,0,1,0.790361920917542
S1_3197156,1,3197156,0,1,0.33497066255746
S1_3197160,1,3197160,0,1,0.261871250090682
S1_3197164,1,3197164,0,1,0.527097299742288
S1_3269687,1,3269687,0,1,1.92786128099059
S1_3279302,1,3279302,0,1,0.597650103814484
S1_3282170,1,3282170,0,1,0.721224516333305
S1_3405322,1,3405322,0,1,0.702623856435462
S1_3405346,1,3405346,0,1,0.702623856435462
S1_3405632,1,3405632,0,1,1.40132630735891
S1_3650455,1,3650455,0,1,0.169155584067599
S1_3703741,1,3703741,0,1,0.386623679619905
S1_3703762,1,3703762,0,1,0.309071885427396
S1_3739861,1,3739861,0,1,0.508559966521024
S1_4018295,1,4018295,0,1,2.49356028592638
S1_4040233,1,4040233,0,1,0.673009153287464
S1_4040251,1,4040251,0,1,0.786006456576524
S1_4452378,1,4452378,0,1,0.200140545810081
S1_4519154,1,4519154,0,1,0.062558797714768
S1_4548845,1,4548845,0,1,0.591666390277928
S1_4979298,1,4979298,0,1,0.887071049931716
S1_4994210,1,4994210,0,1,0.139209793111245
S1_5006696,1,5006696,0,1,1.84560834842937
S1_5091849,1,5091849,0,1,2.30130365169605
S1_5745185,1,5745185,0,1,1.26336316869792
S1_5745195,1,5745195,0,1,0.216325610167539
S1_5745514,1,5745514,0,1,0.743900329159198
S1_5745520,1,5745520,0,1,0.196144801096783
S1_6220288,1,6220288,0,1,0.53155023176545
S1_6220289,1,6220289,0,1,0.53155023176545
S1_6234773,1,6234773,0,1,0.670628219315739
S1_6234790,1,6234790,0,1,0.701057059247438
S1_6234801,1,6234801,0,1,0.797450949548984
S1_6425499,1,6425499,0,1,0.0374808356103748
S1_6425509,1,6425509,0,1,0.438266364640884
S1_6431158,1,6431158,0,1,0.15162563996727
S1_6431197,1,6431197,0,1,0.0232059517227855
S1_6431227,1,6431227,0,1,0.0159839760238644
S1_6433450,1,6433450,0,1,0.0823587346825527
S1_6549984,1,6549984,0,1,0.739516866813268
S1_6850821,1,6850821,0,1,0.416679817096994
S1_6921570,1,6921570,0,1,0.0373962855556998
S1_6922850,1,6922850,0,1,0.0180660880971835
S1_6923719,1,6923719,0,1,0.568545055544625
S1_6923804,1,6923804,0,1,0.223257444501023
S1_7079762,1,7079762,0,1,0.147408955396009
S1_7091205,1,7091205,0,1,0.27820260525912
S1_7161470,1,7161470,0,1,0.854597086158205
S1_7161473,1,7161473,0,1,0.854597086158205
S1_7299841,1,7299841,0,1,1.44352139010298
S1_7355728,1,7355728,0,1,1.29597101642324
S1_7355735,1,7355735,0,1,0.844983377974901
S1_7355739,1,7355739,0,1,0.640851153501526
S1_7389879,1,7389879,0,1,0.792205679638093
S1_7390282,1,7390282,0,1,0.231747210412077
