Marker,Chrom,Position,Ref,Alt,additive,general
S1_1000282,1,1000282,0,1,0.220581440444761,NA
S1_2091448,1,2091448,0,1,0.16217698412666,NA
S1_2307029,1,2307029,0,1,-0.304500356036272,NA
S1_2307053,1,2307053,0,1,-0.153165499199588,NA
S1_2307134,1,2307134,0,1,NA,NA
S1_2467316,1,2467316,0,1,0.39138195403379,NA
S1_2469048,1,2469048,0,1,NA,NA
S1_2469056,1,2469056,0,1,NA,NA
S1_2469082,1,2469082,0,1,NA,NA
S1_2469093,1,2469093,0,1,-0.189478446720955,NA
S1_2544060,1,2544060,0,1,0.206406181194012,NA
S1_2691904,1,2691904,0,1,0.823842308186215,NA
S1_2691906,1,2691906,0,1,0.823842308186215,NA
S1_2693670,1,2693670,0,1,1.30244739539023,NA
S1_2693676,1,2693676,0,1,-0.0726547535382451,NA
S1_2693869,1,2693869,0,1,-0.338879499933341,NA
S1_2693911,1,2693911,0,1,-0.0570742826884043,NA
S1_2693995,1,2693995,0,1,0.110485298658773,NA
S1_2694004,1,2694004,0,1,0.526744088991933,NA
S1_2740925,1,2740925,0,1,0.0654240668044395,NA
S1_2753153,1,2753153,0,1,-0.254559947135093,NA
S1_2753327,1,2753327,0,1,0.0338829556885685,NA
S1_2753420,1,2753420,0,1,-0.594155097838325,NA
S1_2784213,1,2784213,0,1,-0.144784193321968,NA
S1_2784215,1,2784215,0,1,-0.139090468859052,NA
S1_2801538,1,2801538,0,1,-0.0432319219815156,NA
S1_2803659,1,2803659,0,1,-0.1717546673583,NA
S1_2803686,1,2803686,0,1,0.460300143219769,NA
S1_2937746,1,2937746,0,1,-0.197847868726512,NA
S1_3010418,1,3010418,0,1,0.520593690223137,NA
S1_3010423,1,3010423,0,1,0.520593690223137,NA
S1_3010424,1,3010424,0,1,0.520593690223137,NA
S1_3010434,1,3010434,0,1,0.520593690223137,NA
S1_3010439,1,3010439,0,1,-0.152186617976554,NA
S1_3010445,1,3010445,0,1,0.491867032456611,NA
S1_3010447,1,3010447,0,1,0.491867032456611,NA
S1_3029136,1,3029136,0,1,-0.0107934963964595,NA
S1_3029139,1,3029139,0,1,-0.423820194250368,NA
S1_3135749,1,3135749,0,1,-0.339163112709599,NA
S1_3135753,1,3135753,0,1,-0.387585574617361,NA
S1_3197144,1,3197144,0,1,0.871401105466191,NA
S1_3197156,1,3197156,0,1,0.0179547249480976,NA
S1_3197160,1,3197160,0,1,-0.230978811631061,NA
S1_3197164,1,3197164,0,1,-0.250689142675085,NA
S1_3269687,1,3269687,0,1,-0.213864955815552,NA
S1_3279302,1,3279302,0,1,0.564790988447839,NA
S1_3282170,1,3282170,0,1,0.0860898825574452,NA
S1_3405322,1,3405322,0,1,0.00308965988875798,NA
S1_3405346,1,3405346,0,1,0.00308965988875798,NA
S1_3405632,1,3405632,0,1,-0.0359290752421941,NA
S1_3650455,1,3650455,0,1,-0.843722134203901,NA
S1_3703741,1,3703741,0,1,-0.0252705615651792,NA
S1_3703762,1,3703762,0,1,-0.679138286876523,NA
S1_3739861,1,3739861,0,1,-0.177010629833262,NA
S1_4018295,1,4018295,0,1,-1.51079819825388,NA
S1_4040233,1,4040233,0,1,0.223310898595855,NA
S1_4040251,1,4040251,0,1,0.317328922343876,NA
S1_4452378,1,4452378,0,1,-0.261153097306831,NA
S1_4519154,1,4519154,0,1,0.0235792532998857,NA
S1_4548845,1,4548845,0,1,-0.481233014662962,NA
S1_4979298,1,4979298,0,1,0.220525998170501,NA
S1_4994210,1,4994210,0,1,-0.43296857430542,NA
S1_5006696,1,5006696,0,1,-0.450027122364503,NA
S1_5091849,1,5091849,0,1,0.372210238478729,NA
S1_5745185,1,5745185,0,1,-0.174877849645469,NA
S1_5745195,1,5745195,0,1,NA,NA
S1_5745514,1,5745514,0,1,-0.271265251377557,NA
S1_5745520,1,5745520,0,1,-0.283288725683377,NA
S1_6220288,1,6220288,0,1,-0.145195677101782,NA
S1_6220289,1,6220289,0,1,-0.145195677101782,NA
S1_6234773,1,6234773,0,1,-1.45988333583368,NA
S1_6234790,1,6234790,0,1,-1.26635890928843,NA
S1_6234801,1,6234801,0,1,-0.186411668153681,NA
S1_6425499,1,6425499,0,1,-0.5298691377035,NA
S1_6425509,1,6425509,0,1,NA,NA
S1_6431158,1,6431158,0,1,NA,NA
S1_6431197,1,6431197,0,1,0.377490769078904,NA
S1_6431227,1,6431227,0,1,-0.137129128513479,NA
S1_6433450,1,6433450,0,1,-0.847792333186518,NA
S1_6549984,1,6549984,0,1,-0.126677921071234,NA
S1_6850821,1,6850821,0,1,NA,NA
S1_6921570,1,6921570,0,1,-0.101676973149296,NA
S1_6922850,1,6922850,0,1,-0.823254371697047,NA
S1_6923719,1,6923719,0,1,0.402090987181822,NA
S1_6923804,1,6923804,0,1,-0.0851679476967604,NA
S1_7079762,1,7079762,0,1,0.933613015030843,NA
S1_7091205,1,7091205,0,1,-0.544361155702546,NA
S1_7161470,1,7161470,0,1,-0.63991896772518,NA
S1_7161473,1,7161473,0,1,-0.63991896772518,NA
S1_7299841,1,7299841,0,1,0.454785202290736,NA
S1_7355728,1,7355728,0,1,0.35025205060893,NA
S1_7355735,1,7355735,0,1,-0.0226924949949421,NA
S1_7355739,1,7355739,0,1,0.0684835866733806,NA
S1_7389879,1,7389879,0,1,-0.0542281011103825,NA
S1_7390282,1,7390282,0,1,0.0840204866373426,NA
S1_7390746,1,7390746,0,1,0.537225070125288,NA
S1_7390758,1,7390758,0,1,0.391172369139866,NA
S1_7390769,1,7390769,0,1,0.299932782940274,NA
S1_7390776,1,7390776,0,1,0.391878176851847,NA
S1_7391420,1,7391420,0,1,0.364630874836024,NA
S1_7397625,1,7397625,0,1,-0.242858068006797,NA
S1_8038925,1,8038925,0,1,0.962489195741796,NA
S1_8271524,1,8271524,0,1,0.124522952227551,NA
S1_8355740,1,8355740,0,1,-0.144275880289285,NA
S1_8450316,1,8450316,0,1,-0.284898247742959,NA
S1_8538065,1,8538065,0,1,0.0148717515265275,NA
S1_8538275,1,8538275,0,1,-0.560106554970872,NA
S1_8541287,1,8541287,0,1,NA,NA
S1_8637215,1,8637215,0,1,NA,NA
S1_8656801,1,8656801,0,1,-0.814540832771826,NA
S1_8656813,1,8656813,0,1,0.806396777615845,NA
S1_9058898,1,9058898,0,1,-0.698803409625953,NA
S1_9058931,1,9058931,0,1,-0.760693705065123,NA
S1_9123511,1,9123511,0,1,-0.885065947514732,NA
S1_9216202,1,9216202,0,1,0.320918491579704,NA
S1_9301439,1,9301439,0,1,-0.55810251440144,NA
S1_9396313,1,9396313,0,1,0.717250876932809,NA
S1_9396331,1,9396331,0,1,-0.234865121346218,NA
S1_9437011,1,9437011,0,1,NA,NA
S1_9526267,1,9526267,0,1,0.351159311061195,NA
S1_9581609,1,9581609,0,1,-0.549266676537997,NA
S1_9581620,1,9581620,0,1,-0.392009228113437,NA
S1_9956400,1,9956400,0,1,0.151818077737516,NA
S1_9956412,1,9956412,0,1,0.143066437150992,NA
S1_9957099,1,9957099,0,1,-0.0987107486314756,NA
S1_10096289,1,10096289,0,1,NA,NA
S1_10436215,1,10436215,0,1,0.0597440439687915,NA
S1_10436225,1,10436225,0,1,-0.564751877194226,NA
S1_10436226,1,10436226,0,1,0.084736548264118,NA
S1_10436233,1,10436233,0,1,0.084736548264118,NA
S1_10584075,1,10584075,0,1,-0.533587672462673,NA
S1_10584085,1,10584085,0,1,0.123441122395164,NA
S1_10584153,1,10584153,0,1,NA,NA
S1_10826196,1,10826196,0,1,0.0064193646374946,NA
S1_10826945,1,10826945,0,1,-0.50362155251409,NA
S1_10826970,1,10826970,0,1,-0.39213209340268,NA
S1_10899900,1,10899900,0,1,-0.167680904237642,NA
S1_10960784,1,10960784,0,1,-0.301923155657136,NA
S1_10960811,1,10960811,0,1,0.493916472330312,NA
S1_10960976,1,10960976,0,1,0.0413117426967062,NA
S1_11476884,1,11476884,0,1,-0.506834079576677,NA
S1_11533071,1,11533071,0,1,-0.176727786272437,NA
S1_11793062,1,11793062,0,1,0.0292927292238403,NA
S1_11910984,1,11910984,0,1,-0.278777738811272,NA
S1_11911006,1,11911006,0,1,-0.886326149048259,NA
S1_11944909,1,11944909,0,1,-0.436809239587348,NA
S1_11949055,1,11949055,0,1,-0.624536833326118,NA
S1_11949092,1,11949092,0,1,-0.804194876063178,NA
S1_11949102,1,11949102,0,1,-0.624536833326118,NA
S1_11949112,1,11949112,0,1,NA,NA
S1_11951941,1,11951941,0,1,-0.241611474138239,NA
S1_11951944,1,11951944,0,1,0.358060188550439,NA
S1_11992906,1,11992906,0,1,-0.711520342609532,NA
S1_12146738,1,12146738,0,1,-0.566449613495394,NA
S1_12169653,1,12169653,0,1,-0.145155100886655,NA
S1_12176349,1,12176349,0,1,0.569877765605185,NA
S1_12176352,1,12176352,0,1,-0.179659826667063,NA
S1_12209994,1,12209994,0,1,0.348503682841482,NA
S1_12256115,1,12256115,0,1,-0.0674934674070187,NA
S1_12309541,1,12309541,0,1,-0.50077109189472,NA
S1_12309645,1,12309645,0,1,-0.355846685344403,NA
S1_12309647,1,12309647,0,1,0.0227183115548542,NA
S1_12344369,1,12344369,0,1,0.688136604749118,NA
S1_12344374,1,12344374,0,1,0.363334720350537,NA
S1_12344470,1,12344470,0,1,0.109114985673301,NA
S1_12357413,1,12357413,0,1,0.179064827339417,NA
S1_12481563,1,12481563,0,1,-0.191833562140459,NA
S1_12481583,1,12481583,0,1,-0.506487098937242,NA
S1_12521405,1,12521405,0,1,-0.183575406476876,NA
S1_12521523,1,12521523,0,1,-0.141397356936068,NA
S1_12521525,1,12521525,0,1,0.0810186746976456,NA
S1_12521527,1,12521527,0,1,-0.141397356936068,NA
S1_12852920,1,12852920,0,1,-0.14688782889931,NA
S1_12855584,1,12855584,0,1,-0.411225091308737,NA
S1_12855585,1,12855585,0,1,-0.411225091308737,NA
S1_13643091,1,13643091,0,1,-0.572344693889391,NA
S1_14032166,1,14032166,0,1,-0.443451272226682,NA
S1_14032198,1,14032198,0,1,-0.881702113175024,NA
S1_14033579,1,14033579,0,1,0.173941708745843,NA
S1_14103918,1,14103918,0,1,-0.165543379573393,NA
S1_14165553,1,14165553,0,1,-0.0278084408701602,NA
S1_14165556,1,14165556,0,1,-0.0432982905366543,NA
S1_14165569,1,14165569,0,1,-0.0818170223430741,NA
S1_14169991,1,14169991,0,1,0.343773975613004,NA
S1_14449070,1,14449070,0,1,0.446664058171109,NA
S1_14449371,1,14449371,0,1,0.0388443449920715,NA
S1_14449374,1,14449374,0,1,0.422980749726847,NA
S1_14449375,1,14449375,0,1,0.015703149969795,NA
S1_14449382,1,14449382,0,1,0.015703149969795,NA
S1_14510422,1,14510422,0,1,-0.0399533774769765,NA
S1_14803790,1,14803790,0,1,-0.0471148075362748,NA
S1_14852237,1,14852237,0,1,-0.379846644188717,NA
S1_15075522,1,15075522,0,1,-0.436420024136964,NA
S1_15134219,1,15134219,0,1,0.360175170737705,NA
S1_15169935,1,15169935,0,1,-0.113893364197594,NA
S1_15169946,1,15169946,0,1,-0.239152803117889,NA
S1_15353573,1,15353573,0,1,-0.161382244127822,NA
S1_15353577,1,15353577,0,1,0.256514307975976,NA
S1_15779598,1,15779598,0,1,-0.384826149738643,NA
S1_15779616,1,15779616,0,1,-0.431112678239259,NA
S1_15995473,1,15995473,0,1,2.04420576984882,NA
S1_16698844,1,16698844,0,1,NA,NA
S1_16698847,1,16698847,0,1,-0.0540811065350226,NA
S1_16777521,1,16777521,0,1,-0.315711138921586,NA
S1_16783629,1,16783629,0,1,-0.466729664912634,NA
S1_16783659,1,16783659,0,1,-0.487180400435449,NA
S1_16825995,1,16825995,0,1,0.252082269971197,NA
S1_16826035,1,16826035,0,1,-0.0969889824911547,NA
S1_16826037,1,16826037,0,1,-0.0969889824911547,NA
S1_17494066,1,17494066,0,1,0.246811454479712,NA
S1_17494133,1,17494133,0,1,0.565707063531661,NA
S1_17673474,1,17673474,0,1,0.0360688090010086,NA
S1_17679542,1,17679542,0,1,0.0852133077005703,NA
S1_17679543,1,17679543,0,1,0.0600009965047832,NA
S1_17680181,1,17680181,0,1,0.00125900498117915,NA
S1_18128939,1,18128939,0,1,-0.154681696964758,NA
S1_18199313,1,18199313,0,1,0.065091051546375,NA
S1_18199356,1,18199356,0,1,-0.028936341846844,NA
S1_18199385,1,18199385,0,1,-0.028936341846844,NA
S1_18199403,1,18199403,0,1,-0.0552188486175851,NA
S1_18200092,1,18200092,0,1,0.564797291339659,NA
S1_19104390,1,19104390,0,1,-0.272790344968968,NA
S1_19235831,1,19235831,0,1,0.318037125941942,NA
S1_19296025,1,19296025,0,1,NA,NA
S1_19641987,1,19641987,0,1,0.749301262524284,NA
S1_19642471,1,19642471,0,1,-0.33542215941776,NA
S1_19642472,1,19642472,0,1,-0.203442422275202,NA
S1_20908061,1,20908061,0,1,NA,NA
S1_20908700,1,20908700,0,1,NA,NA
S1_21471998,1,21471998,0,1,0.216741210405814,NA
S1_21472039,1,21472039,0,1,0.327403950001724,NA
S1_21474433,1,21474433,0,1,-0.685923393040838,NA
S1_22069444,1,22069444,0,1,NA,NA
S1_22069470,1,22069470,0,1,-0.377771601964938,NA
S1_22069480,1,22069480,0,1,-0.441657938226015,NA
S1_22656076,1,22656076,0,1,-0.565256741684763,NA
S1_22889156,1,22889156,0,1,0.0872573232100535,NA
S1_22889335,1,22889335,0,1,0.151206422283593,NA
S1_23065763,1,23065763,0,1,-0.153968785541281,NA
S1_23564478,1,23564478,0,1,0.330820121268971,NA
S1_23566233,1,23566233,0,1,0.601278896248374,NA
S1_23609916,1,23609916,0,1,0.281895324780209,NA
S1_23937384,1,23937384,0,1,0.0770327674406701,NA
S1_24206867,1,24206867,0,1,-1.06601950675159,NA
S1_24206891,1,24206891,0,1,-0.48648797882133,NA
S1_24206895,1,24206895,0,1,-1.07695186458884,NA
S1_24583378,1,24583378,0,1,0.043588919833212,NA
S1_24677190,1,24677190,0,1,-0.320704910203119,NA
S1_24744012,1,24744012,0,1,0.620378606557438,NA
S1_24931653,1,24931653,0,1,-0.464680392743759,NA
S1_25104791,1,25104791,0,1,-0.158354870591324,NA
S1_25104823,1,25104823,0,1,-0.860057479034893,NA
S1_25376989,1,25376989,0,1,-0.070697554972071,NA
S1_25416030,1,25416030,0,1,-0.0824910304807958,NA
S1_25876183,1,25876183,0,1,0.466355500860772,NA
S1_25876187,1,25876187,0,1,0.0652310864107335,NA
S1_26037580,1,26037580,0,1,-0.117404336957662,NA
S1_26331735,1,26331735,0,1,0.268015200503442,NA
S1_26577939,1,26577939,0,1,0.175989405761811,NA
S1_26577948,1,26577948,0,1,0.0829755486937813,NA
S1_26577963,1,26577963,0,1,0.175989405761811,NA
S1_26690896,1,26690896,0,1,0.314924665823582,NA
S1_26690897,1,26690897,0,1,0.248598069255451,NA
S1_26690898,1,26690898,0,1,NA,NA
S1_26693198,1,26693198,0,1,NA,NA
S1_26693215,1,26693215,0,1,0.683172075560719,NA
S1_26826973,1,26826973,0,1,-0.0718946681286639,NA
S1_26912617,1,26912617,0,1,-0.0135701500525727,NA
S1_27100391,1,27100391,0,1,-1.03346665227798,NA
S1_27501695,1,27501695,0,1,0.0401193692885045,NA
S1_28293011,1,28293011,0,1,0.0381807275842334,NA
S1_28610542,1,28610542,0,1,NA,NA
S1_28610548,1,28610548,0,1,NA,NA
S1_28765554,1,28765554,0,1,NA,NA
S1_28794001,1,28794001,0,1,-0.272244847412139,NA
S1_28794056,1,28794056,0,1,-0.44575300936765,NA
S1_29031673,1,29031673,0,1,-0.190105873838604,NA
S1_29191594,1,29191594,0,1,-0.127720634560859,NA
S1_29191601,1,29191601,0,1,0.365388850026775,NA
S1_29191607,1,29191607,0,1,0.365388850026775,NA
S1_29399963,1,29399963,0,1,-0.229910870442268,NA
S1_29399970,1,29399970,0,1,-0.226855768227239,NA
S1_29788435,1,29788435,0,1,-0.211614337415995,NA
S1_30256482,1,30256482,0,1,-0.394462471242804,NA
S1_30804753,1,30804753,0,1,-0.157958652119845,NA
S1_31249625,1,31249625,0,1,0.29953128474726,NA
S1_31249631,1,31249631,0,1,-0.625382374473588,NA
S1_31249632,1,31249632,0,1,-0.599776221019141,NA
S1_31249633,1,31249633,0,1,-0.774388419437599,NA
S1_31249634,1,31249634,0,1,NA,NA
S1_31249715,1,31249715,0,1,-0.371586784928155,NA
S1_31535892,1,31535892,0,1,-0.399024016663731,NA
S1_31743256,1,31743256,0,1,-0.735117637314204,NA
S1_31747010,1,31747010,0,1,0.293968141308227,NA
S1_32052125,1,32052125,0,1,NA,NA
S1_32091619,1,32091619,0,1,-0.5005437530547,NA
S1_32091810,1,32091810,0,1,0.323879453071811,NA
S1_32091829,1,32091829,0,1,-0.0100115832837275,NA
S1_32156693,1,32156693,0,1,-0.810605015298933,NA
S1_32228326,1,32228326,0,1,-0.580608756321737,NA
S1_32228690,1,32228690,0,1,-0.843344100301323,NA
