Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,0.214620945678503,0.0840647959197051
S1_128373,1,128373,0,1,0.716518459511431,0.996210630516067
S1_222471,1,222471,0,1,0.834404333574027,0.834404333574027
S1_267769,1,267769,0,1,0.0973612717540654,0.267036408750548
S1_985248,1,985248,0,1,0.0182390418768705,0.101476493339847
S1_1000282,1,1000282,0,1,0.639261305705427,0.600868980255458
S1_1001511,1,1001511,0,1,0.689852961241149,0.99162968963264
S1_1167803,1,1167803,0,1,0.469232670187851,0.662142889352135
S1_1195312,1,1195312,0,1,0.520821963215626,0.883357116941909
S1_1568364,1,1568364,0,1,0.416528975648421,0.549626631807426
S1_1665404,1,1665404,0,1,0.315620777148051,0.271448495445534
S1_1665418,1,1665418,0,1,0.148659717750995,0.366131352557442
S1_1665430,1,1665430,0,1,1.64689160480108,2.2245131814376
S1_1686778,1,1686778,0,1,0.843925105579087,0.843925105579087
S1_1763337,1,1763337,0,1,0.315073593221844,0.120804885979967
S1_1763359,1,1763359,0,1,0.750356582920491,1.19312490972323
S1_1763421,1,1763421,0,1,0.119589839057398,0.119589839057398
S1_1780412,1,1780412,0,1,1.38179376594823,1.67134253603801
S1_1787870,1,1787870,0,1,0.0836579969103136,0.270504868093149
S1_1787892,1,1787892,0,1,0.0773847842017763,0.063129362651497
S1_1792012,1,1792012,0,1,0.451829226127017,0.133589499706849
S1_1804228,1,1804228,0,1,0.391437528412812,0.207758325402491
S1_1804237,1,1804237,0,1,0.271086823785018,0.132322794562365
S1_1957407,1,1957407,0,1,0.0722368174606873,0.133459857503036
S1_2032165,1,2032165,0,1,0.0516144637808297,0.124702558475428
S1_2089532,1,2089532,0,1,0.153918053373942,0.394443077966944
S1_2089585,1,2089585,0,1,0.384526445983655,0.14997754390488
S1_2091448,1,2091448,0,1,0.674829422156343,0.489650174090136
S1_2091497,1,2091497,0,1,0.250123463256159,0.0740438792861188
S1_2304094,1,2304094,0,1,1.33564736109633,1.33564736109633
S1_2306736,1,2306736,0,1,0.15467522833157,0.00282758345608658
S1_2306739,1,2306739,0,1,0.594459789289605,0.160111077674102
S1_2307001,1,2307001,0,1,0.769067607750861,0.675998971169095
S1_2307011,1,2307011,0,1,1.20206976909665,1.11703127334916
S1_2307071,1,2307071,0,1,0.181043541691829,0.0301169769035664
S1_2307256,1,2307256,0,1,0.738041299758478,1.18203065171634
S1_2307287,1,2307287,0,1,0.603251606494229,0.6088741200116
S1_2307305,1,2307305,0,1,0.738391647844764,1.17567446743547
S1_2307776,1,2307776,0,1,0.563995351194025,0.563995351194025
S1_2336405,1,2336405,0,1,1.39146186910521,1.54861616438001
S1_2431751,1,2431751,0,1,0.067064666685503,0.067064666685503
S1_2466885,1,2466885,0,1,1.04823021238162,1.04823021238162
S1_2467289,1,2467289,0,1,1.32200286690677,1.70332020406221
S1_2467298,1,2467298,0,1,0.765576170553708,1.11697338692909
S1_2467316,1,2467316,0,1,0.0372467509926433,0.012452674820421
S1_2467319,1,2467319,0,1,0.00282296214592165,0.00823924983973937
