Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.411986946770516
S1_2091448,1,2091448,0,1,0.117508028555292
S1_2307029,1,2307029,0,1,0.31288450880736
S1_2307053,1,2307053,0,1,0.01931352028017
S1_2307134,1,2307134,0,1,0.0358288814517573
S1_2467316,1,2467316,0,1,0.58129468122876
S1_2469048,1,2469048,0,1,1.05583996602392
S1_2469056,1,2469056,0,1,0.327421207071634
S1_2469082,1,2469082,0,1,1.05583996602392
S1_2469093,1,2469093,0,1,0.267719233079357
S1_2544060,1,2544060,0,1,0.294671002921849
S1_2691904,1,2691904,0,1,0.741412858324832
S1_2691906,1,2691906,0,1,0.741412858324832
S1_2693670,1,2693670,0,1,0.589054165185273
S1_2693676,1,2693676,0,1,0.0500559782081643
S1_2693869,1,2693869,0,1,0.28046150014178
S1_2693911,1,2693911,0,1,0.00191282969591363
S1_2693995,1,2693995,0,1,0.0617527436480132
S1_2694004,1,2694004,0,1,0.678207219363873
S1_2740925,1,2740925,0,1,0.0798512251865808
S1_2753153,1,2753153,0,1,0.376442244665832
S1_2753327,1,2753327,0,1,0.32242926639586
S1_2753420,1,2753420,0,1,1.02615411646333
S1_2784213,1,2784213,0,1,0.00752805260670216
S1_2784215,1,2784215,0,1,0.00169390821095458
S1_2801538,1,2801538,0,1,0.0794064121410296
S1_2803659,1,2803659,0,1,0.0832783090679247
S1_2803686,1,2803686,0,1,0.308800011956451
S1_2937746,1,2937746,0,1,0.116623492009664
S1_3010418,1,3010418,0,1,0.407345039989852
S1_3010423,1,3010423,0,1,0.407345039989852
S1_3010424,1,3010424,0,1,0.407345039989852
S1_3010434,1,3010434,0,1,0.407345039989852
S1_3010439,1,3010439,0,1,0.292343620852372
S1_3010445,1,3010445,0,1,0.417098544376832
S1_3010447,1,3010447,0,1,0.417098544376832
S1_3029136,1,3029136,0,1,0.116011127786237
S1_3029139,1,3029139,0,1,0.455631614338163
S1_3135749,1,3135749,0,1,0.213593550218983
S1_3135753,1,3135753,0,1,0.677146230920633
S1_3197144,1,3197144,0,1,0.229650383030249
S1_3197156,1,3197156,0,1,0.0859336566600542
S1_3197160,1,3197160,0,1,0.277992230512689
S1_3197164,1,3197164,0,1,0.161220226774423
S1_3269687,1,3269687,0,1,0.0246003831809365
S1_3279302,1,3279302,0,1,0.797763205844425
S1_3282170,1,3282170,0,1,0.15719297319047
S1_3405322,1,3405322,0,1,0.0275575222307684
S1_3405346,1,3405346,0,1,0.0275575222307684
S1_3405632,1,3405632,0,1,0.10415982272734
S1_3650455,1,3650455,0,1,0.36763054992267
S1_3703741,1,3703741,0,1,0.431696663637575
S1_3703762,1,3703762,0,1,0.278880741866521
S1_3739861,1,3739861,0,1,0.291254862903057
S1_4018295,1,4018295,0,1,0.93712217496596
S1_4040233,1,4040233,0,1,0.0510397106654648
S1_4040251,1,4040251,0,1,0.0836112423980566
S1_4452378,1,4452378,0,1,0.189864462726434
S1_4519154,1,4519154,0,1,0.725022197734845
S1_4548845,1,4548845,0,1,0.341147009490406
S1_4979298,1,4979298,0,1,0.0262903318767843
S1_4994210,1,4994210,0,1,0.216658721444161
S1_5006696,1,5006696,0,1,0.262634235367849
S1_5091849,1,5091849,0,1,0.23711385296323
S1_5745185,1,5745185,0,1,0.781501688173074
S1_5745195,1,5745195,0,1,0.87534074732442
S1_5745514,1,5745514,0,1,0.621558433097722
S1_5745520,1,5745520,0,1,0.89112685030297
S1_6220288,1,6220288,0,1,0.211566837837468
S1_6220289,1,6220289,0,1,0.211566837837468
S1_6234773,1,6234773,0,1,1.5002126724593
S1_6234790,1,6234790,0,1,1.18019826942152
S1_6234801,1,6234801,0,1,0.0391516336096777
S1_6425499,1,6425499,0,1,0.081185261352263
S1_6425509,1,6425509,0,1,0.435269234426697
S1_6431158,1,6431158,0,1,0.0604992714233184
S1_6431197,1,6431197,0,1,0.0744140958171331
S1_6431227,1,6431227,0,1,0.149376873017904
S1_6433450,1,6433450,0,1,0.519990597597785
S1_6549984,1,6549984,0,1,0.148819466747002
S1_6850821,1,6850821,0,1,0.143485701710839
S1_6921570,1,6921570,0,1,0.0923330774031188
S1_6922850,1,6922850,0,1,0.147133889931842
S1_6923719,1,6923719,0,1,0.747353895386373
S1_6923804,1,6923804,0,1,0.27426248536122
S1_7079762,1,7079762,0,1,0.787198315076846
S1_7091205,1,7091205,0,1,1.1305786566557
S1_7161470,1,7161470,0,1,0.262498845794279
S1_7161473,1,7161473,0,1,0.262498845794279
S1_7299841,1,7299841,0,1,1.38432646668916
S1_7355728,1,7355728,0,1,1.47736996115545
S1_7355735,1,7355735,0,1,0.0745747153822873
S1_7355739,1,7355739,0,1,0.255626234891643
S1_7389879,1,7389879,0,1,0.429056307322353
S1_7390282,1,7390282,0,1,0.196554920928074
S1_7390746,1,7390746,0,1,0.702333731862015
S1_7390758,1,7390758,0,1,0.400589396970337
S1_7390769,1,7390769,0,1,0.420583456315759
S1_7390776,1,7390776,0,1,0.413387456985454
S1_7391420,1,7391420,0,1,0.780343766862693
S1_7397625,1,7397625,0,1,0.0749360474286676
S1_8038925,1,8038925,0,1,2.37511737298802
S1_8271524,1,8271524,0,1,0.150803602681045
S1_8355740,1,8355740,0,1,0.494846456114123
S1_8450316,1,8450316,0,1,0.251096565127518
S1_8538065,1,8538065,0,1,0.0390097456724831
S1_8538275,1,8538275,0,1,0.186923530892878
S1_8541287,1,8541287,0,1,0.434399066065773
S1_8637215,1,8637215,0,1,0.771040497103105
