Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,1.19851977438694
S1_2091448,1,2091448,0,1,1.34568805646461
S1_2307029,1,2307029,0,1,1.28909890836179
S1_2307053,1,2307053,0,1,0.268690210419559
S1_2307134,1,2307134,0,1,0.0307026981810334
S1_2467316,1,2467316,0,1,0.29438836793572
S1_2469048,1,2469048,0,1,0.882431611005218
S1_2469056,1,2469056,0,1,0.26577284179378
S1_2469082,1,2469082,0,1,0.882431611005218
S1_2469093,1,2469093,0,1,0.10201254624031
S1_2544060,1,2544060,0,1,0.798210467035997
S1_2691904,1,2691904,0,1,0.222092480436403
S1_2691906,1,2691906,0,1,0.222092480436403
S1_2693670,1,2693670,0,1,2.11904212342373
S1_2693676,1,2693676,0,1,0.783109628476583
S1_2693869,1,2693869,0,1,1.50858123967669
S1_2693911,1,2693911,0,1,0.950094618629993
S1_2693995,1,2693995,0,1,0.364382988004695
S1_2694004,1,2694004,0,1,1.59748444093889
S1_2740925,1,2740925,0,1,0.363350419479977
S1_2753153,1,2753153,0,1,0.628854761098222
S1_2753327,1,2753327,0,1,0.0885230398054742
S1_2753420,1,2753420,0,1,1.40250174015078
S1_2784213,1,2784213,0,1,0.101239213522266
S1_2784215,1,2784215,0,1,0.151623930202815
S1_2801538,1,2801538,0,1,1.35124130750518
S1_2803659,1,2803659,0,1,1.00575017293788
S1_2803686,1,2803686,0,1,0.387668389401156
S1_2937746,1,2937746,0,1,0.1128638869359
S1_3010418,1,3010418,0,1,0.518417156031665
S1_3010423,1,3010423,0,1,0.518417156031665
S1_3010424,1,3010424,0,1,0.518417156031665
S1_3010434,1,3010434,0,1,0.518417156031665
S1_3010439,1,3010439,0,1,1.11658387739735
S1_3010445,1,3010445,0,1,0.50601855910546
S1_3010447,1,3010447,0,1,0.50601855910546
S1_3029136,1,3029136,0,1,0.686385499428989
S1_3029139,1,3029139,0,1,1.23230363355436
S1_3135749,1,3135749,0,1,0.544685415849513
S1_3135753,1,3135753,0,1,1.41733383479711
S1_3197144,1,3197144,0,1,0.602789033835061
S1_3197156,1,3197156,0,1,0.526409413907501
S1_3197160,1,3197160,0,1,0.58393371231221
S1_3197164,1,3197164,0,1,1.08190066778758
S1_3269687,1,3269687,0,1,0.70617505070185
S1_3279302,1,3279302,0,1,0.79113230342122
S1_3282170,1,3282170,0,1,0.850804363500778
S1_3405322,1,3405322,0,1,0.428636292544402
S1_3405346,1,3405346,0,1,0.428636292544402
S1_3405632,1,3405632,0,1,1.19710689485411
S1_3650455,1,3650455,0,1,0.370612132357108
S1_3703741,1,3703741,0,1,1.30016742108752
S1_3703762,1,3703762,0,1,0.471970230787838
S1_3739861,1,3739861,0,1,0.978504195450647
S1_4018295,1,4018295,0,1,2.6611743553914
S1_4040233,1,4040233,0,1,0.206020082200043
S1_4040251,1,4040251,0,1,0.813813431835848
S1_4452378,1,4452378,0,1,0.0261694602740639
S1_4519154,1,4519154,0,1,0.464184827006822
S1_4548845,1,4548845,0,1,0.601743490388828
S1_4979298,1,4979298,0,1,0.777561784244835
S1_4994210,1,4994210,0,1,0.416446105439272
S1_5006696,1,5006696,0,1,1.63072306723285
S1_5091849,1,5091849,0,1,1.88233737235984
S1_5745185,1,5745185,0,1,2.01299943579974
S1_5745195,1,5745195,0,1,0.122374123394083
S1_5745514,1,5745514,0,1,0.396913338367435
S1_5745520,1,5745520,0,1,0.0215901695018065
S1_6220288,1,6220288,0,1,0.119407961531702
S1_6220289,1,6220289,0,1,0.119407961531702
S1_6234773,1,6234773,0,1,0.550864165297576
S1_6234790,1,6234790,0,1,0.468457482084
S1_6234801,1,6234801,0,1,0.322381202144781
S1_6425499,1,6425499,0,1,0.331835940615499
S1_6425509,1,6425509,0,1,0.204212896952572
S1_6431158,1,6431158,0,1,0.0481570444242473
S1_6431197,1,6431197,0,1,0.0203847513810955
S1_6431227,1,6431227,0,1,0.106928758996073
S1_6433450,1,6433450,0,1,0.520818390371337
S1_6549984,1,6549984,0,1,0.241459583847132
S1_6850821,1,6850821,0,1,0.317612022036202
S1_6921570,1,6921570,0,1,0.0897203872487219
S1_6922850,1,6922850,0,1,0.222204043477323
S1_6923719,1,6923719,0,1,0.93941596004945
S1_6923804,1,6923804,0,1,0.377914521994807
S1_7079762,1,7079762,0,1,0.210621801537556
S1_7091205,1,7091205,0,1,0.666131912495314
S1_7161470,1,7161470,0,1,1.12112640891069
S1_7161473,1,7161473,0,1,1.12112640891069
S1_7299841,1,7299841,0,1,1.49743999777468
S1_7355728,1,7355728,0,1,1.1245436288739
S1_7355735,1,7355735,0,1,0.754212319416336
S1_7355739,1,7355739,0,1,0.373583577097475
S1_7389879,1,7389879,0,1,1.79978764909762
S1_7390282,1,7390282,0,1,0.0201413892206863
S1_7390746,1,7390746,0,1,0.563717593033403
S1_7390758,1,7390758,0,1,1.19994786512677
S1_7390769,1,7390769,0,1,0.938684807398665
S1_7390776,1,7390776,0,1,1.15540805066996
S1_7391420,1,7391420,0,1,0.178044561921051
S1_7397625,1,7397625,0,1,0.128827688380936
S1_8038925,1,8038925,0,1,1.27588031986953
S1_8271524,1,8271524,0,1,0.209761541247378
S1_8355740,1,8355740,0,1,1.05510060141962
S1_8450316,1,8450316,0,1,0.199369760098465
S1_8538065,1,8538065,0,1,0.0443253724517978
