Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,0.0166116939195149
S1_128373,1,128373,0,1,NA,-0.0103007694341386
S1_222471,1,222471,0,1,NA,-0.388123049700852
S1_267769,1,267769,0,1,NA,0.152185724899908
S1_985248,1,985248,0,1,NA,-0.0426471803307606
S1_1000282,1,1000282,0,1,NA,0.0203383368197478
S1_1001511,1,1001511,0,1,NA,0.281800065431241
S1_1167803,1,1167803,0,1,NA,0.295556093310381
S1_1195312,1,1195312,0,1,NA,-0.0859873441237369
S1_1568364,1,1568364,0,1,NA,0.197781206754655
S1_1665404,1,1665404,0,1,NA,-0.0417288912597371
S1_1665418,1,1665418,0,1,NA,0.0346686524125772
S1_1665430,1,1665430,0,1,NA,0.0442667303919961
S1_1686778,1,1686778,0,1,NA,0.0100430725077842
S1_1763337,1,1763337,0,1,NA,0.00272351070458399
S1_1763359,1,1763359,0,1,NA,0.23049527079425
S1_1763421,1,1763421,0,1,NA,0.0164531796725953
S1_1780412,1,1780412,0,1,NA,0.538829356602434
S1_1787870,1,1787870,0,1,NA,-0.00708943096870485
S1_1787892,1,1787892,0,1,NA,-0.0245657536933663
S1_1792012,1,1792012,0,1,NA,0.0215051306431633
S1_1804228,1,1804228,0,1,NA,-0.0368256546263979
S1_1804237,1,1804237,0,1,NA,-0.0966058990713918
S1_1957407,1,1957407,0,1,NA,0.00588901644098883
S1_2032165,1,2032165,0,1,NA,-0.00145637374757257
S1_2089532,1,2089532,0,1,NA,0.118525645123469
S1_2089585,1,2089585,0,1,NA,0.00442318445809065
S1_2091448,1,2091448,0,1,NA,0.0857039161934949
S1_2091497,1,2091497,0,1,NA,-0.0705013487356325
S1_2304094,1,2304094,0,1,NA,-0.0510284761898561
S1_2306736,1,2306736,0,1,NA,0.0445627592228561
S1_2306739,1,2306739,0,1,NA,0.0686784641781628
S1_2307001,1,2307001,0,1,NA,0.134984263327908
S1_2307011,1,2307011,0,1,NA,0.152372021472218
S1_2307071,1,2307071,0,1,NA,0.00622897652502274
S1_2307256,1,2307256,0,1,NA,0.125381347569203
S1_2307287,1,2307287,0,1,NA,0.0971089930436335
S1_2307305,1,2307305,0,1,NA,0.294524504207189
S1_2307776,1,2307776,0,1,NA,-0.106245303483263
S1_2336405,1,2336405,0,1,NA,0.177768477408335
S1_2431751,1,2431751,0,1,NA,0.0105906489801129
S1_2466885,1,2466885,0,1,NA,0.496776181087256
S1_2467289,1,2467289,0,1,NA,0.0707482493667726
S1_2467298,1,2467298,0,1,NA,0.0848465485079544
S1_2467316,1,2467316,0,1,NA,0.0925705748855989
S1_2467319,1,2467319,0,1,NA,0.0689433243741178
S1_2467326,1,2467326,0,1,NA,0.186962019235068
S1_2467328,1,2467328,0,1,NA,-0.122123329337398
S1_2467352,1,2467352,0,1,NA,0.0699348973823817
S1_2468221,1,2468221,0,1,NA,-0.0148420477135573
S1_2469048,1,2469048,0,1,NA,0.298483125840306
S1_2469056,1,2469056,0,1,NA,-0.125405077614303
S1_2469093,1,2469093,0,1,NA,-0.0183560486849501
S1_2470205,1,2470205,0,1,NA,-0.0262391547702663
S1_2537494,1,2537494,0,1,NA,0.0268498955284997
S1_2540555,1,2540555,0,1,NA,-0.0800600057463612
S1_2544068,1,2544068,0,1,NA,-0.0912647921948491
S1_2657797,1,2657797,0,1,NA,0.00457188408681475
S1_2685989,1,2685989,0,1,NA,0.279294579362869
S1_2686010,1,2686010,0,1,NA,0.0451527582044662
S1_2691832,1,2691832,0,1,NA,0.135128921563989
S1_2691875,1,2691875,0,1,NA,0.0638617891768547
S1_2691904,1,2691904,0,1,NA,0.171099244120882
S1_2693911,1,2693911,0,1,NA,0.101428469644588
S1_2693968,1,2693968,0,1,NA,0.0984355291250552
S1_2693969,1,2693969,0,1,NA,-0.161852703856368
S1_2693995,1,2693995,0,1,NA,0.0816744734947861
S1_2693998,1,2693998,0,1,NA,0.138872899418772
S1_2727652,1,2727652,0,1,NA,-0.00994039228433508
S1_2730433,1,2730433,0,1,NA,0.122176183033616
S1_2730435,1,2730435,0,1,NA,-0.0614801095371575
S1_2739890,1,2739890,0,1,NA,0.381963558926415
S1_2740904,1,2740904,0,1,NA,-0.00446123128381259
S1_2740913,1,2740913,0,1,NA,-0.067116408734762
S1_2740924,1,2740924,0,1,NA,-0.0375172512335951
S1_2740925,1,2740925,0,1,NA,-0.0223875523409163
S1_2745817,1,2745817,0,1,NA,-0.0605855692294881
S1_2746546,1,2746546,0,1,NA,0.532278649704253
S1_2747010,1,2747010,0,1,NA,0.143098382665954
S1_2748931,1,2748931,0,1,NA,0.442741994083633
S1_2753170,1,2753170,0,1,NA,0.0173000511256021
S1_2753256,1,2753256,0,1,NA,0.105730380978741
S1_2753385,1,2753385,0,1,NA,-0.11659365939461
S1_2753437,1,2753437,0,1,NA,-0.426893163127176
S1_2753738,1,2753738,0,1,NA,-0.0216303649985718
S1_2754198,1,2754198,0,1,NA,0.217958612485674
S1_2754503,1,2754503,0,1,NA,-0.00598440882369289
S1_2784031,1,2784031,0,1,NA,-0.10729732188102
S1_2784065,1,2784065,0,1,NA,0.0191412298092075
S1_2784178,1,2784178,0,1,NA,0.0599677884799803
S1_2784215,1,2784215,0,1,NA,0.1102004433302
S1_2794443,1,2794443,0,1,NA,0.134919644763642
S1_2794651,1,2794651,0,1,NA,0.101170444714484
S1_2794670,1,2794670,0,1,NA,0.107521148810946
S1_2801538,1,2801538,0,1,NA,0.0421289670484555
S1_2801547,1,2801547,0,1,NA,0.0367892421617455
S1_2803636,1,2803636,0,1,NA,0.116922698315904
S1_2803659,1,2803659,0,1,NA,-0.00646303607501864
S1_2803686,1,2803686,0,1,NA,0.0820941285464301
S1_2842393,1,2842393,0,1,NA,-0.00214903759388108
S1_2842395,1,2842395,0,1,NA,0.077325210548679
S1_2842612,1,2842612,0,1,NA,0.0394122944835544
S1_2858812,1,2858812,0,1,NA,0.00802352645814608
S1_2858936,1,2858936,0,1,NA,-0.0293702045831736
S1_2872305,1,2872305,0,1,NA,-0.0285082265416037
S1_2872340,1,2872340,0,1,NA,0.00652131827720837
S1_2937746,1,2937746,0,1,NA,-0.05303084205093
S1_2940981,1,2940981,0,1,NA,0.134111822577864
