Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,0.00742422055304973
S1_128373,1,128373,0,1,NA,0.000708784209164315
S1_222471,1,222471,0,1,NA,-0.249746324363437
S1_267769,1,267769,0,1,NA,0.148127259265804
S1_985248,1,985248,0,1,NA,-0.0326751322823827
S1_1000282,1,1000282,0,1,NA,0.0186684135898417
S1_1001511,1,1001511,0,1,NA,0.262716902263616
S1_1167803,1,1167803,0,1,NA,0.21419931563343
S1_1195312,1,1195312,0,1,NA,-0.0932514409995779
S1_1568364,1,1568364,0,1,NA,0.0566278402815773
S1_1665404,1,1665404,0,1,NA,-0.0219897054342127
S1_1665418,1,1665418,0,1,NA,0.0456415077249853
S1_1665430,1,1665430,0,1,NA,0.0374077855181561
S1_1686778,1,1686778,0,1,NA,0.00408491519009793
S1_1763337,1,1763337,0,1,NA,-0.00159702788008265
S1_1763359,1,1763359,0,1,NA,0.134423306010061
S1_1763421,1,1763421,0,1,NA,0.0151300803042327
S1_1780412,1,1780412,0,1,NA,0.325208570994093
S1_1787870,1,1787870,0,1,NA,-0.0272534372184042
S1_1787892,1,1787892,0,1,NA,-0.0346736910667103
S1_1792012,1,1792012,0,1,NA,0.0144522751136484
S1_1804228,1,1804228,0,1,NA,-0.0445938402407116
S1_1804237,1,1804237,0,1,NA,-0.0942290290184096
S1_1957407,1,1957407,0,1,NA,-0.0185394855312344
S1_2032165,1,2032165,0,1,NA,0.0433344925100306
S1_2089532,1,2089532,0,1,NA,0.109435421790152
S1_2089585,1,2089585,0,1,NA,0.0026896914678862
S1_2091448,1,2091448,0,1,NA,0.0734973849291677
S1_2091497,1,2091497,0,1,NA,-0.045577011090758
S1_2304094,1,2304094,0,1,NA,-0.0230051841160774
S1_2306736,1,2306736,0,1,NA,0.0215148692210804
S1_2306739,1,2306739,0,1,NA,0.0447648132799486
S1_2307001,1,2307001,0,1,NA,0.135729643482926
S1_2307011,1,2307011,0,1,NA,0.116986532523729
S1_2307071,1,2307071,0,1,NA,0.0183580887113475
S1_2307256,1,2307256,0,1,NA,0.0362971458141717
S1_2307287,1,2307287,0,1,NA,0.0315824197431011
S1_2307305,1,2307305,0,1,NA,0.217364630588406
S1_2307776,1,2307776,0,1,NA,-0.111121966313854
S1_2336405,1,2336405,0,1,NA,0.151318512037693
S1_2431751,1,2431751,0,1,NA,0.0487886798249102
S1_2466885,1,2466885,0,1,NA,0.540262535961033
S1_2467289,1,2467289,0,1,NA,0.0697658522386116
S1_2467298,1,2467298,0,1,NA,0.08619888226041
S1_2467316,1,2467316,0,1,NA,0.010887849673903
S1_2467319,1,2467319,0,1,NA,0.0707171617235957
S1_2467326,1,2467326,0,1,NA,0.180625847069703
S1_2467328,1,2467328,0,1,NA,0.0327037412935308
S1_2467352,1,2467352,0,1,NA,0.122016553440652
S1_2468221,1,2468221,0,1,NA,0.000130598209493432
S1_2469048,1,2469048,0,1,NA,0.309875526546903
S1_2469056,1,2469056,0,1,NA,-0.00842707782534008
S1_2469093,1,2469093,0,1,NA,-0.0163705928503943
S1_2470205,1,2470205,0,1,NA,0.157564006909035
S1_2537494,1,2537494,0,1,NA,0.0327701183013202
S1_2540555,1,2540555,0,1,NA,0.0261046631043652
S1_2544068,1,2544068,0,1,NA,-0.0440183879122069
S1_2657797,1,2657797,0,1,NA,0.019657384567322
S1_2685989,1,2685989,0,1,NA,0.312323581685928
S1_2686010,1,2686010,0,1,NA,-0.0041396183644474
S1_2691832,1,2691832,0,1,NA,0.180569796002345
S1_2691875,1,2691875,0,1,NA,0.0590430805496407
S1_2691904,1,2691904,0,1,NA,0.20373066070074
S1_2693911,1,2693911,0,1,NA,0.117672194249983
S1_2693968,1,2693968,0,1,NA,0.11750691200031
S1_2693969,1,2693969,0,1,NA,-0.116422945101775
S1_2693995,1,2693995,0,1,NA,0.069184004556949
S1_2693998,1,2693998,0,1,NA,0.139538940822623
S1_2727652,1,2727652,0,1,NA,-0.0467925907874543
S1_2730433,1,2730433,0,1,NA,0.0652451955879811
