Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,0.0161155672810632
S1_128373,1,128373,0,1,NA,-0.0184465224494237
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,-0.0961040098401946
S1_985248,1,985248,0,1,NA,0.0263343155055425
S1_1000282,1,1000282,0,1,NA,0.0115686106804836
S1_1001511,1,1001511,0,1,NA,0.0188245590726408
S1_1167803,1,1167803,0,1,NA,0.121382768639513
S1_1195312,1,1195312,0,1,NA,-0.0311189208505722
S1_1568364,1,1568364,0,1,NA,-0.141858529940059
S1_1665404,1,1665404,0,1,NA,0.0629144006251578
S1_1665418,1,1665418,0,1,NA,0.121382768639513
S1_1665430,1,1665430,0,1,NA,-0.0503003086823075
S1_1686778,1,1686778,0,1,NA,0.0489092374706963
S1_1763337,1,1763337,0,1,NA,-0.0434857913587961
S1_1763359,1,1763359,0,1,NA,-0.0831543410977752
S1_1763421,1,1763421,0,1,NA,0.0124047193744563
S1_1780412,1,1780412,0,1,NA,0.0372748552799358
S1_1787870,1,1787870,0,1,NA,0.0628905715091164
S1_1787892,1,1787892,0,1,NA,-0.0187327131220924
S1_1792012,1,1792012,0,1,NA,-0.128674786811338
S1_1804228,1,1804228,0,1,NA,0.0351082098714172
S1_1804237,1,1804237,0,1,NA,0.0332164031751667
S1_1957407,1,1957407,0,1,NA,-0.063371877297065
S1_2032165,1,2032165,0,1,NA,-0.0475843321260873
S1_2089532,1,2089532,0,1,NA,0.0111259223396582
S1_2089585,1,2089585,0,1,NA,-0.0408102275818923
S1_2091448,1,2091448,0,1,NA,0.0476899753366488
S1_2091497,1,2091497,0,1,NA,0.0792590784559709
S1_2304094,1,2304094,0,1,NA,-0.00227954456223303
S1_2306736,1,2306736,0,1,NA,-0.0581595106818601
S1_2306739,1,2306739,0,1,NA,-0.0581595106818601
S1_2307001,1,2307001,0,1,NA,-0.0497176868443236
S1_2307011,1,2307011,0,1,NA,-0.0793154673606722
S1_2307071,1,2307071,0,1,NA,-0.00610828965421994
S1_2307256,1,2307256,0,1,NA,0.0176009402818019
S1_2307287,1,2307287,0,1,NA,-0.1701651304096
S1_2307305,1,2307305,0,1,NA,0.0176009402818019
S1_2307776,1,2307776,0,1,NA,0.0251189158595842
S1_2336405,1,2336405,0,1,NA,-0.0171183011503862
S1_2431751,1,2431751,0,1,NA,-0.0639292284456835
S1_2466885,1,2466885,0,1,NA,0.106167198381729
S1_2467289,1,2467289,0,1,NA,0.030533597835909
S1_2467298,1,2467298,0,1,NA,0.0186471888890665
S1_2467316,1,2467316,0,1,NA,0.0102690735478524
S1_2467319,1,2467319,0,1,NA,-0.0511727460799537
S1_2467326,1,2467326,0,1,NA,-0.00324209902858527
S1_2467328,1,2467328,0,1,NA,-0.00638844825307147
S1_2467352,1,2467352,0,1,NA,-0.168355081633515
S1_2468221,1,2468221,0,1,NA,-0.012105325116795
S1_2469048,1,2469048,0,1,NA,-0.0362738317221335
S1_2469056,1,2469056,0,1,NA,-0.339893285105936
S1_2469093,1,2469093,0,1,NA,-0.00513747573644811
S1_2470205,1,2470205,0,1,NA,0.0817281599312521
S1_2537494,1,2537494,0,1,NA,0.0410586414625784
S1_2540555,1,2540555,0,1,NA,-0.444133199434918
S1_2544068,1,2544068,0,1,NA,-0.339893285105936
S1_2657797,1,2657797,0,1,NA,-0.0116717710595393
S1_2685989,1,2685989,0,1,NA,-0.0156603934857669
S1_2686010,1,2686010,0,1,NA,-0.0869062219218489
S1_2691832,1,2691832,0,1,NA,0.0356193156413082
S1_2691875,1,2691875,0,1,NA,-0.00103301250331494
S1_2691904,1,2691904,0,1,NA,0.00603576375008185
S1_2693911,1,2693911,0,1,NA,0.0095232747446244
S1_2693968,1,2693968,0,1,NA,-0.0342306249362661
S1_2693969,1,2693969,0,1,NA,0.0465752598444324
S1_2693995,1,2693995,0,1,NA,-0.0652904122278089
S1_2693998,1,2693998,0,1,NA,0.000294880752221336
S1_2727652,1,2727652,0,1,NA,0.0193409289179845
S1_2730433,1,2730433,0,1,NA,-0.0995222002968397
S1_2730435,1,2730435,0,1,NA,0.11445038647723
S1_2739890,1,2739890,0,1,NA,0.0372748552799358
S1_2740904,1,2740904,0,1,NA,-0.010851712973483
S1_2740913,1,2740913,0,1,NA,0.026126587510025
S1_2740924,1,2740924,0,1,NA,0.0226046948688536
S1_2740925,1,2740925,0,1,NA,0.00783790582169588
S1_2745817,1,2745817,0,1,NA,-0.0213432117206517
S1_2746546,1,2746546,0,1,NA,-0.0517142558146971
S1_2747010,1,2747010,0,1,NA,0.00296300021218014
S1_2748931,1,2748931,0,1,NA,-0.0365468799638625
