Marker,Chrom,Position,Ref,Alt,general
S1_10638,1,10638,0,1,0.114369365099752
S1_128373,1,128373,0,1,0.109844163577245
S1_222471,1,222471,0,1,0.92680392960902
S1_267769,1,267769,0,1,0.0381445248720976
S1_985248,1,985248,0,1,0.0598912180279228
S1_1000282,1,1000282,0,1,0.132024037369197
S1_1001511,1,1001511,0,1,0.851912627223858
S1_1167803,1,1167803,0,1,0.139431451191158
S1_1195312,1,1195312,0,1,0.70392576247111
S1_1568364,1,1568364,0,1,1.07941038144614
S1_1665404,1,1665404,0,1,0.0720338126420573
S1_1665418,1,1665418,0,1,1.03068788793343
S1_1665430,1,1665430,0,1,0.26286137239086
S1_1686778,1,1686778,0,1,0.1684077499407
S1_1763337,1,1763337,0,1,0.4130286416038
S1_1763359,1,1763359,0,1,0.505340443055936
S1_1763421,1,1763421,0,1,0.219829080499968
S1_1780412,1,1780412,0,1,1.83644700704241
S1_1787870,1,1787870,0,1,0.0852631006051204
S1_1787892,1,1787892,0,1,0.0151730777657177
S1_1792012,1,1792012,0,1,0.045409098001644
S1_1804228,1,1804228,0,1,0.554654991275969
S1_1804237,1,1804237,0,1,0.0421993482651428
S1_1957407,1,1957407,0,1,0.568484197735449
S1_2032165,1,2032165,0,1,0.0806893918378719
S1_2089532,1,2089532,0,1,0.0823912258774903
S1_2089585,1,2089585,0,1,0.0483771751603384
S1_2091448,1,2091448,0,1,0.0725176903321458
S1_2091497,1,2091497,0,1,0.0285125550310305
S1_2304094,1,2304094,0,1,0.45707218288181
S1_2306736,1,2306736,0,1,0.419321714556505
S1_2306739,1,2306739,0,1,0.607389597015027
S1_2307001,1,2307001,0,1,1.49951028532168
S1_2307011,1,2307011,0,1,1.21043363428042
S1_2307071,1,2307071,0,1,0.527470962640358
S1_2307256,1,2307256,0,1,0.171828861032859
S1_2307287,1,2307287,0,1,0.341049496253857
S1_2307305,1,2307305,0,1,0.21655016581361
S1_2307776,1,2307776,0,1,0.178351477600059
S1_2336405,1,2336405,0,1,0.596182553289585
S1_2431751,1,2431751,0,1,0.849366341412232
S1_2466885,1,2466885,0,1,2.4487172365463
S1_2467289,1,2467289,0,1,0.905470249973481
S1_2467298,1,2467298,0,1,1.06701186513277
S1_2467316,1,2467316,0,1,0.330754849473882
S1_2467319,1,2467319,0,1,0.183917440504266
S1_2467326,1,2467326,0,1,0.849338843657641
S1_2467328,1,2467328,0,1,0.245082305832444
S1_2467352,1,2467352,0,1,0.029093989657586
S1_2468221,1,2468221,0,1,0.276407076391309
S1_2469048,1,2469048,0,1,0.216135929261594
S1_2469056,1,2469056,0,1,0.0720105900443454
S1_2469093,1,2469093,0,1,0.00793040735087161
S1_2470205,1,2470205,0,1,0.102098916761485
S1_2537494,1,2537494,0,1,0.554511375892011
S1_2540555,1,2540555,0,1,0.144643748303411
S1_2544068,1,2544068,0,1,0.0574271660060987
S1_2657797,1,2657797,0,1,1.36889541524758
S1_2685989,1,2685989,0,1,0.00855197414906503
S1_2686010,1,2686010,0,1,0.496695928457277
S1_2691832,1,2691832,0,1,0.968113069182452
S1_2691875,1,2691875,0,1,0.165315691603464
S1_2691904,1,2691904,0,1,0.571717797711922
S1_2693911,1,2693911,0,1,0.496937980638795
S1_2693968,1,2693968,0,1,0.498702864817364
S1_2693969,1,2693969,0,1,0.968362244432683
S1_2693995,1,2693995,0,1,0.465941346252366
S1_2693998,1,2693998,0,1,0.109610205639458
S1_2727652,1,2727652,0,1,0.167554780238738
S1_2730433,1,2730433,0,1,0.467877369715976
S1_2730435,1,2730435,0,1,0.0332358425781606
S1_2739890,1,2739890,0,1,0.110689581152278
S1_2740904,1,2740904,0,1,0.802162038795297
S1_2740913,1,2740913,0,1,0.0101368321488692
S1_2740924,1,2740924,0,1,0.438508952791906
S1_2740925,1,2740925,0,1,0.816310922657115
S1_2745817,1,2745817,0,1,0.441886807515665
S1_2746546,1,2746546,0,1,0.219496046245169
S1_2747010,1,2747010,0,1,1.47532460297611
S1_2748931,1,2748931,0,1,0.832338543608178
S1_2753170,1,2753170,0,1,0.186543648949242
S1_2753256,1,2753256,0,1,0.192782210115184
S1_2753385,1,2753385,0,1,0.114723794253031
S1_2753437,1,2753437,0,1,0.475246559696483
S1_2753738,1,2753738,0,1,0.903293771792432
S1_2754198,1,2754198,0,1,0.432271676148465
S1_2754503,1,2754503,0,1,2.42261487597821
S1_2784031,1,2784031,0,1,0.194190409821754
S1_2784065,1,2784065,0,1,0.473552224366889
S1_2784178,1,2784178,0,1,0.128127980904458
S1_2784215,1,2784215,0,1,0.258734848563215
S1_2794443,1,2794443,0,1,0.177884738446472
S1_2794651,1,2794651,0,1,0.115676141949896
S1_2794670,1,2794670,0,1,0.093772340012774
S1_2801538,1,2801538,0,1,0.436315998472581
S1_2801547,1,2801547,0,1,0.306788149870867
S1_2803636,1,2803636,0,1,0.153385071337367
S1_2803659,1,2803659,0,1,0.191489635905228
S1_2803686,1,2803686,0,1,0.183840801660566
S1_2842393,1,2842393,0,1,0.816648892923506
S1_2842395,1,2842395,0,1,0.237842320587949
S1_2842612,1,2842612,0,1,0.535324813125371
S1_2858812,1,2858812,0,1,0.258516851901698
S1_2858936,1,2858936,0,1,0.18204451143118
S1_2872305,1,2872305,0,1,0.605662454251264
