Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,0.227654866397657
S1_128373,1,128373,0,1,NA,0.284065113288761
S1_222471,1,222471,0,1,NA,0.311679665598412
S1_267769,1,267769,0,1,NA,-2.11330297934155
S1_985248,1,985248,0,1,NA,-0.0970576223030122
S1_1000282,1,1000282,0,1,NA,-0.352143341715568
S1_1001511,1,1001511,0,1,NA,-2.56249690020166
S1_1167803,1,1167803,0,1,NA,-1.30731633293041
S1_1195312,1,1195312,0,1,NA,0.500446664893069
S1_1568364,1,1568364,0,1,NA,-1.13376229677672
S1_1665404,1,1665404,0,1,NA,-0.0328471629226783
S1_1665418,1,1665418,0,1,NA,-1.29825707590062
S1_1665430,1,1665430,0,1,NA,0.0195410099632767
S1_1686778,1,1686778,0,1,NA,-0.567733259505488
S1_1763337,1,1763337,0,1,NA,-0.0392234988606504
S1_1763359,1,1763359,0,1,NA,0.0871549886453522
S1_1763421,1,1763421,0,1,NA,-0.346940300922093
S1_1780412,1,1780412,0,1,NA,-1.32027475198007
S1_1787870,1,1787870,0,1,NA,0.0894341488569808
S1_1787892,1,1787892,0,1,NA,0.0708911965762056
S1_1792012,1,1792012,0,1,NA,0.471732549131822
S1_1804228,1,1804228,0,1,NA,0.0759628152444378
S1_1804237,1,1804237,0,1,NA,0.228548741296407
S1_1957407,1,1957407,0,1,NA,0.311832704307164
S1_2032165,1,2032165,0,1,NA,-0.00667754955799893
S1_2089532,1,2089532,0,1,NA,-0.716330972895868
S1_2089585,1,2089585,0,1,NA,0.31699420984684
S1_2091448,1,2091448,0,1,NA,-0.514135135684541
S1_2091497,1,2091497,0,1,NA,0.773167976614346
S1_2304094,1,2304094,0,1,NA,0.627570719783577
S1_2306736,1,2306736,0,1,NA,0.0848036420408462
S1_2306739,1,2306739,0,1,NA,0.269512273026471
S1_2307001,1,2307001,0,1,NA,0.344418897483209
S1_2307011,1,2307011,0,1,NA,0.490445396375733
S1_2307071,1,2307071,0,1,NA,0.362078227034985
S1_2307256,1,2307256,0,1,NA,-1.00469843801606
S1_2307287,1,2307287,0,1,NA,-0.638369006327792
S1_2307305,1,2307305,0,1,NA,-0.771174949616054
S1_2307776,1,2307776,0,1,NA,0.166243344755898
S1_2336405,1,2336405,0,1,NA,-0.360221574444793
S1_2431751,1,2431751,0,1,NA,0.0579399102993179
S1_2466885,1,2466885,0,1,NA,2.0136390060328
S1_2467289,1,2467289,0,1,NA,0.0478800742185186
S1_2467298,1,2467298,0,1,NA,0.142146043049443
S1_2467316,1,2467316,0,1,NA,-0.147487596261726
S1_2467319,1,2467319,0,1,NA,0.0737142978866459
S1_2467326,1,2467326,0,1,NA,-0.267686897898315
S1_2467328,1,2467328,0,1,NA,-1.58904561710493
S1_2467352,1,2467352,0,1,NA,0.339595100935348
S1_2468221,1,2468221,0,1,NA,0.00292873467326871
S1_2469048,1,2469048,0,1,NA,-1.58209742862635
S1_2469056,1,2469056,0,1,NA,1.21413283843604
S1_2469093,1,2469093,0,1,NA,0.0658655982335006
S1_2470205,1,2470205,0,1,NA,-0.322993357187961
S1_2537494,1,2537494,0,1,NA,0.299146110603274
S1_2540555,1,2540555,0,1,NA,1.42131389546237
S1_2544068,1,2544068,0,1,NA,0.691096214647494
S1_2657797,1,2657797,0,1,NA,-0.387094675485997
S1_2685989,1,2685989,0,1,NA,-1.11986450414519
S1_2686010,1,2686010,0,1,NA,0.066496325494029
S1_2691832,1,2691832,0,1,NA,-0.31470106555723
S1_2691875,1,2691875,0,1,NA,-0.15067265580447
S1_2691904,1,2691904,0,1,NA,-1.47253869925775
S1_2693911,1,2693911,0,1,NA,-0.182849581049666
S1_2693968,1,2693968,0,1,NA,-0.509156133391841
S1_2693969,1,2693969,0,1,NA,-1.33137647562286
S1_2693995,1,2693995,0,1,NA,-0.0157526052541144
S1_2693998,1,2693998,0,1,NA,-0.272407872820764
S1_2727652,1,2727652,0,1,NA,0.00966335802281293
S1_2730433,1,2730433,0,1,NA,-1.27734586024987
S1_2730435,1,2730435,0,1,NA,0.510564577011863
S1_2739890,1,2739890,0,1,NA,0.122645520224005
S1_2740904,1,2740904,0,1,NA,-0.657111418441673
S1_2740913,1,2740913,0,1,NA,-0.908823001496849
S1_2740924,1,2740924,0,1,NA,-0.291255993189182
S1_2740925,1,2740925,0,1,NA,-0.582934189594226
S1_2745817,1,2745817,0,1,NA,0.0183487977278816
S1_2746546,1,2746546,0,1,NA,-1.49629096972653
S1_2747010,1,2747010,0,1,NA,-0.521141054394278
S1_2748931,1,2748931,0,1,NA,-0.721471851973078
S1_2753170,1,2753170,0,1,NA,-0.114984787603014
S1_2753256,1,2753256,0,1,NA,-0.341196912505303
S1_2753385,1,2753385,0,1,NA,0.123407921196112
S1_2753437,1,2753437,0,1,NA,-0.956194512247023
S1_2753738,1,2753738,0,1,NA,-0.112485103086023
S1_2754198,1,2754198,0,1,NA,-0.856241102684344
S1_2754503,1,2754503,0,1,NA,-0.716608446308491
S1_2784031,1,2784031,0,1,NA,0.382492741888306
S1_2784065,1,2784065,0,1,NA,-0.160928556983272
S1_2784178,1,2784178,0,1,NA,-0.435851342953747
S1_2784215,1,2784215,0,1,NA,-0.710782510026561
S1_2794443,1,2794443,0,1,NA,-1.19205946775052
S1_2794651,1,2794651,0,1,NA,-0.535339550504915
S1_2794670,1,2794670,0,1,NA,-0.811663950339963
S1_2801538,1,2801538,0,1,NA,0.475970170620968
S1_2801547,1,2801547,0,1,NA,0.501964601806648
S1_2803636,1,2803636,0,1,NA,-0.772528149304932
S1_2803659,1,2803659,0,1,NA,0.210078784179885
S1_2803686,1,2803686,0,1,NA,-1.20905521422284
S1_2842393,1,2842393,0,1,NA,-0.311189900932526
