Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,-0.139994979730002
S1_128373,1,128373,0,1,NA,-0.251652049807048
S1_222471,1,222471,0,1,NA,-0.19363322601039
S1_267769,1,267769,0,1,NA,0.67290557679688
S1_985248,1,985248,0,1,NA,0.208131572437457
S1_1000282,1,1000282,0,1,NA,0.286485098079599
S1_1001511,1,1001511,0,1,NA,1.49623534959199
S1_1167803,1,1167803,0,1,NA,0.5747883961604
S1_1195312,1,1195312,0,1,NA,-0.341132898271541
S1_1568364,1,1568364,0,1,NA,0.0862923718058337
S1_1665404,1,1665404,0,1,NA,0.287360943435608
S1_1665418,1,1665418,0,1,NA,0.862276606867236
S1_1665430,1,1665430,0,1,NA,-0.0291699011281421
S1_1686778,1,1686778,0,1,NA,0.354420580198706
S1_1763337,1,1763337,0,1,NA,-0.045716518283302
S1_1763359,1,1763359,0,1,NA,-0.148698915051567
S1_1763421,1,1763421,0,1,NA,0.109498417626163
S1_1780412,1,1780412,0,1,NA,0.654929123937957
S1_1787870,1,1787870,0,1,NA,-0.00782560391343091
S1_1787892,1,1787892,0,1,NA,-0.0722090876362353
S1_1792012,1,1792012,0,1,NA,-0.424568038120234
S1_1804228,1,1804228,0,1,NA,0.176519092002318
S1_1804237,1,1804237,0,1,NA,0.0619853211510675
S1_1957407,1,1957407,0,1,NA,-0.491687647376876
S1_2032165,1,2032165,0,1,NA,-0.134926369921546
S1_2089532,1,2089532,0,1,NA,0.226565416012558
S1_2089585,1,2089585,0,1,NA,-0.040938156505859
S1_2091448,1,2091448,0,1,NA,0.239357812944742
S1_2091497,1,2091497,0,1,NA,-0.037790985595326
S1_2304094,1,2304094,0,1,NA,-0.390690762219746
S1_2306736,1,2306736,0,1,NA,-0.147696399832061
S1_2306739,1,2306739,0,1,NA,-0.263840158866407
S1_2307001,1,2307001,0,1,NA,-0.0062952721129087
S1_2307011,1,2307011,0,1,NA,-0.0126327274178538
S1_2307071,1,2307071,0,1,NA,-0.0128415097387337
S1_2307256,1,2307256,0,1,NA,0.442075640763968
S1_2307287,1,2307287,0,1,NA,0.268746305501836
S1_2307305,1,2307305,0,1,NA,0.325124004951886
S1_2307776,1,2307776,0,1,NA,-0.0735576586831962
S1_2336405,1,2336405,0,1,NA,0.271630700294772
S1_2431751,1,2431751,0,1,NA,-0.498282748289515
S1_2466885,1,2466885,0,1,NA,-0.0627953577238489
S1_2467289,1,2467289,0,1,NA,0.178763364425459
S1_2467298,1,2467298,0,1,NA,-0.0313226568177544
S1_2467316,1,2467316,0,1,NA,-0.117044435746304
S1_2467319,1,2467319,0,1,NA,-0.371840030001074
S1_2467326,1,2467326,0,1,NA,0.209896134994513
S1_2467328,1,2467328,0,1,NA,1.17666368003201
S1_2467352,1,2467352,0,1,NA,-0.228962400865386
S1_2468221,1,2468221,0,1,NA,-0.18170369680859
S1_2469048,1,2469048,0,1,NA,0.941981129419228
S1_2469056,1,2469056,0,1,NA,-0.690764115304714
S1_2469093,1,2469093,0,1,NA,-0.078752218669298
S1_2470205,1,2470205,0,1,NA,0.6036274673063
S1_2537494,1,2537494,0,1,NA,-0.106347910580795
S1_2540555,1,2540555,0,1,NA,-1.13329174059924
S1_2544068,1,2544068,0,1,NA,-0.696720134154872
S1_2657797,1,2657797,0,1,NA,0.247739799658668
S1_2685989,1,2685989,0,1,NA,0.64168019909068
S1_2686010,1,2686010,0,1,NA,-0.309489084352276
S1_2691832,1,2691832,0,1,NA,0.116771772704814
S1_2691875,1,2691875,0,1,NA,0.0709338522966703
S1_2691904,1,2691904,0,1,NA,0.848817652506034
S1_2693911,1,2693911,0,1,NA,0.102613967746394
S1_2693968,1,2693968,0,1,NA,0.388051337687481
S1_2693969,1,2693969,0,1,NA,0.270094186308478
S1_2693995,1,2693995,0,1,NA,0.0209281102120804
S1_2693998,1,2693998,0,1,NA,0.183087292501488
S1_2727652,1,2727652,0,1,NA,-0.0389852952978875
S1_2730433,1,2730433,0,1,NA,0.569152599278958
S1_2730435,1,2730435,0,1,NA,-0.409862207338628
S1_2739890,1,2739890,0,1,NA,0.526951060607362
S1_2740904,1,2740904,0,1,NA,0.304278452802448
S1_2740913,1,2740913,0,1,NA,0.208290562831809
S1_2740924,1,2740924,0,1,NA,0.150893148081792
S1_2740925,1,2740925,0,1,NA,0.236301408835061
S1_2745817,1,2745817,0,1,NA,-0.0632533022919073
S1_2746546,1,2746546,0,1,NA,-0.0550732698758341
S1_2747010,1,2747010,0,1,NA,0.219906448247322
S1_2748931,1,2748931,0,1,NA,0.692053561505423
S1_2753170,1,2753170,0,1,NA,0.647442525277915
S1_2753256,1,2753256,0,1,NA,0.307015724708717
S1_2753385,1,2753385,0,1,NA,-0.233348879349234
S1_2753437,1,2753437,0,1,NA,0.367223646919595
S1_2753738,1,2753738,0,1,NA,0.157042149392216
S1_2754198,1,2754198,0,1,NA,0.233630164333635
S1_2754503,1,2754503,0,1,NA,0.200124434388232
S1_2784031,1,2784031,0,1,NA,-0.446734425803344
S1_2784065,1,2784065,0,1,NA,-0.200869815019048
S1_2784178,1,2784178,0,1,NA,0.272662728655353
S1_2784215,1,2784215,0,1,NA,0.45842864477942
S1_2794443,1,2794443,0,1,NA,0.527161969323928
S1_2794651,1,2794651,0,1,NA,0.46407786753068
S1_2794670,1,2794670,0,1,NA,0.43886398812058
S1_2801538,1,2801538,0,1,NA,-0.145368146705546
S1_2801547,1,2801547,0,1,NA,-0.148223193100122
S1_2803636,1,2803636,0,1,NA,0.454208831754195
S1_2803659,1,2803659,0,1,NA,0.00412913560852744
S1_2803686,1,2803686,0,1,NA,0.640118211698784
S1_2842393,1,2842393,0,1,NA,0.201749189168759
S1_2842395,1,2842395,0,1,NA,0.464372643837171
S1_2842612,1,2842612,0,1,NA,-0.0442196729663872
S1_2858812,1,2858812,0,1,NA,0.204921727936495
S1_2858936,1,2858936,0,1,NA,-0.0332707664174184
S1_2872305,1,2872305,0,1,NA,-0.0744761772946236
S1_2872340,1,2872340,0,1,NA,-0.178391054035015
S1_2937746,1,2937746,0,1,NA,0.0695674167518282
S1_2940981,1,2940981,0,1,NA,0.299262538650603
S1_2942391,1,2942391,0,1,NA,-0.0545946330407234
S1_2942412,1,2942412,0,1,NA,-0.0433199965959306
S1_2942413,1,2942413,0,1,NA,-0.0831977956327002
S1_2956835,1,2956835,0,1,NA,0.0685806854589083
S1_2957197,1,2957197,0,1,NA,0.248365057376956
S1_2957263,1,2957263,0,1,NA,-0.0733082556956247
S1_2957286,1,2957286,0,1,NA,0.188056843918539
S1_2957312,1,2957312,0,1,NA,-0.0542093374852455
S1_3000657,1,3000657,0,1,NA,-0.289798490596427
S1_3000668,1,3000668,0,1,NA,-0.383533051501619
S1_3000812,1,3000812,0,1,NA,0.269986143520628
S1_3000850,1,3000850,0,1,NA,0.068178841187036
S1_3001062,1,3001062,0,1,NA,0.337702783350038
S1_3010423,1,3010423,0,1,NA,-0.0483589294431741
S1_3022795,1,3022795,0,1,NA,-0.165604471508584
S1_3028475,1,3028475,0,1,NA,-0.155110416316874
S1_3028503,1,3028503,0,1,NA,-0.17411897775376
S1_3029136,1,3029136,0,1,NA,0.205672572896045
S1_3029139,1,3029139,0,1,NA,0.193710033649326
S1_3029205,1,3029205,0,1,NA,-0.00269808008601799
S1_3078487,1,3078487,0,1,NA,0.120238066358575
S1_3078874,1,3078874,0,1,NA,0.179842619740529
S1_3079131,1,3079131,0,1,NA,-0.195682820671937
S1_3079287,1,3079287,0,1,NA,-0.325576848870787
S1_3079325,1,3079325,0,1,NA,-0.239591099064152
S1_3079994,1,3079994,0,1,NA,-0.199579577073626
S1_3080098,1,3080098,0,1,NA,0.0467549458702601
S1_3081447,1,3081447,0,1,NA,0.125542230443833
S1_3081458,1,3081458,0,1,NA,0.0931021401995165
S1_3081692,1,3081692,0,1,NA,-0.0478155414329849
S1_3131760,1,3131760,0,1,NA,0.0361986585174768
S1_3136255,1,3136255,0,1,NA,-0.0360589035506256
S1_3136329,1,3136329,0,1,NA,0.0323267775406458
S1_3179303,1,3179303,0,1,NA,0.346318977884748
S1_3179376,1,3179376,0,1,NA,-0.136580563580946
S1_3190637,1,3190637,0,1,NA,0.212385559553785
S1_3190712,1,3190712,0,1,NA,-0.177248144181291
S1_3197122,1,3197122,0,1,NA,0.117035404069064
S1_3197144,1,3197144,0,1,NA,0.195542813597468
S1_3197156,1,3197156,0,1,NA,0.0216507639053355
S1_3197160,1,3197160,0,1,NA,-0.0793171388206918
S1_3197186,1,3197186,0,1,NA,0.0842848477733108
S1_3197225,1,3197225,0,1,NA,0.297827319948197
S1_3197228,1,3197228,0,1,NA,0.789966121934349
S1_3197312,1,3197312,0,1,NA,-0.0229603088534512
S1_3199277,1,3199277,0,1,NA,0.0110424895260546
S1_3199279,1,3199279,0,1,NA,0.12202711268252
S1_3199533,1,3199533,0,1,NA,0.0919562631823419
S1_3200233,1,3200233,0,1,NA,0.145668672741257
S1_3200355,1,3200355,0,1,NA,0.169785935979597
S1_3269837,1,3269837,0,1,NA,0.382295353171207
S1_3274469,1,3274469,0,1,NA,0.00493457085498641
S1_3276118,1,3276118,0,1,NA,NA
S1_3279302,1,3279302,0,1,NA,0.14123513932123
S1_3280221,1,3280221,0,1,NA,-0.0068510881201602
S1_3280248,1,3280248,0,1,NA,-0.188498130395825
S1_3286633,1,3286633,0,1,NA,0.0577658900857097
S1_3354800,1,3354800,0,1,NA,-0.908967343419113
S1_3355474,1,3355474,0,1,NA,-0.723621335127351
S1_3356400,1,3356400,0,1,NA,-0.0537991571612083
S1_3359309,1,3359309,0,1,NA,0.156108988148355
S1_3365546,1,3365546,0,1,NA,0.341078141657441
S1_3365613,1,3365613,0,1,NA,0.0281051948533734
S1_3365984,1,3365984,0,1,NA,-0.167974040101144
S1_3404081,1,3404081,0,1,NA,0.214352250117316
S1_3405270,1,3405270,0,1,NA,0.0275708494949764
S1_3405286,1,3405286,0,1,NA,-0.0489513705559646
S1_3408430,1,3408430,0,1,NA,0.0243206700053094
S1_3409249,1,3409249,0,1,NA,-0.150493103375997
S1_3409255,1,3409255,0,1,NA,0.0803813375842547
S1_3409290,1,3409290,0,1,NA,-0.1795079428001
S1_3409322,1,3409322,0,1,NA,0.136489351781803
S1_3409331,1,3409331,0,1,NA,0.198749193577912
S1_3409375,1,3409375,0,1,NA,0.0552347922940759
S1_3439048,1,3439048,0,1,NA,0.137526218397327
S1_3440091,1,3440091,0,1,NA,-0.066063243275484
S1_3474893,1,3474893,0,1,NA,-0.143782226486806
S1_3474940,1,3474940,0,1,NA,-0.155723459956419
S1_3647399,1,3647399,0,1,NA,-0.114335281665169
S1_3649734,1,3649734,0,1,NA,-0.062585860581251
S1_3649844,1,3649844,0,1,NA,0.209696973419838
S1_3650405,1,3650405,0,1,NA,0.0275977723522337
S1_3650848,1,3650848,0,1,NA,0.361294921359367
S1_3650875,1,3650875,0,1,NA,0.158703050212589
S1_3665201,1,3665201,0,1,NA,0.0605321306256557
S1_3665219,1,3665219,0,1,NA,-0.15766357125077
S1_3701096,1,3701096,0,1,NA,0.21787951641196
S1_3702509,1,3702509,0,1,NA,0.162950973384516
S1_3702520,1,3702520,0,1,NA,-0.0417077114257798
S1_3703088,1,3703088,0,1,NA,0.217001720905565
S1_3703141,1,3703141,0,1,NA,0.228372701349231
S1_3703225,1,3703225,0,1,NA,0.16921040163415
S1_3703561,1,3703561,0,1,NA,0.155880787479953
S1_3703701,1,3703701,0,1,NA,0.162683086842892
S1_3703855,1,3703855,0,1,NA,1.16562923907532
S1_3703856,1,3703856,0,1,NA,-0.168922778048156
S1_3703891,1,3703891,0,1,NA,0.259350331452786
S1_3703921,1,3703921,0,1,NA,0.106001558451109
S1_3703960,1,3703960,0,1,NA,0.0636781440104423
S1_3703996,1,3703996,0,1,NA,-0.176991925586417
S1_3704064,1,3704064,0,1,NA,1.10177600127918
S1_3704074,1,3704074,0,1,NA,-0.684406124052173
S1_3715240,1,3715240,0,1,NA,0.240043490318567
S1_3715269,1,3715269,0,1,NA,0.0921211816277323
S1_3731400,1,3731400,0,1,NA,0.200035534601422
S1_3731407,1,3731407,0,1,NA,0.150032801594048
S1_3734685,1,3734685,0,1,NA,0.252615776402178
S1_3734702,1,3734702,0,1,NA,1.71106419744625
S1_3734910,1,3734910,0,1,NA,-0.115498582053145
S1_3736125,1,3736125,0,1,NA,-0.139459648046278
S1_3736132,1,3736132,0,1,NA,0.185514952535349
S1_3736785,1,3736785,0,1,NA,-0.22037174487734
S1_3739508,1,3739508,0,1,NA,-0.225464175855676
S1_3739658,1,3739658,0,1,NA,0.0412970690240121
S1_3739861,1,3739861,0,1,NA,0.112927343199051
S1_3739939,1,3739939,0,1,NA,-0.280820748494032
S1_3739948,1,3739948,0,1,NA,0.0518228877634257
S1_3741759,1,3741759,0,1,NA,-0.0786380996137503
S1_3742006,1,3742006,0,1,NA,0.0223467760986214
S1_3742010,1,3742010,0,1,NA,0.0824794439713217
S1_3742398,1,3742398,0,1,NA,0.0474009474640995
S1_3878392,1,3878392,0,1,NA,0.0611459643892949
S1_3878526,1,3878526,0,1,NA,-0.2132000797369
S1_3886280,1,3886280,0,1,NA,0.0450264196978535
S1_3887491,1,3887491,0,1,NA,-0.116391513699379
S1_3889306,1,3889306,0,1,NA,-0.271629813708138
S1_3889317,1,3889317,0,1,NA,0.0788047957031545
S1_4018295,1,4018295,0,1,NA,-0.555961029925926
S1_4018470,1,4018470,0,1,NA,0.298317179501584
S1_4018519,1,4018519,0,1,NA,-0.337905804479566
S1_4022585,1,4022585,0,1,NA,0.263299139810856
S1_4040233,1,4040233,0,1,NA,-0.0868250208599314
S1_4040251,1,4040251,0,1,NA,-0.136672356228537
S1_4040654,1,4040654,0,1,NA,-0.695330594944648
S1_4041107,1,4041107,0,1,NA,0.416998558184811
S1_4042967,1,4042967,0,1,NA,-0.0501633218736572
S1_4042975,1,4042975,0,1,NA,-0.509286084037714
S1_4051463,1,4051463,0,1,NA,0.162345650398972
S1_4054150,1,4054150,0,1,NA,0.0161983721503324
S1_4055044,1,4055044,0,1,NA,-0.360794650116988
S1_4055146,1,4055146,0,1,NA,0.117880459602411
S1_4055200,1,4055200,0,1,NA,0.0841512524078379
S1_4055218,1,4055218,0,1,NA,0.122525556600155
S1_4055521,1,4055521,0,1,NA,-0.304926011119712
S1_4056057,1,4056057,0,1,NA,0.13498169940461
S1_4056065,1,4056065,0,1,NA,-0.689552945814374
S1_4056115,1,4056115,0,1,NA,0.182876576705048
S1_4056657,1,4056657,0,1,NA,0.143367384969389
S1_4057454,1,4057454,0,1,NA,0.203891538586943
S1_4057959,1,4057959,0,1,NA,-0.196528644625448
S1_4069263,1,4069263,0,1,NA,0.155719210254671
S1_4150350,1,4150350,0,1,NA,0.0932704975297542
S1_4150361,1,4150361,0,1,NA,-0.301853767641731
S1_4163141,1,4163141,0,1,NA,-0.148687019883082
S1_4173199,1,4173199,0,1,NA,0.173120102496235
S1_4187089,1,4187089,0,1,NA,-0.0114224445150435
S1_4187467,1,4187467,0,1,NA,0.826648796324342
S1_4241885,1,4241885,0,1,NA,0.0446342091618336
S1_4241933,1,4241933,0,1,NA,-0.00743194906546082
S1_4242027,1,4242027,0,1,NA,0.0625942683934997
S1_4242035,1,4242035,0,1,NA,-0.0125595345827927
S1_4242047,1,4242047,0,1,NA,0.00677255971139393
S1_4246336,1,4246336,0,1,NA,0.144960356282024
S1_4246347,1,4246347,0,1,NA,0.269474537265679
S1_4251025,1,4251025,0,1,NA,-0.470169008380831
S1_4292194,1,4292194,0,1,NA,0.0745501020816856
S1_4306819,1,4306819,0,1,NA,-0.287223514482117
S1_4309213,1,4309213,0,1,NA,-0.425870310971425
S1_4356991,1,4356991,0,1,NA,0.311877109008104
S1_4358623,1,4358623,0,1,NA,0.274301495265895
S1_4358624,1,4358624,0,1,NA,0.158078732697335
