Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.0262819919280407
S1_2091448,1,2091448,0,1,0.333622467329918
S1_2307029,1,2307029,0,1,0.0530929789488634
S1_2307053,1,2307053,0,1,0.0525136520590523
S1_2307134,1,2307134,0,1,0.221154587899266
S1_2467316,1,2467316,0,1,0.0665782668207605
S1_2469048,1,2469048,0,1,1.07038559967241
S1_2469056,1,2469056,0,1,0.711049595954698
S1_2469082,1,2469082,0,1,1.07038559967241
S1_2469093,1,2469093,0,1,0.38477686264381
S1_2544060,1,2544060,0,1,0.197597287273169
S1_2691904,1,2691904,0,1,0.691853050308231
S1_2691906,1,2691906,0,1,0.691853050308231
S1_2693670,1,2693670,0,1,1.31651515893435
S1_2693676,1,2693676,0,1,0.573997760707442
S1_2693869,1,2693869,0,1,0.227087882961036
S1_2693911,1,2693911,0,1,0.0352174783336926
S1_2693995,1,2693995,0,1,0.305479576183212
S1_2694004,1,2694004,0,1,0.41957819082582
S1_2740925,1,2740925,0,1,0.327751045876547
S1_2753153,1,2753153,0,1,0.133734411548508
S1_2753327,1,2753327,0,1,0.26471054179501
S1_2753420,1,2753420,0,1,0.35581500805026
S1_2784213,1,2784213,0,1,0.0469184168426701
S1_2784215,1,2784215,0,1,0.0455602301933624
S1_2801538,1,2801538,0,1,0.593055381961886
S1_2803659,1,2803659,0,1,0.0531256154659217
S1_2803686,1,2803686,0,1,0.489988763937442
S1_2937746,1,2937746,0,1,0.077748030558671
S1_3010418,1,3010418,0,1,0.237611548581498
S1_3010423,1,3010423,0,1,0.237611548581498
S1_3010424,1,3010424,0,1,0.237611548581498
S1_3010434,1,3010434,0,1,0.237611548581498
S1_3010439,1,3010439,0,1,0.00663376496318925
S1_3010445,1,3010445,0,1,0.249689106844227
S1_3010447,1,3010447,0,1,0.249689106844227
S1_3029136,1,3029136,0,1,0.0523687160405269
S1_3029139,1,3029139,0,1,0.129339805911045
S1_3135749,1,3135749,0,1,0.16982447391907
S1_3135753,1,3135753,0,1,0.0292612161595594
S1_3197144,1,3197144,0,1,0.12460808702192
S1_3197156,1,3197156,0,1,0.175764142602309
S1_3197160,1,3197160,0,1,0.277613144927751
S1_3197164,1,3197164,0,1,0.517789506858919
S1_3269687,1,3269687,0,1,0.245381526645688
S1_3279302,1,3279302,0,1,0.458452658175597
S1_3282170,1,3282170,0,1,0.0135064506980621
S1_3405322,1,3405322,0,1,0.0420349454904312
S1_3405346,1,3405346,0,1,0.0420349454904312
S1_3405632,1,3405632,0,1,0.0736237877299956
S1_3650455,1,3650455,0,1,0.625492445632876
S1_3703741,1,3703741,0,1,0.0191830607727812
S1_3703762,1,3703762,0,1,0.10610060232425
S1_3739861,1,3739861,0,1,0.00826515453057242
S1_4018295,1,4018295,0,1,1.27771867236715
S1_4040233,1,4040233,0,1,0.0198300106469819
S1_4040251,1,4040251,0,1,0.130123832593511
S1_4452378,1,4452378,0,1,0.324075699521641
S1_4519154,1,4519154,0,1,0.0589741422054384
S1_4548845,1,4548845,0,1,0.0350996483748793
S1_4979298,1,4979298,0,1,0.00474555642870603
S1_4994210,1,4994210,0,1,0.306543358582643
S1_5006696,1,5006696,0,1,0.418498178097904
S1_5091849,1,5091849,0,1,0.164008862195995
S1_5745185,1,5745185,0,1,0.285463162791347
S1_5745195,1,5745195,0,1,0.389971002723534
S1_5745514,1,5745514,0,1,0.770155921256989
S1_5745520,1,5745520,0,1,1.22102194614612
S1_6220288,1,6220288,0,1,0.758864374107632
S1_6220289,1,6220289,0,1,0.758864374107632
S1_6234773,1,6234773,0,1,0.569874010610249
S1_6234790,1,6234790,0,1,0.658021230195382
S1_6234801,1,6234801,0,1,0.176526087926555
S1_6425499,1,6425499,0,1,0.845159100534674
S1_6425509,1,6425509,0,1,0.421752236397023
S1_6431158,1,6431158,0,1,0.105407616801166
S1_6431197,1,6431197,0,1,0.0144538069776779
S1_6431227,1,6431227,0,1,0.358900201009193
S1_6433450,1,6433450,0,1,1.64975460186648
S1_6549984,1,6549984,0,1,0.655917669312158
S1_6850821,1,6850821,0,1,0.358891482744914
S1_6921570,1,6921570,0,1,0.18402940273243
S1_6922850,1,6922850,0,1,0.244172343412685
S1_6923719,1,6923719,0,1,0.207847530183524
S1_6923804,1,6923804,0,1,0.365093519157856
S1_7079762,1,7079762,0,1,0.778114530691093
S1_7091205,1,7091205,0,1,1.47785980563865
S1_7161470,1,7161470,0,1,0.0910026762633739
S1_7161473,1,7161473,0,1,0.0910026762633739
S1_7299841,1,7299841,0,1,1.09691672087824
S1_7355728,1,7355728,0,1,1.27789723531652
S1_7355735,1,7355735,0,1,0.0302685367537003
S1_7355739,1,7355739,0,1,0.468373844138217
S1_7389879,1,7389879,0,1,0.169200029482421
S1_7390282,1,7390282,0,1,0.949300176649631
S1_7390746,1,7390746,0,1,0.326055220772019
S1_7390758,1,7390758,0,1,0.000270911073946303
S1_7390769,1,7390769,0,1,1.20252093928891
S1_7390776,1,7390776,0,1,0.0165801758459829
S1_7391420,1,7391420,0,1,0.102556155411799
S1_7397625,1,7397625,0,1,0.645809904148884
S1_8038925,1,8038925,0,1,1.5242197383201
S1_8271524,1,8271524,0,1,0.169369672481628
S1_8355740,1,8355740,0,1,0.0935581406082547
S1_8450316,1,8450316,0,1,1.27523931891566
S1_8538065,1,8538065,0,1,0.497566930591057
S1_8538275,1,8538275,0,1,0.599566582560074
S1_8541287,1,8541287,0,1,0.337302626257521
S1_8637215,1,8637215,0,1,0.656611560467996
S1_8656801,1,8656801,0,1,1.50982324554522
S1_8656813,1,8656813,0,1,0.0947835629119825
S1_9058898,1,9058898,0,1,0.206359044807005
S1_9058931,1,9058931,0,1,0.60982238270822
S1_9123511,1,9123511,0,1,0.101767092900994
S1_9216202,1,9216202,0,1,0.185511649034602
S1_9301439,1,9301439,0,1,0.300737608932661
S1_9396313,1,9396313,0,1,0.504688438036123
S1_9396331,1,9396331,0,1,0.706037392088196
S1_9437011,1,9437011,0,1,0.290265971385247
S1_9526267,1,9526267,0,1,0.788347024484822
S1_9581609,1,9581609,0,1,0.578973383191632
S1_9581620,1,9581620,0,1,0.512943381797678
S1_9956400,1,9956400,0,1,0.156065198799783
S1_9956412,1,9956412,0,1,0.389394522795671
S1_9957099,1,9957099,0,1,0.677015283057029
S1_10096289,1,10096289,0,1,0.375481257519709
S1_10436215,1,10436215,0,1,0.437909838256193
S1_10436225,1,10436225,0,1,0.38360719663731
S1_10436226,1,10436226,0,1,0.420835906012059
S1_10436233,1,10436233,0,1,0.420835906012059
S1_10584075,1,10584075,0,1,0.216631539443064
S1_10584085,1,10584085,0,1,0.0115983843646806
S1_10584153,1,10584153,0,1,0.436103166137705
S1_10826196,1,10826196,0,1,0.0064501167703804
S1_10826945,1,10826945,0,1,0.80445313581454
S1_10826970,1,10826970,0,1,0.0307079346483964
S1_10899900,1,10899900,0,1,0.103604423393901
S1_10960784,1,10960784,0,1,0.425109674384329
S1_10960811,1,10960811,0,1,0.244349059582006
S1_10960976,1,10960976,0,1,0.66249193567412
S1_11476884,1,11476884,0,1,1.12381336308197
S1_11533071,1,11533071,0,1,0.224054305600568
S1_11793062,1,11793062,0,1,0.0846535105025503
S1_11910984,1,11910984,0,1,0.768313941478061
S1_11911006,1,11911006,0,1,0.538215737252884
S1_11944909,1,11944909,0,1,0.334733968376136
S1_11949055,1,11949055,0,1,0.447998216376795
S1_11949092,1,11949092,0,1,0.822579044360003
S1_11949102,1,11949102,0,1,0.447998216376795
S1_11949112,1,11949112,0,1,0.552508528322313
S1_11951941,1,11951941,0,1,0.119126488987184
S1_11951944,1,11951944,0,1,0.0314119591878143
S1_11992906,1,11992906,0,1,0.0391229976139732
S1_12146738,1,12146738,0,1,0.205710124083364
S1_12169653,1,12169653,0,1,0.630510857554346
S1_12176349,1,12176349,0,1,0.328841917797168
S1_12176352,1,12176352,0,1,0.501241526093229
S1_12209994,1,12209994,0,1,0.657377234486461
S1_12256115,1,12256115,0,1,1.09890097306967
S1_12309541,1,12309541,0,1,0.102589550648252
S1_12309645,1,12309645,0,1,0.270472030962174
S1_12309647,1,12309647,0,1,0.29985728315882
S1_12344369,1,12344369,0,1,0.428635854172408
S1_12344374,1,12344374,0,1,0.0685147175826118
S1_12344470,1,12344470,0,1,0.048988811105154
S1_12357413,1,12357413,0,1,0.153960539081974
S1_12481563,1,12481563,0,1,0.3056393949087
S1_12481583,1,12481583,0,1,1.28760804083924
S1_12521405,1,12521405,0,1,1.07600789897835
S1_12521523,1,12521523,0,1,1.45426485082119
S1_12521525,1,12521525,0,1,0.469846806006202
S1_12521527,1,12521527,0,1,1.45426485082119
S1_12852920,1,12852920,0,1,0.205204677767411
S1_12855584,1,12855584,0,1,0.158004010370452
S1_12855585,1,12855585,0,1,0.158004010370452
S1_13643091,1,13643091,0,1,0.551574741161861
S1_14032166,1,14032166,0,1,0.282055275592188
S1_14032198,1,14032198,0,1,0.228254682344672
S1_14033579,1,14033579,0,1,0.0530353870189286
S1_14103918,1,14103918,0,1,0.587948291876482
S1_14165553,1,14165553,0,1,0.633250579609078
S1_14165556,1,14165556,0,1,0.261002903221227
S1_14165569,1,14165569,0,1,0.171369027030096
S1_14169991,1,14169991,0,1,0.255880112467048
S1_14449070,1,14449070,0,1,0.381065780329161
S1_14449371,1,14449371,0,1,0.163803720959074
S1_14449374,1,14449374,0,1,0.492928505732621
S1_14449375,1,14449375,0,1,0.13491552335374
S1_14449382,1,14449382,0,1,0.13491552335374
S1_14510422,1,14510422,0,1,0.00979080920898035
S1_14803790,1,14803790,0,1,0.00992805792098749
S1_14852237,1,14852237,0,1,0.0240773096526368
S1_15075522,1,15075522,0,1,0.132708405416121
S1_15134219,1,15134219,0,1,0.066538504895804
S1_15169935,1,15169935,0,1,0.0466177663933474
S1_15169946,1,15169946,0,1,1.00975479895459
S1_15353573,1,15353573,0,1,0.237143060388535
S1_15353577,1,15353577,0,1,0.00973754740200778
S1_15779598,1,15779598,0,1,0.615109458883823
S1_15779616,1,15779616,0,1,0.716061892677964
S1_15995473,1,15995473,0,1,3.1910060456785
S1_16698844,1,16698844,0,1,0.0647496724851059
S1_16698847,1,16698847,0,1,1.80015636559525
S1_16777521,1,16777521,0,1,0.1487034953424
S1_16783629,1,16783629,0,1,0.986271226363935
S1_16783659,1,16783659,0,1,0.933384951829656
S1_16825995,1,16825995,0,1,0.0846764908048113
S1_16826035,1,16826035,0,1,0.496763146136863
S1_16826037,1,16826037,0,1,0.496763146136863
S1_17494066,1,17494066,0,1,0.115663523433811
S1_17494133,1,17494133,0,1,1.37514348779301
S1_17673474,1,17673474,0,1,0.511271760675415
S1_17679542,1,17679542,0,1,0.394008867873872
S1_17679543,1,17679543,0,1,0.197600133752706
S1_17680181,1,17680181,0,1,0.672054875748977
S1_18128939,1,18128939,0,1,2.78634368964538
S1_18199313,1,18199313,0,1,0.909481685779735
S1_18199356,1,18199356,0,1,0.216404408498729
S1_18199385,1,18199385,0,1,0.216404408498729
S1_18199403,1,18199403,0,1,0.18563854308093
S1_18200092,1,18200092,0,1,1.6907652718401
S1_19104390,1,19104390,0,1,0.900667551094098
S1_19235831,1,19235831,0,1,0.338317163827905
S1_19296025,1,19296025,0,1,0.0103032571537075
S1_19641987,1,19641987,0,1,0.538724737962786
S1_19642471,1,19642471,0,1,0.15907025005038
S1_19642472,1,19642472,0,1,0.0173437087525431
S1_20908061,1,20908061,0,1,0.0137853367756405
S1_20908700,1,20908700,0,1,0.305041064310079
S1_21471998,1,21471998,0,1,0.130018694990922
S1_21472039,1,21472039,0,1,0.215066192703071
S1_21474433,1,21474433,0,1,0.458553661817918
S1_22069444,1,22069444,0,1,0.338415981434052
S1_22069470,1,22069470,0,1,0.233727201770078
S1_22069480,1,22069480,0,1,0.461820239082594
S1_22656076,1,22656076,0,1,0.0750789066434905
S1_22889156,1,22889156,0,1,0.234365251964763
S1_22889335,1,22889335,0,1,0.127431319903696
S1_23065763,1,23065763,0,1,0.0547144115823784
S1_23564478,1,23564478,0,1,0.320117716107832
S1_23566233,1,23566233,0,1,0.463817064095189
S1_23609916,1,23609916,0,1,0.846496188751689
S1_23937384,1,23937384,0,1,0.46404570294226
S1_24206867,1,24206867,0,1,0.108305545290741
S1_24206891,1,24206891,0,1,0.0302074545566422
S1_24206895,1,24206895,0,1,0.106578192706485
S1_24583378,1,24583378,0,1,0.012436598614122
S1_24677190,1,24677190,0,1,0.159149051939607
S1_24744012,1,24744012,0,1,0.357727049831615
S1_24931653,1,24931653,0,1,0.142071437538176
S1_25104791,1,25104791,0,1,0.260699805820006
S1_25104823,1,25104823,0,1,0.909757324413462
S1_25376989,1,25376989,0,1,1.88185953725841
S1_25416030,1,25416030,0,1,1.51343757251315
S1_25876183,1,25876183,0,1,0.273121138546317
S1_25876187,1,25876187,0,1,1.44440521835566
S1_26037580,1,26037580,0,1,0.356222483487643
S1_26331735,1,26331735,0,1,1.26958128705228
S1_26577939,1,26577939,0,1,0.0224080332254561
S1_26577948,1,26577948,0,1,0.379706565463837
S1_26577963,1,26577963,0,1,0.0224080332254561
S1_26690896,1,26690896,0,1,0.882157339466213
S1_26690897,1,26690897,0,1,0.832992519797882
S1_26690898,1,26690898,0,1,0.187371588659379
S1_26693198,1,26693198,0,1,0.32217028427903
S1_26693215,1,26693215,0,1,1.79060553503536
S1_26826973,1,26826973,0,1,0.138869040534085
S1_26912617,1,26912617,0,1,0.607537038782459
S1_27100391,1,27100391,0,1,0.549480001670616
S1_27501695,1,27501695,0,1,0.100613149791609
S1_28293011,1,28293011,0,1,2.08533601569568
S1_28610542,1,28610542,0,1,0.529893030784287
S1_28610548,1,28610548,0,1,0.30362088012471
S1_28765554,1,28765554,0,1,0.731252071501936
S1_28794001,1,28794001,0,1,0.264219504731802
S1_28794056,1,28794056,0,1,0.343391223694751
