Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,-0.0277308625099931
S1_128373,1,128373,0,1,NA,-0.27655067942146
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,0.569864700940819
S1_985248,1,985248,0,1,NA,0.145433886296425
S1_1000282,1,1000282,0,1,NA,0.208103617991966
S1_1001511,1,1001511,0,1,NA,NA
S1_1167803,1,1167803,0,1,NA,NA
S1_1195312,1,1195312,0,1,NA,-0.324871265825959
S1_1568364,1,1568364,0,1,NA,0.131666651816552
S1_1665404,1,1665404,0,1,NA,0.30498258005844
S1_1665418,1,1665418,0,1,NA,0.859432343486426
S1_1665430,1,1665430,0,1,NA,0.0794853470463371
S1_1686778,1,1686778,0,1,NA,0.238943512970435
S1_1763337,1,1763337,0,1,NA,0.00349317084623674
S1_1763359,1,1763359,0,1,NA,-0.0590129945858575
S1_1763421,1,1763421,0,1,NA,0.192057295363347
S1_1780412,1,1780412,0,1,NA,NA
S1_1787870,1,1787870,0,1,NA,-0.0971926861744963
S1_1787892,1,1787892,0,1,NA,-0.111795619127501
S1_1792012,1,1792012,0,1,NA,-0.24035019816299
S1_1804228,1,1804228,0,1,NA,-0.110867485489321
S1_1804237,1,1804237,0,1,NA,-0.216986832390197
S1_1957407,1,1957407,0,1,NA,-0.238313322667452
S1_2032165,1,2032165,0,1,NA,-0.200699950758503
S1_2089532,1,2089532,0,1,NA,0.121744678968854
S1_2089585,1,2089585,0,1,NA,-0.0438746382605054
S1_2091448,1,2091448,0,1,NA,0.217662666378897
S1_2091497,1,2091497,0,1,NA,-0.00583852464252932
S1_2304094,1,2304094,0,1,NA,-0.247059037587252
S1_2306736,1,2306736,0,1,NA,-0.0945503988687248
S1_2306739,1,2306739,0,1,NA,-0.182761114799431
S1_2307001,1,2307001,0,1,NA,0.0697619724720237
S1_2307011,1,2307011,0,1,NA,0.0449870642662026
S1_2307071,1,2307071,0,1,NA,0.0617945618849272
S1_2307256,1,2307256,0,1,NA,0.515426484056357
S1_2307287,1,2307287,0,1,NA,0.371001322375772
S1_2307305,1,2307305,0,1,NA,NA
S1_2307776,1,2307776,0,1,NA,-0.0113910152045321
S1_2336405,1,2336405,0,1,NA,0.167999243476852
