Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.532597813741196
S1_2091448,1,2091448,0,1,0.865273358308172
S1_2307029,1,2307029,0,1,0.694132557174682
S1_2307053,1,2307053,0,1,0.546100918161397
S1_2307134,1,2307134,0,1,NA
S1_2467316,1,2467316,0,1,0.638650890845812
S1_2469048,1,2469048,0,1,NA
S1_2469056,1,2469056,0,1,NA
S1_2469082,1,2469082,0,1,NA
S1_2469093,1,2469093,0,1,0.0150351615334174
S1_2544060,1,2544060,0,1,0.511491821560202
S1_2691904,1,2691904,0,1,0.360505213387113
S1_2691906,1,2691906,0,1,0.360505213387113
S1_2693670,1,2693670,0,1,2.72471583924727
S1_2693676,1,2693676,0,1,0.57697667614139
S1_2693869,1,2693869,0,1,0.703207854306994
S1_2693911,1,2693911,0,1,0.361696207005398
S1_2693995,1,2693995,0,1,0.245571308051696
S1_2694004,1,2694004,0,1,1.06445528975396
S1_2740925,1,2740925,0,1,0.182748752912848
S1_2753153,1,2753153,0,1,0.604270033759696
S1_2753327,1,2753327,0,1,0.0983348278041254
S1_2753420,1,2753420,0,1,0.968185802662727
S1_2784213,1,2784213,0,1,0.255125810474889
S1_2784215,1,2784215,0,1,0.39575858045529
S1_2801538,1,2801538,0,1,1.53158100296334
S1_2803659,1,2803659,0,1,1.10787417451162
S1_2803686,1,2803686,0,1,0.24520122986751
S1_2937746,1,2937746,0,1,0.0455010649560531
S1_3010418,1,3010418,0,1,0.468037261944985
S1_3010423,1,3010423,0,1,0.468037261944985
S1_3010424,1,3010424,0,1,0.468037261944985
S1_3010434,1,3010434,0,1,0.468037261944985
S1_3010439,1,3010439,0,1,0.947381507717821
S1_3010445,1,3010445,0,1,0.468494735366479
S1_3010447,1,3010447,0,1,0.468494735366479
S1_3029136,1,3029136,0,1,0.750989417301463
S1_3029139,1,3029139,0,1,0.833454729432141
S1_3135749,1,3135749,0,1,0.380519236767702
S1_3135753,1,3135753,0,1,0.731134648075527
S1_3197144,1,3197144,0,1,0.443944086192148
S1_3197156,1,3197156,0,1,0.286193119440228
S1_3197160,1,3197160,0,1,0.302793852794159
S1_3197164,1,3197164,0,1,0.580922523359403
S1_3269687,1,3269687,0,1,0.805274357552215
S1_3279302,1,3279302,0,1,0.423120181047391
S1_3282170,1,3282170,0,1,0.585248454523792
S1_3405322,1,3405322,0,1,0.250887423926857
S1_3405346,1,3405346,0,1,0.250887423926857
S1_3405632,1,3405632,0,1,0.702833445988392
S1_3650455,1,3650455,0,1,0.334167170608398
S1_3703741,1,3703741,0,1,1.17523746563579
S1_3703762,1,3703762,0,1,0.288192656174704
S1_3739861,1,3739861,0,1,0.881265333940803
S1_4018295,1,4018295,0,1,1.6008108601852
S1_4040233,1,4040233,0,1,0.121072023986802
S1_4040251,1,4040251,0,1,0.518527645873179
S1_4452378,1,4452378,0,1,0.124394158491324
S1_4519154,1,4519154,0,1,0.82230011334351
S1_4548845,1,4548845,0,1,0.392671263331807
S1_4979298,1,4979298,0,1,0.659711616143964
S1_4994210,1,4994210,0,1,0.520856066095787
S1_5006696,1,5006696,0,1,1.7341556758221
S1_5091849,1,5091849,0,1,0.764382861598196
S1_5745185,1,5745185,0,1,1.28010644951818
S1_5745195,1,5745195,0,1,NA
