Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,-0.155359287297756
S1_128373,1,128373,0,1,NA,0.359123641131902
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,-1.40230888024465
S1_985248,1,985248,0,1,NA,-0.044769972053885
S1_1000282,1,1000282,0,1,NA,-0.202009474032224
S1_1001511,1,1001511,0,1,NA,NA
S1_1167803,1,1167803,0,1,NA,NA
S1_1195312,1,1195312,0,1,NA,0.429502259472969
S1_1568364,1,1568364,0,1,NA,-0.785004021742409
S1_1665404,1,1665404,0,1,NA,0.349596432538789
S1_1665418,1,1665418,0,1,NA,0.267165613746869
S1_1665430,1,1665430,0,1,NA,-0.256670377650053
S1_1686778,1,1686778,0,1,NA,-0.284013837151861
S1_1763337,1,1763337,0,1,NA,0.392190573593297
S1_1763359,1,1763359,0,1,NA,-0.116048523578471
S1_1763421,1,1763421,0,1,NA,-0.106957053841654
S1_1780412,1,1780412,0,1,NA,NA
S1_1787870,1,1787870,0,1,NA,0.0684612711071679
S1_1787892,1,1787892,0,1,NA,0.206525001332963
S1_1792012,1,1792012,0,1,NA,0.270454351344682
S1_1804228,1,1804228,0,1,NA,-0.0994065158539001
S1_1804237,1,1804237,0,1,NA,0.0703266634494355
S1_1957407,1,1957407,0,1,NA,-0.256771198333084
S1_2032165,1,2032165,0,1,NA,0.276194080035452
S1_2089532,1,2089532,0,1,NA,-0.389910135388462
S1_2089585,1,2089585,0,1,NA,0.259866156891604
S1_2091448,1,2091448,0,1,NA,-0.507076896782308
S1_2091497,1,2091497,0,1,NA,0.658863560142791
S1_2304094,1,2304094,0,1,NA,0.237189684070287
S1_2306736,1,2306736,0,1,NA,-0.135424738410336
S1_2306739,1,2306739,0,1,NA,-0.381197987122277
S1_2307001,1,2307001,0,1,NA,-0.424945645359287
S1_2307011,1,2307011,0,1,NA,-0.345849379867758
S1_2307071,1,2307071,0,1,NA,-0.144860013285069
S1_2307256,1,2307256,0,1,NA,-0.31630065308768
S1_2307287,1,2307287,0,1,NA,0.021721842389141
S1_2307305,1,2307305,0,1,NA,NA
S1_2307776,1,2307776,0,1,NA,0.595049613778684
