Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,0.162238393085437,0.0279074866757248
S1_128373,1,128373,0,1,1.04048233880118,1.52834071391851
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,0.329799232369818,0.536430119165558
S1_985248,1,985248,0,1,0.0181304698004359,0.105942852823322
S1_1000282,1,1000282,0,1,0.0272632157878666,0.140204960495188
S1_1001511,1,1001511,0,1,NA,NA
S1_1167803,1,1167803,0,1,NA,NA
S1_1195312,1,1195312,0,1,1.68931947308649,2.27925639635187
S1_1568364,1,1568364,0,1,1.33214524373453,1.87570728685545
S1_1665404,1,1665404,0,1,0.849599278953308,0.66359113901938
S1_1665418,1,1665418,0,1,0.944089806690612,1.31590980800674
S1_1665430,1,1665430,0,1,0.358033737088107,0.226884778275641
S1_1686778,1,1686778,0,1,0.138361490972171,0.352958849525206
S1_1763337,1,1763337,0,1,0.240847626735016,0.34503055038791
S1_1763359,1,1763359,0,1,0.544633006422817,0.542661382728517
S1_1763421,1,1763421,0,1,0.214696691472926,0.396851291475432
S1_1780412,1,1780412,0,1,NA,NA
S1_1787870,1,1787870,0,1,0.360549529193525,0.590743006904183
S1_1787892,1,1787892,0,1,0.889288677223848,0.343638556234165
S1_1792012,1,1792012,0,1,0.493647400450219,0.447031943500883
S1_1804228,1,1804228,0,1,0.327610345413651,0.334664182647979
S1_1804237,1,1804237,0,1,0.479745806180426,0.204737059535475
S1_1957407,1,1957407,0,1,0.110083414785307,0.21338194630099
S1_2032165,1,2032165,0,1,0.136023882724027,0.33027576585581
S1_2089532,1,2089532,0,1,0.515695297324565,0.865642026698749
S1_2089585,1,2089585,0,1,0.121030989770181,0.0180504375998816
S1_2091448,1,2091448,0,1,1.20469394867846,1.56359666370163
S1_2091497,1,2091497,0,1,0.507638863954927,0.652625895928898
S1_2304094,1,2304094,0,1,0.597613300207858,0.597613300207858
S1_2306736,1,2306736,0,1,0.0338236060788473,0.0806659280868981
S1_2306739,1,2306739,0,1,0.552461564850396,0.0678489872793216
S1_2307001,1,2307001,0,1,0.81574110181749,1.21207895055092
S1_2307011,1,2307011,0,1,0.130512485409056,0.275155282364634
S1_2307071,1,2307071,0,1,0.115050474812815,0.293749365122404
S1_2307256,1,2307256,0,1,1.04692046256584,1.4581157579728
S1_2307287,1,2307287,0,1,0.490483887193141,0.533370578624968
S1_2307305,1,2307305,0,1,NA,NA
S1_2307776,1,2307776,0,1,0.0133186950988432,0.0941486790640194
S1_2336405,1,2336405,0,1,1.1453847381525,1.58889471661855
S1_2431751,1,2431751,0,1,1.07018609849928,1.07018609849928
S1_2466885,1,2466885,0,1,NA,NA
S1_2467289,1,2467289,0,1,0.0537981148063753,0.208359051071904
S1_2467298,1,2467298,0,1,0.117883577622492,0.0169450153147525
S1_2467316,1,2467316,0,1,0.0377969211273904,0.108314796564172
S1_2467319,1,2467319,0,1,0.297493828690685,0.31626624496057
S1_2467326,1,2467326,0,1,0.0665893519339948,0.0491360427015648
S1_2467328,1,2467328,0,1,NA,NA
S1_2467352,1,2467352,0,1,0.314005240161459,0.530110270293129
S1_2468221,1,2468221,0,1,0.121126121144743,0.339531624763481
S1_2469048,1,2469048,0,1,0.758729017254724,0.633851443574804
