Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,-0.539312148516882
S1_128373,1,128373,0,1,NA,0.252899823869293
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,1.58839749955007
S1_985248,1,985248,0,1,NA,-0.49426147520842
S1_1000282,1,1000282,0,1,NA,-0.578386046698838
S1_1001511,1,1001511,0,1,NA,-1.04703805743829
S1_1167803,1,1167803,0,1,NA,-2.07139652940382
S1_1195312,1,1195312,0,1,NA,0.0547191759936573
S1_1568364,1,1568364,0,1,NA,1.50637991361372
S1_1665404,1,1665404,0,1,NA,-0.273184756406679
S1_1665418,1,1665418,0,1,NA,-2.07139652940382
S1_1665430,1,1665430,0,1,NA,0.255061733283763
S1_1686778,1,1686778,0,1,NA,-0.59902645860544
S1_1763337,1,1763337,0,1,NA,-0.181763716847866
S1_1763359,1,1763359,0,1,NA,1.00245377677466
S1_1763421,1,1763421,0,1,NA,-0.7255413671788
S1_1780412,1,1780412,0,1,NA,-1.05439655699242
S1_1787870,1,1787870,0,1,NA,-0.807884976940281
S1_1787892,1,1787892,0,1,NA,0.391011909643712
S1_1792012,1,1792012,0,1,NA,1.24597327443381
S1_1804228,1,1804228,0,1,NA,-0.545370548540631
S1_1804237,1,1804237,0,1,NA,-0.390468233053584
S1_1957407,1,1957407,0,1,NA,0.724275965966572
S1_2032165,1,2032165,0,1,NA,-0.374759674912394
S1_2089532,1,2089532,0,1,NA,-0.17103264081449
S1_2089585,1,2089585,0,1,NA,0.354507558486337
S1_2091448,1,2091448,0,1,NA,0.0623369028093188
S1_2091497,1,2091497,0,1,NA,1.1740920483085
S1_2304094,1,2304094,0,1,NA,0.799928856042216
S1_2306736,1,2306736,0,1,NA,0.460308695403421
S1_2306739,1,2306739,0,1,NA,0.460308695403421
S1_2307001,1,2307001,0,1,NA,0.138152001025672
S1_2307011,1,2307011,0,1,NA,0.401659627693683
S1_2307071,1,2307071,0,1,NA,-0.19781792769992
S1_2307256,1,2307256,0,1,NA,1.23855843620684
S1_2307287,1,2307287,0,1,NA,1.97389519944895
S1_2307305,1,2307305,0,1,NA,1.23855843620684
S1_2307776,1,2307776,0,1,NA,0.599922055324337
S1_2336405,1,2336405,0,1,NA,-0.354834638541433
S1_2431751,1,2431751,0,1,NA,0.736067939221204
S1_2466885,1,2466885,0,1,NA,-1.09399010997983
S1_2467289,1,2467289,0,1,NA,0.22501250354017
S1_2467298,1,2467298,0,1,NA,0.530993716270485
S1_2467316,1,2467316,0,1,NA,0.00854807248995382
S1_2467319,1,2467319,0,1,NA,0.973928206162865
S1_2467326,1,2467326,0,1,NA,0.481706490249136
S1_2467328,1,2467328,0,1,NA,0.725919169020971
S1_2467352,1,2467352,0,1,NA,0.11729903977175
S1_2468221,1,2468221,0,1,NA,-0.000501129246202769
S1_2469048,1,2469048,0,1,NA,0.119601571209125
S1_2469056,1,2469056,0,1,NA,2.5142226804796
S1_2469093,1,2469093,0,1,NA,0.18350771923115
S1_2470205,1,2470205,0,1,NA,-0.877543242729561
S1_2537494,1,2537494,0,1,NA,-0.471548087049101
S1_2540555,1,2540555,0,1,NA,1.61310078321928
S1_2544068,1,2544068,0,1,NA,2.5142226804796
S1_2657797,1,2657797,0,1,NA,0.156286959743823
S1_2685989,1,2685989,0,1,NA,-0.546432313311686
S1_2686010,1,2686010,0,1,NA,0.610726924534937
S1_2691832,1,2691832,0,1,NA,-0.36646259139339
S1_2691875,1,2691875,0,1,NA,-0.122019438912556
S1_2691904,1,2691904,0,1,NA,-0.885870347450876
S1_2693911,1,2693911,0,1,NA,0.0430242340189825
S1_2693968,1,2693968,0,1,NA,0.0195530699945943
S1_2693969,1,2693969,0,1,NA,-0.591335961990052
S1_2693995,1,2693995,0,1,NA,0.541854714461692
S1_2693998,1,2693998,0,1,NA,-0.0469830941956924
S1_2727652,1,2727652,0,1,NA,0.174308615356562
S1_2730433,1,2730433,0,1,NA,0.723494908680039
S1_2730435,1,2730435,0,1,NA,0.948729434332236
S1_2739890,1,2739890,0,1,NA,-1.05439655699242
S1_2740904,1,2740904,0,1,NA,0.735857427461787
S1_2740913,1,2740913,0,1,NA,0.528138122418899
S1_2740924,1,2740924,0,1,NA,1.54104325259062
S1_2740925,1,2740925,0,1,NA,0.97717062945086
S1_2745817,1,2745817,0,1,NA,-0.254434009619131
S1_2746546,1,2746546,0,1,NA,2.38253863361002
S1_2747010,1,2747010,0,1,NA,-0.1592331716951
S1_2748931,1,2748931,0,1,NA,0.851336610768561
S1_2753170,1,2753170,0,1,NA,0.178979582480071
S1_2753256,1,2753256,0,1,NA,0.0616881722185827
S1_2753385,1,2753385,0,1,NA,-0.0538027682704716
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,NA,-0.395827059317814
S1_2754198,1,2754198,0,1,NA,-1.05439655699242
S1_2754503,1,2754503,0,1,NA,-0.4569876311444
S1_2784031,1,2784031,0,1,NA,1.19365193315141
S1_2784065,1,2784065,0,1,NA,-0.354439751116439
S1_2784178,1,2784178,0,1,NA,0.388023555165124
S1_2784215,1,2784215,0,1,NA,0.339850844625012
S1_2794443,1,2794443,0,1,NA,0.851336610768561
S1_2794651,1,2794651,0,1,NA,0.180413522587059
S1_2794670,1,2794670,0,1,NA,0.242878236493419
S1_2801538,1,2801538,0,1,NA,-0.0852428109334357
S1_2801547,1,2801547,0,1,NA,-0.119231723636635
S1_2803636,1,2803636,0,1,NA,-0.181107669017237
S1_2803659,1,2803659,0,1,NA,-0.23359038365811
S1_2803686,1,2803686,0,1,NA,1.43043822988217
S1_2842393,1,2842393,0,1,NA,-0.282351679563464
S1_2842395,1,2842395,0,1,NA,-0.380639165774048
S1_2842612,1,2842612,0,1,NA,-0.555671208886457
S1_2858812,1,2858812,0,1,NA,0.270378387459724
S1_2858936,1,2858936,0,1,NA,0.242213446936429
S1_2872305,1,2872305,0,1,NA,-1.29915413062441
S1_2872340,1,2872340,0,1,NA,-0.29011882187502
S1_2937746,1,2937746,0,1,NA,-0.795882395423511
S1_2940981,1,2940981,0,1,NA,-0.590661463300581
S1_2942391,1,2942391,0,1,NA,0.506007981042872
S1_2942412,1,2942412,0,1,NA,0.126458737528218
S1_2942413,1,2942413,0,1,NA,-0.0143756097834706
S1_2956835,1,2956835,0,1,NA,-0.54229637886804
S1_2957197,1,2957197,0,1,NA,0.0383330918310077
S1_2957263,1,2957263,0,1,NA,1.33017370497463
S1_2957286,1,2957286,0,1,NA,0.216129039322044
S1_2957312,1,2957312,0,1,NA,-0.0551653387034803
S1_3000657,1,3000657,0,1,NA,1.16712890768445
S1_3000668,1,3000668,0,1,NA,1.16712890768445
S1_3000812,1,3000812,0,1,NA,-0.0238736488211296
S1_3000850,1,3000850,0,1,NA,0.00860648897561822
S1_3001062,1,3001062,0,1,NA,-0.151158446230493
S1_3010423,1,3010423,0,1,NA,-0.111948861776407
S1_3022795,1,3022795,0,1,NA,0.362425410172164
S1_3028475,1,3028475,0,1,NA,-0.129717163016833
S1_3028503,1,3028503,0,1,NA,0.00624253266419722
S1_3029136,1,3029136,0,1,NA,0.369551036233033
S1_3029139,1,3029139,0,1,NA,0.203651942286791
S1_3029205,1,3029205,0,1,NA,0.183583186951027
S1_3078487,1,3078487,0,1,NA,0.33289909323419
S1_3078874,1,3078874,0,1,NA,0.203504768836256
S1_3079131,1,3079131,0,1,NA,-0.472756815008993
S1_3079287,1,3079287,0,1,NA,-0.642054640266957
S1_3079325,1,3079325,0,1,NA,-0.617545018818996
S1_3079994,1,3079994,0,1,NA,-0.270705234716151
S1_3080098,1,3080098,0,1,NA,-0.738735502171937
S1_3081447,1,3081447,0,1,NA,-0.720484216400617
S1_3081458,1,3081458,0,1,NA,-0.742165361818978
S1_3081692,1,3081692,0,1,NA,-0.777662573172123
S1_3131760,1,3131760,0,1,NA,0.258394701466091
S1_3136255,1,3136255,0,1,NA,3.15969631748094
S1_3136329,1,3136329,0,1,NA,-0.0459764213313924
S1_3179303,1,3179303,0,1,NA,-0.387363433105919
S1_3179376,1,3179376,0,1,NA,-0.161700744303767
S1_3190637,1,3190637,0,1,NA,-0.935714447758124
S1_3190712,1,3190712,0,1,NA,1.78650590013124
S1_3197122,1,3197122,0,1,NA,-0.273158119208436
S1_3197144,1,3197144,0,1,NA,-0.645570498317097
S1_3197156,1,3197156,0,1,NA,-0.477972199204163
S1_3197160,1,3197160,0,1,NA,-0.429894893548266
S1_3197186,1,3197186,0,1,NA,-0.0322456113734808
S1_3197225,1,3197225,0,1,NA,-0.632405185884766
S1_3197228,1,3197228,0,1,NA,-2.07139652940382
S1_3197312,1,3197312,0,1,NA,0.334964809824255
S1_3199277,1,3199277,0,1,NA,0.338041169969033
S1_3199279,1,3199279,0,1,NA,0.217977635863351
S1_3199533,1,3199533,0,1,NA,-0.767608236990743
S1_3200233,1,3200233,0,1,NA,-0.347447106472055
S1_3200355,1,3200355,0,1,NA,0.0403444473123811
S1_3269837,1,3269837,0,1,NA,-0.0983446531586364
S1_3274469,1,3274469,0,1,NA,-1.35998206221714
S1_3276118,1,3276118,0,1,NA,-1.69582590301823
S1_3279302,1,3279302,0,1,NA,-0.326236137359373
S1_3280221,1,3280221,0,1,NA,0.217175751835266
S1_3280248,1,3280248,0,1,NA,-0.0453135267524509
S1_3286633,1,3286633,0,1,NA,-0.128660069191925
S1_3354800,1,3354800,0,1,NA,0.985198477593129
S1_3355474,1,3355474,0,1,NA,1.83762075804044
S1_3356400,1,3356400,0,1,NA,-1.31112725705989
S1_3359309,1,3359309,0,1,NA,-0.155853342724796
S1_3365546,1,3365546,0,1,NA,1.39012538351184
S1_3365613,1,3365613,0,1,NA,-0.322352331738633
S1_3365984,1,3365984,0,1,NA,0.980775755427136
