Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,NA,0.0903394942558166
S1_128373,1,128373,0,1,NA,0.578179668276625
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,1.63576798013314
S1_985248,1,985248,0,1,NA,-0.426120448774982
S1_1000282,1,1000282,0,1,NA,-0.482509805488452
S1_1001511,1,1001511,0,1,NA,-1.42894227351918
S1_1167803,1,1167803,0,1,NA,-2.09693208410386
S1_1195312,1,1195312,0,1,NA,0.606199306775661
S1_1568364,1,1568364,0,1,NA,1.33072637349976
S1_1665404,1,1665404,0,1,NA,-0.864727356584691
S1_1665418,1,1665418,0,1,NA,-2.09693208410386
S1_1665430,1,1665430,0,1,NA,0.154997430821074
S1_1686778,1,1686778,0,1,NA,-0.678350376468375
S1_1763337,1,1763337,0,1,NA,0.946836593586451
S1_1763359,1,1763359,0,1,NA,0.252282311814238
S1_1763421,1,1763421,0,1,NA,-0.0170932271477196
S1_1780412,1,1780412,0,1,NA,-1.49214967928527
S1_1787870,1,1787870,0,1,NA,-0.0939142806641908
S1_1787892,1,1787892,0,1,NA,1.07417678102763
S1_1792012,1,1792012,0,1,NA,2.33469426403504
S1_1804228,1,1804228,0,1,NA,-0.4034543644873
S1_1804237,1,1804237,0,1,NA,-0.154531249896679
S1_1957407,1,1957407,0,1,NA,0.960555720042484
S1_2032165,1,2032165,0,1,NA,1.15006766119128
S1_2089532,1,2089532,0,1,NA,-0.397835116785809
S1_2089585,1,2089585,0,1,NA,0.108442588210752
S1_2091448,1,2091448,0,1,NA,-0.275683689187235
S1_2091497,1,2091497,0,1,NA,0.00301648007779143
S1_2304094,1,2304094,0,1,NA,0.816966494904241
S1_2306736,1,2306736,0,1,NA,1.33420181892504
S1_2306739,1,2306739,0,1,NA,1.33420181892504
S1_2307001,1,2307001,0,1,NA,0.444710859982756
S1_2307011,1,2307011,0,1,NA,0.672062148599754
S1_2307071,1,2307071,0,1,NA,0.253186745771194
S1_2307256,1,2307256,0,1,NA,0.382123546426262
S1_2307287,1,2307287,0,1,NA,2.80747914414977
S1_2307305,1,2307305,0,1,NA,0.382123546426262
S1_2307776,1,2307776,0,1,NA,-0.253392028253589
S1_2336405,1,2336405,0,1,NA,-0.376919309606421
S1_2431751,1,2431751,0,1,NA,0.988270747078992
S1_2466885,1,2466885,0,1,NA,-0.882840514032822
S1_2467289,1,2467289,0,1,NA,-0.395367823061091
S1_2467298,1,2467298,0,1,NA,-0.122425552321596
S1_2467316,1,2467316,0,1,NA,-0.476631492696588
S1_2467319,1,2467319,0,1,NA,1.06354134987323
S1_2467326,1,2467326,0,1,NA,0.224506659760561
S1_2467328,1,2467328,0,1,NA,0.149198383492306
S1_2467352,1,2467352,0,1,NA,2.17247413493673
S1_2468221,1,2468221,0,1,NA,-0.546293869639981
S1_2469048,1,2469048,0,1,NA,-0.766322726092989
S1_2469056,1,2469056,0,1,NA,4.88180441601857
S1_2469093,1,2469093,0,1,NA,-0.187262561823804
S1_2470205,1,2470205,0,1,NA,-0.812688474608374
S1_2537494,1,2537494,0,1,NA,-0.427012599270078
S1_2540555,1,2540555,0,1,NA,4.01603045467722
S1_2544068,1,2544068,0,1,NA,4.88180441601857
S1_2657797,1,2657797,0,1,NA,-0.937502191037247
S1_2685989,1,2685989,0,1,NA,-0.342352603707486
S1_2686010,1,2686010,0,1,NA,-0.0678493087663816
S1_2691832,1,2691832,0,1,NA,-0.626763563938462
S1_2691875,1,2691875,0,1,NA,-0.406658493321634
S1_2691904,1,2691904,0,1,NA,-0.976140528101351
S1_2693911,1,2693911,0,1,NA,-0.264446686181901
S1_2693968,1,2693968,0,1,NA,0.0146094703130792
S1_2693969,1,2693969,0,1,NA,-0.858481198107869
S1_2693995,1,2693995,0,1,NA,0.922975607776761
S1_2693998,1,2693998,0,1,NA,-0.273168466107232
S1_2727652,1,2727652,0,1,NA,-0.440879091884496
S1_2730433,1,2730433,0,1,NA,0.449055057119714
S1_2730435,1,2730435,0,1,NA,-0.706056314371529
S1_2739890,1,2739890,0,1,NA,-1.49214967928527
S1_2740904,1,2740904,0,1,NA,0.294323741184505
S1_2740913,1,2740913,0,1,NA,0.404967620812675
S1_2740924,1,2740924,0,1,NA,0.138074980775855
S1_2740925,1,2740925,0,1,NA,-0.401172819794596
S1_2745817,1,2745817,0,1,NA,0.0742885421408718
S1_2746546,1,2746546,0,1,NA,1.9365916526584
S1_2747010,1,2747010,0,1,NA,-0.17018447281023
S1_2748931,1,2748931,0,1,NA,0.553591430477288
S1_2753170,1,2753170,0,1,NA,0.0964369599847964
S1_2753256,1,2753256,0,1,NA,-0.0682973523403545
S1_2753385,1,2753385,0,1,NA,-0.0716721638154587
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,NA,-0.106972976049102
S1_2754198,1,2754198,0,1,NA,-1.49214967928527
S1_2754503,1,2754503,0,1,NA,0.348102133691714
S1_2784031,1,2784031,0,1,NA,0.435937458661185
S1_2784065,1,2784065,0,1,NA,-0.794393716655475
S1_2784178,1,2784178,0,1,NA,0.944350523417648
S1_2784215,1,2784215,0,1,NA,0.7544350125119
S1_2794443,1,2794443,0,1,NA,0.553591430477288
S1_2794651,1,2794651,0,1,NA,-0.317932784705719
S1_2794670,1,2794670,0,1,NA,-0.264573781063286
S1_2801538,1,2801538,0,1,NA,-0.413616517296251
S1_2801547,1,2801547,0,1,NA,-0.411010372266151
S1_2803636,1,2803636,0,1,NA,-0.444369344815802
S1_2803659,1,2803659,0,1,NA,-0.515293339010499
S1_2803686,1,2803686,0,1,NA,1.56540681634884
S1_2842393,1,2842393,0,1,NA,-0.327071469192049
S1_2842395,1,2842395,0,1,NA,-0.197716079257978
S1_2842612,1,2842612,0,1,NA,-0.13486404655078
S1_2858812,1,2858812,0,1,NA,0.847448093394289
S1_2858936,1,2858936,0,1,NA,1.77117158129679
S1_2872305,1,2872305,0,1,NA,-0.370068959387937
S1_2872340,1,2872340,0,1,NA,-0.180938931788709
S1_2937746,1,2937746,0,1,NA,-0.267246737914792
S1_2940981,1,2940981,0,1,NA,-0.697534078384283
S1_2942391,1,2942391,0,1,NA,0.166346162611049
S1_2942412,1,2942412,0,1,NA,0.0540912687411007
S1_2942413,1,2942413,0,1,NA,0.0966857500747382
S1_2956835,1,2956835,0,1,NA,-1.27088211688155
S1_2957197,1,2957197,0,1,NA,0.0755248919330611
S1_2957263,1,2957263,0,1,NA,1.39235044277233
S1_2957286,1,2957286,0,1,NA,0.446131033666595
S1_2957312,1,2957312,0,1,NA,-0.528243298043755
S1_3000657,1,3000657,0,1,NA,1.65452123598701
S1_3000668,1,3000668,0,1,NA,1.65452123598701
S1_3000812,1,3000812,0,1,NA,-0.690954718081322
S1_3000850,1,3000850,0,1,NA,-0.37426280944491
S1_3001062,1,3001062,0,1,NA,0.081780385308685
S1_3010423,1,3010423,0,1,NA,0.441781288015418
S1_3022795,1,3022795,0,1,NA,0.648740093177346
S1_3028475,1,3028475,0,1,NA,1.01763270319095
S1_3028503,1,3028503,0,1,NA,0.431583961104129
S1_3029136,1,3029136,0,1,NA,-0.502139918580259
S1_3029139,1,3029139,0,1,NA,-0.496155133398163
S1_3029205,1,3029205,0,1,NA,-0.412690033284617
S1_3078487,1,3078487,0,1,NA,-0.120079575843431
S1_3078874,1,3078874,0,1,NA,-0.0689498853418078
S1_3079131,1,3079131,0,1,NA,-0.102706703772962
S1_3079287,1,3079287,0,1,NA,-0.693158789971959
S1_3079325,1,3079325,0,1,NA,-0.779687465061989
S1_3079994,1,3079994,0,1,NA,-0.902829016665443
S1_3080098,1,3080098,0,1,NA,-0.341615949226928
S1_3081447,1,3081447,0,1,NA,-0.627920851464985
S1_3081458,1,3081458,0,1,NA,-0.627828928343606
S1_3081692,1,3081692,0,1,NA,-0.600792091702968
S1_3131760,1,3131760,0,1,NA,-0.501575421821368
S1_3136255,1,3136255,0,1,NA,1.74134645194041
S1_3136329,1,3136329,0,1,NA,-0.346538334673315
S1_3179303,1,3179303,0,1,NA,-0.309585954477587
S1_3179376,1,3179376,0,1,NA,-0.115899653790063
S1_3190637,1,3190637,0,1,NA,-1.47055220271181
S1_3190712,1,3190712,0,1,NA,2.89986368314363
S1_3197122,1,3197122,0,1,NA,-0.6896739959911
S1_3197144,1,3197144,0,1,NA,-0.901308135647252
S1_3197156,1,3197156,0,1,NA,-0.583998139709487
S1_3197160,1,3197160,0,1,NA,-0.202682939367094
S1_3197186,1,3197186,0,1,NA,0.145626526333468
S1_3197225,1,3197225,0,1,NA,-0.863399973216374
S1_3197228,1,3197228,0,1,NA,-2.09693208410386
S1_3197312,1,3197312,0,1,NA,-0.194036133288373
S1_3199277,1,3199277,0,1,NA,1.94320630409872
S1_3199279,1,3199279,0,1,NA,-0.0713319177473143
S1_3199533,1,3199533,0,1,NA,-0.549166888134874
S1_3200233,1,3200233,0,1,NA,-0.757652322973728
