Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,NA,0.044669565494906
S1_128373,1,128373,0,1,NA,0.477320584522874
S1_222471,1,222471,0,1,NA,1.84144552574392
S1_267769,1,267769,0,1,NA,0.786462859227568
S1_985248,1,985248,0,1,NA,-0.0763085124371378
S1_1000282,1,1000282,0,1,NA,-0.217070104418972
S1_1001511,1,1001511,0,1,NA,-0.143111492514714
S1_1167803,1,1167803,0,1,NA,0.166846453483475
S1_1195312,1,1195312,0,1,NA,0.648929083068829
S1_1568364,1,1568364,0,1,NA,-0.203315677836337
S1_1665404,1,1665404,0,1,NA,0.470272896655301
S1_1665418,1,1665418,0,1,NA,1.47201893348168
S1_1665430,1,1665430,0,1,NA,-0.722004896344436
S1_1686778,1,1686778,0,1,NA,-0.487094894831746
S1_1763337,1,1763337,0,1,NA,0.401337199946553
S1_1763359,1,1763359,0,1,NA,-1.43877161179374
S1_1763421,1,1763421,0,1,NA,0.344832553278708
S1_1780412,1,1780412,0,1,NA,-1.21273052445109
S1_1787870,1,1787870,0,1,NA,0.183126059727869
S1_1787892,1,1787892,0,1,NA,0.611323772444137
S1_1792012,1,1792012,0,1,NA,-0.326034248145996
S1_1804228,1,1804228,0,1,NA,-0.266854607234442
S1_1804237,1,1804237,0,1,NA,-0.0345279083176838
S1_1957407,1,1957407,0,1,NA,-0.327513883684318
S1_2032165,1,2032165,0,1,NA,0.364414392206986
S1_2089532,1,2089532,0,1,NA,-0.471953766204069
S1_2089585,1,2089585,0,1,NA,-0.275568992343914
S1_2091448,1,2091448,0,1,NA,0.35128169919194
S1_2091497,1,2091497,0,1,NA,0.735152738928406
S1_2304094,1,2304094,0,1,NA,-0.0851299735793175
S1_2306736,1,2306736,0,1,NA,0.40243180046201
S1_2306739,1,2306739,0,1,NA,-0.0793615321104251
S1_2307001,1,2307001,0,1,NA,-0.404092172165334
S1_2307011,1,2307011,0,1,NA,-0.645252070540066
S1_2307071,1,2307071,0,1,NA,0.0444291536137289
S1_2307256,1,2307256,0,1,NA,0.611666703891058
S1_2307287,1,2307287,0,1,NA,0.466223703321612
S1_2307305,1,2307305,0,1,NA,-0.877563711770772
S1_2307776,1,2307776,0,1,NA,0.565102062019399
S1_2336405,1,2336405,0,1,NA,-0.0447089498663551
S1_2431751,1,2431751,0,1,NA,-1.30058153174881
S1_2466885,1,2466885,0,1,NA,-2.38522416983779
S1_2467289,1,2467289,0,1,NA,-1.46906338202062
S1_2467298,1,2467298,0,1,NA,-1.35526843181851
S1_2467316,1,2467316,0,1,NA,0.501653705875345
S1_2467319,1,2467319,0,1,NA,-0.869334081697173
S1_2467326,1,2467326,0,1,NA,-1.27042400601814
S1_2467328,1,2467328,0,1,NA,-1.54851505078608
S1_2467352,1,2467352,0,1,NA,-0.215520578167624
S1_2468221,1,2468221,0,1,NA,-0.928624012238451
S1_2469048,1,2469048,0,1,NA,0.594951943038164
S1_2469056,1,2469056,0,1,NA,-0.302173389443507
S1_2469093,1,2469093,0,1,NA,-0.247005829332675
S1_2470205,1,2470205,0,1,NA,0.289523135745657
S1_2537494,1,2537494,0,1,NA,-0.510055456138979
S1_2540555,1,2540555,0,1,NA,-0.732004732081788
S1_2544068,1,2544068,0,1,NA,0.0232585741847884
S1_2657797,1,2657797,0,1,NA,0.351695176859793
S1_2685989,1,2685989,0,1,NA,0.485060075859984
S1_2686010,1,2686010,0,1,NA,-0.998805092530199
S1_2691832,1,2691832,0,1,NA,-0.747169952679816
S1_2691875,1,2691875,0,1,NA,-0.609143754476123
S1_2691904,1,2691904,0,1,NA,0.613642133542137
S1_2693911,1,2693911,0,1,NA,-0.414009222873413
S1_2693968,1,2693968,0,1,NA,0.0844199820958298
S1_2693969,1,2693969,0,1,NA,0.64290581185461
S1_2693995,1,2693995,0,1,NA,-0.624657755264099
S1_2693998,1,2693998,0,1,NA,-0.533393274473922
S1_2727652,1,2727652,0,1,NA,0.615137685701117
S1_2730433,1,2730433,0,1,NA,0.144710583997746
S1_2730435,1,2730435,0,1,NA,0.819341982613522
S1_2739890,1,2739890,0,1,NA,-2.05243109127487
S1_2740904,1,2740904,0,1,NA,0.847639096124178
S1_2740913,1,2740913,0,1,NA,0.102107496777186
S1_2740924,1,2740924,0,1,NA,0.830047674090702
S1_2740925,1,2740925,0,1,NA,0.48445611633838
S1_2745817,1,2745817,0,1,NA,0.71990354941021
S1_2746546,1,2746546,0,1,NA,-1.09965625823904
S1_2747010,1,2747010,0,1,NA,-1.06589501491112
S1_2748931,1,2748931,0,1,NA,-1.01597428508254
S1_2753170,1,2753170,0,1,NA,0.0138131454195901
S1_2753256,1,2753256,0,1,NA,-0.496670019313851
S1_2753385,1,2753385,0,1,NA,0.850615917746537
S1_2753437,1,2753437,0,1,NA,2.46192245024076
S1_2753738,1,2753738,0,1,NA,0.422756268487178
S1_2754198,1,2754198,0,1,NA,0.223398550712945
S1_2754503,1,2754503,0,1,NA,0.640769294115051
S1_2784031,1,2784031,0,1,NA,0.00700947856437653
S1_2784065,1,2784065,0,1,NA,-0.579349764804017
S1_2784178,1,2784178,0,1,NA,-0.142822604463878
S1_2784215,1,2784215,0,1,NA,0.0926569712810563
S1_2794443,1,2794443,0,1,NA,0.417600896378623
S1_2794651,1,2794651,0,1,NA,-0.456220937525691
S1_2794670,1,2794670,0,1,NA,-0.248105930839388
S1_2801538,1,2801538,0,1,NA,-0.444619648957264
S1_2801547,1,2801547,0,1,NA,-0.392023752118922
S1_2803636,1,2803636,0,1,NA,0.188028690002118
S1_2803659,1,2803659,0,1,NA,-0.470392455371734
S1_2803686,1,2803686,0,1,NA,0.106063510392798
S1_2842393,1,2842393,0,1,NA,0.0884997331275644
S1_2842395,1,2842395,0,1,NA,0.569699797572126
S1_2842612,1,2842612,0,1,NA,-0.173761506925183
S1_2858812,1,2858812,0,1,NA,1.02207292725618
S1_2858936,1,2858936,0,1,NA,1.02140243689729
S1_2872305,1,2872305,0,1,NA,0.715709793727642
S1_2872340,1,2872340,0,1,NA,0.132997891139223
S1_2937746,1,2937746,0,1,NA,0.557463551622994
S1_2940981,1,2940981,0,1,NA,0.419950530341694
S1_2942391,1,2942391,0,1,NA,-0.320200189940037
S1_2942412,1,2942412,0,1,NA,-0.588410247111591
S1_2942413,1,2942413,0,1,NA,0.350556213496154
S1_2956835,1,2956835,0,1,NA,1.17738539535196
S1_2957197,1,2957197,0,1,NA,0.0978393267828298
S1_2957263,1,2957263,0,1,NA,-1.19457046169756
S1_2957286,1,2957286,0,1,NA,-0.592831819319627
S1_2957312,1,2957312,0,1,NA,-1.03046029097926
S1_3000657,1,3000657,0,1,NA,0.62466696042371
S1_3000668,1,3000668,0,1,NA,0.684237408515505
S1_3000812,1,3000812,0,1,NA,0.883672334843427
S1_3000850,1,3000850,0,1,NA,-0.430481116726462
S1_3001062,1,3001062,0,1,NA,0.579941407723865
S1_3010423,1,3010423,0,1,NA,-0.667578702089678
S1_3022795,1,3022795,0,1,NA,0.23117277222164
S1_3028475,1,3028475,0,1,NA,0.726059962225253
S1_3028503,1,3028503,0,1,NA,0.7995875190654
S1_3029136,1,3029136,0,1,NA,-0.0918163632887661
S1_3029139,1,3029139,0,1,NA,0.384150026313252
S1_3029205,1,3029205,0,1,NA,-1.289573779491
S1_3078487,1,3078487,0,1,NA,-0.404772421092546
S1_3078874,1,3078874,0,1,NA,-0.188357660467924
S1_3079131,1,3079131,0,1,NA,0.216018993800119
S1_3079287,1,3079287,0,1,NA,-0.85234834423969
S1_3079325,1,3079325,0,1,NA,-0.852611321829242
S1_3079994,1,3079994,0,1,NA,-1.88466901426438
S1_3080098,1,3080098,0,1,NA,-0.617959061685302
S1_3081447,1,3081447,0,1,NA,-0.0906035097920629
S1_3081458,1,3081458,0,1,NA,-0.122534240335927
S1_3081692,1,3081692,0,1,NA,-0.835888846189497
S1_3131760,1,3131760,0,1,NA,-0.00382595491066155
S1_3136255,1,3136255,0,1,NA,0.19782138618182
S1_3136329,1,3136329,0,1,NA,0.899119805460372
S1_3179303,1,3179303,0,1,NA,0.537390213336698
S1_3179376,1,3179376,0,1,NA,-0.389915795683194
S1_3190637,1,3190637,0,1,NA,1.09811681322616
S1_3190712,1,3190712,0,1,NA,0.583662093374207
S1_3197122,1,3197122,0,1,NA,-0.050861811939987
S1_3197144,1,3197144,0,1,NA,0.417677576521482
S1_3197156,1,3197156,0,1,NA,0.636047292774414
S1_3197160,1,3197160,0,1,NA,0.580178451403286
S1_3197186,1,3197186,0,1,NA,-0.411672366526253
S1_3197225,1,3197225,0,1,NA,-0.260944211513898
S1_3197228,1,3197228,0,1,NA,1.49350704104924
S1_3197312,1,3197312,0,1,NA,-0.155692988608637
S1_3199277,1,3199277,0,1,NA,0.594921921143495
S1_3199279,1,3199279,0,1,NA,-0.0408350615233495
S1_3199533,1,3199533,0,1,NA,-0.234304282666242
S1_3200233,1,3200233,0,1,NA,-0.272908754853965
S1_3200355,1,3200355,0,1,NA,-0.33529568373851
S1_3269837,1,3269837,0,1,NA,-0.579879351678449
S1_3274469,1,3274469,0,1,NA,1.00240835197158
S1_3276118,1,3276118,0,1,NA,-2.43928916331546
S1_3279302,1,3279302,0,1,NA,-0.313077962456959
