Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,0.00914188051155854,0.00914188051155854
S1_128373,1,128373,0,1,0.655735248517161,0.655735248517161
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,1.605227431879,0.841271399774631
S1_985248,1,985248,0,1,0.236332775883019,0.236332775883019
S1_1000282,1,1000282,0,1,0.2604293944717,0.222124714727196
S1_1001511,1,1001511,0,1,0.359513056396252,0.617617462157388
S1_1167803,1,1167803,0,1,0.940652470166561,0.940652470166561
S1_1195312,1,1195312,0,1,1.0651441376409,1.0651441376409
S1_1568364,1,1568364,0,1,0.939697816667083,0.939697816667083
S1_1665404,1,1665404,0,1,0.805969349413209,0.805969349413209
S1_1665418,1,1665418,0,1,0.940652470166561,0.940652470166561
S1_1665430,1,1665430,0,1,0.110088543856999,0.110088543856999
S1_1686778,1,1686778,0,1,0.184754463834459,0.449525615627357
S1_1763337,1,1763337,0,1,0.576198380090985,0.576198380090985
S1_1763359,1,1763359,0,1,0.137248984345747,0.294566226346773
S1_1763421,1,1763421,0,1,0.0719939365844369,0.185190990714288
S1_1780412,1,1780412,0,1,0.698650423387409,0.698650423387409
S1_1787870,1,1787870,0,1,0.0948353455545658,0.104026243978264
S1_1787892,1,1787892,0,1,0.2225322473891,0.2225322473891
S1_1792012,1,1792012,0,1,1.46296095216531,1.74228741795561
S1_1804228,1,1804228,0,1,0.191279446264453,0.191279446264453
S1_1804237,1,1804237,0,1,0.0423884785659307,0.0423884785659307
S1_1957407,1,1957407,0,1,1.22823094870512,0.617479467624108
S1_2032165,1,2032165,0,1,0.859766264387599,1.21975352585944
S1_2089532,1,2089532,0,1,0.318799007041863,0.318799007041863
S1_2089585,1,2089585,0,1,0.220661063621435,0.220661063621435
S1_2091448,1,2091448,0,1,0.137100711697363,0.137100711697363
S1_2091497,1,2091497,0,1,0.106810452201251,0.106810452201251
S1_2304094,1,2304094,0,1,0.470954532131125,0.470954532131125
S1_2306736,1,2306736,0,1,0.530321400376031,0.530321400376031
S1_2306739,1,2306739,0,1,0.530321400376031,0.530321400376031
S1_2307001,1,2307001,0,1,0.284950176174051,0.284950176174051
S1_2307011,1,2307011,0,1,0.382276491315992,0.382276491315992
S1_2307071,1,2307071,0,1,0.114410388605033,0.103284696540129
S1_2307256,1,2307256,0,1,0.0672095599197679,0.0672095599197679
S1_2307287,1,2307287,0,1,1.58406557028853,1.58406557028853
S1_2307305,1,2307305,0,1,0.0672095599197679,0.0672095599197679
S1_2307776,1,2307776,0,1,0.827579995125374,0.542036910520652
S1_2336405,1,2336405,0,1,0.126234485987313,0.126234485987313
S1_2431751,1,2431751,0,1,1.04115498143891,0.727083377086062
S1_2466885,1,2466885,0,1,0.55506634028727,0.55506634028727
S1_2467289,1,2467289,0,1,0.445551719181537,0.445551719181537
S1_2467298,1,2467298,0,1,0.173916707460287,0.173916707460287
S1_2467316,1,2467316,0,1,0.19665985210664,0.412337154376094
S1_2467319,1,2467319,0,1,0.614720586814178,0.614720586814178
S1_2467326,1,2467326,0,1,0.0712509175648904,0.0712509175648904
S1_2467328,1,2467328,0,1,0.0178569656485087,0.103877084114233
S1_2467352,1,2467352,0,1,1.70841523387233,1.70841523387233
S1_2468221,1,2468221,0,1,0.112408012702858,0.164493501054506
S1_2469048,1,2469048,0,1,0.148507851574468,0.148507851574468
S1_2469056,1,2469056,0,1,2.36094689608158,2.36094689608158
S1_2469093,1,2469093,0,1,0.0407214149189711,0.142849749182476
S1_2470205,1,2470205,0,1,0.571546761907876,0.571546761907876
S1_2537494,1,2537494,0,1,0.596073544484216,0.596073544484216
S1_2540555,1,2540555,0,1,2.25189563726155,2.90469229951986
S1_2544068,1,2544068,0,1,2.36094689608158,2.36094689608158
S1_2657797,1,2657797,0,1,0.179862964116256,0.179862964116256
S1_2685989,1,2685989,0,1,0.730825697838253,0.0499750752414139
S1_2686010,1,2686010,0,1,0.172172900219236,0.138157164167086
S1_2691832,1,2691832,0,1,0.764831335136416,1.21896000560211
S1_2691875,1,2691875,0,1,0.202164999075575,0.463051798225276
S1_2691904,1,2691904,0,1,0.166173528818046,0.409249346060811
S1_2693911,1,2693911,0,1,0.534980728884661,0.534980728884661
S1_2693968,1,2693968,0,1,0.0242833634154254,0.12993381577655
S1_2693969,1,2693969,0,1,0.0435791320131418,0.16782688049568
S1_2693995,1,2693995,0,1,0.899860355849222,1.2887293518876
S1_2693998,1,2693998,0,1,0.281824303924254,0.383341030958161
S1_2727652,1,2727652,0,1,0.556269438829727,0.556269438829727
S1_2730433,1,2730433,0,1,0.651430928202394,0.651430928202394
S1_2730435,1,2730435,0,1,0.502243680951856,0.502243680951856
S1_2739890,1,2739890,0,1,0.698650423387409,0.698650423387409
S1_2740904,1,2740904,0,1,0.00745811041490222,0.00745811041490222
S1_2740913,1,2740913,0,1,0.0124256684372854,0.0124256684372854
S1_2740924,1,2740924,0,1,0.221864496477743,0.221864496477743
S1_2740925,1,2740925,0,1,0.46778282410604,0.46778282410604
S1_2745817,1,2745817,0,1,0.348238272428963,0.348238272428963
S1_2746546,1,2746546,0,1,0.585913988493305,0.585913988493305
S1_2747010,1,2747010,0,1,0.206265204753815,0.206265204753815
S1_2748931,1,2748931,0,1,0.030659893388352,0.030659893388352
S1_2753170,1,2753170,0,1,0.0871918448266906,0.0871918448266906
S1_2753256,1,2753256,0,1,0.0182330102224274,0.0182330102224274
S1_2753385,1,2753385,0,1,0.00167173517523253,0.00167173517523253
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,0.135618569650872,0.135618569650872
S1_2754198,1,2754198,0,1,0.698650423387409,0.698650423387409
S1_2754503,1,2754503,0,1,0.374958973435474,0.374958973435474
S1_2784031,1,2784031,0,1,0.0621359821401865,0.120001321118365
S1_2784065,1,2784065,0,1,0.848492610667772,0.848492610667772
S1_2784178,1,2784178,0,1,1.15559931718424,1.5734504587277
S1_2784215,1,2784215,0,1,0.710007766551921,1.02613798332797
S1_2794443,1,2794443,0,1,0.030659893388352,0.030659893388352
S1_2794651,1,2794651,0,1,0.842484204430268,0.450346710829422
S1_2794670,1,2794670,0,1,0.862250843077747,0.48524298619446
S1_2801538,1,2801538,0,1,0.11909146693822,0.324899791325601
S1_2801547,1,2801547,0,1,0.122667742267386,0.309910791134549
S1_2803636,1,2803636,0,1,0.923331669730241,0.57227740277476
S1_2803659,1,2803659,0,1,0.156979555267777,0.403818815141992
S1_2803686,1,2803686,0,1,0.488046210026689,0.488046210026697
S1_2842393,1,2842393,0,1,0.240439247328855,0.240439247328855
S1_2842395,1,2842395,0,1,0.194242503746134,0.194242503746134
S1_2842612,1,2842612,0,1,2.92819326083881,0.236038285852756
S1_2858812,1,2858812,0,1,0.209724833605049,0.166924496267204
S1_2858936,1,2858936,0,1,0.426958640481551,0.426958640481551
S1_2872305,1,2872305,0,1,0.105346036913729,0.105346036913729
S1_2872340,1,2872340,0,1,0.0920261477814066,0.288762384509432
S1_2937746,1,2937746,0,1,0.371937903645085,0.371937903645085
S1_2940981,1,2940981,0,1,0.56691391385864,0.56691391385864
S1_2942391,1,2942391,0,1,0.049586748568289,0.049586748568289
S1_2942412,1,2942412,0,1,0.0371754779236147,0.0371754779236147
S1_2942413,1,2942413,0,1,0.334906473860681,0.334906473860681
