Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,NA,0.0770600189952552
S1_128373,1,128373,0,1,NA,0.629453831061939
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,1.4183588585502
S1_985248,1,985248,0,1,NA,-0.188374902016204
S1_1000282,1,1000282,0,1,NA,-0.326391357500298
S1_1001511,1,1001511,0,1,NA,-1.15927593647712
S1_1167803,1,1167803,0,1,NA,-1.52708664326406
S1_1195312,1,1195312,0,1,NA,0.446921834539982
S1_1568364,1,1568364,0,1,NA,0.698662751505267
S1_1665404,1,1665404,0,1,NA,-0.606945141304767
S1_1665418,1,1665418,0,1,NA,-1.52708664326406
S1_1665430,1,1665430,0,1,NA,0.24748657740585
S1_1686778,1,1686778,0,1,NA,-0.346003582529689
S1_1763337,1,1763337,0,1,NA,0.778099381294547
S1_1763359,1,1763359,0,1,NA,0.461398029423278
S1_1763421,1,1763421,0,1,NA,-0.0413666481843507
S1_1780412,1,1780412,0,1,NA,-1.19052025182353
S1_1787870,1,1787870,0,1,NA,0.0271894571636813
S1_1787892,1,1787892,0,1,NA,1.14915898645045
S1_1792012,1,1792012,0,1,NA,2.2699667425812
S1_1804228,1,1804228,0,1,NA,-0.496373637828855
S1_1804237,1,1804237,0,1,NA,-0.328557464055589
S1_1957407,1,1957407,0,1,NA,0.604506555710662
S1_2032165,1,2032165,0,1,NA,0.892916008399197
S1_2089532,1,2089532,0,1,NA,-0.236972921137143
S1_2089585,1,2089585,0,1,NA,-0.201672324435225
S1_2091448,1,2091448,0,1,NA,-0.498466104392048
S1_2091497,1,2091497,0,1,NA,0.254481994203317
S1_2304094,1,2304094,0,1,NA,1.32753591453763
S1_2306736,1,2306736,0,1,NA,2.06644233554763
S1_2306739,1,2306739,0,1,NA,2.06644233554763
S1_2307001,1,2307001,0,1,NA,0.115896624349219
S1_2307011,1,2307011,0,1,NA,0.321013123512269
S1_2307071,1,2307071,0,1,NA,0.393151821024798
S1_2307256,1,2307256,0,1,NA,NA
S1_2307287,1,2307287,0,1,NA,4.31678051876457
S1_2307305,1,2307305,0,1,NA,NA
S1_2307776,1,2307776,0,1,NA,-0.491943519810901
S1_2336405,1,2336405,0,1,NA,-0.326782922073775
S1_2431751,1,2431751,0,1,NA,0.434310759286504
S1_2466885,1,2466885,0,1,NA,-0.800832530447894
S1_2467289,1,2467289,0,1,NA,-0.280997535489346
S1_2467298,1,2467298,0,1,NA,0.00795069264287335
S1_2467316,1,2467316,0,1,NA,-0.551325526392172
S1_2467319,1,2467319,0,1,NA,1.81432260233585
S1_2467326,1,2467326,0,1,NA,0.211154918507133
S1_2467328,1,2467328,0,1,NA,-0.838355225454546
S1_2467352,1,2467352,0,1,NA,2.07617019602288
S1_2468221,1,2468221,0,1,NA,-0.478291701078312
S1_2469048,1,2469048,0,1,NA,-0.675871812217761
S1_2469056,1,2469056,0,1,NA,4.31678051876457
S1_2469093,1,2469093,0,1,NA,-0.235957479615638
S1_2470205,1,2470205,0,1,NA,-0.692145888721415
S1_2537494,1,2537494,0,1,NA,-0.34025525926003
S1_2540555,1,2540555,0,1,NA,3.66292310798461
S1_2544068,1,2544068,0,1,NA,4.31678051876457
S1_2657797,1,2657797,0,1,NA,-0.274066126775795
S1_2685989,1,2685989,0,1,NA,-0.110338505510317
S1_2686010,1,2686010,0,1,NA,-1.09563997788146
S1_2691832,1,2691832,0,1,NA,-0.471099825077805
S1_2691875,1,2691875,0,1,NA,-0.547145661784656
S1_2691904,1,2691904,0,1,NA,-0.693757009075588
S1_2693911,1,2693911,0,1,NA,-0.0918094989641614
S1_2693968,1,2693968,0,1,NA,-0.108069556303618
S1_2693969,1,2693969,0,1,NA,-0.579722273857242
S1_2693995,1,2693995,0,1,NA,0.884424929758547
S1_2693998,1,2693998,0,1,NA,-0.205008220834064
S1_2727652,1,2727652,0,1,NA,-0.274811524338953
S1_2730433,1,2730433,0,1,NA,0.225036265320018
S1_2730435,1,2730435,0,1,NA,1.00292521222846
S1_2739890,1,2739890,0,1,NA,-1.19052025182353
S1_2740904,1,2740904,0,1,NA,0.798800540374586
S1_2740913,1,2740913,0,1,NA,NA
S1_2740924,1,2740924,0,1,NA,0.739842450616307
S1_2740925,1,2740925,0,1,NA,-0.237949952825138
