Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,0.0516380119235009
S1_128373,1,128373,0,1,NA,-0.361635797173676
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,0.71007009945879
S1_985248,1,985248,0,1,NA,0.112655582826733
S1_1000282,1,1000282,0,1,NA,0.307508782034347
S1_1001511,1,1001511,0,1,NA,NA
S1_1167803,1,1167803,0,1,NA,NA
S1_1195312,1,1195312,0,1,NA,-0.271966948830823
S1_1568364,1,1568364,0,1,NA,-0.228825218057523
S1_1665404,1,1665404,0,1,NA,-0.196971665663909
S1_1665418,1,1665418,0,1,NA,0.136331812976664
S1_1665430,1,1665430,0,1,NA,0.111636510780727
S1_1686778,1,1686778,0,1,NA,0.339089350826612
S1_1763337,1,1763337,0,1,NA,-0.239475927709009
S1_1763359,1,1763359,0,1,NA,0.477441886309975
S1_1763421,1,1763421,0,1,NA,0.0498364527031754
S1_1780412,1,1780412,0,1,NA,NA
S1_1787870,1,1787870,0,1,NA,-0.0741392345161103
S1_1787892,1,1787892,0,1,NA,-0.177125784129771
S1_1792012,1,1792012,0,1,NA,-0.36437041714953
S1_1804228,1,1804228,0,1,NA,-0.00266695519292171
S1_1804237,1,1804237,0,1,NA,-0.000949881724068291
S1_1957407,1,1957407,0,1,NA,-0.269493631966839
S1_2032165,1,2032165,0,1,NA,-0.395535983596005
S1_2089532,1,2089532,0,1,NA,0.181427840544188
S1_2089585,1,2089585,0,1,NA,-0.22492899486474
S1_2091448,1,2091448,0,1,NA,0.156225048939746
S1_2091497,1,2091497,0,1,NA,0.128347755921254
S1_2304094,1,2304094,0,1,NA,-0.201642040406682
S1_2306736,1,2306736,0,1,NA,-0.109507306374667
S1_2306739,1,2306739,0,1,NA,-0.158620763778458
S1_2307001,1,2307001,0,1,NA,0.137520167305865
S1_2307011,1,2307011,0,1,NA,0.287353048265118
S1_2307071,1,2307071,0,1,NA,-0.0328340159845766
S1_2307256,1,2307256,0,1,NA,0.207141112954673
S1_2307287,1,2307287,0,1,NA,0.280993313572935
S1_2307305,1,2307305,0,1,NA,NA
S1_2307776,1,2307776,0,1,NA,-0.330838544253993
S1_2336405,1,2336405,0,1,NA,0.288144545071532
S1_2431751,1,2431751,0,1,NA,0.103653119690307
S1_2466885,1,2466885,0,1,NA,NA
S1_2467289,1,2467289,0,1,NA,0.458339052175006
S1_2467298,1,2467298,0,1,NA,0.196274712036711
S1_2467316,1,2467316,0,1,NA,0.214003046793778
S1_2467319,1,2467319,0,1,NA,-0.312882567564543
S1_2467326,1,2467326,0,1,NA,0.657425303035097
S1_2467328,1,2467328,0,1,NA,NA
S1_2467352,1,2467352,0,1,NA,-0.577079375766289
S1_2468221,1,2468221,0,1,NA,-0.0616459457882002
S1_2469048,1,2469048,0,1,NA,0.852482025932318
S1_2469056,1,2469056,0,1,NA,-0.947897575390186
S1_2469093,1,2469093,0,1,NA,-0.321688659432198
S1_2470205,1,2470205,0,1,NA,0.243412851195728
S1_2537494,1,2537494,0,1,NA,-0.147413617707684
S1_2540555,1,2540555,0,1,NA,NA
S1_2544068,1,2544068,0,1,NA,NA
S1_2657797,1,2657797,0,1,NA,-0.0516392960906842
S1_2685989,1,2685989,0,1,NA,0.617807583545414
S1_2686010,1,2686010,0,1,NA,-0.205151814538567
S1_2691832,1,2691832,0,1,NA,0.648332031746122
S1_2691875,1,2691875,0,1,NA,-0.0144007608294032
S1_2691904,1,2691904,0,1,NA,0.875769485796127
S1_2693911,1,2693911,0,1,NA,0.0605718236614621
S1_2693968,1,2693968,0,1,NA,-0.184354682959452
S1_2693969,1,2693969,0,1,NA,NA
S1_2693995,1,2693995,0,1,NA,0.0842457533257175
S1_2693998,1,2693998,0,1,NA,0.220874740458157
S1_2727652,1,2727652,0,1,NA,-0.00458799169314261
S1_2730433,1,2730433,0,1,NA,0.16668622454381
S1_2730435,1,2730435,0,1,NA,-0.323046346318677
S1_2739890,1,2739890,0,1,NA,NA
S1_2740904,1,2740904,0,1,NA,0.0591114737020462
S1_2740913,1,2740913,0,1,NA,NA
S1_2740924,1,2740924,0,1,NA,0.0499256876296386
S1_2740925,1,2740925,0,1,NA,-0.0718276552524912
S1_2745817,1,2745817,0,1,NA,-0.197954871383899
S1_2746546,1,2746546,0,1,NA,NA
S1_2747010,1,2747010,0,1,NA,0.234647924373917
S1_2748931,1,2748931,0,1,NA,NA
S1_2753170,1,2753170,0,1,NA,1.06565894728749
S1_2753256,1,2753256,0,1,NA,-0.130636143365336
S1_2753385,1,2753385,0,1,NA,0.0351392799032624
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,NA,-0.0359177122073788
S1_2754198,1,2754198,0,1,NA,0.312214032789598
S1_2754503,1,2754503,0,1,NA,0.0725346477443054
S1_2784031,1,2784031,0,1,NA,-0.327783846191892
S1_2784065,1,2784065,0,1,NA,0.00665934726424666
S1_2784178,1,2784178,0,1,NA,-0.316434805653785
S1_2784215,1,2784215,0,1,NA,-0.14213020573925
S1_2794443,1,2794443,0,1,NA,0.897995250458621
S1_2794651,1,2794651,0,1,NA,0.225037523626156
S1_2794670,1,2794670,0,1,NA,0.32952627587872
S1_2801538,1,2801538,0,1,NA,-0.248515197083748
S1_2801547,1,2801547,0,1,NA,-0.322079106157048
S1_2803636,1,2803636,0,1,NA,0.456971174882483
S1_2803659,1,2803659,0,1,NA,-0.197782129845336
S1_2803686,1,2803686,0,1,NA,0.822769212724893
S1_2842393,1,2842393,0,1,NA,0.357241659451347
S1_2842395,1,2842395,0,1,NA,0.374193670027807
S1_2842612,1,2842612,0,1,NA,0.120944700146879
S1_2858812,1,2858812,0,1,NA,NA
S1_2858936,1,2858936,0,1,NA,NA
S1_2872305,1,2872305,0,1,NA,-0.431331238899133
S1_2872340,1,2872340,0,1,NA,0.0629380865241274
S1_2937746,1,2937746,0,1,NA,-0.319234609504406
S1_2940981,1,2940981,0,1,NA,0.517541689256177
S1_2942391,1,2942391,0,1,NA,-0.560958099034451
S1_2942412,1,2942412,0,1,NA,-0.297817029406133
S1_2942413,1,2942413,0,1,NA,-0.247405574409015
S1_2956835,1,2956835,0,1,NA,-0.294610844772478
S1_2957197,1,2957197,0,1,NA,0.368422584673567
S1_2957263,1,2957263,0,1,NA,NA
S1_2957286,1,2957286,0,1,NA,0.0942509195170942
S1_2957312,1,2957312,0,1,NA,-0.0294783068561628
S1_3000657,1,3000657,0,1,NA,-0.733328772717755
S1_3000668,1,3000668,0,1,NA,-0.700541157184261
S1_3000812,1,3000812,0,1,NA,-0.0137086902424244
S1_3000850,1,3000850,0,1,NA,0.0705167792056045
S1_3001062,1,3001062,0,1,NA,0.00165254123737668
S1_3010423,1,3010423,0,1,NA,0.41395144079047
S1_3022795,1,3022795,0,1,NA,-0.216644969240974
S1_3028475,1,3028475,0,1,NA,-0.313202915712111
S1_3028503,1,3028503,0,1,NA,0.0200334130501005
S1_3029136,1,3029136,0,1,NA,-0.191739647209033
S1_3029139,1,3029139,0,1,NA,-0.310173729934377
S1_3029205,1,3029205,0,1,NA,-0.353080393463188
S1_3078487,1,3078487,0,1,NA,-0.55487472960283
S1_3078874,1,3078874,0,1,NA,0.378173056482865
S1_3079131,1,3079131,0,1,NA,-0.451043336904945
S1_3079287,1,3079287,0,1,NA,0.0355348650115275
S1_3079325,1,3079325,0,1,NA,0.233754365437562
S1_3079994,1,3079994,0,1,NA,0.500398396809146
S1_3080098,1,3080098,0,1,NA,0.273514843796079
S1_3081447,1,3081447,0,1,NA,0.494887656811329
S1_3081458,1,3081458,0,1,NA,0.465577895580736
S1_3081692,1,3081692,0,1,NA,0.294757253529042
S1_3131760,1,3131760,0,1,NA,-0.186124460128212
S1_3136255,1,3136255,0,1,NA,-0.628881574127718
S1_3136329,1,3136329,0,1,NA,-0.386983180038101
S1_3179303,1,3179303,0,1,NA,-0.0489762598322159
S1_3179376,1,3179376,0,1,NA,-0.292514545446238
