Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.397234937774781
S1_2091448,1,2091448,0,1,0.326747058181524
S1_2307029,1,2307029,0,1,0.113259124396076
S1_2307053,1,2307053,0,1,0.295281836022783
S1_2307134,1,2307134,0,1,0.102699904103156
S1_2467316,1,2467316,0,1,0.110428805129997
S1_2469048,1,2469048,0,1,0.0856231738402958
S1_2469056,1,2469056,0,1,1.94758586860456
S1_2469082,1,2469082,0,1,0.0856231738402958
S1_2469093,1,2469093,0,1,0.0798323474899817
S1_2544060,1,2544060,0,1,0.307639157768787
S1_2691904,1,2691904,0,1,0.271689222323272
S1_2691906,1,2691906,0,1,0.271689222323272
S1_2693670,1,2693670,0,1,0.0852930199591417
S1_2693676,1,2693676,0,1,0.0396779282787739
S1_2693869,1,2693869,0,1,0.0690705140609445
S1_2693911,1,2693911,0,1,0.0193074745071875
S1_2693995,1,2693995,0,1,0.776162746287277
S1_2694004,1,2694004,0,1,0.272665943526023
S1_2740925,1,2740925,0,1,0.0643145445580006
S1_2753153,1,2753153,0,1,0.0927207888715546
S1_2753327,1,2753327,0,1,0.335847846593839
S1_2753420,1,2753420,0,1,0.276451052069035
S1_2784213,1,2784213,0,1,0.198099115748077
S1_2784215,1,2784215,0,1,0.215747799632593
S1_2801538,1,2801538,0,1,0.0627493611247673
S1_2803659,1,2803659,0,1,0.106860491620193
S1_2803686,1,2803686,0,1,0.818595995583542
S1_2937746,1,2937746,0,1,0.658296375514386
S1_3010418,1,3010418,0,1,0.420355820861473
S1_3010423,1,3010423,0,1,0.420355820861473
S1_3010424,1,3010424,0,1,0.420355820861473
S1_3010434,1,3010434,0,1,0.420355820861473
S1_3010439,1,3010439,0,1,0.328763734177172
S1_3010445,1,3010445,0,1,0.420355820861473
S1_3010447,1,3010447,0,1,0.396110377464695
S1_3029136,1,3029136,0,1,0.0341862353363731
S1_3029139,1,3029139,0,1,0.143906567733161
S1_3135749,1,3135749,0,1,0.209821424756222
S1_3135753,1,3135753,0,1,0.312802330334814
S1_3197144,1,3197144,0,1,1.05438662233277
S1_3197156,1,3197156,0,1,0.55598191845668
S1_3197160,1,3197160,0,1,0.0213419201357177
S1_3197164,1,3197164,0,1,0.0213419201357177
S1_3269687,1,3269687,0,1,0.183915777790282
S1_3279302,1,3279302,0,1,1.02673064946067
S1_3282170,1,3282170,0,1,0.227021990194324
S1_3405322,1,3405322,0,1,0.55454565393463
S1_3405346,1,3405346,0,1,0.55454565393463
S1_3405632,1,3405632,0,1,1.04286702931556
S1_3650455,1,3650455,0,1,0.497797841367097
S1_3703741,1,3703741,0,1,0.167680747714519
S1_3703762,1,3703762,0,1,0.340895909117332
S1_3739861,1,3739861,0,1,0.0262397894747276
S1_4018295,1,4018295,0,1,1.85720582025961
S1_4040233,1,4040233,0,1,0.241618109271307
S1_4040251,1,4040251,0,1,0.304064439045754
S1_4452378,1,4452378,0,1,0.100940646626887
S1_4519154,1,4519154,0,1,0.274471969759901
S1_4548845,1,4548845,0,1,0.675890634140138
S1_4979298,1,4979298,0,1,0.121008451527309
S1_4994210,1,4994210,0,1,0.171531047538144
S1_5006696,1,5006696,0,1,0.147238622953409
