Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.246683084039011
S1_2091448,1,2091448,0,1,0.0627592924146734
S1_2307029,1,2307029,0,1,0.122389771632449
S1_2307053,1,2307053,0,1,0.20647027629246
S1_2307134,1,2307134,0,1,0.00290683513155128
S1_2467316,1,2467316,0,1,0.28787822263116
S1_2469048,1,2469048,0,1,0.39205414479671
S1_2469056,1,2469056,0,1,0.420241102309106
S1_2469082,1,2469082,0,1,0.39205414479671
S1_2469093,1,2469093,0,1,0.266049097798383
S1_2544060,1,2544060,0,1,0.282658357226223
S1_2691904,1,2691904,0,1,0.236366816916697
S1_2691906,1,2691906,0,1,0.236366816916697
S1_2693670,1,2693670,0,1,0.162081294643933
S1_2693676,1,2693676,0,1,0.610232628792606
S1_2693869,1,2693869,0,1,0.0192167830598237
S1_2693911,1,2693911,0,1,0.0116909744384716
S1_2693995,1,2693995,0,1,0.0782773296295522
S1_2694004,1,2694004,0,1,0.0997302542662506
S1_2740925,1,2740925,0,1,0.161765094552669
S1_2753153,1,2753153,0,1,0.104613543219911
S1_2753327,1,2753327,0,1,0.353114798507332
S1_2753420,1,2753420,0,1,0.21638067630581
S1_2784213,1,2784213,0,1,0.251073304593959
S1_2784215,1,2784215,0,1,0.336963726504545
S1_2801538,1,2801538,0,1,0.175689548853527
S1_2803659,1,2803659,0,1,0.154439549117285
S1_2803686,1,2803686,0,1,0.0287791556915266
S1_2937746,1,2937746,0,1,0.829460293776102
S1_3010418,1,3010418,0,1,0.283457520054755
S1_3010423,1,3010423,0,1,0.283457520054755
S1_3010424,1,3010424,0,1,0.283457520054755
S1_3010434,1,3010434,0,1,0.283457520054755
S1_3010439,1,3010439,0,1,0.390345055423116
S1_3010445,1,3010445,0,1,0.283457520054755
S1_3010447,1,3010447,0,1,0.0811702450428576
S1_3029136,1,3029136,0,1,0.260543274555959
S1_3029139,1,3029139,0,1,0.0976361581772295
S1_3135749,1,3135749,0,1,0.0420714227080635
S1_3135753,1,3135753,0,1,0.131021841175782
S1_3197144,1,3197144,0,1,0.247909541951577
S1_3197156,1,3197156,0,1,0.231345587281614
S1_3197160,1,3197160,0,1,0.165064193469048
S1_3197164,1,3197164,0,1,0.165064193469048
S1_3269687,1,3269687,0,1,0.155500462868568
S1_3279302,1,3279302,0,1,0.283244569670452
S1_3282170,1,3282170,0,1,0.251052344768787
S1_3405322,1,3405322,0,1,0.0821173494216325
S1_3405346,1,3405346,0,1,0.0821173494216325
S1_3405632,1,3405632,0,1,0.530490665128265
S1_3650455,1,3650455,0,1,0.0377598578033009
S1_3703741,1,3703741,0,1,0.573587415057744
S1_3703762,1,3703762,0,1,0.0178263241574258
S1_3739861,1,3739861,0,1,0.275576450140332
S1_4018295,1,4018295,0,1,0.889436792801271
S1_4040233,1,4040233,0,1,0.38611391050887
S1_4040251,1,4040251,0,1,0.382858710934252
S1_4452378,1,4452378,0,1,0.0498661387317263
S1_4519154,1,4519154,0,1,0.666402687364748
S1_4548845,1,4548845,0,1,0.0981308942938708
S1_4979298,1,4979298,0,1,0.955274986124092
S1_4994210,1,4994210,0,1,0.115365189523829
S1_5006696,1,5006696,0,1,0.234459466483333
S1_5091849,1,5091849,0,1,0.0308035874617835
S1_5745185,1,5745185,0,1,0.741063034822169
S1_5745195,1,5745195,0,1,0.411315836123926
S1_5745514,1,5745514,0,1,3.10307218095864
S1_5745520,1,5745520,0,1,3.10307218095864
S1_6220288,1,6220288,0,1,0.93042249620301
S1_6220289,1,6220289,0,1,0.93042249620301
S1_6234773,1,6234773,0,1,2.26424125462684
S1_6234790,1,6234790,0,1,2.00925616622184
