Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.0846636958529803
S1_2091448,1,2091448,0,1,1.02195525804231
S1_2307029,1,2307029,0,1,0.437483098235723
S1_2307053,1,2307053,0,1,0.235335516622051
S1_2307134,1,2307134,0,1,NA
S1_2467316,1,2467316,0,1,0.0525405758398933
S1_2469048,1,2469048,0,1,NA
S1_2469056,1,2469056,0,1,NA
S1_2469082,1,2469082,0,1,NA
S1_2469093,1,2469093,0,1,0.398852333027418
S1_2544060,1,2544060,0,1,0.26934683501885
S1_2691904,1,2691904,0,1,0.76279927514108
S1_2691906,1,2691906,0,1,0.76279927514108
S1_2693670,1,2693670,0,1,0.93337558489815
S1_2693676,1,2693676,0,1,0.144347457089474
S1_2693869,1,2693869,0,1,1.16514681496922
S1_2693911,1,2693911,0,1,0.385673353379685
S1_2693995,1,2693995,0,1,0.0552449113460965
S1_2694004,1,2694004,0,1,0.776062570135934
S1_2740925,1,2740925,0,1,0.079549564685881
S1_2753153,1,2753153,0,1,0.232727273041354
S1_2753327,1,2753327,0,1,0.46056469395931
S1_2753420,1,2753420,0,1,0.0785551096641413
S1_2784213,1,2784213,0,1,0.319068488219292
S1_2784215,1,2784215,0,1,0.372611727569813
S1_2801538,1,2801538,0,1,0.0161589249669482
S1_2803659,1,2803659,0,1,0.01187065269291
S1_2803686,1,2803686,0,1,0.219469306681655
S1_2937746,1,2937746,0,1,0.183773315815518
S1_3010418,1,3010418,0,1,0.334328713751045
S1_3010423,1,3010423,0,1,0.334328713751045
S1_3010424,1,3010424,0,1,0.334328713751045
S1_3010434,1,3010434,0,1,0.334328713751045
S1_3010439,1,3010439,0,1,0.160130139979958
S1_3010445,1,3010445,0,1,0.341338040787478
S1_3010447,1,3010447,0,1,0.341338040787478
S1_3029136,1,3029136,0,1,0.523082904172493
S1_3029139,1,3029139,0,1,0.0277921469900805
S1_3135749,1,3135749,0,1,0.314011928369084
S1_3135753,1,3135753,0,1,0.20770929492246
S1_3197144,1,3197144,0,1,1.1292851684378
S1_3197156,1,3197156,0,1,1.46612576595122
S1_3197160,1,3197160,0,1,0.909999419665087
S1_3197164,1,3197164,0,1,0.651399683192875
S1_3269687,1,3269687,0,1,1.66036512615675
S1_3279302,1,3279302,0,1,0.683605391888806
S1_3282170,1,3282170,0,1,0.331165408170465
S1_3405322,1,3405322,0,1,0.170664100159133
S1_3405346,1,3405346,0,1,0.170664100159133
S1_3405632,1,3405632,0,1,0.367125085755478
S1_3650455,1,3650455,0,1,0.92996437110335
S1_3703741,1,3703741,0,1,0.381609580099455
S1_3703762,1,3703762,0,1,0.246537135816652
S1_3739861,1,3739861,0,1,0.145246649803858
S1_4018295,1,4018295,0,1,1.07312248405257
S1_4040233,1,4040233,0,1,0.0161520510362112
S1_4040251,1,4040251,0,1,0.175418047869733
S1_4452378,1,4452378,0,1,0.364160392125487
S1_4519154,1,4519154,0,1,0.469706313641968
S1_4548845,1,4548845,0,1,0.414793867636445
S1_4979298,1,4979298,0,1,0.259308838417857
S1_4994210,1,4994210,0,1,0.444294549167061
S1_5006696,1,5006696,0,1,1.5644725865713
S1_5091849,1,5091849,0,1,1.37864958172568
S1_5745185,1,5745185,0,1,0.661812364459681
S1_5745195,1,5745195,0,1,NA
S1_5745514,1,5745514,0,1,1.31540490542928
S1_5745520,1,5745520,0,1,0.599283156427849
S1_6220288,1,6220288,0,1,1.40986267101975
S1_6220289,1,6220289,0,1,1.40986267101975
S1_6234773,1,6234773,0,1,1.51203237321424
S1_6234790,1,6234790,0,1,1.1314834105328
S1_6234801,1,6234801,0,1,1.1240633694013
S1_6425499,1,6425499,0,1,0.798441712897374
S1_6425509,1,6425509,0,1,NA
S1_6431158,1,6431158,0,1,NA
S1_6431197,1,6431197,0,1,0.0813078416477502
S1_6431227,1,6431227,0,1,0.478391213678944
S1_6433450,1,6433450,0,1,0.142601885927191
