Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,-0.00710718763786113
S1_128373,1,128373,0,1,NA,-0.0108995035429241
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,-0.152096460767357
S1_985248,1,985248,0,1,NA,0.00262391346306278
S1_1000282,1,1000282,0,1,NA,0.00666820171707049
S1_1001511,1,1001511,0,1,NA,0.0053322169355258
S1_1167803,1,1167803,0,1,NA,-0.0192699645033809
S1_1195312,1,1195312,0,1,NA,0.0237936965181747
S1_1568364,1,1568364,0,1,NA,-0.0395066671228454
S1_1665404,1,1665404,0,1,NA,-0.0506974496008939
S1_1665418,1,1665418,0,1,NA,-0.0192699645033809
S1_1665430,1,1665430,0,1,NA,-0.0372000316907385
S1_1686778,1,1686778,0,1,NA,0.0768805489381886
S1_1763337,1,1763337,0,1,NA,0.0036276886191109
S1_1763359,1,1763359,0,1,NA,-0.0723726381160166
S1_1763421,1,1763421,0,1,NA,-0.015698555074123
S1_1780412,1,1780412,0,1,NA,-0.0223073386351897
S1_1787870,1,1787870,0,1,NA,0.0441647520418944
S1_1787892,1,1787892,0,1,NA,-0.082422414071408
S1_1792012,1,1792012,0,1,NA,-0.161564287395572
S1_1804228,1,1804228,0,1,NA,0.0178693877835241
S1_1804237,1,1804237,0,1,NA,0.025558065688511
S1_1957407,1,1957407,0,1,NA,-0.0646266608073059
S1_2032165,1,2032165,0,1,NA,-0.0138349922304177
S1_2089532,1,2089532,0,1,NA,0.0344357804348942
S1_2089585,1,2089585,0,1,NA,0.0292098452557014
S1_2091448,1,2091448,0,1,NA,-0.00677610762208112
S1_2091497,1,2091497,0,1,NA,-0.129697048166895
S1_2304094,1,2304094,0,1,NA,-0.0553291935807952
S1_2306736,1,2306736,0,1,NA,-0.0776281155202257
S1_2306739,1,2306739,0,1,NA,-0.0776281155202257
S1_2307001,1,2307001,0,1,NA,-0.0642168174225624
S1_2307011,1,2307011,0,1,NA,-0.0567947963273628
S1_2307071,1,2307071,0,1,NA,-0.0714859671706698
S1_2307256,1,2307256,0,1,NA,0.0330162819527435
S1_2307287,1,2307287,0,1,NA,-0.018694948533091
S1_2307305,1,2307305,0,1,NA,0.0330162819527435
S1_2307776,1,2307776,0,1,NA,-0.0983929743418406
S1_2336405,1,2336405,0,1,NA,-0.0048735553225023
S1_2431751,1,2431751,0,1,NA,-0.0919271431948326
S1_2466885,1,2466885,0,1,NA,-0.139549661588019
S1_2467289,1,2467289,0,1,NA,0.0415770698326105
S1_2467298,1,2467298,0,1,NA,0.0171235871146444
S1_2467316,1,2467316,0,1,NA,-0.00527828390198476
S1_2467319,1,2467319,0,1,NA,-0.0449585104837477
S1_2467326,1,2467326,0,1,NA,-0.0306297016341583
S1_2467328,1,2467328,0,1,NA,-0.0959092516380361
S1_2467352,1,2467352,0,1,NA,0.0496691617234412
S1_2468221,1,2468221,0,1,NA,0.035847734077157
S1_2469048,1,2469048,0,1,NA,0.0638064390854763
S1_2469056,1,2469056,0,1,NA,-0.0663589245074566
S1_2469093,1,2469093,0,1,NA,0.0324613112200246
S1_2470205,1,2470205,0,1,NA,0.0171215339429709
S1_2537494,1,2537494,0,1,NA,0.00620086630206938
S1_2540555,1,2540555,0,1,NA,-0.0376384285353829
S1_2544068,1,2544068,0,1,NA,-0.0663589245074566
S1_2657797,1,2657797,0,1,NA,0.0124102636674648
S1_2685989,1,2685989,0,1,NA,0.0213619775954155
S1_2686010,1,2686010,0,1,NA,0.00238379722232831
S1_2691832,1,2691832,0,1,NA,-0.0287110843926415
S1_2691875,1,2691875,0,1,NA,-0.0010602318454247
S1_2691904,1,2691904,0,1,NA,0.00355207719796048
S1_2693911,1,2693911,0,1,NA,-0.0223766207420747
S1_2693968,1,2693968,0,1,NA,0.0189793620026532
S1_2693969,1,2693969,0,1,NA,-0.0138113388863893
S1_2693995,1,2693995,0,1,NA,-0.0469946803867119
S1_2693998,1,2693998,0,1,NA,-0.0147138628984569
S1_2727652,1,2727652,0,1,NA,-0.0617184997570384
S1_2730433,1,2730433,0,1,NA,-0.0581254075549938
S1_2730435,1,2730435,0,1,NA,0.0559157831555605
S1_2739890,1,2739890,0,1,NA,-0.0223073386351897
S1_2740904,1,2740904,0,1,NA,-0.0138412971329638
S1_2740913,1,2740913,0,1,NA,-0.157164304409595
S1_2740924,1,2740924,0,1,NA,-0.0687047040441933
S1_2740925,1,2740925,0,1,NA,-0.0379673486817436
S1_2745817,1,2745817,0,1,NA,0.0106364338675699
S1_2746546,1,2746546,0,1,NA,0.0119165001742642
S1_2747010,1,2747010,0,1,NA,-0.0422665566269569
S1_2748931,1,2748931,0,1,NA,-0.195940619613582
S1_2753170,1,2753170,0,1,NA,-0.157787188078826
S1_2753256,1,2753256,0,1,NA,-0.00915541736687264
S1_2753385,1,2753385,0,1,NA,0.00708777476129363
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,NA,-0.0438636007320567
S1_2754198,1,2754198,0,1,NA,-0.0223073386351897
S1_2754503,1,2754503,0,1,NA,0.0281659932721337
S1_2784031,1,2784031,0,1,NA,-0.10323510798453
S1_2784065,1,2784065,0,1,NA,0.00634195686221046
S1_2784178,1,2784178,0,1,NA,0.00671626926612715
S1_2784215,1,2784215,0,1,NA,0.0180939165964995
S1_2794443,1,2794443,0,1,NA,-0.195940619613582
S1_2794651,1,2794651,0,1,NA,-0.0577187448288304
S1_2794670,1,2794670,0,1,NA,-0.067442561012888
S1_2801538,1,2801538,0,1,NA,0.0069847555770015
S1_2801547,1,2801547,0,1,NA,-0.00219383570415823
S1_2803636,1,2803636,0,1,NA,-0.0129356614981302
