Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,0.16352936517567
S1_128373,1,128373,0,1,NA,0.25628676518668
S1_222471,1,222471,0,1,NA,0.185100217235842
S1_267769,1,267769,0,1,NA,-1.92865742993152
S1_985248,1,985248,0,1,NA,-0.0455528569378174
S1_1000282,1,1000282,0,1,NA,-0.497994036888009
S1_1001511,1,1001511,0,1,NA,-2.0674951888441
S1_1167803,1,1167803,0,1,NA,-1.52717954331747
S1_1195312,1,1195312,0,1,NA,0.398006577300258
S1_1568364,1,1568364,0,1,NA,-1.19956695731295
S1_1665404,1,1665404,0,1,NA,0.28576417113382
S1_1665418,1,1665418,0,1,NA,-1.05498446150705
S1_1665430,1,1665430,0,1,NA,-0.0739524365203152
S1_1686778,1,1686778,0,1,NA,-0.689365967353432
S1_1763337,1,1763337,0,1,NA,-0.0361412862275188
S1_1763359,1,1763359,0,1,NA,-0.220521487229227
S1_1763421,1,1763421,0,1,NA,-0.251533560452728
S1_1780412,1,1780412,0,1,NA,-1.26398161762899
S1_1787870,1,1787870,0,1,NA,0.0542738696097089
S1_1787892,1,1787892,0,1,NA,0.142263385198135
S1_1792012,1,1792012,0,1,NA,0.437767235687183
S1_1804228,1,1804228,0,1,NA,0.0247060307236211
S1_1804237,1,1804237,0,1,NA,0.154219450284501
S1_1957407,1,1957407,0,1,NA,0.391897181959763
S1_2032165,1,2032165,0,1,NA,-0.140252778509144
S1_2089532,1,2089532,0,1,NA,-0.759503748427562
S1_2089585,1,2089585,0,1,NA,0.385225191038899
S1_2091448,1,2091448,0,1,NA,-0.436773579237396
S1_2091497,1,2091497,0,1,NA,0.616474799503038
S1_2304094,1,2304094,0,1,NA,0.604781997057742
S1_2306736,1,2306736,0,1,NA,0.102189320830576
S1_2306739,1,2306739,0,1,NA,0.281283943695449
S1_2307001,1,2307001,0,1,NA,0.279175645126955
S1_2307011,1,2307011,0,1,NA,0.239961590427555
S1_2307071,1,2307071,0,1,NA,0.331113031004335
S1_2307256,1,2307256,0,1,NA,-0.8066115392527
S1_2307287,1,2307287,0,1,NA,-0.535525793280392
S1_2307305,1,2307305,0,1,NA,-0.623740210871908
S1_2307776,1,2307776,0,1,NA,0.297505991307133
S1_2336405,1,2336405,0,1,NA,-0.460179616701133
