Marker,Chrom,Position,Ref,Alt,diplo-general,diplo-additive
S1_10638,1,10638,0,1,NA,0.429958871005488
S1_128373,1,128373,0,1,NA,-0.209636740134364
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,-1.1914035392751
S1_985248,1,985248,0,1,NA,0.655497337237677
S1_1000282,1,1000282,0,1,NA,0.511066675562832
S1_1001511,1,1001511,0,1,NA,1.25581778647302
S1_1167803,1,1167803,0,1,NA,1.66452364156797
S1_1195312,1,1195312,0,1,NA,-0.437816345218927
S1_1568364,1,1568364,0,1,NA,-1.51738878135306
S1_1665404,1,1665404,0,1,NA,0.602526461074056
S1_1665418,1,1665418,0,1,NA,1.66452364156797
S1_1665430,1,1665430,0,1,NA,0.148832955936779
S1_1686778,1,1686778,0,1,NA,0.587896353461259
S1_1763337,1,1763337,0,1,NA,-0.0837641651485844
S1_1763359,1,1763359,0,1,NA,-0.137406277627183
S1_1763421,1,1763421,0,1,NA,0.441211454642355
S1_1780412,1,1780412,0,1,NA,1.28162875831296
S1_1787870,1,1787870,0,1,NA,0.702684678915064
S1_1787892,1,1787892,0,1,NA,-0.0437146637913478
S1_1792012,1,1792012,0,1,NA,-1.79340626855695
S1_1804228,1,1804228,0,1,NA,0.537343418936583
S1_1804237,1,1804237,0,1,NA,0.326842539005709
S1_1957407,1,1957407,0,1,NA,-0.687236764183041
S1_2032165,1,2032165,0,1,NA,-0.226696588045086
S1_2089532,1,2089532,0,1,NA,0.0161968203702595
S1_2089585,1,2089585,0,1,NA,-0.878696650812738
S1_2091448,1,2091448,0,1,NA,-0.451113418081169
S1_2091497,1,2091497,0,1,NA,-0.358122040118761
S1_2304094,1,2304094,0,1,NA,-1.61156122070241
S1_2306736,1,2306736,0,1,NA,-1.14396497800342
S1_2306739,1,2306739,0,1,NA,-1.14396497800342
S1_2307001,1,2307001,0,1,NA,-0.41946119361732
S1_2307011,1,2307011,0,1,NA,-0.405086959817717
S1_2307071,1,2307071,0,1,NA,-0.428123382792296
S1_2307256,1,2307256,0,1,NA,-2.01540586677237
S1_2307287,1,2307287,0,1,NA,-2.7383267285178
S1_2307305,1,2307305,0,1,NA,-2.01540586677237
S1_2307776,1,2307776,0,1,NA,0.156496872841847
S1_2336405,1,2336405,0,1,NA,-0.0994484384842145
S1_2431751,1,2431751,0,1,NA,-1.29645756449492
S1_2466885,1,2466885,0,1,NA,1.68727510453008
S1_2467289,1,2467289,0,1,NA,0.247426275536474
S1_2467298,1,2467298,0,1,NA,-0.148772093665409
S1_2467316,1,2467316,0,1,NA,0.18288324882322
S1_2467319,1,2467319,0,1,NA,-1.52733393934244
S1_2467326,1,2467326,0,1,NA,-0.216558146852855
S1_2467328,1,2467328,0,1,NA,-1.23371769778588
S1_2467352,1,2467352,0,1,NA,-1.14947862810344
S1_2468221,1,2468221,0,1,NA,-0.27116187723186
S1_2469048,1,2469048,0,1,NA,-0.138109482273256
S1_2469056,1,2469056,0,1,NA,-3.25759626142257
S1_2469093,1,2469093,0,1,NA,-0.194396131319447
S1_2470205,1,2470205,0,1,NA,0.541341029108619
S1_2537494,1,2537494,0,1,NA,0.565110678900245
S1_2540555,1,2540555,0,1,NA,-2.82010527235561
S1_2544068,1,2544068,0,1,NA,-3.25759626142257
S1_2657797,1,2657797,0,1,NA,-0.369451952411544
S1_2685989,1,2685989,0,1,NA,0.164343332053578
S1_2686010,1,2686010,0,1,NA,-1.11341630285619
S1_2691832,1,2691832,0,1,NA,0.517286211511464
S1_2691875,1,2691875,0,1,NA,-0.0204747489728112
S1_2691904,1,2691904,0,1,NA,0.598850133498181
S1_2693911,1,2693911,0,1,NA,0.00331817621643102
S1_2693968,1,2693968,0,1,NA,-0.458389158320992
S1_2693969,1,2693969,0,1,NA,-0.0111290793810847
S1_2693995,1,2693995,0,1,NA,-0.585729515668548
S1_2693998,1,2693998,0,1,NA,-0.0602128191305588
S1_2727652,1,2727652,0,1,NA,0.391960256215402
S1_2730433,1,2730433,0,1,NA,-0.601291271936728
S1_2730435,1,2730435,0,1,NA,-0.189706027227498
S1_2739890,1,2739890,0,1,NA,1.28162875831296
S1_2740904,1,2740904,0,1,NA,-0.424464309762035
S1_2740913,1,2740913,0,1,NA,-1.89683264101347
S1_2740924,1,2740924,0,1,NA,-0.625601549251731
S1_2740925,1,2740925,0,1,NA,-0.722066832609708
S1_2745817,1,2745817,0,1,NA,-0.548601797375548
S1_2746546,1,2746546,0,1,NA,-2.33748685413
S1_2747010,1,2747010,0,1,NA,0.0567144237035184
S1_2748931,1,2748931,0,1,NA,-0.0533523396494075
S1_2753170,1,2753170,0,1,NA,0.209996050866985
S1_2753256,1,2753256,0,1,NA,-0.119030472668607
S1_2753385,1,2753385,0,1,NA,0.303718100430456
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,NA,-0.173225647192013
S1_2754198,1,2754198,0,1,NA,1.28162875831296
S1_2754503,1,2754503,0,1,NA,0.0944613989419562
S1_2784031,1,2784031,0,1,NA,-0.857029462471804
S1_2784065,1,2784065,0,1,NA,0.400363862759997
S1_2784178,1,2784178,0,1,NA,-1.10201338561131
S1_2784215,1,2784215,0,1,NA,-1.02600208873723
S1_2794443,1,2794443,0,1,NA,-0.0533523396494075
S1_2794651,1,2794651,0,1,NA,0.395050184757124
S1_2794670,1,2794670,0,1,NA,0.448677768193337
S1_2801538,1,2801538,0,1,NA,0.040671945842447
S1_2801547,1,2801547,0,1,NA,0.0527019613671243
S1_2803636,1,2803636,0,1,NA,0.0821048610943053
S1_2803659,1,2803659,0,1,NA,0.0374668687270689
S1_2803686,1,2803686,0,1,NA,-1.11872222279804
S1_2842393,1,2842393,0,1,NA,0.21953253098879
S1_2842395,1,2842395,0,1,NA,0.588210010325086
S1_2842612,1,2842612,0,1,NA,0.529860425563502
S1_2858812,1,2858812,0,1,NA,-0.535020386602651
S1_2858936,1,2858936,0,1,NA,0.0974455994696839
S1_2872305,1,2872305,0,1,NA,0.610271793597233
S1_2872340,1,2872340,0,1,NA,0.48016422238734
S1_2937746,1,2937746,0,1,NA,0.329191837063688
S1_2940981,1,2940981,0,1,NA,0.673015096925365
S1_2942391,1,2942391,0,1,NA,0.0535025546095063
S1_2942412,1,2942412,0,1,NA,0.393208527342608
S1_2942413,1,2942413,0,1,NA,-0.250298075039662
S1_2956835,1,2956835,0,1,NA,0.792648918930385
S1_2957197,1,2957197,0,1,NA,0.263507887318997
S1_2957263,1,2957263,0,1,NA,-0.727990359596407
S1_2957286,1,2957286,0,1,NA,-0.339715375246884
S1_2957312,1,2957312,0,1,NA,0.301860592299765
S1_3000657,1,3000657,0,1,NA,-1.45485941962847
S1_3000668,1,3000668,0,1,NA,-1.45485941962847
S1_3000812,1,3000812,0,1,NA,0.121934051201011
S1_3000850,1,3000850,0,1,NA,-0.20405729404431
S1_3001062,1,3001062,0,1,NA,-0.538447793679553
S1_3010423,1,3010423,0,1,NA,0.149496819804575
S1_3022795,1,3022795,0,1,NA,-0.0975062055771833
S1_3028475,1,3028475,0,1,NA,0.229035646948136
S1_3028503,1,3028503,0,1,NA,0.797348806402288
S1_3029136,1,3029136,0,1,NA,-0.388755894053823
S1_3029139,1,3029139,0,1,NA,-0.273594353159392
S1_3029205,1,3029205,0,1,NA,0.0394969727764131
S1_3078487,1,3078487,0,1,NA,-0.0976783580101054
S1_3078874,1,3078874,0,1,NA,-0.877722114767229
S1_3079131,1,3079131,0,1,NA,1.01918010352619
S1_3079287,1,3079287,0,1,NA,0.711751801007219
S1_3079325,1,3079325,0,1,NA,0.651609517319593
S1_3079994,1,3079994,0,1,NA,0.639340687423293
S1_3080098,1,3080098,0,1,NA,0.120003201333303
S1_3081447,1,3081447,0,1,NA,0.94952150450449
S1_3081458,1,3081458,0,1,NA,0.966932908500823
S1_3081692,1,3081692,0,1,NA,0.893828957832288
S1_3131760,1,3131760,0,1,NA,-0.584759054859257
S1_3136255,1,3136255,0,1,NA,-3.80562408785263
S1_3136329,1,3136329,0,1,NA,-0.351447660244625
S1_3179303,1,3179303,0,1,NA,0.255996415715313
S1_3179376,1,3179376,0,1,NA,-0.0223310060205931
