Marker,Chrom,Position,Ref,Alt,additive,general
S1_1000282,1,1000282,0,1,0.247798829436022,NA
S1_2091448,1,2091448,0,1,-0.0684103016537279,NA
S1_2307029,1,2307029,0,1,-0.40312414672772,NA
S1_2307053,1,2307053,0,1,-0.0391083104852044,NA
S1_2307134,1,2307134,0,1,NA,NA
S1_2467316,1,2467316,0,1,0.248253409628774,NA
S1_2469048,1,2469048,0,1,NA,NA
S1_2469056,1,2469056,0,1,NA,NA
S1_2469082,1,2469082,0,1,NA,NA
S1_2469093,1,2469093,0,1,-0.171727601677759,NA
S1_2544060,1,2544060,0,1,0.140270846604125,NA
S1_2691904,1,2691904,0,1,0.726644979825764,NA
S1_2691906,1,2691906,0,1,0.726644979825764,NA
S1_2693670,1,2693670,0,1,0.709074628791114,NA
S1_2693676,1,2693676,0,1,-0.1713058018521,NA
S1_2693869,1,2693869,0,1,-0.150337356987706,NA
S1_2693911,1,2693911,0,1,-0.0911605618864542,NA
S1_2693995,1,2693995,0,1,0.129996610006643,NA
S1_2694004,1,2694004,0,1,0.273462194467328,NA
S1_2740925,1,2740925,0,1,0.0619058159098955,NA
S1_2753153,1,2753153,0,1,-0.167057975677011,NA
S1_2753327,1,2753327,0,1,0.0490836361191356,NA
S1_2753420,1,2753420,0,1,-0.355059082462716,NA
S1_2784213,1,2784213,0,1,-0.175688461601538,NA
S1_2784215,1,2784215,0,1,-0.215275099404693,NA
S1_2801538,1,2801538,0,1,-0.254327731861082,NA
S1_2803659,1,2803659,0,1,-0.0122712895356472,NA
S1_2803686,1,2803686,0,1,0.494848453197392,NA
S1_2937746,1,2937746,0,1,-0.213246029671993,NA
S1_3010418,1,3010418,0,1,0.425563358513585,NA
S1_3010423,1,3010423,0,1,0.425563358513585,NA
S1_3010424,1,3010424,0,1,0.425563358513585,NA
S1_3010434,1,3010434,0,1,0.425563358513585,NA
S1_3010439,1,3010439,0,1,-0.106131282070351,NA
S1_3010445,1,3010445,0,1,0.415374252414949,NA
S1_3010447,1,3010447,0,1,0.415374252414949,NA
S1_3029136,1,3029136,0,1,-0.144410434700191,NA
S1_3029139,1,3029139,0,1,-0.44298055403334,NA
S1_3135749,1,3135749,0,1,-0.280338635535486,NA
S1_3135753,1,3135753,0,1,-0.308454719450239,NA
S1_3197144,1,3197144,0,1,0.400097636594595,NA
S1_3197156,1,3197156,0,1,-0.106234557155076,NA
S1_3197160,1,3197160,0,1,-0.2661161582256,NA
S1_3197164,1,3197164,0,1,-0.275608784173841,NA
S1_3269687,1,3269687,0,1,0.0407958087476317,NA
S1_3279302,1,3279302,0,1,0.3609533703289,NA
S1_3282170,1,3282170,0,1,-0.0322313414488207,NA
S1_3405322,1,3405322,0,1,0.00344623488781792,NA
S1_3405346,1,3405346,0,1,0.00344623488781792,NA
S1_3405632,1,3405632,0,1,-0.0881390499739894,NA
S1_3650455,1,3650455,0,1,-0.403851017399234,NA
S1_3703741,1,3703741,0,1,0.175835631006436,NA
S1_3703762,1,3703762,0,1,-0.389012863090528,NA
S1_3739861,1,3739861,0,1,-0.0119308626931058,NA
S1_4018295,1,4018295,0,1,-0.743912016188382,NA
S1_4040233,1,4040233,0,1,0.154794219638319,NA
S1_4040251,1,4040251,0,1,0.222630391095805,NA
S1_4452378,1,4452378,0,1,-0.275765549787948,NA
S1_4519154,1,4519154,0,1,-0.063543616226454,NA
S1_4548845,1,4548845,0,1,-0.220321641997288,NA
S1_4979298,1,4979298,0,1,0.197882033281289,NA
S1_4994210,1,4994210,0,1,-0.311586586384053,NA
S1_5006696,1,5006696,0,1,-0.164076777495467,NA
S1_5091849,1,5091849,0,1,0.0475925758974398,NA
S1_5745185,1,5745185,0,1,-0.191708458974944,NA
S1_5745195,1,5745195,0,1,NA,NA
S1_5745514,1,5745514,0,1,-0.350220239108438,NA
S1_5745520,1,5745520,0,1,-0.307190528145171,NA
S1_6220288,1,6220288,0,1,-0.199199157676404,NA
S1_6220289,1,6220289,0,1,-0.199199157676404,NA
S1_6234773,1,6234773,0,1,-1.29789580427708,NA
S1_6234790,1,6234790,0,1,-1.13918338127226,NA
S1_6234801,1,6234801,0,1,-0.257159720957802,NA
S1_6425499,1,6425499,0,1,-0.231190495075822,NA
S1_6425509,1,6425509,0,1,NA,NA
S1_6431158,1,6431158,0,1,NA,NA
S1_6431197,1,6431197,0,1,0.300041070297183,NA
S1_6431227,1,6431227,0,1,-0.132040715538096,NA
S1_6433450,1,6433450,0,1,-0.660610532555538,NA
S1_6549984,1,6549984,0,1,-0.0931487969602784,NA
S1_6850821,1,6850821,0,1,NA,NA
S1_6921570,1,6921570,0,1,0.159089502507882,NA
S1_6922850,1,6922850,0,1,-0.350376107176835,NA
S1_6923719,1,6923719,0,1,0.335322391307642,NA
S1_6923804,1,6923804,0,1,-0.108686814923843,NA
S1_7079762,1,7079762,0,1,0.659917542688376,NA
S1_7091205,1,7091205,0,1,-0.425620782165325,NA
S1_7161470,1,7161470,0,1,-0.332106746792434,NA
S1_7161473,1,7161473,0,1,-0.332106746792434,NA
S1_7299841,1,7299841,0,1,0.431361475303234,NA
S1_7355728,1,7355728,0,1,0.388087395541234,NA
S1_7355735,1,7355735,0,1,-0.0768676652914166,NA
S1_7355739,1,7355739,0,1,0.0744922988941852,NA
S1_7389879,1,7389879,0,1,0.0153340250479346,NA
S1_7390282,1,7390282,0,1,0.091646089466721,NA
S1_7390746,1,7390746,0,1,0.378487536176252,NA
S1_7390758,1,7390758,0,1,0.298557147295853,NA
S1_7390769,1,7390769,0,1,0.233305103907384,NA
S1_7390776,1,7390776,0,1,0.283670488832854,NA
S1_7391420,1,7391420,0,1,0.268150784380651,NA
S1_7397625,1,7397625,0,1,-0.211285654066131,NA
S1_8038925,1,8038925,0,1,0.804210501565905,NA
S1_8271524,1,8271524,0,1,0.0856099462557864,NA
S1_8355740,1,8355740,0,1,-0.0446720697214715,NA
S1_8450316,1,8450316,0,1,-0.258794303878126,NA
S1_8538065,1,8538065,0,1,0.0405827301657666,NA
S1_8538275,1,8538275,0,1,-0.334580622935093,NA
S1_8541287,1,8541287,0,1,NA,NA
S1_8637215,1,8637215,0,1,NA,NA
S1_8656801,1,8656801,0,1,-0.794169591678852,NA
S1_8656813,1,8656813,0,1,0.569288818688833,NA
S1_9058898,1,9058898,0,1,-0.38878268512876,NA
S1_9058931,1,9058931,0,1,-0.527797354905715,NA
S1_9123511,1,9123511,0,1,-0.609642343626348,NA
S1_9216202,1,9216202,0,1,0.230365146200441,NA
S1_9301439,1,9301439,0,1,-0.35394247851724,NA
S1_9396313,1,9396313,0,1,0.613687564684241,NA
S1_9396331,1,9396331,0,1,-0.174772445220412,NA
S1_9437011,1,9437011,0,1,NA,NA
S1_9526267,1,9526267,0,1,0.340692101442713,NA
S1_9581609,1,9581609,0,1,-0.42070634772287,NA
S1_9581620,1,9581620,0,1,-0.339729898833113,NA
S1_9956400,1,9956400,0,1,-0.0835163579155136,NA
S1_9956412,1,9956412,0,1,-0.0625386138951569,NA
S1_9957099,1,9957099,0,1,-0.0380395062024093,NA
S1_10096289,1,10096289,0,1,NA,NA
S1_10436215,1,10436215,0,1,-0.0331428024243365,NA
S1_10436225,1,10436225,0,1,-0.451870364609761,NA
S1_10436226,1,10436226,0,1,-0.00350555445935186,NA
S1_10436233,1,10436233,0,1,-0.00350555445935186,NA
S1_10584075,1,10584075,0,1,-0.379388410161567,NA
S1_10584085,1,10584085,0,1,0.16189516671021,NA
S1_10584153,1,10584153,0,1,NA,NA
S1_10826196,1,10826196,0,1,-0.17420866322918,NA
S1_10826945,1,10826945,0,1,-0.523454870345148,NA
S1_10826970,1,10826970,0,1,-0.416845703942201,NA
S1_10899900,1,10899900,0,1,-0.14732428712496,NA
S1_10960784,1,10960784,0,1,-0.195584730775948,NA
S1_10960811,1,10960811,0,1,0.298423405704312,NA
S1_10960976,1,10960976,0,1,0.135130129039794,NA
S1_11476884,1,11476884,0,1,-0.210145475515816,NA
S1_11533071,1,11533071,0,1,-0.200927381088832,NA
S1_11793062,1,11793062,0,1,0.0354283966419047,NA
S1_11910984,1,11910984,0,1,-0.260603097369341,NA
S1_11911006,1,11911006,0,1,-0.575002300310558,NA
S1_11944909,1,11944909,0,1,-0.24322099101596,NA
S1_11949055,1,11949055,0,1,-0.380661936970441,NA
S1_11949092,1,11949092,0,1,-0.483016658707356,NA
S1_11949102,1,11949102,0,1,-0.380661936970441,NA
S1_11949112,1,11949112,0,1,NA,NA
S1_11951941,1,11951941,0,1,-0.28670543583047,NA
S1_11951944,1,11951944,0,1,0.250344817637696,NA
S1_11992906,1,11992906,0,1,-0.449117557280516,NA
S1_12146738,1,12146738,0,1,-0.302336306381335,NA
S1_12169653,1,12169653,0,1,0.0487619227854452,NA
S1_12176349,1,12176349,0,1,0.508064458430866,NA
S1_12176352,1,12176352,0,1,-0.0464383435470381,NA
S1_12209994,1,12209994,0,1,0.200333045178738,NA
S1_12256115,1,12256115,0,1,0.0356954162427598,NA
S1_12309541,1,12309541,0,1,-0.115232415090588,NA
S1_12309645,1,12309645,0,1,-0.221307461330852,NA
S1_12309647,1,12309647,0,1,0.0795577679875947,NA
S1_12344369,1,12344369,0,1,0.626845116694838,NA
S1_12344374,1,12344374,0,1,0.205189812473861,NA
S1_12344470,1,12344470,0,1,0.142818729016327,NA
S1_12357413,1,12357413,0,1,0.237787931511932,NA
S1_12481563,1,12481563,0,1,-0.13321131804021,NA
S1_12481583,1,12481583,0,1,-0.359781181958965,NA
S1_12521405,1,12521405,0,1,-0.0661499225400775,NA
S1_12521523,1,12521523,0,1,0.0658427632695293,NA
S1_12521525,1,12521525,0,1,0.176239569407443,NA
S1_12521527,1,12521527,0,1,0.0658427632695293,NA
S1_12852920,1,12852920,0,1,0.0711877094847324,NA
S1_12855584,1,12855584,0,1,-0.438007158507304,NA
S1_12855585,1,12855585,0,1,-0.438007158507304,NA
S1_13643091,1,13643091,0,1,-0.417882996256196,NA
S1_14032166,1,14032166,0,1,-0.34531370381977,NA
S1_14032198,1,14032198,0,1,-0.430633553733799,NA
S1_14033579,1,14033579,0,1,0.121084769396361,NA
S1_14103918,1,14103918,0,1,-0.0471891035141425,NA
S1_14165553,1,14165553,0,1,-0.0282861021356808,NA
S1_14165556,1,14165556,0,1,-0.107543273689103,NA
S1_14165569,1,14165569,0,1,-0.12436440657855,NA
S1_14169991,1,14169991,0,1,0.292017946474829,NA
S1_14449070,1,14449070,0,1,0.324673067012412,NA
S1_14449371,1,14449371,0,1,0.109704198862261,NA
S1_14449374,1,14449374,0,1,0.232418019881379,NA
S1_14449375,1,14449375,0,1,0.0985234967461963,NA
S1_14449382,1,14449382,0,1,0.0985234967461963,NA
S1_14510422,1,14510422,0,1,-0.0891395955485592,NA
S1_14803790,1,14803790,0,1,-0.113025199507604,NA
S1_14852237,1,14852237,0,1,-0.341896030890297,NA
S1_15075522,1,15075522,0,1,-0.240679388461359,NA
S1_15134219,1,15134219,0,1,0.0320084272344303,NA
S1_15169935,1,15169935,0,1,0.0202829242835918,NA
S1_15169946,1,15169946,0,1,-0.118449371433101,NA
S1_15353573,1,15353573,0,1,-0.165216363083573,NA
S1_15353577,1,15353577,0,1,0.19361508435145,NA
S1_15779598,1,15779598,0,1,-0.194215405111962,NA
S1_15779616,1,15779616,0,1,-0.213408127711901,NA
S1_15995473,1,15995473,0,1,1.39277695716808,NA
S1_16698844,1,16698844,0,1,NA,NA
S1_16698847,1,16698847,0,1,0.0993729880455021,NA
S1_16777521,1,16777521,0,1,-0.245173586023725,NA
S1_16783629,1,16783629,0,1,-0.45324280191781,NA
S1_16783659,1,16783659,0,1,-0.466755678004688,NA
S1_16825995,1,16825995,0,1,0.111887094440078,NA
S1_16826035,1,16826035,0,1,0.0146460448925154,NA
S1_16826037,1,16826037,0,1,0.0146460448925154,NA
S1_17494066,1,17494066,0,1,0.0806354367698106,NA
S1_17494133,1,17494133,0,1,0.262232144644088,NA
S1_17673474,1,17673474,0,1,-0.0515258304098438,NA
S1_17679542,1,17679542,0,1,0.0241527213150619,NA
S1_17679543,1,17679543,0,1,0.014209184245118,NA
S1_17680181,1,17680181,0,1,0.0107603918310843,NA
S1_18128939,1,18128939,0,1,-0.062779007848718,NA
S1_18199313,1,18199313,0,1,-0.016653359369343,NA
S1_18199356,1,18199356,0,1,-0.101847747739072,NA
S1_18199385,1,18199385,0,1,-0.101847747739072,NA
S1_18199403,1,18199403,0,1,-0.138533035745013,NA
S1_18200092,1,18200092,0,1,0.317464695977606,NA
S1_19104390,1,19104390,0,1,-0.197651005091686,NA
S1_19235831,1,19235831,0,1,0.223553844662234,NA
S1_19296025,1,19296025,0,1,NA,NA
S1_19641987,1,19641987,0,1,0.590851690873521,NA
S1_19642471,1,19642471,0,1,-0.272727736819306,NA
S1_19642472,1,19642472,0,1,-0.168553458114161,NA
S1_20908061,1,20908061,0,1,NA,NA
S1_20908700,1,20908700,0,1,NA,NA
S1_21471998,1,21471998,0,1,0.0166321924878616,NA
S1_21472039,1,21472039,0,1,0.242079984148006,NA
S1_21474433,1,21474433,0,1,-0.72379152298258,NA
S1_22069444,1,22069444,0,1,NA,NA
S1_22069470,1,22069470,0,1,-0.0419371390750598,NA
S1_22069480,1,22069480,0,1,-0.156185199330494,NA
S1_22656076,1,22656076,0,1,-0.476890602944337,NA
