Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.26993438854908
S1_2091448,1,2091448,0,1,0.300330208339397
S1_2307029,1,2307029,0,1,0.539606133023767
S1_2307053,1,2307053,0,1,0.398273567226438
S1_2307134,1,2307134,0,1,NA
S1_2467316,1,2467316,0,1,0.234012738314058
S1_2469048,1,2469048,0,1,NA
S1_2469056,1,2469056,0,1,NA
S1_2469082,1,2469082,0,1,NA
S1_2469093,1,2469093,0,1,0.307657849276572
S1_2544060,1,2544060,0,1,0.499554106349192
S1_2691904,1,2691904,0,1,0.356765359946549
S1_2691906,1,2691906,0,1,0.356765359946549
S1_2693670,1,2693670,0,1,0.519909962564083
S1_2693676,1,2693676,0,1,0.185778627681964
S1_2693869,1,2693869,0,1,0.0673515283683051
S1_2693911,1,2693911,0,1,0.194572189599389
S1_2693995,1,2693995,0,1,0.0794932903784252
S1_2694004,1,2694004,0,1,0.46514667420386
S1_2740925,1,2740925,0,1,0.273678409276678
S1_2753153,1,2753153,0,1,0.509274312789821
S1_2753327,1,2753327,0,1,0.172905623868249
S1_2753420,1,2753420,0,1,1.13533161877271
S1_2784213,1,2784213,0,1,0.057318222941279
S1_2784215,1,2784215,0,1,0.0476770762611117
S1_2801538,1,2801538,0,1,0.0725340117542794
S1_2803659,1,2803659,0,1,0.117129710466907
S1_2803686,1,2803686,0,1,0.265863822058462
S1_2937746,1,2937746,0,1,0.19655724208351
S1_3010418,1,3010418,0,1,0.698302997211226
S1_3010423,1,3010423,0,1,0.698302997211226
S1_3010424,1,3010424,0,1,0.698302997211226
S1_3010434,1,3010434,0,1,0.698302997211226
S1_3010439,1,3010439,0,1,0.74552520552652
S1_3010445,1,3010445,0,1,0.665035749566953
S1_3010447,1,3010447,0,1,0.665035749566953
S1_3029136,1,3029136,0,1,0.203822578025184
S1_3029139,1,3029139,0,1,0.777955955506306
S1_3135749,1,3135749,0,1,0.301242993981579
S1_3135753,1,3135753,0,1,1.24608407989687
S1_3197144,1,3197144,0,1,0.152546342426301
S1_3197156,1,3197156,0,1,0.318694329277717
S1_3197160,1,3197160,0,1,0.591552032080405
S1_3197164,1,3197164,0,1,0.633270624342041
S1_3269687,1,3269687,0,1,0.0078983643062037
S1_3279302,1,3279302,0,1,0.983139769523998
S1_3282170,1,3282170,0,1,0.434253640157634
S1_3405322,1,3405322,0,1,0.0195517277550621
