Marker,Chrom,Position,Ref,Alt,general
S1_10638,1,10638,0,1,0.0748421974577965
S1_128373,1,128373,0,1,0.0944190034308053
S1_222471,1,222471,0,1,0.411966380934985
S1_267769,1,267769,0,1,0.234809057185917
S1_985248,1,985248,0,1,0.0196798649994906
S1_1000282,1,1000282,0,1,0.35137572204866
S1_1001511,1,1001511,0,1,1.03290543848039
S1_1167803,1,1167803,0,1,0.4698381281613
S1_1195312,1,1195312,0,1,0.709922952202555
S1_1568364,1,1568364,0,1,0.262753350096304
S1_1665404,1,1665404,0,1,0.366507499009279
S1_1665418,1,1665418,0,1,0.436361973786253
S1_1665430,1,1665430,0,1,0.159714177055916
S1_1686778,1,1686778,0,1,0.576821042428294
S1_1763337,1,1763337,0,1,0.159104442032508
S1_1763359,1,1763359,0,1,0.183837754894041
S1_1763421,1,1763421,0,1,0.103372459126361
S1_1780412,1,1780412,0,1,0.691850844987815
S1_1787870,1,1787870,0,1,0.0124938310357048
S1_1787892,1,1787892,0,1,0.461675930382224
S1_1792012,1,1792012,0,1,0.347389585992561
S1_1804228,1,1804228,0,1,0.306888524138293
S1_1804237,1,1804237,0,1,0.240928268946426
S1_1957407,1,1957407,0,1,0.385252333999208
S1_2032165,1,2032165,0,1,0.134105338250504
S1_2089532,1,2089532,0,1,0.466113292120829
S1_2089585,1,2089585,0,1,0.359135676177487
S1_2091448,1,2091448,0,1,0.442828205476727
S1_2091497,1,2091497,0,1,0.15159264332713
S1_2304094,1,2304094,0,1,0.288443517287672
S1_2306736,1,2306736,0,1,0.0528167635691229
S1_2306739,1,2306739,0,1,0.00472404447039313
S1_2307001,1,2307001,0,1,0.545979940062852
S1_2307011,1,2307011,0,1,0.655089478329746
S1_2307071,1,2307071,0,1,0.0646337997772332
S1_2307256,1,2307256,0,1,0.197199156088544
S1_2307287,1,2307287,0,1,0.181820879903708
S1_2307305,1,2307305,0,1,0.304618570590274
S1_2307776,1,2307776,0,1,0.29802165778803
S1_2336405,1,2336405,0,1,1.48063962816983
S1_2431751,1,2431751,0,1,0.0382524927213801
S1_2466885,1,2466885,0,1,0.7562622185071
S1_2467289,1,2467289,0,1,0.33030589374785
S1_2467298,1,2467298,0,1,0.205442794926249
S1_2467316,1,2467316,0,1,0.0250173968662814
S1_2467319,1,2467319,0,1,0.0226402436436082
S1_2467326,1,2467326,0,1,0.735983487706498
S1_2467328,1,2467328,0,1,0.240907682288001
S1_2467352,1,2467352,0,1,0.0990575772595316
S1_2468221,1,2468221,0,1,1.40979845156486
S1_2469048,1,2469048,0,1,1.71285127179065
S1_2469056,1,2469056,0,1,0.167152888689002
S1_2469093,1,2469093,0,1,0.121248290450512
S1_2470205,1,2470205,0,1,0.507766308802281
S1_2537494,1,2537494,0,1,0.0294910207090754
S1_2540555,1,2540555,0,1,0.157825257322081
S1_2544068,1,2544068,0,1,0.179177502858762
S1_2657797,1,2657797,0,1,0.12911538452159
S1_2685989,1,2685989,0,1,1.94610437942767
S1_2686010,1,2686010,0,1,0.540099872948266
S1_2691832,1,2691832,0,1,1.33151001728666
S1_2691875,1,2691875,0,1,0.195133734847363
S1_2691904,1,2691904,0,1,1.78915765212721
S1_2693911,1,2693911,0,1,0.601240211716354
S1_2693968,1,2693968,0,1,0.858346523093632
S1_2693969,1,2693969,0,1,0.0302058754584109
S1_2693995,1,2693995,0,1,0.186046353874497
S1_2693998,1,2693998,0,1,1.35512352642024
S1_2727652,1,2727652,0,1,0.116290066607119
S1_2730433,1,2730433,0,1,0.541258563747455
S1_2730435,1,2730435,0,1,0.217581561630135
S1_2739890,1,2739890,0,1,0.80616415564002
S1_2740904,1,2740904,0,1,0.0810234005934513
S1_2740913,1,2740913,0,1,0.0104982394461169
S1_2740924,1,2740924,0,1,0.0326697683606279
S1_2740925,1,2740925,0,1,0.0112021674072346
S1_2745817,1,2745817,0,1,0.0388699181751222
S1_2746546,1,2746546,0,1,0.232066248444593
S1_2747010,1,2747010,0,1,0.304028778269702
S1_2748931,1,2748931,0,1,0.96578356383351
S1_2753170,1,2753170,0,1,0.320882498387226
S1_2753256,1,2753256,0,1,0.956707662621457
S1_2753385,1,2753385,0,1,0.323386470762584
S1_2753437,1,2753437,0,1,0.3068072395979
S1_2753738,1,2753738,0,1,0.160459926240839
S1_2754198,1,2754198,0,1,0.169265502407436
S1_2754503,1,2754503,0,1,0.641286382627536
S1_2784031,1,2784031,0,1,0.238624648387261
S1_2784065,1,2784065,0,1,0.184757482777721
S1_2784178,1,2784178,0,1,0.443321693509702
S1_2784215,1,2784215,0,1,0.697438900468827
S1_2794443,1,2794443,0,1,0.618637217395407
S1_2794651,1,2794651,0,1,0.677301650697426
S1_2794670,1,2794670,0,1,0.932855337788468
S1_2801538,1,2801538,0,1,0.0603967808197397
S1_2801547,1,2801547,0,1,0.0781297302916037
