Marker,Chrom,Position,Ref,Alt,general
S1_1000282,1,1000282,0,1,0.113328211486908
S1_2091448,1,2091448,0,1,0.251175033675722
S1_2307029,1,2307029,0,1,0.862509182284485
S1_2307053,1,2307053,0,1,1.3436743972417
S1_2307134,1,2307134,0,1,NA
S1_2467316,1,2467316,0,1,0.221002900543886
S1_2469048,1,2469048,0,1,NA
S1_2469056,1,2469056,0,1,NA
S1_2469082,1,2469082,0,1,NA
S1_2469093,1,2469093,0,1,0.027310897335198
S1_2544060,1,2544060,0,1,0.275221812058532
S1_2691904,1,2691904,0,1,1.56811478050239
S1_2691906,1,2691906,0,1,1.56811478050239
S1_2693670,1,2693670,0,1,1.8405716700307
S1_2693676,1,2693676,0,1,0.0463135014600061
S1_2693869,1,2693869,0,1,0.722802144074931
S1_2693911,1,2693911,0,1,0.227894709704184
S1_2693995,1,2693995,0,1,0.0382654593880067
S1_2694004,1,2694004,0,1,0.450111600978551
S1_2740925,1,2740925,0,1,0.569353369371305
S1_2753153,1,2753153,0,1,0.812757505006568
S1_2753327,1,2753327,0,1,1.48626783281236
S1_2753420,1,2753420,0,1,0.0221383251098462
S1_2784213,1,2784213,0,1,0.716202529000724
S1_2784215,1,2784215,0,1,0.454818786907228
S1_2801538,1,2801538,0,1,0.0457625305273988
S1_2803659,1,2803659,0,1,0.159811614762472
S1_2803686,1,2803686,0,1,0.592029514763842
S1_2937746,1,2937746,0,1,0.0278152287880454
S1_3010418,1,3010418,0,1,0.00257216072710655
S1_3010423,1,3010423,0,1,0.00257216072710655
S1_3010424,1,3010424,0,1,0.00257216072710655
S1_3010434,1,3010434,0,1,0.00257216072710655
S1_3010439,1,3010439,0,1,0.200021922960681
S1_3010445,1,3010445,0,1,0.00291745372569083
S1_3010447,1,3010447,0,1,0.00291745372569083
S1_3029136,1,3029136,0,1,0.71491300539083
S1_3029139,1,3029139,0,1,0.242774152847428
S1_3135749,1,3135749,0,1,0.223990662518992
S1_3135753,1,3135753,0,1,0.517093869489879
S1_3197144,1,3197144,0,1,0.525044583164992
S1_3197156,1,3197156,0,1,1.36048552251646
S1_3197160,1,3197160,0,1,0.890658026018507
S1_3197164,1,3197164,0,1,0.890742162305088
S1_3269687,1,3269687,0,1,0.675787862463872
S1_3279302,1,3279302,0,1,0.451692873332328
S1_3282170,1,3282170,0,1,0.372195943422554
S1_3405322,1,3405322,0,1,0.00397329202428723
S1_3405346,1,3405346,0,1,0.00397329202428723
S1_3405632,1,3405632,0,1,0.469323241536602
S1_3650455,1,3650455,0,1,0.337092155329175
S1_3703741,1,3703741,0,1,0.260862015778025
S1_3703762,1,3703762,0,1,0.165350325791431
S1_3739861,1,3739861,0,1,0.0450152263645266
S1_4018295,1,4018295,0,1,0.163146145016461
S1_4040233,1,4040233,0,1,0.162875572180474
S1_4040251,1,4040251,0,1,0.254482553097333
S1_4452378,1,4452378,0,1,0.365920612947635
S1_4519154,1,4519154,0,1,0.378991635914918
S1_4548845,1,4548845,0,1,0.0824417543336535
S1_4979298,1,4979298,0,1,0.00841673350247229
S1_4994210,1,4994210,0,1,0.267772092503228
S1_5006696,1,5006696,0,1,0.841291012166797
S1_5091849,1,5091849,0,1,0.622062687801941
S1_5745185,1,5745185,0,1,1.01956557409421
S1_5745195,1,5745195,0,1,NA
S1_5745514,1,5745514,0,1,0.435868610594864
S1_5745520,1,5745520,0,1,0.137180230366948
S1_6220288,1,6220288,0,1,0.405571528564465
S1_6220289,1,6220289,0,1,0.405571528564465
S1_6234773,1,6234773,0,1,1.1081704459299
S1_6234790,1,6234790,0,1,1.15080183261217
S1_6234801,1,6234801,0,1,0.73706189345118
S1_6425499,1,6425499,0,1,0.41661037114992
S1_6425509,1,6425509,0,1,NA
S1_6431158,1,6431158,0,1,NA
S1_6431197,1,6431197,0,1,NA
S1_6431227,1,6431227,0,1,0.672874871527725
S1_6433450,1,6433450,0,1,0.200562836882211
S1_6549984,1,6549984,0,1,0.286322101730043
