Marker,Chrom,Position,Ref,Alt,general,additive
S1_10638,1,10638,0,1,NA,0.693756316622939
S1_128373,1,128373,0,1,NA,-0.41865947220905
S1_222471,1,222471,0,1,NA,NA
S1_267769,1,267769,0,1,NA,-0.835685906994197
S1_985248,1,985248,0,1,NA,0.265560364316346
S1_1000282,1,1000282,0,1,NA,0.366473195373018
S1_1001511,1,1001511,0,1,NA,-0.159769595648243
S1_1167803,1,1167803,0,1,NA,2.20182893020378
S1_1195312,1,1195312,0,1,NA,-0.271920447383945
S1_1568364,1,1568364,0,1,NA,-0.508492560021598
S1_1665404,1,1665404,0,1,NA,0.244353602238822
S1_1665418,1,1665418,0,1,NA,2.20182893020378
S1_1665430,1,1665430,0,1,NA,-0.579701622247123
S1_1686778,1,1686778,0,1,NA,0.351744945651345
S1_1763337,1,1763337,0,1,NA,-0.629733402446875
S1_1763359,1,1763359,0,1,NA,0.130459806756279
S1_1763421,1,1763421,0,1,NA,-0.102176849918398
S1_1780412,1,1780412,0,1,NA,0.348979332066345
S1_1787870,1,1787870,0,1,NA,0.17662034550921
S1_1787892,1,1787892,0,1,NA,-0.710644380891663
S1_1792012,1,1792012,0,1,NA,-0.443877014730044
S1_1804228,1,1804228,0,1,NA,0.352362166020771
S1_1804237,1,1804237,0,1,NA,0.331961672515218
S1_1957407,1,1957407,0,1,NA,-0.408336923950472
S1_2032165,1,2032165,0,1,NA,-0.408498624663159
S1_2089532,1,2089532,0,1,NA,0.262777567142812
S1_2089585,1,2089585,0,1,NA,0.216715965065194
S1_2091448,1,2091448,0,1,NA,0.785086557139967
S1_2091497,1,2091497,0,1,NA,-0.442589049260078
S1_2304094,1,2304094,0,1,NA,-1.22035099527547
S1_2306736,1,2306736,0,1,NA,1.43587212028007
S1_2306739,1,2306739,0,1,NA,1.43587212028007
S1_2307001,1,2307001,0,1,NA,0.325540910374894
S1_2307011,1,2307011,0,1,NA,0.502430461390039
S1_2307071,1,2307071,0,1,NA,-0.309749286105406
S1_2307256,1,2307256,0,1,NA,NA
S1_2307287,1,2307287,0,1,NA,-2.53984073132081
S1_2307305,1,2307305,0,1,NA,NA
S1_2307776,1,2307776,0,1,NA,0.81334942711589
S1_2336405,1,2336405,0,1,NA,0.250403483227645
S1_2431751,1,2431751,0,1,NA,-0.690461321776014
S1_2466885,1,2466885,0,1,NA,2.92189298910582
S1_2467289,1,2467289,0,1,NA,-0.760360729972055
S1_2467298,1,2467298,0,1,NA,-0.875210518788669
S1_2467316,1,2467316,0,1,NA,-0.28023105303019
S1_2467319,1,2467319,0,1,NA,-0.193939410778059
S1_2467326,1,2467326,0,1,NA,-0.174379641576392
S1_2467328,1,2467328,0,1,NA,-0.588270906560658
S1_2467352,1,2467352,0,1,NA,-0.290120835112683
S1_2468221,1,2468221,0,1,NA,-0.908046514647751
S1_2469048,1,2469048,0,1,NA,-0.100840674605067
S1_2469056,1,2469056,0,1,NA,-2.53984073132081
S1_2469093,1,2469093,0,1,NA,-0.925304515272766
S1_2470205,1,2470205,0,1,NA,0.0847326997868315
S1_2537494,1,2537494,0,1,NA,-0.582329542856658
S1_2540555,1,2540555,0,1,NA,-1.97024757078813
S1_2544068,1,2544068,0,1,NA,-2.53984073132081
S1_2657797,1,2657797,0,1,NA,-1.53505662762331
S1_2685989,1,2685989,0,1,NA,-0.183633218120417
S1_2686010,1,2686010,0,1,NA,0.176702375073522
S1_2691832,1,2691832,0,1,NA,0.329907752835535
S1_2691875,1,2691875,0,1,NA,-0.463008997161894
S1_2691904,1,2691904,0,1,NA,-0.0324716468371034
S1_2693911,1,2693911,0,1,NA,-0.123329611784822
S1_2693968,1,2693968,0,1,NA,-0.835183353804151
S1_2693969,1,2693969,0,1,NA,-0.572671600986062
S1_2693995,1,2693995,0,1,NA,-0.196684944518517
S1_2693998,1,2693998,0,1,NA,-0.223117269964734
S1_2727652,1,2727652,0,1,NA,1.34695891255044
S1_2730433,1,2730433,0,1,NA,-1.36096551246293
S1_2730435,1,2730435,0,1,NA,-1.0175335803919
S1_2739890,1,2739890,0,1,NA,0.348979332066345
S1_2740904,1,2740904,0,1,NA,0.511442352949187
S1_2740913,1,2740913,0,1,NA,NA
S1_2740924,1,2740924,0,1,NA,0.24183255698943
S1_2740925,1,2740925,0,1,NA,0.311585649103526
S1_2745817,1,2745817,0,1,NA,-0.0656353139517887
S1_2746546,1,2746546,0,1,NA,-7.610837544182
S1_2747010,1,2747010,0,1,NA,0.155137150478928
S1_2748931,1,2748931,0,1,NA,3.24581180508173
S1_2753170,1,2753170,0,1,NA,1.98316918989016
S1_2753256,1,2753256,0,1,NA,-0.721331568577223
S1_2753385,1,2753385,0,1,NA,-0.845291493373542
S1_2753437,1,2753437,0,1,NA,NA
S1_2753738,1,2753738,0,1,NA,0.240829391941912
S1_2754198,1,2754198,0,1,NA,0.348979332066345
S1_2754503,1,2754503,0,1,NA,0.0699994380947796
S1_2784031,1,2784031,0,1,NA,-0.17205178447433
S1_2784065,1,2784065,0,1,NA,-0.355048047745631
S1_2784178,1,2784178,0,1,NA,-1.71683793436853
S1_2784215,1,2784215,0,1,NA,-1.64289263369683
S1_2794443,1,2794443,0,1,NA,3.24581180508173
S1_2794651,1,2794651,0,1,NA,-0.462115870628767
