SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S4_67071859,4,67071859,8.54123879210589e-05,0.477443609022556,399,NA,NA,1,NA
S2_177750327,2,177750327,0.000311093277299985,0.228070175438596,399,NA,NA,1,NA
S10_15006559,10,15006559,0.000529288774775913,0.37719298245614,399,NA,NA,1,NA
S4_71056989,4,71056989,0.000545744770238562,0.0576441102756893,399,NA,NA,1,NA
S2_206367457,2,206367457,0.000905859081160011,0.362155388471178,399,NA,NA,1,NA
S7_13408153,7,13408153,0.000955560016638264,0.0463659147869674,399,NA,NA,1,NA
S6_108203298,6,108203298,0.0009761315950976,0.452380952380952,399,NA,NA,1,NA
S2_208611667,2,208611667,0.0013477986514999,0.49749373433584,399,NA,NA,1,NA
S7_168468467,7,168468467,0.00135719433206045,0.0726817042606516,399,NA,NA,1,NA
S6_108203292,6,108203292,0.00145798141694512,0.451127819548872,399,NA,NA,1,NA
S4_77982471,4,77982471,0.00146527314673178,0.0726817042606517,399,NA,NA,1,NA
S4_159725793,4,159725793,0.00150006248219674,0.0701754385964912,399,NA,NA,1,NA
S6_135314004,6,135314004,0.00154841706994021,0.161654135338346,399,NA,NA,1,NA
S9_32583874,9,32583874,0.00178282180849823,0.191729323308271,399,NA,NA,1,NA
S9_32583853,9,32583853,0.00215954302923016,0.191729323308271,399,NA,NA,1,NA
S5_10493718,5,10493718,0.00227862286941757,0.298245614035088,399,NA,NA,1,NA
S4_42261413,4,42261413,0.0023364176368378,0.0588972431077694,399,NA,NA,1,NA
S4_71280111,4,71280111,0.00257601475002939,0.0726817042606517,399,NA,NA,1,NA
S2_186439042,2,186439042,0.00275508317940536,0.360902255639098,399,NA,NA,1,NA
S4_146135847,4,146135847,0.00291889070210773,0.0350877192982456,399,NA,NA,1,NA
S5_7357759,5,7357759,0.00299959204743131,0.0977443609022557,399,NA,NA,1,NA
S6_70293213,6,70293213,0.00309064897343843,0.0877192982456141,399,NA,NA,1,NA
S2_20420051,2,20420051,0.00322204033124604,0.0927318295739348,399,NA,NA,1,NA
S4_76277210,4,76277210,0.0032541224678018,0.0676691729323308,399,NA,NA,1,NA
S8_36689370,8,36689370,0.0032634654294458,0.0476190476190476,399,NA,NA,1,NA
S5_212169455,5,212169455,0.00332347386038181,0.081453634085213,399,NA,NA,1,NA
S4_68797666,4,68797666,0.00382783381721305,0.0639097744360902,399,NA,NA,1,NA
S6_65299800,6,65299800,0.00388574566916573,0.385964912280702,399,NA,NA,1,NA
S6_134469173,6,134469173,0.00400130440855952,0.43734335839599,399,NA,NA,1,NA
S1_222304768,1,222304768,0.00407812571622939,0.37593984962406,399,NA,NA,1,NA
S4_46936174,4,46936174,0.00410666850530571,0.081453634085213,399,NA,NA,1,NA
S4_55083955,4,55083955,0.00414579832715042,0.105263157894737,399,NA,NA,1,NA
S9_20587734,9,20587734,0.00416519017348126,0.0914786967418546,399,NA,NA,1,NA
S3_14410132,3,14410132,0.00418855151808574,0.087719298245614,399,NA,NA,1,NA
S1_222304755,1,222304755,0.00425318916179228,0.382205513784461,399,NA,NA,1,NA
S8_154760970,8,154760970,0.00442981329409714,0.196741854636591,399,NA,NA,1,NA
S8_22644871,8,22644871,0.00457650514976191,0.154135338345865,399,NA,NA,1,NA
S3_221275200,3,221275200,0.00464907744006131,0.0739348370927318,399,NA,NA,1,NA
S3_221275202,3,221275202,0.00464907744006131,0.0739348370927318,399,NA,NA,1,NA
S6_144000730,6,144000730,0.00466107753741237,0.19047619047619,399,NA,NA,1,NA
S2_206628838,2,206628838,0.00467023189934474,0.427318295739348,399,NA,NA,1,NA
S5_53078437,5,53078437,0.00467310628436632,0.269423558897243,399,NA,NA,1,NA
S8_118679265,8,118679265,0.00470577771905273,0.0939849624060151,399,NA,NA,1,NA
S2_208376717,2,208376717,0.0047272743810561,0.472431077694236,399,NA,NA,1,NA
S2_219293267,2,219293267,0.00474701806121811,0.263157894736842,399,NA,NA,1,NA
S5_212522433,5,212522433,0.00481599010027907,0.0789473684210527,399,NA,NA,1,NA
S1_59671348,1,59671348,0.00496010598530937,0.286967418546366,399,NA,NA,1,NA
S6_135536274,6,135536274,0.00497150545652979,0.0726817042606516,399,NA,NA,1,NA
S2_184392045,2,184392045,0.00497224945035844,0.216791979949875,399,NA,NA,1,NA
S10_132393690,10,132393690,0.00498543270708134,0.195488721804511,399,NA,NA,1,NA
S6_69262343,6,69262343,0.00499151652667517,0.275689223057644,399,NA,NA,1,NA
S7_120557862,7,120557862,0.00525438118821447,0.0827067669172933,399,NA,NA,1,NA
S5_208173506,5,208173506,0.00533846045622406,0.225563909774436,399,NA,NA,1,NA
S8_169533226,8,169533226,0.00541368904122087,0.0614035087719298,399,NA,NA,1,NA
S7_2748423,7,2748423,0.00558724700800005,0.0776942355889725,399,NA,NA,1,NA
S1_44960069,1,44960069,0.00560043797517762,0.489974937343358,399,NA,NA,1,NA
S3_155961960,3,155961960,0.005649432753223,0.145363408521303,399,NA,NA,1,NA
S5_59808261,5,59808261,0.00567744188506121,0.0714285714285714,399,NA,NA,1,NA
S4_84017229,4,84017229,0.0057989020677837,0.0626566416040101,399,NA,NA,1,NA
S2_223856543,2,223856543,0.00599272497874002,0.0275689223057645,399,NA,NA,1,NA
S2_223856544,2,223856544,0.00599272497874002,0.0275689223057645,399,NA,NA,1,NA
S7_124567924,7,124567924,0.00613357159989344,0.474937343358396,399,NA,NA,1,NA
S3_170535878,3,170535878,0.00616320842969708,0.196741854636591,399,NA,NA,1,NA
S1_93970634,1,93970634,0.00618494053341568,0.214285714285714,399,NA,NA,1,NA
