SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
S1_265592539,1,265592539,1.85186119682798e-05,0.0462287104622872,411,NA,NA,0.497433422820106,NA
S10_115146803,10,115146803,3.95608559285667e-05,0.0401459854014599,411,NA,NA,0.497433422820106,NA
S1_2469048,1,2469048,4.11522093765379e-05,0.0693430656934306,411,NA,NA,0.497433422820106,NA
S1_2469082,1,2469082,4.11522093765379e-05,0.0693430656934306,411,NA,NA,0.497433422820106,NA
S4_76277210,4,76277210,4.84233225103777e-05,0.0851581508515815,411,NA,NA,0.497433422820106,NA
S2_235443580,2,235443580,7.52480966316338e-05,0.339416058394161,411,NA,NA,0.617485220220135,NA
S10_1348231,10,1348231,8.85826377666741e-05,0.0778588807785888,411,NA,NA,0.617485220220135,NA
S6_100126179,6,100126179,0.000115200417327348,0.18978102189781,411,NA,NA,0.617485220220135,NA
S4_76277190,4,76277190,0.000129550523054381,0.104622871046229,411,NA,NA,0.617485220220135,NA
S9_73475101,9,73475101,0.000133510573684989,0.0535279805352798,411,NA,NA,0.617485220220135,NA
S2_208537099,2,208537099,0.000143713704294252,0.205596107055961,411,NA,NA,0.617485220220135,NA
S4_75695119,4,75695119,0.000159282097804444,0.10948905109489,411,NA,NA,0.617485220220135,NA
S9_73473889,9,73473889,0.000182130343254073,0.059610705596107,411,NA,NA,0.617485220220135,NA
S8_14840729,8,14840729,0.000189763692742577,0.131386861313869,411,NA,NA,0.617485220220135,NA
S8_14840760,8,14840760,0.000189763692742577,0.131386861313869,411,NA,NA,0.617485220220135,NA
S9_61814319,9,61814319,0.000192351761453228,0.272506082725061,411,NA,NA,0.617485220220135,NA
S4_75695092,4,75695092,0.000208201177165333,0.10948905109489,411,NA,NA,0.629049238984881,NA
S5_7357759,5,7357759,0.000237343897517873,0.108272506082725,411,NA,NA,0.632520398413483,NA
S10_133553296,10,133553296,0.000255079591861874,0.267639902676399,411,NA,NA,0.632520398413483,NA
S3_35493660,3,35493660,0.000264760697279082,0.16301703163017,411,NA,NA,0.632520398413483,NA
S4_172772615,4,172772615,0.000280384354688108,0.144768856447689,411,NA,NA,0.632520398413483,NA
S4_172772619,4,172772619,0.000280384354688108,0.144768856447689,411,NA,NA,0.632520398413483,NA
S4_67652853,4,67652853,0.000283238307020815,0.0827250608272506,411,NA,NA,0.632520398413483,NA
S9_153520588,9,153520588,0.00032179895497353,0.167883211678832,411,NA,NA,0.684274797054034,NA
S5_183857943,5,183857943,0.000347348292235603,0.150851581508516,411,NA,NA,0.684274797054034,NA
S5_183857938,5,183857938,0.000354937372826034,0.152068126520681,411,NA,NA,0.684274797054034,NA
S3_35353666,3,35353666,0.000359702889637656,0.164233576642336,411,NA,NA,0.684274797054034,NA
S6_87519566,6,87519566,0.000378643805237292,0.199513381995134,411,NA,NA,0.69458149172868,NA
S4_21691884,4,21691884,0.000426533532346535,0.0924574209245742,411,NA,NA,0.755449717997072,NA
S9_77308843,9,77308843,0.00045569091511694,0.130170316301703,411,NA,NA,0.770263942531066,NA
S2_235446792,2,235446792,0.000466399987418493,0.430656934306569,411,NA,NA,0.770263942531066,NA
S3_41736076,3,41736076,0.000479887198197031,0.124087591240876,411,NA,NA,0.770263942531066,NA
S1_231186210,1,231186210,0.000505286343844651,0.39051094890511,411,NA,NA,0.786455226633115,NA
S4_68797666,4,68797666,0.0005360623324133,0.0742092457420924,411,NA,NA,0.801360157204553,NA
S4_77982471,4,77982471,0.000546066341571936,0.0900243309002433,411,NA,NA,0.801360157204553,NA
S2_24558058,2,24558058,0.000563340279104378,0.214111922141119,411,NA,NA,0.803745743212171,NA
S5_175440423,5,175440423,0.000619416104537114,0.12287104622871,411,NA,NA,0.859866739928103,NA
S7_165457127,7,165457127,0.000636264679174552,0.164233576642336,411,NA,NA,0.860012176748488,NA
S4_29117412,4,29117412,0.000739658051541069,0.282238442822384,411,NA,NA,0.974129653879588,NA
S6_3677853,6,3677853,0.000810946384662819,0.127737226277372,411,NA,NA,0.995562857625998,NA
S4_60945290,4,60945290,0.000825755615157749,0.12287104622871,411,NA,NA,0.995562857625998,NA
S9_73473619,9,73473619,0.000850927838977349,0.0717761557177615,411,NA,NA,0.995562857625998,NA
S3_43360212,3,43360212,0.000882440098358334,0.47323600973236,411,NA,NA,0.995562857625998,NA
S4_53080747,4,53080747,0.000914188150179375,0.10705596107056,411,NA,NA,0.995562857625998,NA
S4_25464452,4,25464452,0.000933982317381777,0.0462287104622872,411,NA,NA,0.995562857625998,NA
S8_164445704,8,164445704,0.000935738174891763,0.12287104622871,411,NA,NA,0.995562857625998,NA
S3_37360970,3,37360970,0.000947186540655538,0.12287104622871,411,NA,NA,0.995562857625998,NA
S3_186844182,3,186844182,0.000947955679577626,0.0888077858880778,411,NA,NA,0.995562857625998,NA
S9_76064382,9,76064382,0.000949881330319212,0.401459854014598,411,NA,NA,0.995562857625998,NA
S9_56125552,9,56125552,0.000980889092632755,0.400243309002433,411,NA,NA,0.995562857625998,NA
S8_966780,8,966780,0.00109012358040645,0.153284671532847,411,NA,NA,0.995562857625998,NA
S4_25464458,4,25464458,0.00112928082374763,0.175182481751825,411,NA,NA,0.995562857625998,NA
S4_66256143,4,66256143,0.00114604832259424,0.139902676399027,411,NA,NA,0.995562857625998,NA
S4_78301565,4,78301565,0.00117839884543611,0.0888077858880778,411,NA,NA,0.995562857625998,NA
S5_70063644,5,70063644,0.00121567576415515,0.425790754257908,411,NA,NA,0.995562857625998,NA
S1_172191166,1,172191166,0.00127698813567311,0.0717761557177615,411,NA,NA,0.995562857625998,NA
S1_35136660,1,35136660,0.00127851273779132,0.199513381995134,411,NA,NA,0.995562857625998,NA
S5_210776758,5,210776758,0.00134662765729956,0.170316301703163,411,NA,NA,0.995562857625998,NA
S10_1348179,10,1348179,0.00136996868881883,0.144768856447689,411,NA,NA,0.995562857625998,NA
S1_35136546,1,35136546,0.00137128578947316,0.223844282238443,411,NA,NA,0.995562857625998,NA
S3_167686759,3,167686759,0.0013929967303888,0.260340632603406,411,NA,NA,0.995562857625998,NA
S1_174997005,1,174997005,0.00143037980384697,0.102189781021898,411,NA,NA,0.995562857625998,NA
S5_16464596,5,16464596,0.00144299501206614,0.465936739659367,411,NA,NA,0.995562857625998,NA
S5_167585972,5,167585972,0.00147560531189805,0.199513381995134,411,NA,NA,0.995562857625998,NA
S8_124951711,8,124951711,0.00150567354212619,0.198296836982968,411,NA,NA,0.995562857625998,NA
S10_140049377,10,140049377,0.00150764440910965,0.181265206812652,411,NA,NA,0.995562857625998,NA
S5_8334545,5,8334545,0.00152595665825262,0.227493917274939,411,NA,NA,0.995562857625998,NA
S2_57066330,2,57066330,0.00153097054817803,0.209245742092457,411,NA,NA,0.995562857625998,NA
S8_966784,8,966784,0.00153600935582794,0.158150851581509,411,NA,NA,0.995562857625998,NA
S4_74639797,4,74639797,0.00154193506978136,0.083941605839416,411,NA,NA,0.995562857625998,NA
S2_164272789,2,164272789,0.00154962955851868,0.0778588807785888,411,NA,NA,0.995562857625998,NA
S10_148732898,10,148732898,0.00155074480499625,0.186131386861314,411,NA,NA,0.995562857625998,NA
S9_147513446,9,147513446,0.00155640397579424,0.175182481751825,411,NA,NA,0.995562857625998,NA
S4_32251546,4,32251546,0.00156584756828022,0.222627737226277,411,NA,NA,0.995562857625998,NA
S4_67652653,4,67652653,0.00157160688546773,0.0632603406326034,411,NA,NA,0.995562857625998,NA
S10_134458205,10,134458205,0.00170447975760643,0.159367396593674,411,NA,NA,0.995562857625998,NA
S10_132915275,10,132915275,0.00170659341153933,0.435523114355231,411,NA,NA,0.995562857625998,NA
S1_257214394,1,257214394,0.00170691753459723,0.110705596107056,411,NA,NA,0.995562857625998,NA
S4_191750934,4,191750934,0.00175499828831359,0.188564476885645,411,NA,NA,0.995562857625998,NA
S4_191750941,4,191750941,0.00175499828831359,0.188564476885645,411,NA,NA,0.995562857625998,NA
S4_191750943,4,191750943,0.00175499828831359,0.188564476885645,411,NA,NA,0.995562857625998,NA
S4_191750944,4,191750944,0.00175499828831359,0.188564476885645,411,NA,NA,0.995562857625998,NA
S5_205942760,5,205942760,0.00175621529885333,0.491484184914842,411,NA,NA,0.995562857625998,NA
S2_6566494,2,6566494,0.00178420783479731,0.21654501216545,411,NA,NA,0.995562857625998,NA
